,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,0.019943427963990314,2025-06-21 01:02:31.430692,2025-06-21 01:02:31.631823,0 days 00:00:00.201131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.05,10m,1.0,1.0,2.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
11,11,-0.4643211797783383,2025-06-21 01:02:31.655980,2025-06-21 01:02:32.320841,0 days 00:00:00.664861,,,,,,,,,,,,,,,,,,,,,,248.0,0.025,5m,0.5,0.9,1.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,6m,0.8,0.7,3.0,904.0,,,,,,,,784.0,0.025,8m,0.9,1.0,1.5,976.0,96.0,0.05,3m,1.0,0.5,1.5,152.0,0.05,4,COMPLETE
12,12,-2.640438320877084,2025-06-21 01:02:32.342860,2025-06-21 01:02:32.866387,0 days 00:00:00.523527,,,,,,,,,,,,,,,,,,,,,,968.0,0.025,10m,0.5,0.5,3.0,800.0,,,,,,,,928.0,0.05,10m,1.0,1.0,3.0,64.0,,,,,,,,1008.0,0.05,10m,0.5,1.0,1.5,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,3,COMPLETE
13,13,-2.1063893604762147,2025-06-21 01:02:32.887596,2025-06-21 01:02:33.693194,0 days 00:00:00.805598,912.0,0.025,2m,0.7,0.5,3.0,48.0,1000.0,0.025,6m,1.0,1.0,1.5,960.0,408.0,0.05,10m,0.8,0.5,3.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,0.05,10m,0.5,0.8,3.0,64.0,,,,,,,,64.0,0.025,10m,0.5,0.6,2.0,152.0,,,,,,,,,,,,,,,0.2,5,COMPLETE
14,14,-0.11532327744621534,2025-06-21 01:02:33.712762,2025-06-21 01:02:33.929219,0 days 00:00:00.216457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.0,0.025,2m,0.8,0.5,1.5,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
15,15,-0.49376975159218234,2025-06-21 01:02:33.950310,2025-06-21 01:02:34.466968,0 days 00:00:00.516658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0,0.05,4m,0.5,0.5,2.5,288.0,,,,,,,,,,,,,,,,,,,,,,328.0,0.05,6m,0.7,1.0,3.0,392.0,,,,,,,,,,,,,,,528.0,0.025,6m,1.0,0.5,3.0,64.0,,,,,,,,0.2,3,COMPLETE
16,16,-4.011184748848196,2025-06-21 01:02:34.484887,2025-06-21 01:02:35.474202,0 days 00:00:00.989315,,,,,,,,,,,,,,,560.0,0.025,6m,0.8,0.6,2.5,72.0,,,,,,,,1008.0,0.05,1m,0.9,1.0,2.0,376.0,1016.0,0.025,1m,1.0,0.5,1.5,1024.0,640.0,0.025,10m,0.7,1.0,2.5,584.0,,,,,,,,,,,,,,,104.0,0.05,3m,0.7,0.8,2.5,736.0,,,,,,,,,,,,,,,24.0,0.05,5m,1.0,1.0,1.5,984.0,0.1,6,COMPLETE
17,17,-0.08296508054480259,2025-06-21 01:02:35.494184,2025-06-21 01:02:35.852966,0 days 00:00:00.358782,,,,,,,,,,,,,,,160.0,0.05,8m,0.9,0.8,2.0,272.0,,,,,,,,392.0,0.025,3m,0.7,0.8,3.0,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
18,18,-0.8312665852002175,2025-06-21 01:02:35.872493,2025-06-21 01:02:36.934198,0 days 00:00:01.061705,1008.0,0.05,8m,1.0,1.0,1.5,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.05,6m,0.8,0.8,2.5,376.0,,,,,,,,488.0,0.05,1m,0.8,1.0,2.0,1016.0,,,,,,,,,,,,,,,,,,,,,,440.0,0.05,5m,0.5,1.0,2.0,1000.0,296.0,0.025,2m,0.7,0.7,3.0,712.0,0.25,5,COMPLETE
19,19,-0.8249559897339296,2025-06-21 01:02:36.955228,2025-06-21 01:02:37.610873,0 days 00:00:00.655645,,,,,,,,,,,,,,,472.0,0.025,2m,0.9,0.6,2.5,616.0,,,,,,,,744.0,0.05,6m,0.7,0.5,2.0,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,0.05,4m,1.0,0.6,1.5,720.0,,,,,,,,,,,,,,,0.1,3,COMPLETE
20,20,-15.699645923533895,2025-06-21 01:02:37.630892,2025-06-21 01:02:39.105303,0 days 00:00:01.474411,,,,,,,,400.0,0.025,6m,0.9,1.0,2.0,912.0,,,,,,,,32.0,0.025,2m,1.0,0.7,1.5,568.0,24.0,0.025,5m,0.5,0.9,2.5,32.0,,,,,,,,,,,,,,,,,,,,,,336.0,0.05,10m,0.7,0.5,2.5,1024.0,752.0,0.05,4m,0.5,0.8,2.5,712.0,360.0,0.025,1m,0.5,0.7,3.0,248.0,624.0,0.025,2m,0.7,0.8,2.5,712.0,,,,,,,,0.05,7,COMPLETE
21,21,0.016645602948140718,2025-06-21 01:02:39.126128,2025-06-21 01:02:39.384007,0 days 00:00:00.257879,,,,,,,,1016.0,0.025,3m,0.5,0.9,2.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
22,22,-0.6818613052515721,2025-06-21 01:02:39.402017,2025-06-21 01:02:39.825443,0 days 00:00:00.423426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0,0.05,5m,0.8,0.6,2.5,328.0,,,,,,,,,,,,,,,,,,,,,,1000.0,0.025,4m,0.8,0.5,2.0,992.0,,,,,,,,,,,,,,,0.5,2,COMPLETE
23,23,-1.1023991643487379,2025-06-21 01:02:39.844467,2025-06-21 01:02:40.068860,0 days 00:00:00.224393,16.0,0.025,7m,0.8,1.0,2.0,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
24,24,-2.699094742759404,2025-06-21 01:02:40.087299,2025-06-21 01:02:40.450765,0 days 00:00:00.363466,,,,,,,,568.0,0.05,4m,0.8,0.5,1.5,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,0.05,7m,0.8,0.5,2.0,304.0,0.25,2,COMPLETE
25,25,-6.834395277565231,2025-06-21 01:02:40.469160,2025-06-21 01:02:40.987946,0 days 00:00:00.518786,,,,,,,,,,,,,,,288.0,0.05,9m,0.7,0.8,2.0,256.0,,,,,,,,56.0,0.05,10m,1.0,1.0,2.0,32.0,,,,,,,,96.0,0.025,1m,0.7,1.0,2.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,3,COMPLETE
26,26,-2.663036786392713,2025-06-21 01:02:41.008993,2025-06-21 01:02:41.660627,0 days 00:00:00.651634,,,,,,,,,,,,,,,648.0,0.05,7m,0.9,0.6,3.0,728.0,,,,,,,,,,,,,,,,,,,,,,584.0,0.05,9m,0.5,0.7,1.5,208.0,,,,,,,,,,,,,,,328.0,0.05,7m,0.8,0.6,2.0,1008.0,264.0,0.05,9m,0.7,0.8,2.5,440.0,,,,,,,,,,,,,,,0.15000000000000002,4,COMPLETE
27,27,-5.421709533738854,2025-06-21 01:02:41.680161,2025-06-21 01:02:41.889015,0 days 00:00:00.208854,688.0,0.05,6m,0.5,0.5,2.5,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
28,28,-16.56480904651776,2025-06-21 01:02:41.907745,2025-06-21 01:02:42.760506,0 days 00:00:00.852761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,0.025,9m,0.8,0.8,1.5,16.0,1008.0,0.05,4m,1.0,0.8,2.5,496.0,776.0,0.025,9m,0.7,0.7,3.0,288.0,352.0,0.05,1m,0.5,0.7,2.0,560.0,,,,,,,,,,,,,,,1016.0,0.05,1m,0.8,0.5,2.0,56.0,,,,,,,,0.35000000000000003,5,COMPLETE
29,29,-1.7805176362054143,2025-06-21 01:02:42.779607,2025-06-21 01:02:44.404138,0 days 00:00:01.624531,768.0,0.025,10m,0.7,0.7,1.5,776.0,40.0,0.025,8m,0.6,0.8,2.5,744.0,64.0,0.025,6m,1.0,0.5,2.5,264.0,,,,,,,,160.0,0.05,10m,0.9,0.9,1.5,376.0,640.0,0.05,2m,0.5,0.5,2.5,680.0,784.0,0.025,6m,0.9,0.5,2.0,1000.0,,,,,,,,,,,,,,,776.0,0.05,8m,0.9,1.0,1.5,640.0,736.0,0.025,10m,0.8,0.7,1.5,24.0,296.0,0.025,3m,0.5,0.9,1.5,704.0,768.0,0.025,10m,0.7,0.7,3.0,16.0,0.25,10,COMPLETE
30,30,0.007937948570623085,2025-06-21 01:02:44.424944,2025-06-21 01:02:44.797643,0 days 00:00:00.372699,,,,,,,,,,,,,,,,,,,,,,648.0,0.05,4m,0.7,0.8,3.0,472.0,456.0,0.05,7m,0.9,1.0,2.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
31,31,-0.21460224221081825,2025-06-21 01:02:44.816306,2025-06-21 01:02:45.037335,0 days 00:00:00.221029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.05,2m,0.7,1.0,3.0,704.0,,,,,,,,,,,,,,,0.5,1,COMPLETE
32,32,-100.0,2025-06-21 01:02:45.056786,2025-06-21 01:02:45.271994,0 days 00:00:00.215208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,0.025,3m,0.9,0.9,3.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
33,33,-1.3354010131704452,2025-06-21 01:02:45.291019,2025-06-21 01:02:45.807239,0 days 00:00:00.516220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,0.05,10m,0.6,1.0,2.5,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.05,4m,1.0,0.7,2.5,296.0,368.0,0.05,9m,0.9,1.0,2.0,848.0,0.5,3,COMPLETE
34,34,-3.9836814369040083,2025-06-21 01:02:45.826682,2025-06-21 01:02:46.185024,0 days 00:00:00.358342,,,,,,,,,,,,,,,352.0,0.05,3m,0.7,1.0,2.0,968.0,,,,,,,,,,,,,,,,,,,,,,496.0,0.05,9m,0.7,0.6,3.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
35,35,-2.603605946500498,2025-06-21 01:02:46.204690,2025-06-21 01:02:46.873198,0 days 00:00:00.668508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,0.05,10m,1.0,0.7,2.5,704.0,,,,,,,,,,,,,,,304.0,0.05,8m,0.5,0.7,2.0,40.0,,,,,,,,432.0,0.025,5m,0.7,0.6,2.5,56.0,,,,,,,,728.0,0.025,7m,0.7,0.6,2.0,792.0,,,,,,,,0.4,4,COMPLETE
36,36,-1.3815790682726472,2025-06-21 01:02:46.892877,2025-06-21 01:02:47.110664,0 days 00:00:00.217787,,,,,,,,,,,,,,,,,,,,,,456.0,0.025,1m,0.7,1.0,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
37,37,-1.630072199439269,2025-06-21 01:02:47.127732,2025-06-21 01:02:47.659697,0 days 00:00:00.531965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.0,0.025,6m,0.9,0.9,3.0,1016.0,872.0,0.025,3m,0.8,0.7,2.5,72.0,176.0,0.05,4m,1.0,0.9,2.0,616.0,,,,,,,,,,,,,,,,,,,,,,0.5,3,COMPLETE
38,38,-1.2295126002889665,2025-06-21 01:02:47.679872,2025-06-21 01:02:48.046765,0 days 00:00:00.366893,384.0,0.05,5m,1.0,0.8,2.5,216.0,1016.0,0.025,3m,0.5,0.9,2.0,656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
39,39,0.4930746530438055,2025-06-21 01:02:48.066131,2025-06-21 01:02:48.722390,0 days 00:00:00.656259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.0,0.05,5m,0.6,0.7,2.0,552.0,,,,,,,,40.0,0.05,4m,0.7,0.6,2.0,384.0,464.0,0.05,7m,0.8,0.8,3.0,568.0,,,,,,,,472.0,0.025,6m,0.6,0.5,2.0,304.0,,,,,,,,,,,,,,,0.3,4,COMPLETE
40,40,-0.9440055975059053,2025-06-21 01:02:48.741343,2025-06-21 01:02:49.395626,0 days 00:00:00.654283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.0,0.025,6m,0.9,0.8,1.5,720.0,16.0,0.05,4m,0.7,0.6,2.0,392.0,,,,,,,,208.0,0.05,9m,0.8,0.6,1.5,808.0,,,,,,,,,,,,,,,816.0,0.025,8m,0.6,0.6,2.5,392.0,0.3,4,COMPLETE
41,41,-0.6457014115458249,2025-06-21 01:02:49.416730,2025-06-21 01:02:50.237194,0 days 00:00:00.820464,,,,,,,,840.0,0.025,2m,0.6,0.9,2.0,392.0,,,,,,,,,,,,,,,544.0,0.05,9m,0.8,0.8,1.5,176.0,,,,,,,,480.0,0.05,8m,0.8,0.9,2.0,24.0,,,,,,,,456.0,0.05,7m,0.8,0.8,3.0,584.0,,,,,,,,480.0,0.025,6m,0.6,0.5,2.0,328.0,,,,,,,,,,,,,,,0.4,5,COMPLETE
42,42,-32.884267235222325,2025-06-21 01:02:50.257692,2025-06-21 01:02:50.967077,0 days 00:00:00.709385,,,,,,,,896.0,0.025,1m,0.8,0.9,1.5,752.0,,,,,,,,,,,,,,,696.0,0.05,1m,0.9,0.9,2.0,424.0,,,,,,,,224.0,0.025,1m,0.6,0.7,2.5,424.0,,,,,,,,,,,,,,,472.0,0.025,2m,0.5,0.7,2.0,344.0,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,4,COMPLETE
