,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-9.303916263645586,2025-06-21 01:25:13.645569,2025-06-21 01:25:14.887810,0 days 00:00:01.242241,64.0,0.05,4m,0.9,0.5,1.5,10.0,64.0,0.01,4m,0.5,0.5,3.0,60.0,10.0,0.0475,2m,0.8,0.5,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.01,2m,0.8,0.5,3.0,58.0,,,,,,,,64.0,0.05,3m,0.5,0.5,3.0,10.0,,,,,,,,10.0,0.05,5m,1.0,1.0,1.5,10.0,,,,,,,,0.35000000000000003,6,COMPLETE
11,11,-9.127740818158255,2025-06-21 01:25:14.917347,2025-06-21 01:25:15.182241,0 days 00:00:00.264894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.015,5m,0.7,1.0,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
12,12,-46.094336335163035,2025-06-21 01:25:15.203221,2025-06-21 01:25:15.462660,0 days 00:00:00.259439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.01,1m,0.5,0.5,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
13,13,-44.30773387835711,2025-06-21 01:25:15.480663,2025-06-21 01:25:16.546254,0 days 00:00:01.065591,62.0,0.0425,1m,0.5,0.5,1.5,62.0,,,,,,,,48.0,0.045000000000000005,5m,1.0,0.9,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0225,2m,1.0,0.7,1.5,62.0,,,,,,,,10.0,0.03,2m,0.6,0.9,1.5,34.0,,,,,,,,,,,,,,,10.0,0.05,5m,0.5,0.5,1.5,64.0,0.35000000000000003,5,COMPLETE
14,14,-21.020369595674847,2025-06-21 01:25:16.570558,2025-06-21 01:25:17.471139,0 days 00:00:00.900581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,5m,1.0,0.5,1.5,62.0,,,,,,,,,,,,,,,10.0,0.045000000000000005,5m,1.0,0.8,1.5,38.0,14.0,0.01,1m,0.5,1.0,3.0,62.0,30.0,0.0125,2m,0.5,0.8,2.0,24.0,,,,,,,,0.45,4,COMPLETE
15,15,-2.1485759724753017,2025-06-21 01:25:17.492323,2025-06-21 01:25:17.749870,0 days 00:00:00.257547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0225,3m,0.5,0.7,2.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
16,16,-45.62201585147788,2025-06-21 01:25:17.765553,2025-06-21 01:25:19.240132,0 days 00:00:01.474579,10.0,0.035,2m,0.7,1.0,3.0,64.0,,,,,,,,44.0,0.0375,1m,0.5,0.5,2.0,12.0,10.0,0.05,5m,1.0,0.5,1.5,62.0,,,,,,,,62.0,0.05,4m,0.6,0.5,3.0,10.0,,,,,,,,40.0,0.0425,1m,0.7,0.5,2.0,48.0,,,,,,,,,,,,,,,64.0,0.0125,4m,0.5,1.0,3.0,62.0,,,,,,,,28.0,0.035,4m,1.0,1.0,1.5,30.0,0.3,7,COMPLETE
17,17,-20.452762452417627,2025-06-21 01:25:19.259334,2025-06-21 01:25:20.120101,0 days 00:00:00.860767,,,,,,,,52.0,0.01,1m,0.7,1.0,2.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.05,4m,1.0,0.7,1.5,12.0,,,,,,,,60.0,0.05,4m,0.5,0.8,3.0,10.0,38.0,0.0375,4m,0.6,0.6,2.5,54.0,,,,,,,,,,,,,,,,,,,,,,0.3,4,COMPLETE
18,18,-13.623243454759164,2025-06-21 01:25:20.139641,2025-06-21 01:25:20.589170,0 days 00:00:00.449529,,,,,,,,,,,,,,,,,,,,,,32.0,0.04,1m,0.9,1.0,1.5,32.0,,,,,,,,,,,,,,,26.0,0.01,4m,0.8,1.0,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
19,19,-5.474826387697639,2025-06-21 01:25:20.632186,2025-06-21 01:25:21.073084,0 days 00:00:00.440898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.0175,4m,0.7,0.7,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.01,4m,1.0,0.7,2.5,62.0,,,,,,,,0.35000000000000003,2,COMPLETE
20,20,-6.238632986964629,2025-06-21 01:25:21.091994,2025-06-21 01:25:21.938491,0 days 00:00:00.846497,,,,,,,,40.0,0.025,5m,1.0,0.7,1.5,10.0,22.0,0.01,2m,0.7,0.8,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.0225,3m,0.5,0.5,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0375,3m,0.5,0.5,3.0,38.0,0.2,4,COMPLETE
21,21,-9.21571203084352,2025-06-21 01:25:21.959380,2025-06-21 01:25:22.205980,0 days 00:00:00.246600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.02,5m,0.8,0.7,3.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
22,22,-9.090526462162273,2025-06-21 01:25:22.222540,2025-06-21 01:25:22.481280,0 days 00:00:00.258740,,,,,,,,32.0,0.05,4m,0.5,0.6,2.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
23,23,-6.249092676687831,2025-06-21 01:25:22.497615,2025-06-21 01:25:22.959115,0 days 00:00:00.461500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.0225,3m,0.5,0.7,2.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.025,3m,0.7,0.8,2.5,44.0,,,,,,,,,,,,,,,0.3,2,COMPLETE
24,24,-20.29746237323144,2025-06-21 01:25:22.979136,2025-06-21 01:25:23.629053,0 days 00:00:00.649917,,,,,,,,,,,,,,,,,,,,,,12.0,0.027500000000000004,4m,0.8,0.5,2.0,32.0,,,,,,,,,,,,,,,52.0,0.05,1m,0.9,0.7,3.0,50.0,40.0,0.027500000000000004,4m,0.9,0.8,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3,COMPLETE
25,25,-4.576977695108228,2025-06-21 01:25:23.647895,2025-06-21 01:25:23.904624,0 days 00:00:00.256729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.045000000000000005,3m,0.9,0.5,2.0,10.0,,,,,,,,0.35000000000000003,1,COMPLETE
26,26,-39.272220529450045,2025-06-21 01:25:23.923642,2025-06-21 01:25:24.387386,0 days 00:00:00.463744,,,,,,,,46.0,0.02,1m,0.7,0.8,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,5m,1.0,0.7,2.5,46.0,,,,,,,,,,,,,,,0.4,2,COMPLETE
27,27,-10.629878695829447,2025-06-21 01:25:24.406276,2025-06-21 01:25:25.448386,0 days 00:00:01.042110,,,,,,,,,,,,,,,40.0,0.0375,4m,0.8,1.0,2.0,64.0,46.0,0.027500000000000004,5m,0.7,0.7,3.0,46.0,,,,,,,,64.0,0.025,5m,1.0,0.8,2.5,10.0,,,,,,,,,,,,,,,58.0,0.035,1m,0.8,0.8,2.5,62.0,28.0,0.0175,3m,0.8,1.0,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,0.45,5,COMPLETE
28,28,-8.755270943754358,2025-06-21 01:25:25.467403,2025-06-21 01:25:25.938666,0 days 00:00:00.471263,,,,,,,,64.0,0.0175,3m,0.8,1.0,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.01,3m,0.7,0.5,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
29,29,-10.204188626988138,2025-06-21 01:25:25.958685,2025-06-21 01:25:27.664313,0 days 00:00:01.705628,42.0,0.01,2m,0.8,0.7,2.0,10.0,,,,,,,,52.0,0.0375,5m,0.9,0.6,2.5,26.0,22.0,0.05,2m,1.0,1.0,2.0,22.0,38.0,0.0225,3m,0.6,0.7,2.0,36.0,,,,,,,,,,,,,,,20.0,0.01,3m,0.6,0.6,3.0,54.0,,,,,,,,,,,,,,,32.0,0.025,3m,0.7,0.5,2.0,30.0,44.0,0.027500000000000004,2m,0.5,0.9,2.5,30.0,24.0,0.01,4m,0.6,1.0,2.0,10.0,0.25,8,COMPLETE
30,30,-7.571996949162279,2025-06-21 01:25:27.697359,2025-06-21 01:25:28.362390,0 days 00:00:00.665031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.045000000000000005,4m,0.7,0.7,3.0,50.0,26.0,0.02,5m,0.7,0.8,2.0,26.0,46.0,0.0175,2m,0.9,1.0,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,3,COMPLETE
31,31,-7.544111564135971,2025-06-21 01:25:28.381019,2025-06-21 01:25:29.241555,0 days 00:00:00.860536,,,,,,,,,,,,,,,,,,,,,,32.0,0.02,3m,0.5,0.9,2.5,54.0,30.0,0.0125,2m,0.7,0.8,3.0,52.0,,,,,,,,10.0,0.03,5m,0.5,0.9,2.5,48.0,,,,,,,,,,,,,,,54.0,0.025,2m,0.7,0.7,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,0.05,4,COMPLETE
32,32,-12.932039586791673,2025-06-21 01:25:29.260441,2025-06-21 01:25:29.917570,0 days 00:00:00.657129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.04,1m,0.5,0.5,1.5,24.0,,,,,,,,,,,,,,,,,,,,,,28.0,0.0375,3m,0.9,0.8,1.5,46.0,,,,,,,,,,,,,,,48.0,0.0225,1m,1.0,0.9,3.0,64.0,0.05,3,COMPLETE
33,33,-12.761976623586671,2025-06-21 01:25:29.934878,2025-06-21 01:25:30.599686,0 days 00:00:00.664808,,,,,,,,,,,,,,,62.0,0.02,4m,0.6,0.8,1.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.035,3m,0.5,0.6,2.5,28.0,42.0,0.0325,1m,0.8,0.9,3.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,3,COMPLETE
34,34,-9.26103514791725,2025-06-21 01:25:30.632038,2025-06-21 01:25:30.885617,0 days 00:00:00.253579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.0175,4m,0.6,0.9,3.0,10.0,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
35,35,-7.431180962126579,2025-06-21 01:25:30.904343,2025-06-21 01:25:31.970724,0 days 00:00:01.066381,,,,,,,,,,,,,,,10.0,0.0325,3m,0.6,0.9,2.0,26.0,,,,,,,,48.0,0.02,3m,0.7,0.8,2.5,46.0,56.0,0.0225,2m,0.8,0.8,2.0,42.0,,,,,,,,64.0,0.04,3m,0.6,0.6,2.5,20.0,,,,,,,,44.0,0.01,2m,0.7,0.5,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,0.1,5,COMPLETE
36,36,-7.299465392565166,2025-06-21 01:25:31.992672,2025-06-21 01:25:32.482698,0 days 00:00:00.490026,,,,,,,,,,,,,,,,,,,,,,42.0,0.01,3m,0.7,0.8,2.5,42.0,,,,,,,,,,,,,,,,,,,,,,56.0,0.04,3m,0.6,0.5,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2,COMPLETE
37,37,-14.24826011220233,2025-06-21 01:25:32.502706,2025-06-21 01:25:33.393514,0 days 00:00:00.890808,32.0,0.03,5m,1.0,0.7,3.0,32.0,,,,,,,,,,,,,,,24.0,0.035,1m,0.6,0.9,3.0,64.0,,,,,,,,,,,,,,,50.0,0.0175,2m,0.9,0.6,1.5,20.0,32.0,0.0475,3m,1.0,0.7,2.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4,COMPLETE
38,38,-42.31410159879574,2025-06-21 01:25:33.413967,2025-06-21 01:25:35.297497,0 days 00:00:01.883530,50.0,0.01,1m,0.5,0.8,2.0,48.0,30.0,0.035,5m,0.9,0.6,2.5,64.0,36.0,0.01,2m,0.9,0.6,2.5,56.0,22.0,0.02,4m,0.8,0.6,2.0,50.0,,,,,,,,,,,,,,,30.0,0.0425,1m,0.7,0.6,2.0,40.0,44.0,0.025,2m,0.7,0.6,3.0,44.0,50.0,0.05,4m,0.6,0.7,2.0,54.0,24.0,0.02,1m,0.5,0.7,2.5,44.0,,,,,,,,64.0,0.0325,5m,0.8,0.7,2.0,40.0,,,,,,,,0.1,9,COMPLETE
39,39,-17.72087543869623,2025-06-21 01:25:35.333040,2025-06-21 01:25:36.616565,0 days 00:00:01.283525,22.0,0.05,3m,0.7,0.6,1.5,22.0,54.0,0.03,3m,0.6,0.8,1.5,34.0,,,,,,,,,,,,,,,,,,,,,,36.0,0.01,5m,0.6,0.6,2.5,18.0,56.0,0.015,3m,0.9,0.9,2.5,56.0,,,,,,,,,,,,,,,58.0,0.0375,4m,0.9,0.9,1.5,46.0,24.0,0.0425,1m,1.0,0.7,2.0,52.0,,,,,,,,,,,,,,,0.35000000000000003,6,COMPLETE
40,40,-69.88964366418338,2025-06-21 01:25:36.644639,2025-06-21 01:25:37.407846,0 days 00:00:00.763207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0175,2m,0.6,0.9,2.5,26.0,46.0,0.0375,3m,1.0,1.0,3.0,32.0,,,,,,,,12.0,0.035,1m,0.5,0.7,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,3,COMPLETE
41,41,-6.0300606169225714,2025-06-21 01:25:37.429582,2025-06-21 01:25:37.709166,0 days 00:00:00.279584,,,,,,,,40.0,0.05,2m,0.6,0.9,2.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
42,42,-8.577929441215813,2025-06-21 01:25:37.726672,2025-06-21 01:25:38.012581,0 days 00:00:00.285909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.03,4m,0.8,0.5,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
