,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
30,30,-15.684137721808465,2025-06-21 01:33:22.207354,2025-06-21 01:33:23.689227,0 days 00:00:01.481873,20.0,0.02,5m,0.6,0.9,2.0,26.0,28.0,0.03,1m,0.9,0.6,2.0,22.0,34.0,0.0325,5m,0.7,1.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,44.0,0.01,4m,0.9,0.6,2.5,26.0,34.0,0.025,3m,0.5,0.9,2.5,24.0,50.0,0.027500000000000004,3m,0.6,0.9,1.5,30.0,,,,,,,,26.0,0.035,4m,0.6,0.5,1.5,44.0,,,,,,,,,,,,,,,0.2,7,COMPLETE
31,31,-4.456438290633665,2025-06-21 01:33:23.712245,2025-06-21 01:33:24.409238,0 days 00:00:00.696993,50.0,0.02,3m,0.8,0.7,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0175,4m,0.6,0.8,2.5,52.0,10.0,0.027500000000000004,5m,0.7,0.8,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3,COMPLETE
32,32,-51.05020921537687,2025-06-21 01:33:24.428585,2025-06-21 01:33:24.700353,0 days 00:00:00.271768,,,,,,,,,,,,,,,50.0,0.0225,1m,0.5,0.5,2.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
33,33,-5.295667601042892,2025-06-21 01:33:24.720032,2025-06-21 01:33:25.583182,0 days 00:00:00.863150,24.0,0.0425,5m,0.9,0.6,2.0,52.0,10.0,0.045000000000000005,2m,0.6,0.9,2.5,42.0,,,,,,,,,,,,,,,,,,,,,,34.0,0.01,5m,0.8,0.9,3.0,24.0,26.0,0.045000000000000005,3m,0.9,0.6,3.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4,COMPLETE
34,34,-11.836337418931524,2025-06-21 01:33:25.607708,2025-06-21 01:33:26.270487,0 days 00:00:00.662779,,,,,,,,20.0,0.027500000000000004,3m,0.7,0.7,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.0125,2m,0.9,0.7,1.5,48.0,,,,,,,,,,,,,,,34.0,0.027500000000000004,3m,0.7,0.5,2.5,36.0,,,,,,,,,,,,,,,0.15000000000000002,3,COMPLETE
35,35,-5.149825723620406,2025-06-21 01:33:26.288152,2025-06-21 01:33:26.946314,0 days 00:00:00.658162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.015,2m,0.9,0.6,2.5,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.0225,2m,0.8,0.9,2.0,64.0,,,,,,,,,,,,,,,64.0,0.05,5m,0.9,0.9,1.5,36.0,0.5,3,COMPLETE
36,36,-13.860386422714674,2025-06-21 01:33:26.973344,2025-06-21 01:33:28.037637,0 days 00:00:01.064293,,,,,,,,34.0,0.035,1m,1.0,1.0,3.0,54.0,24.0,0.04,2m,0.9,0.7,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,36.0,0.0425,2m,1.0,1.0,2.0,60.0,,,,,,,,,,,,,,,50.0,0.02,2m,0.9,0.9,1.5,52.0,,,,,,,,44.0,0.05,3m,0.5,0.5,2.5,10.0,,,,,,,,0.4,5,COMPLETE
37,37,-11.096403959975104,2025-06-21 01:33:28.059585,2025-06-21 01:33:28.524197,0 days 00:00:00.464612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.035,3m,0.6,0.7,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0225,3m,0.7,0.8,3.0,28.0,,,,,,,,0.15000000000000002,2,COMPLETE
38,38,-9.189150229843577,2025-06-21 01:33:28.541545,2025-06-21 01:33:30.465467,0 days 00:00:01.923922,36.0,0.02,2m,0.6,0.9,3.0,30.0,58.0,0.015,4m,0.5,0.5,2.0,28.0,,,,,,,,38.0,0.01,4m,0.5,0.8,2.5,64.0,18.0,0.027500000000000004,2m,0.6,0.9,2.0,32.0,,,,,,,,16.0,0.0225,2m,0.5,0.5,2.5,22.0,10.0,0.04,5m,0.7,0.5,2.5,26.0,,,,,,,,24.0,0.0325,2m,0.6,0.9,2.5,40.0,46.0,0.027500000000000004,1m,0.7,0.7,2.0,36.0,,,,,,,,48.0,0.0375,3m,0.6,0.7,2.5,10.0,0.1,9,COMPLETE
39,39,-10.224259360059927,2025-06-21 01:33:30.502514,2025-06-21 01:33:30.770348,0 days 00:00:00.267834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.045000000000000005,5m,0.5,0.6,2.5,52.0,,,,,,,,,,,,,,,0.25,1,COMPLETE
40,40,-6.669996036192994,2025-06-21 01:33:30.786355,2025-06-21 01:33:31.639371,0 days 00:00:00.853016,,,,,,,,44.0,0.045000000000000005,3m,0.8,0.8,2.5,34.0,,,,,,,,52.0,0.02,2m,0.8,0.7,3.0,30.0,,,,,,,,,,,,,,,44.0,0.035,5m,0.8,0.9,3.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.05,5m,0.5,0.7,2.0,50.0,,,,,,,,0.35000000000000003,4,COMPLETE
41,41,-2.5790341029221886,2025-06-21 01:33:31.660674,2025-06-21 01:33:32.319369,0 days 00:00:00.658695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.0325,5m,0.9,0.9,2.0,48.0,18.0,0.045000000000000005,2m,0.6,0.9,2.5,38.0,28.0,0.015,2m,0.9,1.0,2.0,58.0,,,,,,,,,,,,,,,,,,,,,,0.05,3,COMPLETE
42,42,-25.649498843109527,2025-06-21 01:33:32.347182,2025-06-21 01:33:32.807880,0 days 00:00:00.460698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.0225,1m,0.6,0.7,2.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0175,1m,0.9,0.6,2.0,34.0,0.05,2,COMPLETE
43,43,-4.497594637297739,2025-06-21 01:33:32.825963,2025-06-21 01:33:33.460179,0 days 00:00:00.634216,,,,,,,,,,,,,,,46.0,0.02,3m,0.7,0.8,2.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.035,3m,1.0,0.9,1.5,26.0,,,,,,,,54.0,0.04,2m,0.7,0.8,3.0,48.0,0.05,3,COMPLETE
44,44,-9.277321001484234,2025-06-21 01:33:33.477428,2025-06-21 01:33:34.700776,0 days 00:00:01.223348,,,,,,,,36.0,0.025,5m,0.9,0.9,1.5,46.0,62.0,0.04,5m,0.9,0.6,2.0,54.0,,,,,,,,36.0,0.0175,5m,0.5,0.8,1.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.015,2m,0.9,1.0,2.0,58.0,,,,,,,,46.0,0.0375,3m,0.9,1.0,2.0,26.0,24.0,0.027500000000000004,4m,0.9,0.6,1.5,22.0,0.1,6,COMPLETE
45,45,-4.924441511965719,2025-06-21 01:33:34.727306,2025-06-21 01:33:35.002560,0 days 00:00:00.275254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0425,2m,0.6,0.9,2.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
46,46,-6.795204617205048,2025-06-21 01:33:35.021110,2025-06-21 01:33:35.864839,0 days 00:00:00.843729,64.0,0.035,3m,0.6,0.9,2.0,50.0,48.0,0.015,2m,0.6,0.6,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.045000000000000005,2m,0.5,1.0,2.0,32.0,44.0,0.025,2m,0.8,0.9,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,0.2,4,COMPLETE
47,47,-8.510979016186635,2025-06-21 01:33:35.886632,2025-06-21 01:33:36.329653,0 days 00:00:00.443021,,,,,,,,,,,,,,,20.0,0.0175,3m,0.6,0.9,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.03,5m,0.9,0.9,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
48,48,-7.6064910807416295,2025-06-21 01:33:36.346143,2025-06-21 01:33:37.996051,0 days 00:00:01.649908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.02,3m,0.5,1.0,2.5,46.0,52.0,0.05,4m,0.9,0.6,2.0,40.0,38.0,0.0425,5m,0.9,0.9,2.0,64.0,34.0,0.0375,2m,0.7,0.8,3.0,54.0,56.0,0.01,2m,0.9,1.0,2.5,64.0,,,,,,,,26.0,0.0175,2m,0.6,0.5,2.5,30.0,38.0,0.01,5m,0.5,0.5,2.5,60.0,0.15000000000000002,7,COMPLETE
49,49,-45.80999793053119,2025-06-21 01:33:38.017317,2025-06-21 01:33:39.227966,0 days 00:00:01.210649,,,,,,,,,,,,,,,44.0,0.05,1m,0.6,0.6,2.0,38.0,28.0,0.02,1m,0.6,0.8,2.0,38.0,,,,,,,,34.0,0.027500000000000004,5m,0.9,0.8,2.0,32.0,64.0,0.0325,3m,1.0,0.8,1.5,18.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.02,1m,0.8,0.6,2.5,62.0,,,,,,,,,,,,,,,0.05,5,COMPLETE
50,50,-10.624173443586301,2025-06-21 01:33:39.248057,2025-06-21 01:33:39.931412,0 days 00:00:00.683355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0425,2m,0.7,0.9,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,44.0,0.0225,5m,0.6,0.8,3.0,26.0,,,,,,,,10.0,0.0325,5m,1.0,1.0,2.0,30.0,0.5,3,COMPLETE
51,51,-3.639317402681838,2025-06-21 01:33:39.951953,2025-06-21 01:33:40.579693,0 days 00:00:00.627740,50.0,0.02,3m,0.8,0.7,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0175,4m,0.6,0.8,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.04,4m,0.6,0.6,2.0,50.0,,,,,,,,,,,,,,,0.05,3,COMPLETE
52,52,-2.7209793193527894,2025-06-21 01:33:40.603711,2025-06-21 01:33:41.263928,0 days 00:00:00.660217,,,,,,,,16.0,0.045000000000000005,2m,0.7,0.7,2.0,42.0,,,,,,,,10.0,0.02,4m,0.8,0.6,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0175,2m,1.0,0.8,1.5,56.0,,,,,,,,,,,,,,,,,,,,,,0.05,3,COMPLETE
53,53,-1.6286913320842007,2025-06-21 01:33:41.295948,2025-06-21 01:33:42.169022,0 days 00:00:00.873074,,,,,,,,16.0,0.045000000000000005,2m,0.7,0.7,2.0,42.0,56.0,0.03,4m,0.9,0.9,2.5,56.0,,,,,,,,,,,,,,,18.0,0.045000000000000005,4m,0.7,0.5,3.0,60.0,,,,,,,,,,,,,,,,,,,,,,28.0,0.0175,2m,1.0,0.8,1.5,56.0,,,,,,,,,,,,,,,,,,,,,,0.05,4,COMPLETE
54,54,-13.158117374193226,2025-06-21 01:33:42.190644,2025-06-21 01:33:43.036265,0 days 00:00:00.845621,16.0,0.0425,1m,0.9,0.6,2.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.027500000000000004,2m,0.6,0.5,2.5,34.0,54.0,0.03,5m,1.0,0.7,2.5,46.0,40.0,0.0325,4m,0.6,0.9,2.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4,COMPLETE
55,55,-6.042424681383653,2025-06-21 01:33:43.055799,2025-06-21 01:33:43.895397,0 days 00:00:00.839598,,,,,,,,,,,,,,,56.0,0.027500000000000004,4m,0.9,0.9,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0225,3m,0.6,1.0,3.0,42.0,,,,,,,,28.0,0.0175,2m,1.0,0.8,1.5,56.0,,,,,,,,10.0,0.01,5m,1.0,0.9,1.5,64.0,,,,,,,,0.05,4,COMPLETE
56,56,-4.183174405784039,2025-06-21 01:33:43.914073,2025-06-21 01:33:44.355912,0 days 00:00:00.441839,,,,,,,,,,,,,,,,,,,,,,10.0,0.025,4m,0.9,0.6,1.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.03,4m,0.8,0.9,2.0,54.0,,,,,,,,0.1,2,COMPLETE
57,57,-11.30860260339141,2025-06-21 01:33:44.374939,2025-06-21 01:33:45.409633,0 days 00:00:01.034694,38.0,0.03,4m,0.5,1.0,3.0,58.0,,,,,,,,,,,,,,,20.0,0.045000000000000005,4m,1.0,0.6,2.5,22.0,62.0,0.04,3m,0.8,0.6,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,24.0,0.045000000000000005,1m,0.8,0.7,2.0,42.0,,,,,,,,,,,,,,,18.0,0.0175,2m,0.9,0.7,3.0,12.0,,,,,,,,0.05,5,COMPLETE
58,58,-2.3553587388520683,2025-06-21 01:33:45.429249,2025-06-21 01:33:45.694229,0 days 00:00:00.264980,,,,,,,,,,,,,,,40.0,0.04,4m,1.0,1.0,3.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
59,59,-6.178331483333439,2025-06-21 01:33:45.718763,2025-06-21 01:33:45.971573,0 days 00:00:00.252810,56.0,0.015,2m,1.0,0.5,2.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
60,60,-46.193295013851134,2025-06-21 01:33:45.990859,2025-06-21 01:33:46.629048,0 days 00:00:00.638189,28.0,0.0425,4m,0.7,0.8,2.0,36.0,,,,,,,,,,,,,,,18.0,0.04,5m,0.8,0.6,2.0,32.0,58.0,0.05,1m,0.5,0.5,3.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,3,COMPLETE
61,61,-44.4960321149025,2025-06-21 01:33:46.675072,2025-06-21 01:33:47.129534,0 days 00:00:00.454462,18.0,0.025,1m,0.9,0.9,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.01,3m,0.8,1.0,2.5,30.0,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
62,62,-4.943803530746322,2025-06-21 01:33:47.148977,2025-06-21 01:33:47.399324,0 days 00:00:00.250347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.045000000000000005,5m,0.6,0.9,2.0,54.0,,,,,,,,0.2,1,COMPLETE
63,63,-8.831226703081626,2025-06-21 01:33:47.420860,2025-06-21 01:33:47.677548,0 days 00:00:00.256688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.035,4m,0.8,0.8,1.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
64,64,-9.232944103986963,2025-06-21 01:33:47.696376,2025-06-21 01:33:48.139778,0 days 00:00:00.443402,56.0,0.015,5m,0.6,0.6,1.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.05,2m,0.9,0.6,3.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
65,65,-49.26606841061658,2025-06-21 01:33:48.158842,2025-06-21 01:33:48.414054,0 days 00:00:00.255212,38.0,0.0375,1m,0.7,0.7,2.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
66,66,-9.362369777000128,2025-06-21 01:33:48.435078,2025-06-21 01:33:49.072684,0 days 00:00:00.637606,44.0,0.0475,3m,0.8,0.8,2.5,34.0,16.0,0.045000000000000005,2m,0.7,0.7,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.0175,1m,0.9,0.7,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,3,COMPLETE
67,67,-7.625110023010532,2025-06-21 01:33:49.113650,2025-06-21 01:33:50.351047,0 days 00:00:01.237397,,,,,,,,24.0,0.0425,2m,0.8,0.8,2.0,46.0,40.0,0.0375,4m,1.0,1.0,3.0,54.0,28.0,0.025,3m,0.9,1.0,2.5,12.0,18.0,0.01,4m,0.7,0.7,2.5,34.0,,,,,,,,14.0,0.04,3m,0.8,0.6,2.0,54.0,,,,,,,,18.0,0.025,2m,0.5,1.0,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,6,COMPLETE
68,68,-1.053517706601242,2025-06-21 01:33:50.376726,2025-06-21 01:33:50.826400,0 days 00:00:00.449674,32.0,0.0325,5m,1.0,1.0,3.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.015,2m,1.0,0.8,1.5,58.0,,,,,,,,,,,,,,,,,,,,,,0.05,2,COMPLETE
69,69,-3.7261166753667805,2025-06-21 01:33:50.848376,2025-06-21 01:33:51.487805,0 days 00:00:00.639429,,,,,,,,16.0,0.05,2m,0.7,0.7,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.045000000000000005,4m,1.0,0.8,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,54.0,0.02,3m,0.5,0.5,2.0,46.0,,,,,,,,,,,,,,,0.05,3,COMPLETE
70,70,0.9209585170554028,2025-06-21 01:33:51.528666,2025-06-21 01:33:51.988181,0 days 00:00:00.459515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.015,2m,1.0,0.8,1.5,58.0,,,,,,,,50.0,0.025,4m,0.9,0.7,1.5,40.0,,,,,,,,0.05,2,COMPLETE
71,71,-2.769988556565497,2025-06-21 01:33:52.006124,2025-06-21 01:33:52.448052,0 days 00:00:00.441928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.01,5m,0.7,0.7,1.5,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.025,4m,0.9,0.7,1.5,38.0,,,,,,,,0.05,2,COMPLETE
72,72,-5.089767190018157,2025-06-21 01:33:52.467639,2025-06-21 01:33:52.917767,0 days 00:00:00.450128,24.0,0.0325,5m,1.0,1.0,3.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.015,3m,0.7,0.8,1.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
73,73,-3.035746266955759,2025-06-21 01:33:52.935793,2025-06-21 01:33:53.386226,0 days 00:00:00.450433,,,,,,,,26.0,0.035,2m,0.6,0.6,2.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.045000000000000005,4m,0.6,0.9,1.5,44.0,0.05,2,COMPLETE
74,74,-3.6336528463296074,2025-06-21 01:33:53.403479,2025-06-21 01:33:54.042959,0 days 00:00:00.639480,32.0,0.025,5m,0.9,0.9,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0325,5m,0.7,0.9,1.5,18.0,,,,,,,,20.0,0.0225,3m,0.8,0.7,2.0,18.0,0.05,3,COMPLETE
75,75,-10.376438119885805,2025-06-21 01:33:54.061075,2025-06-21 01:33:54.515684,0 days 00:00:00.454609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.04,2m,0.6,0.7,3.0,56.0,42.0,0.02,4m,1.0,0.8,1.5,46.0,,,,,,,,0.1,2,COMPLETE
76,76,-2.4624742428211293,2025-06-21 01:33:54.535202,2025-06-21 01:33:55.376157,0 days 00:00:00.840955,32.0,0.04,5m,1.0,1.0,2.5,48.0,,,,,,,,58.0,0.027500000000000004,4m,0.9,0.9,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.015,2m,0.9,0.9,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.035,2m,0.9,0.6,2.5,56.0,0.05,4,COMPLETE
77,77,-138.2728695222609,2025-06-21 01:33:55.395031,2025-06-21 01:33:56.248903,0 days 00:00:00.853872,,,,,,,,30.0,0.0325,1m,0.5,0.5,1.5,24.0,,,,,,,,,,,,,,,42.0,0.0425,4m,1.0,1.0,3.0,22.0,18.0,0.045000000000000005,4m,0.9,0.5,3.0,18.0,,,,,,,,,,,,,,,30.0,0.0375,1m,0.6,0.9,2.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4,COMPLETE
78,78,-9.116995976892406,2025-06-21 01:33:56.267894,2025-06-21 01:33:56.525134,0 days 00:00:00.257240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.025,4m,1.0,0.6,2.5,42.0,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
79,79,-7.121467348534631,2025-06-21 01:33:56.544794,2025-06-21 01:33:57.380843,0 days 00:00:00.836049,,,,,,,,38.0,0.0225,5m,0.8,0.8,1.5,60.0,,,,,,,,,,,,,,,56.0,0.03,3m,0.6,0.6,2.5,48.0,,,,,,,,22.0,0.027500000000000004,2m,0.9,0.5,3.0,22.0,,,,,,,,14.0,0.0325,4m,0.8,0.7,2.5,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4,COMPLETE
80,80,-9.606283513608341,2025-06-21 01:33:57.400865,2025-06-21 01:33:57.657735,0 days 00:00:00.256870,,,,,,,,,,,,,,,,,,,,,,64.0,0.0425,1m,0.6,0.9,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
81,81,-30.23610663132529,2025-06-21 01:33:57.676363,2025-06-21 01:33:58.330521,0 days 00:00:00.654158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0175,2m,0.6,0.9,2.0,16.0,58.0,0.0175,2m,0.9,0.9,2.0,54.0,,,,,,,,,,,,,,,40.0,0.05,1m,0.8,0.8,2.0,30.0,,,,,,,,,,,,,,,0.05,3,COMPLETE
82,82,-3.4270333195502403,2025-06-21 01:33:58.362183,2025-06-21 01:33:59.211479,0 days 00:00:00.849296,,,,,,,,,,,,,,,58.0,0.027500000000000004,4m,0.9,0.9,3.0,38.0,46.0,0.0175,4m,0.8,0.5,2.0,20.0,,,,,,,,16.0,0.0425,4m,0.7,0.6,3.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0375,2m,0.9,0.6,2.5,54.0,0.05,4,COMPLETE
