,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,0.04900693829938328,2025-06-21 00:57:42.197800,2025-06-21 00:57:42.431377,0 days 00:00:00.233577,,,,,,,,,,,,,,,,,,,,,,976.0,0.025,2m,0.9,0.5,1.5,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
11,11,-0.24550144321012707,2025-06-21 00:57:42.455925,2025-06-21 00:57:42.661154,0 days 00:00:00.205229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.025,10m,0.5,1.0,1.5,984.0,0.5,1,COMPLETE
12,12,-7.162257141831125,2025-06-21 00:57:42.677874,2025-06-21 00:57:42.890403,0 days 00:00:00.212529,,,,,,,,72.0,0.05,6m,0.5,0.5,3.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
13,13,-4.312396059347086,2025-06-21 00:57:42.909806,2025-06-21 00:57:43.126921,0 days 00:00:00.217115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.025,6m,0.5,0.8,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
14,14,-0.5133954284193346,2025-06-21 00:57:43.143942,2025-06-21 00:57:43.524830,0 days 00:00:00.380888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,0.05,3m,1.0,0.7,3.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.025,10m,0.5,1.0,1.5,1016.0,0.45,2,COMPLETE
15,15,-100.0,2025-06-21 00:57:43.542894,2025-06-21 00:57:43.745558,0 days 00:00:00.202664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0,0.05,10m,0.5,0.8,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
16,16,-10.538221958010707,2025-06-21 00:57:43.766211,2025-06-21 00:57:44.627847,0 days 00:00:00.861636,,,,,,,,,,,,,,,976.0,0.025,5m,0.8,1.0,2.5,976.0,1024.0,0.025,2m,0.9,0.5,1.5,1024.0,,,,,,,,336.0,0.025,9m,0.7,0.5,2.5,280.0,,,,,,,,,,,,,,,984.0,0.025,1m,0.7,1.0,1.5,984.0,,,,,,,,680.0,0.05,9m,0.8,1.0,3.0,984.0,,,,,,,,,,,,,,,0.4,5,COMPLETE
17,17,0.7194703877182718,2025-06-21 00:57:44.648974,2025-06-21 00:57:45.192809,0 days 00:00:00.543835,,,,,,,,,,,,,,,,,,,,,,952.0,0.025,2m,0.8,0.6,2.0,1016.0,,,,,,,,24.0,0.05,6m,0.8,1.0,2.0,560.0,376.0,0.025,4m,0.8,0.5,3.0,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,3,COMPLETE
18,18,-12.533850056861505,2025-06-21 00:57:45.214436,2025-06-21 00:57:45.754471,0 days 00:00:00.540035,1008.0,0.025,2m,0.8,0.5,3.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.0,0.025,6m,0.7,0.9,3.0,16.0,,,,,,,,584.0,0.05,2m,0.7,0.8,1.5,696.0,,,,,,,,,,,,,,,0.2,3,COMPLETE
19,19,-6.364009550263721,2025-06-21 00:57:45.773659,2025-06-21 00:57:46.315167,0 days 00:00:00.541508,904.0,0.05,3m,0.8,1.0,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.05,9m,0.5,0.5,3.0,16.0,464.0,0.025,3m,0.8,0.5,2.0,32.0,0.45,3,COMPLETE
20,20,-10.746901924358097,2025-06-21 00:57:46.333848,2025-06-21 00:57:47.189017,0 days 00:00:00.855169,752.0,0.025,10m,1.0,0.5,2.0,264.0,,,,,,,,,,,,,,,,,,,,,,24.0,0.05,1m,1.0,0.5,3.0,152.0,48.0,0.05,6m,0.8,1.0,2.0,584.0,,,,,,,,944.0,0.05,7m,0.6,1.0,3.0,16.0,,,,,,,,,,,,,,,32.0,0.05,4m,1.0,1.0,2.5,712.0,,,,,,,,,,,,,,,0.45,5,COMPLETE
21,21,-2.642976517613116,2025-06-21 00:57:47.209902,2025-06-21 00:57:47.594064,0 days 00:00:00.384162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,0.025,4m,0.8,0.5,3.0,1016.0,824.0,0.025,2m,0.7,1.0,3.0,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2,COMPLETE
22,22,-100.0,2025-06-21 00:57:47.612788,2025-06-21 00:57:47.825588,0 days 00:00:00.212800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0.025,4m,1.0,1.0,1.5,928.0,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
23,23,-0.02989068655873474,2025-06-21 00:57:47.843096,2025-06-21 00:57:48.229083,0 days 00:00:00.385987,,,,,,,,,,,,,,,416.0,0.025,3m,0.7,0.7,2.5,16.0,,,,,,,,,,,,,,,,,,,,,,984.0,0.025,4m,0.8,0.5,3.0,760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
24,24,-7.243325878504807,2025-06-21 00:57:48.247625,2025-06-21 00:57:48.626900,0 days 00:00:00.379275,,,,,,,,,,,,,,,416.0,0.025,3m,0.7,0.7,2.5,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,0.05,6m,0.8,0.5,1.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
25,25,-8.41923212510901,2025-06-21 00:57:48.645926,2025-06-21 00:57:49.184130,0 days 00:00:00.538204,,,,,,,,568.0,0.025,5m,0.6,0.6,3.0,1024.0,,,,,,,,,,,,,,,16.0,0.05,3m,1.0,1.0,2.0,1000.0,,,,,,,,,,,,,,,624.0,0.025,3m,1.0,0.8,2.5,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,3,COMPLETE
26,26,-0.39515881900644045,2025-06-21 00:57:49.201883,2025-06-21 00:57:49.575960,0 days 00:00:00.374077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0,0.05,6m,0.9,0.8,2.0,296.0,976.0,0.025,4m,0.8,0.5,3.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
27,27,-12.123613292925638,2025-06-21 00:57:49.593131,2025-06-21 00:57:51.273258,0 days 00:00:01.680127,664.0,0.05,9m,0.7,1.0,2.5,744.0,72.0,0.05,8m,0.9,1.0,1.5,64.0,752.0,0.025,4m,0.8,0.6,2.0,32.0,984.0,0.025,2m,0.8,0.6,2.0,968.0,592.0,0.05,5m,0.5,0.7,2.5,40.0,160.0,0.05,5m,0.6,0.9,2.5,696.0,248.0,0.025,5m,0.9,0.7,3.0,792.0,,,,,,,,,,,,,,,,,,,,,,376.0,0.025,7m,0.8,0.6,1.5,672.0,656.0,0.025,1m,0.6,0.6,3.0,712.0,720.0,0.025,6m,0.8,0.7,2.0,752.0,0.25,10,COMPLETE
28,28,-39.38590544461663,2025-06-21 00:57:51.297783,2025-06-21 00:57:52.022997,0 days 00:00:00.725214,40.0,0.025,1m,0.5,0.6,2.0,856.0,,,,,,,,,,,,,,,696.0,0.025,5m,0.8,0.7,2.0,744.0,280.0,0.05,2m,0.8,0.8,2.0,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0,0.025,1m,0.5,0.5,3.0,48.0,,,,,,,,,,,,,,,,,,,,,,0.45,4,COMPLETE
29,29,-1.5350010650928283,2025-06-21 00:57:52.043523,2025-06-21 00:57:52.550908,0 days 00:00:00.507385,,,,,,,,1024.0,0.025,9m,0.7,0.7,2.5,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,0.025,8m,0.6,0.5,2.5,744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,0.05,9m,0.7,0.8,2.5,360.0,0.35000000000000003,3,COMPLETE
30,30,-5.000560683832474,2025-06-21 00:57:52.593067,2025-06-21 00:57:53.604894,0 days 00:00:01.011827,544.0,0.05,7m,0.9,0.9,3.0,16.0,520.0,0.05,7m,1.0,0.8,2.0,440.0,,,,,,,,,,,,,,,1016.0,0.025,7m,0.9,0.5,1.5,960.0,440.0,0.05,2m,0.9,1.0,2.0,384.0,976.0,0.025,4m,0.9,0.7,3.0,888.0,,,,,,,,328.0,0.025,2m,0.6,1.0,3.0,952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,6,COMPLETE
31,31,-0.2948146826575337,2025-06-21 00:57:53.639196,2025-06-21 00:57:53.854136,0 days 00:00:00.214940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,0.05,6m,0.8,0.7,2.5,624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
32,32,-3.5846584550589022,2025-06-21 00:57:53.889694,2025-06-21 00:57:54.281543,0 days 00:00:00.391849,792.0,0.025,3m,0.7,0.6,2.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.0,0.05,7m,0.5,1.0,2.0,336.0,,,,,,,,0.45,2,COMPLETE
33,33,-0.01410857926580629,2025-06-21 00:57:54.303087,2025-06-21 00:57:54.515685,0 days 00:00:00.212598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.025,4m,0.7,0.6,2.5,1024.0,,,,,,,,0.25,1,COMPLETE
34,34,-9.61347404099666,2025-06-21 00:57:54.534213,2025-06-21 00:57:54.900913,0 days 00:00:00.366700,512.0,0.05,10m,0.9,0.9,2.5,384.0,,,,,,,,,,,,,,,,,,,,,,784.0,0.05,4m,0.5,1.0,2.5,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2,COMPLETE
35,35,-4.603601586453615,2025-06-21 00:57:54.919639,2025-06-21 00:57:55.131558,0 days 00:00:00.211919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,0.05,9m,0.8,0.8,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
36,36,-8.089510765141592,2025-06-21 00:57:55.153820,2025-06-21 00:57:55.688358,0 days 00:00:00.534538,,,,,,,,464.0,0.025,10m,0.8,1.0,2.0,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,0.025,1m,0.8,0.5,2.5,632.0,,,,,,,,,,,,,,,,,,,,,,752.0,0.05,8m,0.5,0.8,2.5,448.0,,,,,,,,,,,,,,,0.15000000000000002,3,COMPLETE
37,37,-12.075223268004962,2025-06-21 00:57:55.708558,2025-06-21 00:57:56.239730,0 days 00:00:00.531172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.0,0.025,5m,0.6,0.5,2.5,520.0,96.0,0.05,6m,1.0,1.0,1.5,1000.0,1024.0,0.025,6m,0.9,0.9,2.0,24.0,,,,,,,,,,,,,,,0.25,3,COMPLETE
38,38,-1.441451883042315,2025-06-21 00:57:56.261016,2025-06-21 00:57:56.647189,0 days 00:00:00.386173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.0,0.025,2m,0.6,0.8,3.0,872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.025,4m,0.7,0.6,2.5,1016.0,,,,,,,,0.3,2,COMPLETE
39,39,-0.38795978729492064,2025-06-21 00:57:56.683055,2025-06-21 00:57:57.374569,0 days 00:00:00.691514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,0.025,2m,0.9,0.7,2.0,208.0,176.0,0.05,9m,0.7,0.9,2.0,184.0,760.0,0.05,3m,1.0,0.6,1.5,896.0,,,,,,,,,,,,,,,472.0,0.025,10m,0.5,0.5,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,4,COMPLETE
40,40,-22.01223690164036,2025-06-21 00:57:57.395670,2025-06-21 00:57:58.746741,0 days 00:00:01.351071,,,,,,,,320.0,0.05,1m,0.5,0.5,2.5,760.0,408.0,0.025,1m,0.7,0.9,2.5,840.0,736.0,0.025,2m,0.7,0.6,1.5,792.0,704.0,0.05,7m,0.7,0.8,3.0,768.0,,,,,,,,,,,,,,,320.0,0.05,5m,0.5,0.9,1.5,296.0,848.0,0.05,10m,0.8,0.8,1.5,744.0,560.0,0.05,8m,0.8,0.8,2.0,584.0,,,,,,,,,,,,,,,704.0,0.025,8m,0.9,0.6,1.5,712.0,0.3,8,COMPLETE
41,41,-0.06693169275422668,2025-06-21 00:57:58.768435,2025-06-21 00:57:58.990807,0 days 00:00:00.222372,,,,,,,,,,,,,,,,,,,,,,784.0,0.025,3m,1.0,0.6,2.0,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
42,42,-3.171421338124263,2025-06-21 00:57:59.009300,2025-06-21 00:57:59.245806,0 days 00:00:00.236506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,0.025,3m,0.6,0.6,2.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
43,43,-0.41835000684204754,2025-06-21 00:57:59.264935,2025-06-21 00:57:59.470597,0 days 00:00:00.205662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,0.025,5m,0.9,1.0,2.5,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
