,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-11.936660365889727,2025-06-21 01:22:29.508898,2025-06-21 01:22:30.758526,0 days 00:00:01.249628,,,,,,,,,,,,,,,64.0,0.05,4m,1.0,1.0,3.0,10.0,58.0,0.01,1m,1.0,0.5,1.5,26.0,,,,,,,,12.0,0.05,2m,0.5,1.0,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,62.0,0.035,4m,0.7,0.5,1.5,22.0,10.0,0.01,4m,1.0,1.0,1.5,10.0,22.0,0.01,3m,0.5,0.5,1.5,60.0,,,,,,,,0.35000000000000003,6,COMPLETE
11,11,-3.3019800329617905,2025-06-21 01:22:30.792069,2025-06-21 01:22:31.638095,0 days 00:00:00.846026,,,,,,,,10.0,0.01,2m,1.0,0.5,1.5,62.0,,,,,,,,,,,,,,,,,,,,,,32.0,0.01,5m,0.5,0.8,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.05,5m,1.0,0.5,2.0,30.0,64.0,0.04,5m,0.5,0.5,3.0,10.0,0.2,4,COMPLETE
12,12,-5.6371678341860125,2025-06-21 01:22:31.659806,2025-06-21 01:22:32.712585,0 days 00:00:01.052779,,,,,,,,12.0,0.01,2m,1.0,0.5,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,34.0,0.01,5m,0.5,0.8,3.0,34.0,,,,,,,,,,,,,,,,,,,,,,56.0,0.05,4m,0.8,0.6,1.5,30.0,64.0,0.015,5m,1.0,0.7,3.0,62.0,,,,,,,,60.0,0.04,5m,0.5,0.9,3.0,10.0,0.2,5,COMPLETE
13,13,-3.523148365541046,2025-06-21 01:22:32.732005,2025-06-21 01:22:33.763820,0 days 00:00:01.031815,42.0,0.03,5m,1.0,0.5,1.5,44.0,10.0,0.01,5m,1.0,0.7,2.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.03,5m,0.5,0.5,1.5,64.0,,,,,,,,,,,,,,,30.0,0.05,5m,1.0,0.5,2.0,30.0,12.0,0.045000000000000005,3m,0.5,0.8,3.0,62.0,0.35000000000000003,5,COMPLETE
14,14,-47.3716085318814,2025-06-21 01:22:33.783846,2025-06-21 01:22:34.849617,0 days 00:00:01.065771,,,,,,,,,,,,,,,42.0,0.0425,1m,0.5,0.7,1.5,10.0,,,,,,,,,,,,,,,32.0,0.0225,5m,0.7,0.8,2.5,32.0,,,,,,,,56.0,0.01,3m,0.5,1.0,3.0,60.0,,,,,,,,,,,,,,,,,,,,,,30.0,0.05,5m,1.0,0.5,2.0,34.0,12.0,0.0475,3m,0.5,0.8,3.0,64.0,0.35000000000000003,5,COMPLETE
15,15,-26.184085714155213,2025-06-21 01:22:34.877005,2025-06-21 01:22:36.318262,0 days 00:00:01.441257,50.0,0.05,5m,1.0,0.5,1.5,56.0,,,,,,,,46.0,0.01,1m,1.0,0.5,3.0,42.0,64.0,0.05,5m,1.0,1.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.0175,4m,0.5,0.5,3.0,64.0,,,,,,,,,,,,,,,32.0,0.0225,1m,0.8,0.8,2.0,14.0,10.0,0.05,5m,0.9,0.5,2.0,30.0,64.0,0.04,3m,0.6,0.8,2.5,64.0,0.4,7,COMPLETE
16,16,-1.9351297812627974,2025-06-21 01:22:36.341799,2025-06-21 01:22:38.192577,0 days 00:00:01.850778,,,,,,,,,,,,,,,28.0,0.04,5m,0.7,0.9,1.5,62.0,44.0,0.05,2m,0.7,1.0,1.5,64.0,10.0,0.0475,4m,1.0,0.5,3.0,20.0,,,,,,,,24.0,0.01,4m,0.5,0.5,1.5,64.0,,,,,,,,10.0,0.03,5m,0.5,0.5,1.5,64.0,12.0,0.05,5m,0.8,1.0,3.0,64.0,64.0,0.0475,2m,0.8,1.0,2.5,62.0,,,,,,,,10.0,0.03,3m,0.6,0.5,3.0,12.0,0.3,8,COMPLETE
17,17,-15.181897209249053,2025-06-21 01:22:38.220094,2025-06-21 01:22:40.063694,0 days 00:00:01.843600,,,,,,,,,,,,,,,28.0,0.04,5m,0.7,0.9,1.5,64.0,,,,,,,,,,,,,,,26.0,0.04,3m,0.7,0.5,2.0,48.0,22.0,0.0125,4m,0.5,0.5,1.5,64.0,40.0,0.025,1m,1.0,0.7,2.0,10.0,,,,,,,,10.0,0.05,5m,0.8,1.0,3.0,64.0,64.0,0.05,2m,0.8,1.0,2.5,64.0,40.0,0.0375,1m,0.8,0.8,1.5,46.0,28.0,0.03,5m,0.7,0.5,2.5,10.0,0.15000000000000002,8,COMPLETE
18,18,-40.50557999540786,2025-06-21 01:22:40.086864,2025-06-21 01:22:41.789856,0 days 00:00:01.702992,64.0,0.05,1m,0.7,0.8,2.0,14.0,30.0,0.02,2m,0.5,1.0,2.5,42.0,52.0,0.0425,5m,0.7,0.9,2.0,64.0,,,,,,,,12.0,0.05,4m,1.0,0.5,3.0,10.0,46.0,0.02,5m,0.5,0.9,3.0,24.0,30.0,0.01,4m,0.6,0.6,1.5,64.0,,,,,,,,26.0,0.027500000000000004,4m,0.5,0.5,1.5,64.0,,,,,,,,50.0,0.04,2m,0.9,0.8,2.0,52.0,,,,,,,,,,,,,,,0.3,8,COMPLETE
19,19,-17.9517951237575,2025-06-21 01:22:41.815698,2025-06-21 01:22:43.290865,0 days 00:00:01.475167,,,,,,,,30.0,0.05,4m,0.8,0.5,2.0,10.0,,,,,,,,,,,,,,,28.0,0.05,4m,0.8,0.6,3.0,10.0,44.0,0.0175,3m,0.6,0.7,2.0,64.0,,,,,,,,,,,,,,,30.0,0.04,5m,0.7,0.6,2.0,44.0,10.0,0.0425,5m,0.9,1.0,3.0,62.0,,,,,,,,24.0,0.02,4m,0.9,0.8,2.5,24.0,54.0,0.03,1m,0.6,0.6,3.0,20.0,0.2,7,COMPLETE
20,20,-12.039171523309733,2025-06-21 01:22:43.312198,2025-06-21 01:22:44.190728,0 days 00:00:00.878530,,,,,,,,,,,,,,,,,,,,,,44.0,0.05,2m,0.7,1.0,1.5,62.0,,,,,,,,22.0,0.0375,2m,0.8,0.7,2.5,24.0,38.0,0.0225,1m,0.7,1.0,3.0,44.0,,,,,,,,,,,,,,,,,,,,,,50.0,0.025,2m,0.7,0.9,2.5,26.0,,,,,,,,,,,,,,,0.3,4,COMPLETE
21,21,-19.448035480987016,2025-06-21 01:22:44.212986,2025-06-21 01:22:45.071117,0 days 00:00:00.858131,,,,,,,,10.0,0.01,5m,1.0,0.7,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.025,4m,1.0,0.5,2.0,46.0,42.0,0.05,1m,0.7,0.8,2.5,44.0,,,,,,,,46.0,0.035,5m,0.7,0.9,2.5,40.0,,,,,,,,,,,,,,,,,,,,,,0.4,4,COMPLETE
22,22,-1.3977224229865903,2025-06-21 01:22:45.092196,2025-06-21 01:22:46.138844,0 days 00:00:01.046648,,,,,,,,20.0,0.02,3m,1.0,0.8,1.5,54.0,,,,,,,,,,,,,,,28.0,0.0375,4m,1.0,0.5,2.0,22.0,60.0,0.05,4m,0.9,0.9,3.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0425,5m,1.0,0.6,2.0,26.0,10.0,0.0425,3m,0.5,0.5,3.0,52.0,0.4,5,COMPLETE
23,23,-14.933261049907248,2025-06-21 01:22:46.160194,2025-06-21 01:22:47.682338,0 days 00:00:01.522144,14.0,0.0375,4m,0.8,1.0,2.5,44.0,20.0,0.0225,3m,0.9,0.8,1.5,50.0,22.0,0.05,3m,0.5,0.7,1.5,48.0,,,,,,,,,,,,,,,64.0,0.05,4m,0.9,0.9,3.0,52.0,,,,,,,,10.0,0.0325,5m,0.7,1.0,2.5,44.0,44.0,0.0225,1m,1.0,0.6,2.0,30.0,,,,,,,,40.0,0.05,1m,0.7,0.7,3.0,52.0,,,,,,,,,,,,,,,0.4,7,COMPLETE
24,24,-11.126646643649565,2025-06-21 01:22:47.719364,2025-06-21 01:22:48.584088,0 days 00:00:00.864724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.0425,4m,0.9,0.9,3.0,40.0,26.0,0.0175,1m,0.7,0.7,1.5,52.0,26.0,0.0225,3m,0.8,0.5,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.035,3m,0.6,0.5,3.0,54.0,0.25,4,COMPLETE
25,25,-6.21553512658558,2025-06-21 01:22:48.618857,2025-06-21 01:22:49.891055,0 days 00:00:01.272198,44.0,0.0225,4m,0.5,0.6,2.0,26.0,,,,,,,,36.0,0.0375,4m,0.9,0.9,2.5,22.0,40.0,0.04,2m,0.6,0.9,1.5,30.0,,,,,,,,,,,,,,,40.0,0.035,2m,0.6,0.7,2.0,34.0,52.0,0.0375,2m,0.6,0.7,3.0,50.0,,,,,,,,22.0,0.03,1m,0.9,0.7,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,0.45,6,COMPLETE
26,26,-9.149598570641729,2025-06-21 01:22:49.910574,2025-06-21 01:22:51.582261,0 days 00:00:01.671687,30.0,0.04,1m,0.7,0.8,2.5,26.0,24.0,0.02,3m,0.9,0.8,1.5,54.0,24.0,0.0225,5m,0.6,1.0,2.0,56.0,,,,,,,,28.0,0.04,4m,1.0,0.5,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,22.0,0.04,5m,0.6,1.0,2.0,54.0,44.0,0.045000000000000005,2m,0.9,0.9,3.0,42.0,,,,,,,,62.0,0.0425,5m,0.9,0.6,2.5,40.0,10.0,0.04,3m,0.5,0.5,2.5,22.0,0.3,8,COMPLETE
27,27,-12.211126387020851,2025-06-21 01:22:51.605567,2025-06-21 01:22:51.866192,0 days 00:00:00.260625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.02,1m,0.8,0.7,3.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
28,28,-6.908161122582802,2025-06-21 01:22:51.885216,2025-06-21 01:22:53.768650,0 days 00:00:01.883434,54.0,0.01,3m,0.6,0.6,2.5,64.0,40.0,0.0175,2m,0.6,0.6,2.5,32.0,52.0,0.035,5m,0.7,0.8,1.5,46.0,,,,,,,,22.0,0.0425,4m,0.9,0.7,2.0,26.0,,,,,,,,18.0,0.03,3m,0.8,0.8,3.0,56.0,26.0,0.015,4m,0.9,0.8,2.0,24.0,44.0,0.0475,3m,0.6,0.6,1.5,54.0,30.0,0.03,5m,0.5,1.0,2.0,10.0,58.0,0.0325,5m,0.9,0.9,2.0,52.0,,,,,,,,,,,,,,,0.15000000000000002,9,COMPLETE
29,29,-3.1268523563718897,2025-06-21 01:22:53.790525,2025-06-21 01:22:54.250306,0 days 00:00:00.459781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.027500000000000004,5m,0.9,0.6,2.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.01,4m,0.6,0.6,3.0,18.0,0.2,2,COMPLETE
30,30,-8.384412843835426,2025-06-21 01:22:54.274601,2025-06-21 01:22:54.725580,0 days 00:00:00.450979,,,,,,,,,,,,,,,38.0,0.035,4m,0.9,0.6,2.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0425,4m,0.9,1.0,2.5,24.0,,,,,,,,,,,,,,,0.45,2,COMPLETE
31,31,-1.9726332922388536,2025-06-21 01:22:54.744973,2025-06-21 01:22:55.217387,0 days 00:00:00.472414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.01,5m,0.8,0.7,2.5,32.0,,,,,,,,42.0,0.0425,5m,1.0,0.6,2.0,24.0,,,,,,,,0.2,2,COMPLETE
32,32,-2.4047186446930726,2025-06-21 01:22:55.236919,2025-06-21 01:22:55.686926,0 days 00:00:00.450007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.027500000000000004,5m,0.9,0.6,2.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0125,4m,0.6,0.6,2.0,18.0,0.1,2,COMPLETE
33,33,-4.796920322129773,2025-06-21 01:22:55.706939,2025-06-21 01:22:55.959341,0 days 00:00:00.252402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.027500000000000004,4m,0.9,0.5,2.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
34,34,-7.317276620537268,2025-06-21 01:22:55.981110,2025-06-21 01:22:56.427571,0 days 00:00:00.446461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0325,5m,0.9,0.6,2.5,38.0,,,,,,,,,,,,,,,,,,,,,,42.0,0.0425,3m,0.9,0.6,1.5,10.0,,,,,,,,0.1,2,COMPLETE
35,35,-3.971521665984286,2025-06-21 01:22:56.446104,2025-06-21 01:22:56.719206,0 days 00:00:00.273102,,,,,,,,,,,,,,,,,,,,,,48.0,0.04,1m,0.9,0.9,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
36,36,-73.88697840674224,2025-06-21 01:22:56.740109,2025-06-21 01:22:57.390699,0 days 00:00:00.650590,36.0,0.02,3m,0.8,0.9,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,42.0,0.0425,1m,0.6,0.7,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.035,5m,0.8,0.7,2.5,24.0,,,,,,,,0.15000000000000002,3,COMPLETE
37,37,-6.163710448578829,2025-06-21 01:22:57.410728,2025-06-21 01:22:59.279044,0 days 00:00:01.868316,,,,,,,,40.0,0.03,3m,0.7,1.0,3.0,32.0,,,,,,,,32.0,0.0325,5m,0.6,0.8,1.5,52.0,14.0,0.035,5m,0.9,0.6,3.0,30.0,56.0,0.045000000000000005,4m,0.9,1.0,2.0,56.0,,,,,,,,34.0,0.04,5m,1.0,0.5,2.0,52.0,22.0,0.0325,4m,0.5,0.9,2.5,36.0,14.0,0.0125,5m,0.8,0.7,2.5,34.0,,,,,,,,46.0,0.0375,5m,1.0,0.9,2.0,22.0,18.0,0.01,4m,0.7,0.7,2.0,50.0,0.25,9,COMPLETE
38,38,-3.1640126883891124,2025-06-21 01:22:59.301076,2025-06-21 01:22:59.749033,0 days 00:00:00.447957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.01,5m,0.7,0.7,3.0,22.0,,,,,,,,,,,,,,,18.0,0.025,4m,0.8,0.6,2.0,26.0,0.3,2,COMPLETE
