,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-0.10700739321491914,2025-06-21 00:52:34.540607,2025-06-21 00:52:34.766555,0 days 00:00:00.225948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,0.05,8m,0.8,0.7,3.0,1016.0,,,,,,,,,,,,,,,0.05,1,COMPLETE
11,11,-1.8457807980454803,2025-06-21 00:52:34.798109,2025-06-21 00:52:35.020555,0 days 00:00:00.222446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,4m,0.5,0.5,3.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
12,12,-4.7182346590448745,2025-06-21 00:52:35.040090,2025-06-21 00:52:35.557652,0 days 00:00:00.517562,,,,,,,,,,,,,,,40.0,0.025,6m,0.6,0.5,1.5,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.0,0.05,6m,0.5,1.0,1.5,936.0,,,,,,,,,,,,,,,408.0,0.025,3m,0.7,0.8,2.5,120.0,,,,,,,,,,,,,,,0.5,3,COMPLETE
13,13,-4.811690396624892,2025-06-21 00:52:35.576859,2025-06-21 00:52:35.933104,0 days 00:00:00.356245,,,,,,,,,,,,,,,160.0,0.05,9m,0.7,1.0,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,1008.0,0.05,10m,0.7,1.0,2.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
14,14,0.01284898752414848,2025-06-21 00:52:35.952030,2025-06-21 00:52:37.099997,0 days 00:00:01.147967,1000.0,0.05,4m,0.8,0.5,3.0,1016.0,,,,,,,,360.0,0.025,5m,0.8,0.7,3.0,352.0,832.0,0.05,6m,0.8,0.7,3.0,608.0,,,,,,,,,,,,,,,,,,,,,,648.0,0.05,2m,0.8,1.0,3.0,1024.0,,,,,,,,,,,,,,,,,,,,,,1008.0,0.05,5m,0.8,1.0,3.0,24.0,,,,,,,,0.05,5,COMPLETE
15,15,-6.476855839388127,2025-06-21 00:52:37.122013,2025-06-21 00:52:38.225783,0 days 00:00:01.103770,40.0,0.05,9m,0.5,0.5,1.5,912.0,976.0,0.05,3m,0.5,1.0,1.5,1016.0,,,,,,,,664.0,0.025,7m,0.5,1.0,2.0,496.0,,,,,,,,48.0,0.025,1m,0.6,1.0,3.0,1000.0,808.0,0.05,7m,0.8,0.8,2.5,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,5,COMPLETE
16,16,-11.423760923115331,2025-06-21 00:52:38.247469,2025-06-21 00:52:38.986463,0 days 00:00:00.738994,800.0,0.025,1m,0.9,0.6,3.0,736.0,,,,,,,,,,,,,,,,,,,,,,24.0,0.025,5m,1.0,1.0,1.5,984.0,,,,,,,,56.0,0.025,3m,0.7,0.7,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,3,COMPLETE
17,17,-4.060966984339475,2025-06-21 00:52:39.006386,2025-06-21 00:52:39.456560,0 days 00:00:00.450174,16.0,0.05,8m,0.7,0.8,1.5,664.0,,,,,,,,720.0,0.05,8m,0.5,0.5,2.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
18,18,-5.120139587179593,2025-06-21 00:52:39.477697,2025-06-21 00:52:40.515402,0 days 00:00:01.037705,696.0,0.025,6m,0.9,0.6,2.5,496.0,,,,,,,,1024.0,0.025,4m,0.7,0.7,1.5,664.0,1024.0,0.05,8m,0.7,0.8,2.5,288.0,,,,,,,,,,,,,,,768.0,0.05,1m,0.5,1.0,3.0,768.0,48.0,0.025,3m,1.0,0.9,2.5,696.0,,,,,,,,,,,,,,,456.0,0.05,6m,1.0,1.0,2.5,40.0,,,,,,,,,,,,,,,0.15000000000000002,6,COMPLETE
19,19,-211.19274106674683,2025-06-21 00:52:40.540464,2025-06-21 00:52:41.258966,0 days 00:00:00.718502,216.0,0.05,5m,0.7,0.8,3.0,840.0,,,,,,,,296.0,0.05,2m,0.8,1.0,2.5,248.0,,,,,,,,,,,,,,,968.0,0.025,2m,0.7,0.5,2.5,40.0,,,,,,,,592.0,0.05,1m,0.5,0.8,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,4,COMPLETE
20,20,-1.0678087366859683,2025-06-21 00:52:41.279840,2025-06-21 00:52:41.651463,0 days 00:00:00.371623,,,,,,,,,,,,,,,600.0,0.025,3m,0.9,0.6,2.0,800.0,,,,,,,,616.0,0.025,9m,0.8,0.5,2.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
21,21,-8.028656145930384,2025-06-21 00:52:41.671077,2025-06-21 00:52:43.345300,0 days 00:00:01.674223,504.0,0.05,3m,0.8,1.0,2.0,304.0,600.0,0.05,9m,1.0,0.8,1.5,1008.0,408.0,0.05,7m,1.0,0.8,2.5,576.0,792.0,0.05,5m,1.0,0.7,1.5,528.0,424.0,0.05,8m,0.5,0.8,2.5,552.0,952.0,0.025,3m,0.8,1.0,2.0,464.0,,,,,,,,1024.0,0.025,9m,0.7,0.5,3.0,608.0,24.0,0.05,4m,0.5,0.8,2.0,824.0,,,,,,,,,,,,,,,664.0,0.05,9m,1.0,0.9,2.0,200.0,1000.0,0.05,7m,0.5,0.8,3.0,72.0,0.1,10,COMPLETE
22,22,-1.458755605881025,2025-06-21 00:52:43.372847,2025-06-21 00:52:45.109811,0 days 00:00:01.736964,208.0,0.05,3m,0.9,1.0,2.0,328.0,,,,,,,,,,,,,,,928.0,0.05,5m,1.0,0.7,2.0,352.0,528.0,0.05,6m,0.8,1.0,2.5,424.0,16.0,0.025,10m,1.0,0.8,2.0,792.0,576.0,0.025,8m,0.9,0.5,2.5,280.0,848.0,0.025,8m,0.6,0.6,3.0,416.0,384.0,0.05,3m,1.0,1.0,2.5,240.0,32.0,0.05,9m,0.6,1.0,1.5,16.0,688.0,0.025,5m,0.8,0.6,2.0,656.0,,,,,,,,608.0,0.025,7m,0.5,0.5,3.0,832.0,0.1,10,COMPLETE
23,23,-9.185627924755314,2025-06-21 00:52:45.131426,2025-06-21 00:52:46.487455,0 days 00:00:01.356029,656.0,0.05,2m,1.0,0.9,2.0,24.0,632.0,0.05,3m,0.6,0.6,3.0,208.0,,,,,,,,600.0,0.05,6m,0.9,0.6,2.0,704.0,272.0,0.05,10m,0.7,0.7,3.0,664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.05,9m,0.7,0.9,1.5,864.0,272.0,0.05,7m,0.5,0.8,2.5,960.0,552.0,0.05,2m,0.8,0.5,1.5,320.0,864.0,0.05,9m,0.7,1.0,1.5,560.0,0.15000000000000002,8,COMPLETE
24,24,-6.597214431254022,2025-06-21 00:52:46.509487,2025-06-21 00:52:47.691658,0 days 00:00:01.182171,408.0,0.05,3m,0.6,0.9,2.5,632.0,120.0,0.05,8m,1.0,0.8,2.0,680.0,,,,,,,,744.0,0.05,1m,0.7,0.8,1.5,416.0,,,,,,,,352.0,0.05,7m,0.5,0.5,2.5,312.0,424.0,0.025,2m,0.9,0.6,2.0,520.0,1008.0,0.025,7m,0.6,0.6,2.5,760.0,,,,,,,,,,,,,,,,,,,,,,400.0,0.05,9m,0.9,0.8,2.5,480.0,,,,,,,,0.05,7,COMPLETE
25,25,-2.9708117121673627,2025-06-21 00:52:47.713752,2025-06-21 00:52:48.628702,0 days 00:00:00.914950,160.0,0.05,10m,0.8,0.6,1.5,392.0,,,,,,,,,,,,,,,472.0,0.025,4m,0.9,0.6,2.5,32.0,696.0,0.025,4m,0.5,0.9,2.0,272.0,288.0,0.025,9m,0.7,0.9,1.5,720.0,,,,,,,,,,,,,,,264.0,0.05,6m,0.6,0.7,2.0,992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,5,COMPLETE
26,26,-0.6459868262453562,2025-06-21 00:52:48.648078,2025-06-21 00:52:49.194956,0 days 00:00:00.546878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,0.05,7m,0.7,0.6,2.5,728.0,,,,,,,,744.0,0.025,9m,0.8,0.8,2.5,184.0,,,,,,,,,,,,,,,336.0,0.05,3m,0.8,0.7,3.0,176.0,,,,,,,,,,,,,,,,,,,,,,0.1,3,COMPLETE
27,27,-17.03739610383993,2025-06-21 00:52:49.215940,2025-06-21 00:52:50.756646,0 days 00:00:01.540706,616.0,0.05,1m,0.9,1.0,2.0,152.0,,,,,,,,,,,,,,,896.0,0.05,6m,0.6,0.9,2.0,712.0,48.0,0.05,3m,0.9,0.9,3.0,304.0,768.0,0.05,8m,0.8,0.7,2.5,64.0,,,,,,,,,,,,,,,968.0,0.05,9m,1.0,0.5,3.0,384.0,328.0,0.025,1m,0.8,0.5,2.0,728.0,688.0,0.025,3m,0.9,0.6,2.0,576.0,816.0,0.05,3m,0.5,0.9,2.5,576.0,376.0,0.025,6m,0.6,0.7,2.5,80.0,0.25,9,COMPLETE
28,28,-100.0,2025-06-21 00:52:50.782843,2025-06-21 00:52:51.017154,0 days 00:00:00.234311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,0.025,10m,0.9,0.9,2.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
29,29,-0.055427981337566,2025-06-21 00:52:51.035504,2025-06-21 00:52:51.718520,0 days 00:00:00.683016,,,,,,,,744.0,0.025,2m,0.7,1.0,2.0,792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.0,0.05,6m,0.7,0.9,3.0,856.0,408.0,0.025,7m,0.7,0.8,2.0,984.0,752.0,0.05,8m,1.0,0.8,2.5,584.0,0.2,4,COMPLETE
30,30,-2.3913436414220994,2025-06-21 00:52:51.739964,2025-06-21 00:52:52.097729,0 days 00:00:00.357765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,0.025,8m,0.6,0.6,2.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,0.05,8m,0.5,0.8,1.5,352.0,,,,,,,,,,,,,,,,,,,,,,0.05,2,COMPLETE
31,31,-1.0557033732002488,2025-06-21 00:52:52.123744,2025-06-21 00:52:53.019325,0 days 00:00:00.895581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,0.05,9m,0.6,0.6,3.0,632.0,,,,,,,,648.0,0.05,2m,0.8,1.0,3.0,1016.0,544.0,0.025,1m,0.7,0.7,2.0,736.0,,,,,,,,,,,,,,,928.0,0.05,5m,0.8,1.0,3.0,40.0,64.0,0.025,10m,0.6,0.9,2.0,304.0,0.05,5,COMPLETE
32,32,2.584323378102557,2025-06-21 00:52:53.039905,2025-06-21 00:52:54.120608,0 days 00:00:01.080703,1024.0,0.05,4m,0.8,0.5,3.0,976.0,,,,,,,,416.0,0.025,5m,0.8,0.8,3.0,344.0,816.0,0.05,6m,0.8,0.7,3.0,616.0,,,,,,,,,,,,,,,,,,,,,,768.0,0.05,2m,0.8,0.8,3.0,864.0,192.0,0.05,5m,0.6,0.8,1.5,24.0,,,,,,,,,,,,,,,1016.0,0.05,1m,0.9,1.0,2.5,32.0,,,,,,,,0.1,6,COMPLETE
33,33,-5.451131726098507,2025-06-21 00:52:54.145880,2025-06-21 00:52:55.372839,0 days 00:00:01.226959,1008.0,0.05,4m,0.7,0.5,3.0,1024.0,336.0,0.05,5m,0.8,0.5,3.0,40.0,,,,,,,,720.0,0.05,10m,0.8,0.6,3.0,632.0,,,,,,,,,,,,,,,,,,,,,,816.0,0.05,10m,0.6,0.8,3.0,816.0,,,,,,,,,,,,,,,312.0,0.025,10m,0.9,0.9,2.5,480.0,704.0,0.05,1m,0.9,0.9,2.5,296.0,432.0,0.05,5m,0.8,0.7,1.5,688.0,0.1,7,COMPLETE
34,34,-5.967563197815446,2025-06-21 00:52:55.399372,2025-06-21 00:52:57.009733,0 days 00:00:01.610361,800.0,0.05,4m,0.8,0.6,2.5,856.0,,,,,,,,464.0,0.05,5m,0.9,0.8,3.0,408.0,,,,,,,,,,,,,,,,,,,,,,624.0,0.025,8m,1.0,0.9,2.0,464.0,744.0,0.025,4m,0.9,0.6,2.5,608.0,208.0,0.05,5m,0.6,0.8,1.5,360.0,1000.0,0.025,2m,0.7,1.0,2.0,688.0,584.0,0.05,2m,0.6,0.6,2.0,224.0,416.0,0.05,1m,0.9,1.0,2.0,184.0,224.0,0.05,1m,0.6,0.9,2.5,320.0,0.35000000000000003,9,COMPLETE
35,35,-6.373865388568904,2025-06-21 00:52:57.032934,2025-06-21 00:52:58.406226,0 days 00:00:01.373292,352.0,0.05,9m,0.9,0.5,3.0,720.0,840.0,0.025,7m,0.9,0.7,2.0,392.0,,,,,,,,,,,,,,,,,,,,,,824.0,0.025,3m,0.6,0.9,2.5,344.0,224.0,0.05,5m,0.9,0.6,2.5,232.0,456.0,0.05,2m,0.7,0.8,3.0,848.0,120.0,0.05,5m,0.6,0.9,1.5,64.0,520.0,0.05,10m,0.6,0.7,3.0,336.0,32.0,0.025,7m,0.7,0.7,1.5,576.0,,,,,,,,,,,,,,,0.3,8,COMPLETE
36,36,-6.7519924538858636,2025-06-21 00:52:58.429736,2025-06-21 00:52:59.473279,0 days 00:00:01.043543,,,,,,,,,,,,,,,192.0,0.025,10m,1.0,0.9,3.0,536.0,,,,,,,,,,,,,,,,,,,,,,960.0,0.025,8m,0.6,0.9,3.0,624.0,928.0,0.05,9m,0.8,0.7,2.0,360.0,408.0,0.05,2m,0.5,0.6,2.0,632.0,,,,,,,,856.0,0.05,8m,1.0,1.0,3.0,376.0,,,,,,,,552.0,0.025,7m,0.5,1.0,2.0,1024.0,0.15000000000000002,6,COMPLETE
37,37,-6.259334693354104,2025-06-21 00:52:59.516831,2025-06-21 00:53:00.215193,0 days 00:00:00.698362,,,,,,,,,,,,,,,,,,,,,,976.0,0.05,6m,0.9,0.8,3.0,472.0,400.0,0.05,9m,0.5,0.9,2.5,48.0,520.0,0.05,4m,0.9,0.6,2.0,904.0,,,,,,,,,,,,,,,,,,,,,,208.0,0.05,6m,0.9,0.9,1.5,376.0,,,,,,,,,,,,,,,,,,,,,,0.1,4,COMPLETE
