,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
13,13,-111.88677330496363,2025-06-21 01:41:41.436119,2025-06-21 01:41:41.735533,0 days 00:00:00.299414,42.0,0.05,1m,0.5,1.0,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
14,14,-15.679466644135955,2025-06-21 01:41:41.751666,2025-06-21 01:41:42.805341,0 days 00:00:01.053675,32.0,0.04,5m,0.6,0.5,2.5,10.0,,,,,,,,16.0,0.045000000000000005,5m,1.0,0.6,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,3m,0.5,1.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.05,5m,1.0,0.7,3.0,62.0,14.0,0.01,5m,0.5,1.0,1.5,64.0,0.35000000000000003,5,COMPLETE
15,15,-8.747519314523613,2025-06-21 01:41:42.825970,2025-06-21 01:41:43.912756,0 days 00:00:01.086786,,,,,,,,10.0,0.05,5m,0.8,1.0,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.01,2m,0.8,1.0,2.0,64.0,52.0,0.05,1m,0.5,0.8,3.0,64.0,,,,,,,,40.0,0.0125,4m,0.8,0.8,3.0,12.0,26.0,0.025,5m,0.6,0.8,2.0,58.0,0.45,5,COMPLETE
16,16,-65.83004041254708,2025-06-21 01:41:43.933847,2025-06-21 01:41:44.204844,0 days 00:00:00.270997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.027500000000000004,1m,0.8,0.5,1.5,42.0,,,,,,,,,,,,,,,0.3,1,COMPLETE
17,17,-18.454626629925926,2025-06-21 01:41:44.224409,2025-06-21 01:41:45.902489,0 days 00:00:01.678080,,,,,,,,32.0,0.01,4m,0.8,0.8,2.0,26.0,,,,,,,,10.0,0.0125,2m,1.0,0.5,1.5,12.0,12.0,0.01,5m,0.5,0.5,3.0,62.0,38.0,0.027500000000000004,4m,0.5,1.0,3.0,42.0,,,,,,,,26.0,0.025,3m,1.0,0.8,2.0,18.0,,,,,,,,38.0,0.035,1m,0.8,0.5,2.0,40.0,36.0,0.05,4m,0.9,0.9,2.0,52.0,,,,,,,,30.0,0.025,1m,0.7,0.8,2.0,48.0,0.45,8,COMPLETE
18,18,-51.770730118602174,2025-06-21 01:41:45.923309,2025-06-21 01:41:46.785206,0 days 00:00:00.861897,,,,,,,,,,,,,,,32.0,0.03,4m,0.5,0.7,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,46.0,0.05,1m,0.6,0.7,1.5,22.0,,,,,,,,,,,,,,,,,,,,,,36.0,0.01,5m,0.7,0.5,1.5,26.0,,,,,,,,62.0,0.035,5m,1.0,0.9,1.5,18.0,0.35000000000000003,4,COMPLETE
19,19,-19.002810858398714,2025-06-21 01:41:46.806237,2025-06-21 01:41:47.278163,0 days 00:00:00.471926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.025,2m,1.0,0.5,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0175,1m,0.7,0.5,2.5,48.0,0.45,2,COMPLETE
20,20,-38.868431565586334,2025-06-21 01:41:47.295716,2025-06-21 01:41:48.786595,0 days 00:00:01.490879,50.0,0.035,1m,0.9,1.0,2.0,28.0,22.0,0.0375,5m,0.9,0.5,2.0,60.0,,,,,,,,,,,,,,,34.0,0.02,1m,0.5,1.0,3.0,50.0,,,,,,,,,,,,,,,56.0,0.0125,4m,0.5,0.8,2.0,62.0,46.0,0.05,1m,0.5,0.8,3.0,10.0,,,,,,,,,,,,,,,10.0,0.05,1m,0.7,0.5,2.0,64.0,38.0,0.0475,2m,0.6,0.9,2.0,46.0,0.3,7,COMPLETE
21,21,-3.815210378704825,2025-06-21 01:41:48.807542,2025-06-21 01:41:49.260589,0 days 00:00:00.453047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,5m,0.6,0.8,2.0,10.0,,,,,,,,,,,,,,,50.0,0.01,3m,0.7,0.6,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,2,COMPLETE
22,22,-12.965943077126589,2025-06-21 01:41:49.279574,2025-06-21 01:41:49.746456,0 days 00:00:00.466882,64.0,0.0325,3m,0.9,0.5,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.05,2m,0.9,0.5,2.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
23,23,-1.9478576891322017,2025-06-21 01:41:49.763142,2025-06-21 01:41:50.021336,0 days 00:00:00.258194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.01,3m,0.7,0.6,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
24,24,-2.9455423590325105,2025-06-21 01:41:50.039356,2025-06-21 01:41:50.497833,0 days 00:00:00.458477,,,,,,,,,,,,,,,,,,,,,,60.0,0.025,2m,0.9,0.6,1.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.01,4m,0.7,0.7,2.5,50.0,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
25,25,-7.0481498269744325,2025-06-21 01:41:50.516861,2025-06-21 01:41:51.385957,0 days 00:00:00.869096,26.0,0.05,4m,0.6,0.9,1.5,22.0,38.0,0.04,2m,0.7,0.9,1.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0175,3m,0.6,0.6,1.5,52.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.0425,3m,1.0,0.7,3.0,26.0,0.2,4,COMPLETE
26,26,-14.159068689380117,2025-06-21 01:41:51.405832,2025-06-21 01:41:51.663272,0 days 00:00:00.257440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0325,5m,0.5,0.7,2.0,46.0,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
27,27,-21.62549449391256,2025-06-21 01:41:51.679846,2025-06-21 01:41:52.562834,0 days 00:00:00.882988,,,,,,,,,,,,,,,34.0,0.03,1m,0.8,0.8,2.0,62.0,,,,,,,,,,,,,,,28.0,0.04,1m,0.7,0.9,2.5,50.0,,,,,,,,,,,,,,,,,,,,,,40.0,0.01,4m,0.7,0.7,2.5,50.0,48.0,0.0225,1m,0.9,0.9,3.0,64.0,,,,,,,,,,,,,,,0.2,4,COMPLETE
28,28,-47.90699394583667,2025-06-21 01:41:52.583865,2025-06-21 01:41:53.046223,0 days 00:00:00.462358,,,,,,,,44.0,0.0175,1m,0.5,0.7,2.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0175,3m,0.8,0.6,2.5,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
29,29,-5.249738988396285,2025-06-21 01:41:53.064094,2025-06-21 01:41:53.725175,0 days 00:00:00.661081,,,,,,,,22.0,0.0375,5m,0.9,0.6,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0225,4m,0.7,0.8,2.0,50.0,,,,,,,,42.0,0.0425,3m,0.9,0.7,3.0,52.0,,,,,,,,0.25,3,COMPLETE
30,30,-13.059574690538826,2025-06-21 01:41:53.751995,2025-06-21 01:41:54.005381,0 days 00:00:00.253386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.01,4m,0.8,0.9,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
31,31,-9.57601505665824,2025-06-21 01:41:54.028166,2025-06-21 01:41:54.480154,0 days 00:00:00.451988,,,,,,,,62.0,0.02,3m,0.7,0.6,3.0,50.0,,,,,,,,,,,,,,,30.0,0.025,4m,0.7,0.5,2.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
32,32,-3.6910742749146053,2025-06-21 01:41:54.497672,2025-06-21 01:41:54.958818,0 days 00:00:00.461146,,,,,,,,,,,,,,,64.0,0.05,5m,1.0,1.0,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.04,4m,0.8,0.5,2.5,10.0,0.05,2,COMPLETE
33,33,-11.418171630082526,2025-06-21 01:41:54.978017,2025-06-21 01:41:55.444451,0 days 00:00:00.466434,44.0,0.01,3m,0.6,0.9,2.0,36.0,,,,,,,,,,,,,,,60.0,0.025,2m,0.9,0.6,1.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
34,34,-12.3147618543717,2025-06-21 01:41:55.464086,2025-06-21 01:41:56.118114,0 days 00:00:00.654028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.02,4m,1.0,0.7,1.5,32.0,10.0,0.05,5m,1.0,1.0,3.0,62.0,40.0,0.04,3m,0.6,0.7,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,3,COMPLETE
35,35,-11.248842746054397,2025-06-21 01:41:56.150575,2025-06-21 01:41:56.406437,0 days 00:00:00.255862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.01,4m,0.7,0.5,1.5,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
36,36,-9.926387636962223,2025-06-21 01:41:56.424314,2025-06-21 01:41:57.295830,0 days 00:00:00.871516,,,,,,,,,,,,,,,,,,,,,,64.0,0.025,2m,0.8,0.7,1.5,24.0,,,,,,,,20.0,0.0375,3m,0.7,0.5,2.5,28.0,,,,,,,,64.0,0.03,5m,0.9,0.6,2.5,10.0,,,,,,,,46.0,0.02,5m,0.5,0.7,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,4,COMPLETE
37,37,-7.763850820128641,2025-06-21 01:41:57.317855,2025-06-21 01:41:57.974233,0 days 00:00:00.656378,,,,,,,,,,,,,,,,,,,,,,10.0,0.02,5m,0.8,0.7,2.0,30.0,,,,,,,,40.0,0.0175,5m,0.6,0.9,2.0,52.0,,,,,,,,,,,,,,,54.0,0.04,3m,0.6,0.5,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,3,COMPLETE
38,38,-34.26921085860187,2025-06-21 01:41:57.994056,2025-06-21 01:41:58.457019,0 days 00:00:00.462963,,,,,,,,20.0,0.045000000000000005,1m,0.9,0.9,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.01,5m,0.7,1.0,2.0,14.0,,,,,,,,0.1,2,COMPLETE
39,39,-9.534374134997744,2025-06-21 01:41:58.474699,2025-06-21 01:41:58.739038,0 days 00:00:00.264339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.04,4m,0.6,0.9,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
40,40,-14.945907280114652,2025-06-21 01:41:58.755757,2025-06-21 01:41:59.398755,0 days 00:00:00.642998,,,,,,,,54.0,0.0325,4m,0.6,0.9,2.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.027500000000000004,1m,0.8,0.8,2.5,42.0,,,,,,,,42.0,0.035,5m,0.7,0.9,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,3,COMPLETE
41,41,-6.2220550508982795,2025-06-21 01:41:59.443019,2025-06-21 01:41:59.900740,0 days 00:00:00.457721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.04,4m,0.7,0.7,2.5,30.0,,,,,,,,52.0,0.04,4m,0.8,0.5,2.5,10.0,0.05,2,COMPLETE
42,42,-8.662227046068265,2025-06-21 01:41:59.920332,2025-06-21 01:42:00.386523,0 days 00:00:00.466191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.027500000000000004,3m,0.8,0.9,2.0,34.0,,,,,,,,64.0,0.04,2m,0.9,0.5,3.0,50.0,,,,,,,,,,,,,,,,,,,,,,0.05,2,COMPLETE
43,43,-2.233445915464729,2025-06-21 01:42:00.404215,2025-06-21 01:42:00.674889,0 days 00:00:00.270674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.01,3m,0.7,0.6,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
44,44,-5.828902411748451,2025-06-21 01:42:00.691295,2025-06-21 01:42:00.949888,0 days 00:00:00.258593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.0125,3m,0.8,0.6,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
