,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-0.18969153141859577,2025-06-21 01:01:14.135747,2025-06-21 01:01:14.356188,0 days 00:00:00.220441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.0,0.05,2m,0.8,1.0,1.5,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
11,11,-0.7004298604154586,2025-06-21 01:01:14.381471,2025-06-21 01:01:14.585891,0 days 00:00:00.204420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.0,0.05,10m,1.0,1.0,1.5,984.0,,,,,,,,,,,,,,,0.5,1,COMPLETE
12,12,-0.4274510238051332,2025-06-21 01:01:14.601412,2025-06-21 01:01:14.800565,0 days 00:00:00.199153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.0,0.05,7m,0.5,0.5,3.0,936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
13,13,-5.47683499867093,2025-06-21 01:01:14.819694,2025-06-21 01:01:15.170206,0 days 00:00:00.350512,,,,,,,,,,,,,,,,,,,,,,576.0,0.025,5m,0.8,1.0,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.05,6m,0.5,0.8,1.5,24.0,0.2,2,COMPLETE
14,14,-0.11027252229483056,2025-06-21 01:01:15.190014,2025-06-21 01:01:15.553724,0 days 00:00:00.363710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.0,0.025,3m,1.0,1.0,2.5,24.0,,,,,,,,1024.0,0.05,9m,0.8,0.5,3.0,40.0,,,,,,,,0.45,2,COMPLETE
15,15,-1.4050170730617524,2025-06-21 01:01:15.574312,2025-06-21 01:01:15.779612,0 days 00:00:00.205300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.05,3m,0.5,1.0,3.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
16,16,-4.114154163073329,2025-06-21 01:01:15.798480,2025-06-21 01:01:16.639388,0 days 00:00:00.840908,,,,,,,,120.0,0.05,5m,1.0,1.0,1.5,16.0,,,,,,,,528.0,0.025,1m,0.8,1.0,3.0,64.0,,,,,,,,840.0,0.05,7m,0.5,0.8,3.0,32.0,976.0,0.025,2m,0.7,0.5,1.5,984.0,,,,,,,,,,,,,,,,,,,,,,16.0,0.05,2m,1.0,0.9,1.5,32.0,,,,,,,,,,,,,,,0.45,5,COMPLETE
17,17,-3.3035091704759854,2025-06-21 01:01:16.660416,2025-06-21 01:01:17.151413,0 days 00:00:00.490997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.025,8m,0.8,1.0,3.0,16.0,80.0,0.025,8m,0.7,1.0,1.5,672.0,,,,,,,,,,,,,,,,,,,,,,944.0,0.025,3m,1.0,1.0,2.5,96.0,,,,,,,,,,,,,,,,,,,,,,0.5,3,COMPLETE
18,18,-0.26731095863879173,2025-06-21 01:01:17.171314,2025-06-21 01:01:17.533659,0 days 00:00:00.362345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,0.05,2m,0.8,0.5,2.5,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.0,0.05,9m,0.8,0.5,3.0,160.0,,,,,,,,0.4,2,COMPLETE
19,19,-7.092232914682402,2025-06-21 01:01:17.551978,2025-06-21 01:01:18.535381,0 days 00:00:00.983403,,,,,,,,,,,,,,,48.0,0.025,5m,1.0,0.6,3.0,24.0,744.0,0.025,3m,0.5,0.5,2.0,352.0,600.0,0.05,1m,0.7,0.5,2.5,1016.0,,,,,,,,,,,,,,,904.0,0.025,3m,0.7,1.0,1.5,1016.0,40.0,0.05,9m,1.0,1.0,3.0,976.0,752.0,0.025,7m,0.9,1.0,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,0.45,6,COMPLETE
20,20,1.4655178270908105,2025-06-21 01:01:18.555357,2025-06-21 01:01:19.057190,0 days 00:00:00.501833,,,,,,,,,,,,,,,424.0,0.05,9m,1.0,0.7,3.0,680.0,,,,,,,,,,,,,,,,,,,,,,744.0,0.05,5m,0.8,1.0,3.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.0,0.025,3m,0.5,0.7,3.0,24.0,0.35000000000000003,3,COMPLETE
21,21,-4.440883009343838,2025-06-21 01:01:19.077212,2025-06-21 01:01:19.569387,0 days 00:00:00.492175,960.0,0.025,6m,0.9,0.5,1.5,952.0,616.0,0.025,7m,1.0,0.5,3.0,1008.0,,,,,,,,,,,,,,,784.0,0.025,10m,0.5,0.9,2.0,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,3,COMPLETE
22,22,0.43149468259105844,2025-06-21 01:01:19.590261,2025-06-21 01:01:19.957500,0 days 00:00:00.367239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.0,0.025,4m,0.6,0.7,1.5,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.0,0.025,3m,0.5,0.7,3.0,32.0,0.35000000000000003,2,COMPLETE
23,23,-6.365893127766949,2025-06-21 01:01:19.975941,2025-06-21 01:01:20.489646,0 days 00:00:00.513705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.0,0.025,6m,0.8,0.5,3.0,32.0,1024.0,0.025,3m,0.5,0.5,1.5,24.0,,,,,,,,496.0,0.025,6m,0.8,0.7,2.5,992.0,,,,,,,,,,,,,,,0.35000000000000003,3,COMPLETE
24,24,-3.1058433023789283,2025-06-21 01:01:20.509999,2025-06-21 01:01:21.339725,0 days 00:00:00.829726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,0.05,4m,0.8,1.0,2.0,752.0,,,,,,,,640.0,0.025,5m,0.5,0.6,3.0,600.0,752.0,0.025,2m,0.5,1.0,2.0,1000.0,456.0,0.05,8m,0.7,0.7,2.5,1008.0,40.0,0.025,4m,0.7,0.7,2.5,680.0,,,,,,,,,,,,,,,,,,,,,,0.25,5,COMPLETE
25,25,0.21391192079663357,2025-06-21 01:01:21.359026,2025-06-21 01:01:21.731358,0 days 00:00:00.372332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.0,0.025,3m,0.9,0.7,3.0,208.0,,,,,,,,,,,,,,,992.0,0.025,3m,0.5,0.7,3.0,16.0,0.25,2,COMPLETE
26,26,-2.0154299590706253,2025-06-21 01:01:21.749464,2025-06-21 01:01:22.422332,0 days 00:00:00.672868,,,,,,,,,,,,,,,,,,,,,,1024.0,0.025,4m,0.9,0.9,1.5,768.0,,,,,,,,768.0,0.025,4m,0.6,0.7,1.5,528.0,,,,,,,,,,,,,,,,,,,,,,792.0,0.05,5m,0.9,0.7,3.0,248.0,,,,,,,,,,,,,,,1024.0,0.025,3m,0.5,0.7,3.0,32.0,0.25,4,COMPLETE
27,27,-0.31930959096203254,2025-06-21 01:01:22.441300,2025-06-21 01:01:22.781372,0 days 00:00:00.340072,,,,,,,,,,,,,,,448.0,0.05,9m,1.0,0.7,3.0,672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0,0.025,10m,0.7,0.6,3.0,520.0,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
28,28,-10.35216404200981,2025-06-21 01:01:22.813813,2025-06-21 01:01:23.334256,0 days 00:00:00.520443,40.0,0.025,3m,0.7,1.0,2.5,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0,0.025,3m,0.8,0.6,2.0,712.0,,,,,,,,16.0,0.025,1m,0.7,0.8,2.5,1016.0,,,,,,,,0.25,3,COMPLETE
29,29,-1.3892720691673286,2025-06-21 01:01:23.352792,2025-06-21 01:01:23.711615,0 days 00:00:00.358823,648.0,0.05,5m,0.8,0.5,2.0,1024.0,,,,,,,,,,,,,,,400.0,0.05,2m,0.7,0.7,2.5,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
30,30,-2.793443341909703,2025-06-21 01:01:23.731583,2025-06-21 01:01:24.570434,0 days 00:00:00.838851,656.0,0.025,4m,1.0,0.8,2.5,432.0,,,,,,,,,,,,,,,,,,,,,,368.0,0.025,3m,0.6,0.6,2.5,752.0,,,,,,,,688.0,0.05,5m,0.8,1.0,3.0,376.0,,,,,,,,,,,,,,,816.0,0.05,2m,0.5,0.6,3.0,200.0,,,,,,,,288.0,0.05,2m,0.9,1.0,3.0,760.0,,,,,,,,0.35000000000000003,5,COMPLETE
31,31,-6.852966300246032,2025-06-21 01:01:24.589343,2025-06-21 01:01:24.961588,0 days 00:00:00.372245,,,,,,,,,,,,,,,296.0,0.05,9m,0.8,0.8,2.5,1024.0,,,,,,,,744.0,0.05,1m,0.9,0.9,2.0,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
32,32,0.7990014105571392,2025-06-21 01:01:24.979425,2025-06-21 01:01:25.172588,0 days 00:00:00.193163,,,,,,,,,,,,,,,,,,,,,,704.0,0.025,6m,0.5,0.6,2.0,792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
33,33,-0.5366957515408356,2025-06-21 01:01:25.191334,2025-06-21 01:01:25.410300,0 days 00:00:00.218966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.025,4m,0.9,0.8,3.0,632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
34,34,-0.5322355715737833,2025-06-21 01:01:25.429646,2025-06-21 01:01:25.634861,0 days 00:00:00.205215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.0,0.025,7m,0.9,0.7,2.5,392.0,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
35,35,-1.1045665760063572,2025-06-21 01:01:25.664228,2025-06-21 01:01:26.144604,0 days 00:00:00.480376,384.0,0.05,9m,0.5,1.0,2.0,704.0,104.0,0.05,9m,0.5,0.8,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,784.0,0.025,6m,0.6,0.8,2.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,3,COMPLETE
36,36,-1.9497886803507638,2025-06-21 01:01:26.168199,2025-06-21 01:01:26.665445,0 days 00:00:00.497246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.025,4m,0.8,0.8,2.5,640.0,704.0,0.05,10m,0.7,0.9,2.0,1008.0,544.0,0.05,5m,0.5,0.8,2.0,600.0,,,,,,,,,,,,,,,0.35000000000000003,3,COMPLETE
37,37,-15.291852058189543,2025-06-21 01:01:26.684755,2025-06-21 01:01:28.311786,0 days 00:00:01.627031,96.0,0.025,1m,0.7,0.6,1.5,264.0,464.0,0.025,2m,0.7,1.0,2.5,1024.0,704.0,0.05,7m,0.9,0.7,3.0,600.0,,,,,,,,976.0,0.05,10m,0.6,0.6,2.5,912.0,952.0,0.025,4m,0.8,0.6,1.5,816.0,760.0,0.025,6m,0.7,0.8,2.5,760.0,,,,,,,,488.0,0.05,10m,1.0,1.0,2.0,472.0,896.0,0.025,8m,0.6,0.8,3.0,136.0,424.0,0.025,4m,0.8,1.0,2.5,352.0,,,,,,,,1016.0,0.025,3m,0.6,0.7,3.0,200.0,0.15000000000000002,10,COMPLETE
38,38,-3.0048493845696465,2025-06-21 01:01:28.332806,2025-06-21 01:01:29.018999,0 days 00:00:00.686193,736.0,0.05,10m,0.8,0.8,2.5,784.0,,,,,,,,,,,,,,,,,,,,,,200.0,0.025,2m,0.7,0.8,2.0,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,0.05,7m,0.7,0.5,2.0,776.0,,,,,,,,808.0,0.025,3m,0.5,0.8,3.0,192.0,0.2,4,COMPLETE
39,39,-0.08220952639094671,2025-06-21 01:01:29.053287,2025-06-21 01:01:29.273651,0 days 00:00:00.220364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0,0.025,1m,1.0,0.6,2.5,648.0,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
40,40,-2.342995265593948,2025-06-21 01:01:29.292670,2025-06-21 01:01:29.659500,0 days 00:00:00.366830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,0.05,4m,0.9,0.7,3.0,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.0,0.025,3m,0.6,0.7,2.5,192.0,0.35000000000000003,2,COMPLETE
41,41,-2.0963662453139156,2025-06-21 01:01:29.680122,2025-06-21 01:01:29.874202,0 days 00:00:00.194080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0,0.05,9m,1.0,0.6,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
42,42,-1.1170875876183515,2025-06-21 01:01:29.893167,2025-06-21 01:01:30.096125,0 days 00:00:00.202958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.0,0.025,8m,0.5,1.0,2.5,592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
43,43,1.9530530256835563,2025-06-21 01:01:30.114694,2025-06-21 01:01:30.470809,0 days 00:00:00.356115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,0.025,6m,0.7,0.7,2.5,1016.0,880.0,0.025,10m,0.6,0.6,3.0,64.0,0.25,2,COMPLETE
