,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-84.75024693386162,2025-06-21 01:31:51.866090,2025-06-21 01:31:53.115190,0 days 00:00:01.249100,50.0,0.05,2m,1.0,0.9,1.5,12.0,,,,,,,,,,,,,,,64.0,0.0125,5m,1.0,0.5,1.5,56.0,,,,,,,,,,,,,,,14.0,0.0425,5m,0.5,0.8,3.0,10.0,,,,,,,,,,,,,,,60.0,0.01,3m,0.6,1.0,3.0,62.0,62.0,0.0475,1m,0.5,0.5,1.5,64.0,,,,,,,,10.0,0.01,5m,1.0,0.7,3.0,60.0,0.35000000000000003,6,COMPLETE
11,11,-13.02976842967205,2025-06-21 01:31:53.149744,2025-06-21 01:31:54.058149,0 days 00:00:00.908405,10.0,0.01,4m,1.0,0.5,3.0,16.0,64.0,0.05,4m,0.5,1.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,1m,1.0,0.5,3.0,62.0,40.0,0.015,1m,0.7,0.9,1.5,44.0,,,,,,,,,,,,,,,,,,,,,,0.05,4,COMPLETE
12,12,-8.874708963921202,2025-06-21 01:31:54.079176,2025-06-21 01:31:55.190526,0 days 00:00:01.111350,,,,,,,,,,,,,,,40.0,0.01,2m,0.5,0.5,3.0,10.0,,,,,,,,28.0,0.045000000000000005,1m,1.0,0.5,1.5,34.0,,,,,,,,,,,,,,,,,,,,,,44.0,0.05,5m,0.5,0.5,2.0,62.0,,,,,,,,,,,,,,,10.0,0.05,4m,0.5,0.5,3.0,14.0,64.0,0.02,3m,0.5,0.5,2.5,26.0,0.35000000000000003,5,COMPLETE
13,13,-2.1596248203336867,2025-06-21 01:31:55.213221,2025-06-21 01:31:55.471362,0 days 00:00:00.258141,,,,,,,,54.0,0.01,5m,1.0,0.5,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
14,14,-0.8515790545765225,2025-06-21 01:31:55.500908,2025-06-21 01:31:55.765490,0 days 00:00:00.264582,,,,,,,,,,,,,,,,,,,,,,52.0,0.0225,3m,1.0,0.7,2.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
15,15,-5.202285679980695,2025-06-21 01:31:55.785106,2025-06-21 01:31:56.039856,0 days 00:00:00.254750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.05,4m,1.0,1.0,1.5,64.0,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
16,16,-6.8296792594956575,2025-06-21 01:31:56.057239,2025-06-21 01:31:56.301202,0 days 00:00:00.243963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.01,5m,1.0,1.0,1.5,22.0,,,,,,,,0.1,1,COMPLETE
17,17,-16.258769475576297,2025-06-21 01:31:56.316686,2025-06-21 01:31:57.977795,0 days 00:00:01.661109,32.0,0.027500000000000004,3m,0.5,0.7,2.0,30.0,52.0,0.01,5m,1.0,0.5,1.5,64.0,,,,,,,,,,,,,,,10.0,0.0475,5m,0.9,0.5,1.5,26.0,62.0,0.01,3m,0.5,0.5,3.0,10.0,10.0,0.0325,2m,0.5,0.5,3.0,10.0,,,,,,,,26.0,0.035,1m,0.7,1.0,1.5,52.0,62.0,0.05,5m,1.0,0.8,2.0,10.0,,,,,,,,,,,,,,,22.0,0.0225,4m,1.0,1.0,2.0,64.0,0.2,8,COMPLETE
18,18,-10.680522539147411,2025-06-21 01:31:58.001268,2025-06-21 01:31:59.469949,0 days 00:00:01.468681,34.0,0.0325,2m,0.8,0.8,2.5,58.0,44.0,0.03,5m,0.8,0.5,2.0,44.0,64.0,0.01,4m,0.5,0.8,1.5,60.0,,,,,,,,,,,,,,,,,,,,,,34.0,0.027500000000000004,4m,0.7,0.7,2.5,64.0,14.0,0.05,5m,1.0,0.5,1.5,64.0,52.0,0.027500000000000004,4m,1.0,0.7,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,32.0,0.01,4m,0.7,0.7,1.5,50.0,0.3,7,COMPLETE
19,19,-6.6363166672021245,2025-06-21 01:31:59.490965,2025-06-21 01:31:59.950579,0 days 00:00:00.459614,,,,,,,,64.0,0.01,5m,0.9,0.7,2.5,26.0,,,,,,,,50.0,0.0175,3m,0.5,0.8,2.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
20,20,-29.016802277361943,2025-06-21 01:31:59.967694,2025-06-21 01:32:01.027528,0 days 00:00:01.059834,,,,,,,,36.0,0.025,1m,0.7,1.0,1.5,50.0,42.0,0.05,1m,0.7,1.0,2.0,28.0,,,,,,,,,,,,,,,44.0,0.0475,4m,0.5,1.0,1.5,64.0,,,,,,,,64.0,0.05,4m,1.0,1.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0225,2m,0.8,0.8,2.5,10.0,0.4,5,COMPLETE
21,21,-67.40288760260641,2025-06-21 01:32:01.047998,2025-06-21 01:32:01.512404,0 days 00:00:00.464406,,,,,,,,50.0,0.04,2m,0.9,0.7,2.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.035,1m,0.8,0.5,2.0,10.0,,,,,,,,,,,,,,,0.25,2,COMPLETE
22,22,-14.722966203684237,2025-06-21 01:32:01.532858,2025-06-21 01:32:02.387816,0 days 00:00:00.854958,,,,,,,,32.0,0.0175,4m,0.7,0.6,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.035,1m,1.0,1.0,2.5,24.0,,,,,,,,,,,,,,,28.0,0.02,3m,0.8,0.5,3.0,52.0,,,,,,,,,,,,,,,12.0,0.05,5m,0.6,0.9,2.0,36.0,0.2,4,COMPLETE
23,23,-4.536435677118282,2025-06-21 01:32:02.408314,2025-06-21 01:32:02.664164,0 days 00:00:00.255850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0425,5m,0.6,0.6,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
24,24,-27.844509879737174,2025-06-21 01:32:02.681698,2025-06-21 01:32:03.139482,0 days 00:00:00.457784,62.0,0.05,5m,0.7,1.0,2.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,1m,0.5,0.5,3.0,64.0,,,,,,,,0.15000000000000002,2,COMPLETE
25,25,-7.048701941655468,2025-06-21 01:32:03.156949,2025-06-21 01:32:04.013872,0 days 00:00:00.856923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0375,4m,0.5,0.8,2.0,64.0,,,,,,,,24.0,0.05,3m,0.6,0.8,2.0,52.0,,,,,,,,52.0,0.0175,4m,0.8,0.9,3.0,32.0,48.0,0.045000000000000005,2m,0.5,0.7,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,0.25,4,COMPLETE
26,26,-9.717494903281796,2025-06-21 01:32:04.033981,2025-06-21 01:32:04.707758,0 days 00:00:00.673777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0375,3m,0.8,0.6,2.0,24.0,32.0,0.015,4m,0.7,0.7,3.0,44.0,44.0,0.0225,5m,0.8,0.5,2.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,3,COMPLETE
27,27,-2.2389849788081384,2025-06-21 01:32:04.756257,2025-06-21 01:32:05.011389,0 days 00:00:00.255132,,,,,,,,,,,,,,,,,,,,,,48.0,0.03,3m,1.0,0.6,2.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
28,28,-2.607979169354592,2025-06-21 01:32:05.029883,2025-06-21 01:32:05.284168,0 days 00:00:00.254285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.04,1m,0.7,1.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
29,29,-39.56324631537375,2025-06-21 01:32:05.301187,2025-06-21 01:32:05.755522,0 days 00:00:00.454335,22.0,0.0225,1m,0.8,0.5,2.0,44.0,,,,,,,,,,,,,,,,,,,,,,38.0,0.0225,1m,1.0,0.9,2.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
30,30,-8.492731769456299,2025-06-21 01:32:05.774620,2025-06-21 01:32:06.030449,0 days 00:00:00.255829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0375,5m,0.6,0.6,2.5,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
31,31,-4.12296804448367,2025-06-21 01:32:06.048387,2025-06-21 01:32:06.300370,0 days 00:00:00.251983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.035,3m,0.8,0.7,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
32,32,-6.535503945545019,2025-06-21 01:32:06.315674,2025-06-21 01:32:06.795474,0 days 00:00:00.479800,48.0,0.0375,4m,0.9,0.7,1.5,64.0,,,,,,,,52.0,0.02,5m,0.7,0.8,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
33,33,-3.039496917589215,2025-06-21 01:32:06.816042,2025-06-21 01:32:07.122417,0 days 00:00:00.306375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.04,1m,0.7,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
34,34,-8.121130912493209,2025-06-21 01:32:07.140438,2025-06-21 01:32:07.627427,0 days 00:00:00.486989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.03,5m,0.6,0.9,2.0,52.0,,,,,,,,28.0,0.035,5m,0.7,0.7,3.0,42.0,,,,,,,,,,,,,,,0.1,2,COMPLETE
35,35,-13.217564671948477,2025-06-21 01:32:07.647459,2025-06-21 01:32:07.921132,0 days 00:00:00.273673,46.0,0.01,3m,0.6,0.8,2.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
36,36,-3.6417107616927606,2025-06-21 01:32:07.944157,2025-06-21 01:32:08.431326,0 days 00:00:00.487169,24.0,0.0425,5m,0.6,0.9,2.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.04,5m,0.9,0.9,3.0,52.0,0.15000000000000002,2,COMPLETE
37,37,-10.558170055071187,2025-06-21 01:32:08.450359,2025-06-21 01:32:09.170474,0 days 00:00:00.720115,,,,,,,,56.0,0.035,3m,0.9,0.9,1.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.04,5m,0.6,0.9,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,48.0,0.01,3m,0.5,0.8,2.0,26.0,,,,,,,,,,,,,,,0.1,3,COMPLETE
38,38,-9.994414257511398,2025-06-21 01:32:09.188504,2025-06-21 01:32:09.889418,0 days 00:00:00.700914,,,,,,,,,,,,,,,,,,,,,,54.0,0.0225,3m,1.0,0.7,2.0,42.0,64.0,0.02,3m,0.8,0.9,2.0,24.0,,,,,,,,,,,,,,,42.0,0.0425,5m,0.8,0.6,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,3,COMPLETE
39,39,-6.813006115713114,2025-06-21 01:32:09.908544,2025-06-21 01:32:10.167024,0 days 00:00:00.258480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0475,3m,1.0,1.0,1.5,38.0,,,,,,,,0.05,1,COMPLETE
40,40,-14.866990444420091,2025-06-21 01:32:10.184212,2025-06-21 01:32:12.105858,0 days 00:00:01.921646,,,,,,,,44.0,0.015,5m,1.0,0.6,2.5,34.0,,,,,,,,40.0,0.027500000000000004,4m,0.8,0.7,2.0,42.0,,,,,,,,26.0,0.04,1m,0.6,0.8,2.0,26.0,20.0,0.025,2m,0.9,0.7,3.0,28.0,22.0,0.025,1m,0.9,1.0,2.0,28.0,,,,,,,,52.0,0.0425,1m,0.9,1.0,1.5,62.0,24.0,0.0425,4m,0.9,0.6,3.0,52.0,14.0,0.0325,1m,0.7,0.7,2.5,36.0,38.0,0.027500000000000004,2m,0.6,0.6,2.0,38.0,0.15000000000000002,9,COMPLETE
41,41,-2.512280823639132,2025-06-21 01:32:12.129123,2025-06-21 01:32:12.391553,0 days 00:00:00.262430,,,,,,,,,,,,,,,28.0,0.035,2m,0.8,0.5,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
42,42,-1.0797710994823182,2025-06-21 01:32:12.410772,2025-06-21 01:32:12.664055,0 days 00:00:00.253283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0225,4m,0.9,0.8,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
43,43,-12.936990194299867,2025-06-21 01:32:12.683724,2025-06-21 01:32:13.140582,0 days 00:00:00.456858,,,,,,,,,,,,,,,30.0,0.035,4m,0.8,0.5,2.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.025,2m,0.7,0.9,2.0,32.0,,,,,,,,,,,,,,,0.3,2,COMPLETE
44,44,-56.154749430116034,2025-06-21 01:32:13.159599,2025-06-21 01:32:13.431892,0 days 00:00:00.272293,56.0,0.0175,1m,0.6,0.6,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
