date,time,PRICE_XLKsynprice_XLKsynprice_ON_XLK,PRICE_XLK_XLKsynprice_ON_XLK,BETA_XLKsynprice_ON_XLK,SPREAD_XLKsynprice_ON_XLK,Z_XLKsynprice_ON_XLK,Z_VOL_XLKsynprice_ON_XLK,market_close,SIGNAL_XLKsynprice_ON_XLK,POS_XLKsynprice_ON_XLK,POS_BETA_XLKsynprice_ON_XLK,PAIR_BASE_XLKsynprice_ON_XLK,PAIR_RET_XLKsynprice_ON_XLK,SL_XLKsynprice_ON_XLK,LOSS_XLKsynprice_ON_XLK,COOLDOWN_XLKsynprice_ON_XLK,CAPITAL_XLKsynprice_ON_XLK,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-08-19,14:07:00.000000000,202.43455678123763,148.935,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:08:00.000000000,202.2783004573242,148.73,1.3301014668775168,4.452309288631142,1.78825692896314,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:09:00.000000000,202.0755595170114,148.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:10:00.000000000,202.14062550317212,148.69,1.3199299138820024,5.880246608057178,1.7278859312145367,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:11:00.000000000,202.12137544682497,148.605,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:12:00.000000000,202.2143879195568,148.63,1.290163935904053,10.457322126137399,2.062647594880409,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:13:00.000000000,202.25122007019317,148.68,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:14:00.000000000,202.09627350466138,148.55,1.261850897460635,14.648322686884029,2.1405670244157045,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:15:00.000000000,202.11837051204586,148.56,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:16:00.000000000,202.12911353534483,148.58,1.2408668114970494,17.76112268311323,2.0645487174720683,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:17:00.000000000,202.0620263675553,148.56,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:18:00.000000000,202.13368082113504,148.63,1.2310399179784135,19.164217812003443,1.8804227742203887,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:19:00.000000000,202.11917782548772,148.6,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:20:00.000000000,202.18057515227935,148.6607,1.2226053033874802,20.427214926984192,1.7531367483343723,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:21:00.000000000,202.2938148578728,148.765,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:22:00.000000000,202.24918198427363,148.67,1.220985054217058,20.725333973823638,1.5933849261874489,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:23:00.000000000,202.16942180534193,148.59,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-08-19,14:24:00.000000000,202.1476935250672,148.57,1.1899854556094445,25.35155438517205,1.756082057387167,0.22765040040824147,0,-1.0,0.0,0.0,378.9438326649624,0.0,0.0,0.0,0.0,0.8995500000000001,0.09999999999999998,0.99955,-0.00044999999999995044
2022-08-19,14:25:00.000000000,201.9810739642276,148.455,,,,,0,0.0,-1.0,1.1899854556094445,378.64036477672767,0.00007856371018151719,0.0,0.0,0.0,0.8996206719854938,0.09999999999999998,0.9996206719854938,0.0000707038022047009
2022-08-19,14:26:00.000000000,202.00317750720632,148.4446,1.1064943996124221,37.75005895450016,2.2881966979360704,0.25847160922198004,0,-1.0,-1.0,1.1899854556094445,378.65009247096805,-0.00009106105667683343,0.0,0.0,0.0,0.8995387515764944,0.09999999999999998,0.9995387515764944,-0.00008195149549742034
2022-08-19,14:27:00.000000000,201.98729990146063,148.45,,,,,0,0.0,-1.0,1.1899854556094445,378.64064078668264,0.00005890273804078083,0.0,-0.0000910610566768888,0.0,0.8995917368719362,0.09999999999999998,0.9995917368719361,0.00005300974610355272
2022-08-19,14:28:00.000000000,202.04488993189182,148.53,0.977358611178581,56.87781541353718,2.727120489103619,0.3512649449510126,0,-1.0,-1.0,1.1899854556094445,378.7934296535626,0.00009932585667366216,0.0,-0.000032163682381569636,0.0,0.8996810895918576,0.09999999999999998,0.9996810895918575,0.00008938921424160871
2022-08-19,14:29:00.000000000,202.08378198325036,148.54,,,,,0,0.0,-1.0,1.1899854556094445,378.8442215594772,-0.00007125835531823801,0.0,0.0,0.0,0.8996169797971023,0.09999999999999998,0.9996169797971023,-0.00006413024655834467
2022-08-19,14:30:00.000000000,202.19389041511207,148.62,0.8802135927085174,71.37654626677221,2.6289993432515915,0.3878700884012036,0,-1.0,-1.0,1.1899854556094445,379.0495288277877,-0.00003935547796287096,0.0,-0.00007125835531829328,0.0,0.8995815749408789,0.09999999999999998,0.9995815749408788,-0.00003541842219469747
2022-08-19,14:31:00.000000000,202.3293333816168,148.7,,,,,0,0.0,-1.0,1.1899854556094445,379.28017063074117,-0.00010617116496737678,0.0,-0.00011061102887444108,0.0,0.8994860653170842,0.09999999999999998,0.9994860653170842,-0.00009554960414343892
2022-08-19,14:32:00.000000000,202.29566093328813,148.6003,0.7655176224277601,88.53951258523625,2.5477468122040654,0.4017707694087946,0,-1.0,-1.0,1.1899854556094445,379.12785663248826,-0.00022402727106530924,0.0,-0.00021677045014012464,0.0,0.89928455590851,0.09999999999999998,0.99928455590851,-0.00020161302450003675
2022-08-19,14:33:00.000000000,202.2705872599933,148.505,,,,,0,0.0,-1.0,1.1899854556094445,378.98937734527385,-0.0002329872075593239,0.0,-0.00044074915871294973,0.0,0.8990750341110276,0.09999999999999998,0.9990750341110276,-0.00020967180593705795
2022-08-19,14:34:00.000000000,202.25019491768364,148.47,0.6013919815268706,112.96152742038917,2.5590904049152923,0.4108942763119636,0,-1.0,-1.0,1.1899854556094445,378.92733551201786,-0.00005608903549108737,0.0,-0.000673633677356622,0.0,0.8990246058595303,0.09999999999999998,0.9990246058595302,-0.000050474939094279904
2022-08-19,14:35:00.000000000,202.25471073663678,148.47,,,,,0,0.0,-1.0,1.1899854556094445,378.93185133097097,-0.000011917374467154467,0.0,-0.000729684929384411,0.0,0.899013891846647,0.09999999999999998,0.999013891846647,-0.00001072447347180129
2022-08-19,14:36:00.000000000,202.21936841032112,148.43,0.4486958326766743,135.61944596612236,2.44709134317457,0.4084951501525072,0,-1.0,-1.0,1.1899854556094445,378.848909586431,-0.000032346428165528984,0.0,-0.0007415936079230301,0.0,0.8989848119583747,0.09999999999999998,0.9989848119583746,-0.000029108592492777256
2022-08-19,14:37:00.000000000,202.19908652990551,148.46,,,,,0,0.0,-1.0,1.1899854556094445,378.86432726968366,0.00014776720393628597,0.0,-0.000773916048184109,0.0,0.899117652430419,0.09999999999999998,0.999117652430419,0.00013297546714839407
2022-08-19,14:38:00.000000000,202.20996011855962,148.48,0.2977572590469218,157.9989622952727,2.3225809804106965,0.3996762061838873,0,-1.0,-1.0,1.1899854556094445,378.8990005674499,0.000034118072163722664,0.0,-0.0006262632036583282,0.0,0.8991483285913683,0.09999999999999998,0.9991483285913683,0.00003070325188899918
2022-08-19,14:39:00.000000000,202.1990569427276,148.47,,,,,0,0.0,-1.0,1.1899854556094445,378.8761975370618,-2.6304601557602854e-6,0.0,-0.0005921664983877806,0.0,0.8991459634175157,0.09999999999999998,0.9991459634175157,-2.3671899205217514e-6
2022-08-19,14:40:00.000000000,202.26291139567147,148.5,0.06253794466637438,192.97602661271486,2.3464136472005115,0.39208301126354145,0,-1.0,-1.0,1.1899854556094445,378.97575155367394,-0.00007431158108798722,0.0,-0.0005947954008731493,0.0,0.8990791464593453,0.09999999999999998,0.9990791464593453,-0.00006687407107357346
2022-08-19,14:41:00.000000000,202.22715294694413,148.43,,,,,0,0.0,-1.0,1.1899854556094445,378.856694123054,-0.000125444788935486,0.0,-0.0006690627817745876,0.0,0.8989663616655814,0.09999999999999998,0.9989663616655814,-0.00011288874776694612
2022-08-19,14:42:00.000000000,202.1853504157602,148.49,0.04697946295181263,195.20936996204554,1.9692473578102883,0.35273444634342005,0,-1.0,-1.0,1.1899854556094445,378.8862907192066,0.0002987980951016978,0.0,-0.0007944236402706029,0.0,0.8992349711020076,0.09999999999999998,0.9992349711020075,0.0002688873687180962
2022-08-19,14:43:00.000000000,202.29383488158413,148.57,,,,,0,0.0,-1.0,1.1899854556094445,379.0899740214793,-0.000035064951413182594,0.0,-0.0004958629174393048,0.0,0.8992034394714369,0.09999999999999998,0.9992034394714369,-0.0000315557716478894
2022-08-19,14:44:00.000000000,202.31522819211227,148.54,0.06656435230048997,192.4277593013975,1.6557363844058122,0.36187483621381566,0,-1.0,-1.0,1.1899854556094445,379.07566776833914,-0.00015060507559926437,0.0,-0.0005309104814433807,0.0,0.8990680148694562,0.09999999999999998,0.9990680148694562,-0.00013553256186980316
2022-08-19,14:45:00.000000000,202.273839330279,148.54,,,,,0,0.0,-1.0,1.1899854556094445,379.03427890650585,0.00010918364155876855,0.0,-0.0006814355992293963,0.0,0.8991661783893287,0.09999999999999998,0.9991661783893286,0.00009825509215735373
2022-08-19,14:46:00.000000000,202.30844390135496,148.59,0.07898898162037274,190.57147112238377,1.4309495804734236,0.3874960238405756,0,-1.0,-1.0,1.1899854556094445,379.12838275036233,0.00006567928836497599,0.0,-0.0005723263592908312,0.0,0.899225234984047,0.09999999999999998,0.999225234984047,0.00005910587847717941
2022-08-19,14:47:00.000000000,202.24821331358078,148.51,,,,,0,0.0,-1.0,1.1899854556094445,378.97295332613936,-0.00009223326520926392,0.0,-0.0005066846609138587,0.0,0.899142296504466,0.09999999999999998,0.999142296504466,-0.00008300278723685162
2022-08-19,14:48:00.000000000,202.24848614859079,148.525,0.08077892674761393,190.25079605340142,1.2671020504743997,0.43675427244298637,0,0.0,-1.0,1.1899854556094445,378.99107594298357,0.000046380478263411845,0.0,-0.0005988711929423296,0.0,0.8991839991542047,0.09999999999999998,0.9991839991542046,0.000041738448952248606
2022-08-19,14:49:00.000000000,202.21864690521264,148.51,,,,,0,0.0,-1.0,1.1899854556094445,378.94338691777125,0.000031635208069595554,0.0,-0.0005525184906113312,0.0,0.8992124450271107,0.09999999999999998,0.9992124450271107,0.000028469103718782377
2022-08-19,14:50:00.000000000,202.09631105012423,148.42,0.16693951816399413,177.31914776422423,0.9785751417383386,0.5069706977658729,0,0.0,-1.0,1.1899854556094445,378.7139523716779,0.00004020960547030318,0.0,-0.0005209007615791794,0.0,0.8992486020047593,0.09999999999999998,0.9992486020047593,0.00003618547569991644
2022-08-19,14:51:00.000000000,202.04795512348045,148.35,,,,,0,0.0,-1.0,1.1899854556094445,378.5822974631415,-0.00009226767334566071,0.0,-0.0004807121013229443,0.0,0.899165630428493,0.09999999999999998,0.9991656304284929,-0.00008303396782331452
2022-08-19,14:52:00.000000000,201.96472886381366,148.25,0.2969440221526261,157.94277757968683,0.6286805715710798,0.6022344277766963,0,0.0,-1.0,1.1899854556094445,378.38007265791384,-0.00009449011782598897,0.0,-0.0005729354204815351,0.0,0.8990806681621286,0.09999999999999998,0.9990806681621286,-0.0000850332154919151
2022-08-19,14:53:00.000000000,201.9764822264716,148.26,,,,,0,0.0,-1.0,1.1899854556094445,378.40372587512786,3.8715542577734337e-7,0.0,-0.0006673714015722476,0.0,0.8990810162460875,0.09999999999999998,0.9990810162460875,3.4840425800558773e-7
2022-08-19,14:54:00.000000000,202.00522624082515,148.29,0.39414223914420704,143.5578735981307,0.3458075602514166,0.7091401071969908,0,0.0,-1.0,1.1899854556094445,378.4681694531497,0.00001838129182965388,0.0,-0.0006669845045229605,0.0,0.8990975425166257,0.09999999999999998,0.9990975425166256,0.000016541471882089576
2022-08-19,14:55:00.000000000,201.97503881504298,148.26,,,,,0,0.0,-1.0,1.1899854556094445,378.4022824636992,-0.000014564336795030873,0.0,-0.0006486154727299853,0.0,0.8990844477572049,0.09999999999999998,0.9990844477572048,-0.000013106587558819257
2022-08-19,14:56:00.000000000,201.85122762054206,148.22,0.5683759146702052,117.60654954812425,-0.1326218134293619,0.8492721638941271,0,0.0,-1.0,1.1899854556094445,378.2308718509739,0.00020140411358079592,0.0,-0.0006631703628708907,0.0,0.8992655270634397,0.09999999999999998,0.9992655270634396,0.0001812452457260086
2022-08-19,14:57:00.000000000,201.76414749477513,148.15,,,,,0,0.0,-1.0,1.1899854556094445,378.06049274331434,9.99692028250846e-6,0.0,-0.0004618998145291542,0.0,0.8992745169492264,0.09999999999999998,0.9992745169492264,8.996493467768069e-6
2022-08-19,14:58:00.000000000,201.70589384782534,148.15,0.751938400754414,90.3062197760589,-0.6900218620143758,1.0251403391458374,0,0.0,-1.0,1.1899854556094445,378.0022390963645,0.0001540855182383349,0.0,-0.0004519075118223359,0.0,0.899413082129209,0.09999999999999998,0.999413082129209,0.0001386657796554261
2022-08-19,14:59:00.000000000,201.66697612708143,148.13,,,,,0,0.0,-1.0,1.1899854556094445,377.9395216665084,0.00003999450285754867,0.0,-0.0002978916259872566,0.0,0.8994490537082923,0.09999999999999998,0.9994490537082923,0.00003599270384440921
2022-08-19,15:00:00.000000000,201.8072592192093,148.2,0.8156088713319598,80.93402448781286,-0.9890388398694495,1.1933651852449814,0,0.0,-1.0,1.1899854556094445,378.163103740529,-0.0001507757378322091,0.0,-0.00025790903715727787,0.0,0.899313438613577,0.09999999999999998,0.999313438613577,-0.00013568985253634627
2022-08-19,15:01:00.000000000,201.81017378064942,148.175,,,,,0,0.0,-1.0,1.1899854556094445,378.1362686655789,-0.00008637595129514918,0.0,-0.00040864588856404094,0.0,0.8992357595598043,0.09999999999999998,0.9992357595598043,-0.00007773242185207796
2022-08-19,15:02:00.000000000,201.85567083262134,148.235,0.8937478325102303,69.37096088046735,-1.316487183900161,1.340145595130972,0,0.0,-1.0,1.1899854556094445,378.25316484488735,0.00006849931495868879,0.0,-0.0004949865426817635,0.0,0.8992973565933204,0.09999999999999998,0.9992973565933204,0.00006164414446425949
2022-08-19,15:03:00.000000000,201.81889772361396,148.2,,,,,0,0.0,-1.0,1.1899854556094445,378.1747422449336,-0.000012891847027823922,0.0,-0.0004265211339622432,0.0,0.8992857629893667,0.09999999999999998,0.9992857629893667,-0.000011601755851006924
2022-08-19,15:04:00.000000000,201.79713269980203,148.21,0.9369393656547115,62.933349316117244,-1.46937854945979,1.4322428624988757,0,0.0,-1.0,1.1899854556094445,378.16487707567785,0.00008901937281219452,0.0,-0.0004394074823448335,0.0,0.899365816843967,0.09999999999999998,0.999365816843967,0.00008011107289352588
2022-08-19,15:05:00.000000000,201.8208970594652,148.261,,,,,0,0.0,-1.0,1.1899854556094445,378.24933069357706,0.00009764232696179832,0.0,-0.0003504272253110896,0.0,0.8994536330151136,0.09999999999999998,0.9994536330151136,0.00008787189802423084
2022-08-19,15:06:00.000000000,201.90752965835173,148.3,0.9613267690632624,59.3427698062699,-1.4987449766387564,1.4903462988486464,0,0.0,-1.0,1.1899854556094445,378.38237272523236,-0.00010634034974761223,0.0,-0.0002528191148789549,0.0,0.899357984801197,0.09999999999999998,0.999357984801197,-0.0000957005015110731
2022-08-19,15:07:00.000000000,201.8003942869314,148.2,,,,,0,0.0,-1.0,1.1899854556094445,378.15623880825103,-0.000031352343543915044,0.0,-0.0003591325797535072,0.0,0.8993297878206885,0.09999999999999998,0.9993297878206885,-0.000028215095028331927
2022-08-19,15:08:00.000000000,201.60086074173844,148.07,1.0393192923465713,47.70885312398164,-1.589762923854722,1.5236525972961419,0,0.0,-1.0,1.1899854556094445,377.80200715382887,0.00011856325868120319,0.0,-0.0003904736636494155,0.0,0.8994364152909615,0.09999999999999998,0.9994364152909615,0.00010669898122975332
2022-08-19,15:09:00.000000000,201.53921501916616,148.03,,,,,0,0.0,-1.0,1.1899854556094445,377.6927620130322,0.00003717900932748413,0.0,-0.0002719567007982704,0.0,0.899469855445835,0.09999999999999998,0.999469855445835,0.00003345901186096298
2022-08-19,15:10:00.000000000,201.46115776351115,147.98,1.1441924264797374,32.14356249303961,-1.6464997992114172,1.523193471391601,0,0.0,-1.0,1.1899854556094445,377.55520548459674,0.000049135129769577154,0.0,-0.00023478780255159482,0.0,0.8995140510139061,0.09999999999999998,0.9995140510139061,0.00004421901053874248
2022-08-19,15:11:00.000000000,201.4340036430195,147.96,,,,,0,0.0,-1.0,1.1899854556094445,377.5042516549929,8.884558683693632e-6,0.0,-0.00018566420911125814,0.0,0.8995220427992792,0.09999999999999998,0.9995220427992791,7.995670861177488e-6
2022-08-19,15:12:00.000000000,201.5708796293548,148.091,1.2300298377073078,19.41453093344188,-1.6083002886057154,1.4922775909404242,0,0.0,-1.0,1.1899854556094445,377.79701573601307,0.00005036263370864595,0.0,-0.00017678129997211744,0.0,0.8995673450984336,0.09999999999999998,0.9995673450984336,0.00004532396206848411
2022-08-19,15:13:00.000000000,201.56363566272313,148.06,,,,,0,0.0,-1.0,1.1899854556094445,377.75288222025745,-0.00007846960472803495,0.0,-0.00012642756943526123,0.0,0.8994967564044375,0.09999999999999998,0.9994967564044375,-0.0000706192477598091
2022-08-19,15:14:00.000000000,201.65448186019918,148.12,1.2875411584157674,10.94388547565569,-1.5103154657265792,1.430368702141329,0,0.0,-1.0,1.1899854556094445,377.9151275450701,-0.00005148093119813369,0.0,-0.00020488725344181002,0.0,0.8994504494738081,0.09999999999999998,0.9994504494738081,-0.00004633024602894222
2022-08-19,15:15:00.000000000,201.63944807307053,148.12,,,,,0,0.0,-1.0,1.1899854556094445,377.9000937579415,0.000039780855628398145,0.0,-0.0002563576368533882,0.0,0.8994862303822837,0.09999999999999998,0.9994862303822837,0.000035800582704621116
2022-08-19,15:16:00.000000000,201.61870318532488,148.11,1.3338973638066451,4.055164631922651,-1.4256244055758258,1.3229000637803476,0,0.0,-1.0,1.1899854556094445,377.86744901563975,0.000023405744893089177,0.0,-0.00021658697935089677,0.0,0.899507283527527,0.09999999999999998,0.9995072835275269,0.00002106396726966669
2022-08-19,15:17:00.000000000,201.63683561419631,148.08,,,,,0,0.0,-1.0,1.1899854556094445,377.8498818808429,-0.0001424626351911551,0.0,-0.00019318630383735602,0.0,0.899379137349542,0.09999999999999998,0.999379137349542,-0.00012820934884305577
2022-08-19,15:18:00.000000000,201.5870904819593,148.1,1.36461126228782,-0.5118374628668221,-1.3356023836047506,1.2125231302210946,0,0.0,-1.0,1.1899854556094445,377.823936457718,0.00019464037141701118,0.0,-0.00033562141719856164,0.0,0.8995541928388805,0.09999999999999998,0.9995541928388805,0.00017516424227421754
2022-08-19,15:19:00.000000000,201.65563123869904,148.2,,,,,0,0.0,-1.0,1.1899854556094445,378.0114757600187,0.00013354841753614554,0.0,-0.0001410463712587795,0.0,0.8996743268778222,0.09999999999999998,0.9996743268778222,0.00012018761944315835
2022-08-19,15:20:00.000000000,201.68019396203758,148.225,1.4240159367008949,-9.394568255452555,-1.3206223147541827,1.0997036222623158,0,0.0,-1.0,1.1899854556094445,378.0657881197475,0.000013721575624886765,0.0,-7.516790242134697e-6,0.0,0.8996866718271362,0.09999999999999998,0.9996866718271362,0.000012348971041968674
2022-08-19,15:21:00.000000000,201.5952140783819,148.18,,,,,0,0.0,-1.0,1.1899854556094445,377.9272588905894,0.00008313510278088989,0.0,0.0,0.0,0.8997614673710691,0.09999999999999998,0.9997614673710691,0.00007481898682929833
2022-08-19,15:22:00.000000000,201.58480530565356,148.17,1.520023597586324,-23.637091148712074,-1.3904316408661737,0.9785206973056142,0,0.0,-1.0,1.1899854556094445,377.90495026330495,-3.94542016411067e-6,0.0,0.0,0.0,0.8997579174340328,0.09999999999999998,0.9997579174340328,-3.550784014174665e-6
