date,time,PRICE_XLFsynprice_XLFsynprice_ON_XLF,PRICE_XLF_XLFsynprice_ON_XLF,BETA_XLFsynprice_ON_XLF,SPREAD_XLFsynprice_ON_XLF,Z_XLFsynprice_ON_XLF,Z_VOL_XLFsynprice_ON_XLF,market_close,SIGNAL_XLFsynprice_ON_XLF,POS_XLFsynprice_ON_XLF,POS_BETA_XLFsynprice_ON_XLF,PAIR_BASE_XLFsynprice_ON_XLF,PAIR_RET_XLFsynprice_ON_XLF,SL_XLFsynprice_ON_XLF,LOSS_XLFsynprice_ON_XLF,COOLDOWN_XLFsynprice_ON_XLF,CAPITAL_XLFsynprice_ON_XLF,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-02-28,19:24:00.000000000,157.4019899070388,35.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:25:00.000000000,157.3503955763116,35.8,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:26:00.000000000,157.32052658092414,35.795,3.618468478727772,27.797447384863517,-0.4811509415968763,0.6260186351521707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:27:00.000000000,157.32491604186512,35.8,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:28:00.000000000,157.31237311859164,35.7981,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:29:00.000000000,157.33432751021374,35.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:30:00.000000000,157.33717520394697,35.81,3.770805575079427,22.304627560352685,-1.4007002349212985,0.8058267146073587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:31:00.000000000,157.28762092257568,35.805,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:32:00.000000000,157.30105556239286,35.8029,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:33:00.000000000,157.32903630948968,35.805,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:34:00.000000000,157.29205212918956,35.8,3.99279735194461,14.34990692957254,-2.2670822514490934,1.0390700131585433,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:35:00.000000000,157.26570947102087,35.7899,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:36:00.000000000,157.31357809939715,35.805,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:37:00.000000000,157.32385880468644,35.815,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:38:00.000000000,157.32025311013345,35.81,4.223648110898009,6.071414258875734,-2.5549230561351104,1.2235821179934536,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:39:00.000000000,157.3274075868529,35.815,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:40:00.000000000,157.26535209447889,35.794,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:41:00.000000000,157.27139483132564,35.8,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:42:00.000000000,157.25689094127634,35.805,4.506838583557861,-4.110464543012853,-2.7234015609349056,1.3579885462441903,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:43:00.000000000,157.31751769282852,35.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:44:00.000000000,157.33799951552982,35.815,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:45:00.000000000,157.34792667945382,35.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:46:00.000000000,157.33356882945816,35.8101,4.644175142341105,-8.97480743529104,-2.4587358940119537,1.4375104727190637,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:47:00.000000000,157.37593992302195,35.836,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:48:00.000000000,157.4051038302682,35.8357,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:49:00.000000000,157.38949061489868,35.8392,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:50:00.000000000,157.36641418248615,35.83,4.782967614885695,-14.007315458868305,-2.2612125014882642,1.489998705518639,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:51:00.000000000,157.35997545823574,35.83,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:52:00.000000000,157.27148906139928,35.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:53:00.000000000,157.3064609422011,35.82,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:54:00.000000000,157.29859973410132,35.825,4.8668171362632355,-17.055124172529105,-2.03315736280343,1.5192365778435455,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:55:00.000000000,157.29184736147485,35.815,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:56:00.000000000,157.2500659180474,35.815,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:57:00.000000000,157.21440521406515,35.805,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:58:00.000000000,157.2372129329521,35.8057,5.054572114558737,-23.745279829303684,-1.9966266139554127,1.5354440367853104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,19:59:00.000000000,157.2138040928715,35.805,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:00:00.000000000,157.18915146772164,35.8,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:01:00.000000000,157.1708475768197,35.7908,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:02:00.000000000,157.1251670113251,35.7701,5.245193023971093,-30.495911975423297,-1.9468388858875887,1.539580269280331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:03:00.000000000,157.12245121431263,35.7801,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:04:00.000000000,157.1094390655622,35.785,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:05:00.000000000,157.12303605141759,35.79,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:06:00.000000000,157.0773247049571,35.78,5.801588664735273,-50.503517719270974,-2.2452941156788344,1.5519548713513154,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:07:00.000000000,157.08298646767355,35.7899,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:08:00.000000000,157.11849598181385,35.8,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:09:00.000000000,157.10385413297072,35.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:10:00.000000000,157.13489685455713,35.81,6.223768979270468,-65.73827029311835,-2.2472271579745833,1.5523295455471118,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:11:00.000000000,157.15894291572414,35.82,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:12:00.000000000,157.14755845340574,35.815,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:13:00.000000000,157.09866110464745,35.7925,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:14:00.000000000,157.0802112368725,35.795,6.474531352596357,-74.67563852931414,-2.0836243022430594,1.5321228648128722,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:15:00.000000000,157.0592452970144,35.79,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:16:00.000000000,157.0710702586986,35.79,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:17:00.000000000,157.03343252668517,35.79,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:18:00.000000000,157.05718887856204,35.7959,6.620061942397886,-79.91388640531846,-1.890177262862811,1.489133447678689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:19:00.000000000,157.00058767157822,35.78,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:20:00.000000000,156.98984657266053,35.78,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:21:00.000000000,156.96086616370005,35.78,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:22:00.000000000,156.86607554788293,35.7637,6.870808485904659,-88.85945789946553,-1.8187349101740797,1.4090324485546448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:23:00.000000000,156.87752682882183,35.775,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:24:00.000000000,156.8560349849459,35.77,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:25:00.000000000,156.8594379667026,35.7697,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:26:00.000000000,156.83709645229627,35.7699,7.173397776211162,-99.75462466299936,-1.7929997659534092,1.3082115358811834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:27:00.000000000,156.81363288198884,35.7601,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:28:00.000000000,156.89802709498068,35.78,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:29:00.000000000,156.86381125463726,35.765,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:30:00.000000000,156.85187282307925,35.7701,7.354961772988086,-106.23584529288189,-1.7002484090937824,1.1563877346961713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:31:00.000000000,156.79437090459626,35.7539,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:32:00.000000000,156.7376718870813,35.7499,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:33:00.000000000,156.68479903895644,35.74,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:34:00.000000000,156.63024097456923,35.74,7.505770794275472,-111.62600721283616,-1.6151602715656832,0.9345234857022345,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:35:00.000000000,156.58805288112316,35.715,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:36:00.000000000,156.6101930850518,35.725,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:37:00.000000000,156.60004085609575,35.72,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:38:00.000000000,156.6123183313602,35.725,7.496663709268028,-111.2059926822401,-1.4509898061708764,0.7031059999753777,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:39:00.000000000,156.65563370124283,35.731,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:40:00.000000000,156.67032181743735,35.735,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:41:00.000000000,156.67152562427978,35.74,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:42:00.000000000,156.65256477908824,35.74,7.544827980937416,-112.99958725961503,-1.3526042713667266,0.5070460699841093,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:43:00.000000000,156.73067867236233,35.745,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:44:00.000000000,156.7624553438443,35.76,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:45:00.000000000,156.7618300497055,35.755,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:46:00.000000000,156.75598981889863,35.755,7.61895230572747,-115.65964987238709,-1.2856686004779199,0.40980807294128774,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:47:00.000000000,156.73583984211547,35.755,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:48:00.000000000,156.65371121494152,35.735,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:49:00.000000000,156.5876558987934,35.735,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:50:00.000000000,156.5897843281098,35.715,7.560014645079318,-113.41613872089803,-1.139363946818714,0.4320193446247844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:51:00.000000000,156.6957697012925,35.745,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:52:00.000000000,156.85231352099945,35.77,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:53:00.000000000,156.85154904961604,35.77,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:54:00.000000000,156.78513828690703,35.76,7.608857677969817,-115.3076122772936,-1.086852440216088,0.4648127099805845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:55:00.000000000,156.78389591734745,35.775,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:56:00.000000000,156.80589509504918,35.78,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:57:00.000000000,156.75185797228366,35.7699,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:58:00.000000000,156.83769966504175,35.7899,7.610101122412623,-115.52705849599383,-1.0059466012618408,0.4760824152236357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,20:59:00.000000000,156.54206161941062,35.7,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-02-28,21:00:00.000000000,156.57971915430898,35.7,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:30:00.000000000,155.4041368835776,35.47,6.148482062743936,-62.68252188194981,0.3378646459889547,0.632328520003849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:31:00.000000000,155.65621965961012,35.54,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:32:00.000000000,155.73559027194653,35.525,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:33:00.000000000,155.74996593807901,35.555,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:34:00.000000000,155.73870246340238,35.57,6.138513605710501,-62.60822649172013,0.44342682359355856,0.7583070465200009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:35:00.000000000,155.79038801218593,35.61,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:36:00.000000000,155.7815238410317,35.59,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:37:00.000000000,155.77594704699482,35.61,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:38:00.000000000,155.98404187329675,35.67,6.291032204915412,-68.41707687603602,0.39287768135336665,0.8467396997727735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:39:00.000000000,156.12645985360874,35.6809,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:40:00.000000000,155.9986200648108,35.635,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:41:00.000000000,155.96792173013762,35.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:42:00.000000000,155.86928505569801,35.61,6.332482683335744,-69.63042329788783,0.48790823753648527,0.9275387521014047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:43:00.000000000,155.78828929094126,35.605,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:44:00.000000000,155.71803181982068,35.5966,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:45:00.000000000,155.66235771812356,35.595,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:46:00.000000000,155.78935073335498,35.5999,6.389201851918066,-71.66559627474297,0.566102071887901,0.9936026361680478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:47:00.000000000,155.8917344897174,35.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:48:00.000000000,155.9753716244929,35.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:49:00.000000000,156.04575509137663,35.6401,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:50:00.000000000,156.1216365132588,35.6399,6.393910073557993,-71.75667911734067,0.7337569945002063,1.0553159730227364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:51:00.000000000,156.03337415984024,35.6401,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:52:00.000000000,155.95202973966747,35.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:53:00.000000000,156.03087137403844,35.66,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:54:00.000000000,155.9692776922934,35.635,6.498095133160389,-75.59034237787705,0.6660669204950862,1.0733479607008127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:55:00.000000000,156.08072156502925,35.655,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:56:00.000000000,156.02379169704045,35.64,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:57:00.000000000,155.83525481226636,35.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:58:00.000000000,155.69954149292099,35.6,6.558671083060509,-77.78914906403315,0.6064070528577932,1.0663749276473102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,14:59:00.000000000,155.73349278102268,35.615,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,15:00:00.000000000,155.5814013087338,35.605,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,15:01:00.000000000,155.80603753687404,35.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,15:02:00.000000000,155.7486933649375,35.62,6.619563597471265,-80.04016197698891,0.514534418414604,1.0469500140211703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,15:03:00.000000000,155.71239829004702,35.6,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,15:04:00.000000000,155.6224794306829,35.595,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,15:05:00.000000000,155.39191101955169,35.56,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
2023-03-01,15:06:00.000000000,155.3242839477965,35.55,6.6963255228866725,-82.7300883908247,0.3908445340421732,1.0193872561681616,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013119793086664,1.0013119793086664,0.0
