date,time,PRICE_XLCsynprice_XLCsynprice_ON_XLC,PRICE_XLC_XLCsynprice_ON_XLC,BETA_XLCsynprice_ON_XLC,SPREAD_XLCsynprice_ON_XLC,Z_XLCsynprice_ON_XLC,Z_VOL_XLCsynprice_ON_XLC,market_close,SIGNAL_XLCsynprice_ON_XLC,POS_XLCsynprice_ON_XLC,POS_BETA_XLCsynprice_ON_XLC,PAIR_BASE_XLCsynprice_ON_XLC,PAIR_RET_XLCsynprice_ON_XLC,SL_XLCsynprice_ON_XLC,LOSS_XLCsynprice_ON_XLC,COOLDOWN_XLCsynprice_ON_XLC,CAPITAL_XLCsynprice_ON_XLC,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-11-14,14:52:00.000000000,109.76468822159919,49.875,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,14:53:00.000000000,109.80748596077548,49.89,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,14:54:00.000000000,109.84076883537735,49.91,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,14:55:00.000000000,109.57636458279293,49.82,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,14:56:00.000000000,109.64760885237219,49.84,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,14:57:00.000000000,109.74461601843308,49.88,3.110755814991502,-45.41988403334304,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,14:58:00.000000000,109.85893765425523,49.93,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,14:59:00.000000000,109.88169620332818,49.94,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:00:00.000000000,110.21670686907564,50.035,3.036463524972322,-41.71274560291448,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:01:00.000000000,110.06035445701251,49.98,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:02:00.000000000,110.1593524265846,49.99,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:03:00.000000000,110.25968425436503,50.04,3.0551458646381344,-42.61981481212723,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:04:00.000000000,110.30825039540102,50.06,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:05:00.000000000,110.19250689835128,50.03,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:06:00.000000000,110.36323869654431,50.08,2.901408939280945,-34.93932098264541,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:07:00.000000000,110.65570718946768,50.16,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:08:00.000000000,110.64056986318141,50.17,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:09:00.000000000,110.55744337339476,50.18,2.730673659072789,-26.46776083887781,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:10:00.000000000,110.65996308729929,50.21,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:11:00.000000000,110.50503490422928,50.18,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:12:00.000000000,110.61770948915921,50.22,2.707194229913944,-25.337584737119073,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:13:00.000000000,110.58102465299193,50.21,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:14:00.000000000,110.69732436062462,50.22,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:15:00.000000000,110.71460258675825,50.3,2.4637759642787174,-13.213328416461223,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:16:00.000000000,110.7370505698299,50.3,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:17:00.000000000,110.71383577287786,50.29,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:18:00.000000000,110.78405334287334,50.29,2.357702334266712,-7.784797047399607,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:19:00.000000000,110.80071348524963,50.28,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:20:00.000000000,110.64009243016858,50.26,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:21:00.000000000,110.64835625997915,50.26,2.3213464961438093,-6.0225186362087015,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:22:00.000000000,110.67375446747448,50.28,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:23:00.000000000,110.67263492845711,50.27,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:24:00.000000000,110.48519946847651,50.23,2.1858613316603845,0.6893847791753984,1.4812381328055284,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:25:00.000000000,110.60287271476304,50.26,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:26:00.000000000,110.32240319742435,50.17,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:27:00.000000000,110.23280519161607,50.135,1.9305050876162388,13.44693262397594,1.7475886015670012,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:28:00.000000000,110.27061579356352,50.14,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:29:00.000000000,110.27895087251017,50.15,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:30:00.000000000,110.29973159242216,50.17,1.9900500937171073,10.458918390634892,1.3811095871172319,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:31:00.000000000,110.3717495707698,50.16,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:32:00.000000000,110.46340965875058,50.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:33:00.000000000,110.61282863008653,50.27,2.1761260870620145,1.2189702334790553,0.8714037383920883,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:34:00.000000000,110.63328855322459,50.27,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:35:00.000000000,110.42035513973858,50.18,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:36:00.000000000,110.44929046475654,50.18,2.8099345197016024,-30.55322373386987,-0.6363026699490731,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:37:00.000000000,110.45160337493803,50.195,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:38:00.000000000,110.52127447013903,50.205,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:39:00.000000000,110.70021867907701,50.22,3.013689112163712,-40.64724853378459,-1.0536951818168974,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:40:00.000000000,110.76819752843528,50.25,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:41:00.000000000,110.84811409398758,50.2799,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:42:00.000000000,110.82252342120127,50.25,3.194207138286988,-49.68638527771988,-1.3562075398351778,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:43:00.000000000,110.85095571937056,50.245,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:44:00.000000000,110.7541555403339,50.21,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:45:00.000000000,110.72049082386118,50.185,3.051410507088376,-42.414545474368964,-0.9521878339069678,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:46:00.000000000,110.86010640791928,50.21,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:47:00.000000000,110.79794547604662,50.18,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:48:00.000000000,110.86929787751481,50.23,3.3440171842901023,-57.100685289377026,-1.491965133556633,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:49:00.000000000,110.75650500296697,50.195,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:50:00.000000000,110.75702185560206,50.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:51:00.000000000,110.78841092275525,50.22,3.794314398844866,-79.76205818723392,-2.113702215375379,1.430584901988167,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:52:00.000000000,110.86891857458565,50.25,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:53:00.000000000,110.74795507893475,50.19,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:54:00.000000000,110.95580034223916,50.255,4.490934249010844,-114.73610034180082,-2.6722010201427446,1.546618741077403,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:55:00.000000000,111.04371662110985,50.28,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:56:00.000000000,111.11019758881633,50.295,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:57:00.000000000,111.206827782979,50.31,4.675516929084085,-124.01842891924134,-2.3724688532865588,1.577053131207825,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:58:00.000000000,111.10949557803613,50.29,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,15:59:00.000000000,110.97841719137166,50.25,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:00:00.000000000,110.89141177513012,50.21,3.538577588880854,-66.78056896257756,-0.7902911593674967,1.5108620368140793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:01:00.000000000,110.81821948749236,50.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:02:00.000000000,110.82005760324675,50.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:03:00.000000000,110.83160644222032,50.19,4.115517470666287,-95.72621541052062,-1.40148385850102,1.4668391951864328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:04:00.000000000,110.91386212808025,50.23,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:05:00.000000000,110.89872573112937,50.21,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:06:00.000000000,110.88390534580196,50.22,3.26424730492557,-53.046594307560156,-0.31493737637764263,1.416426703182359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:07:00.000000000,110.92815421211274,50.25,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:08:00.000000000,110.87640135558489,50.23,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:09:00.000000000,110.86909400412964,50.27,2.7547931195497704,-27.61435611563732,0.3186938198444605,1.389442527707684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:10:00.000000000,110.63379291593716,50.19,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:11:00.000000000,110.37655043465786,50.1,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:12:00.000000000,110.310987770133,50.06,3.215615793184273,-50.66273883667172,-0.2234752840996817,1.3481717888240163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:13:00.000000000,110.28975542699523,50.05,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:14:00.000000000,110.24272452119655,50.0499,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:15:00.000000000,110.13261904169931,50.011,3.3198329121180197,-55.89554472623499,-0.3042253588494383,1.309345272553637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:16:00.000000000,110.09195252833416,49.98,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:17:00.000000000,110.03394593063585,49.955,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:18:00.000000000,109.96772048217387,49.94,3.242056440300613,-51.94057814643874,-0.15224110218378525,1.27570731049924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:19:00.000000000,110.05467303208299,49.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:20:00.000000000,109.99086266684735,49.955,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:21:00.000000000,110.10541815106558,50.0,3.3015231850116553,-54.9707410995172,-0.1723032020142225,1.244229585595105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:22:00.000000000,110.25542426252497,50.04,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:23:00.000000000,110.33769841203863,50.065,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:24:00.000000000,110.27509686014908,50.04,3.3102598516983774,-55.37030611883772,-0.11391659580917965,1.1579801808562067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:25:00.000000000,110.28155454708524,50.06,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:26:00.000000000,110.3146332585717,50.04,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:27:00.000000000,110.3716389514611,50.07,3.221111430196036,-50.90941035845445,0.11097528531740941,1.035427827760187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:28:00.000000000,110.24445058422268,50.04,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:29:00.000000000,110.17551156910139,50.03,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:30:00.000000000,110.28374260066164,50.0717,3.140474309062707,-46.965144860433526,0.3628710381850984,0.9507344087645773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:31:00.000000000,110.2374462821549,50.06,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:32:00.000000000,110.191390758553,50.03,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:33:00.000000000,110.24360175738903,50.07,3.0095957656029664,-40.44685822635151,0.7438975075149038,0.9398461340705285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:34:00.000000000,110.61771399853134,50.18,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:35:00.000000000,110.6456887016279,50.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:36:00.000000000,110.67337969751136,50.1976,2.7652074016014376,-28.133395365116968,1.2137828220882279,1.035641975609168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:37:00.000000000,110.66111731319553,50.18,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:38:00.000000000,110.69368136013254,50.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:39:00.000000000,110.60401979156013,50.155,2.8634326513226935,-33.01144483552956,0.995788161846984,1.0920735190242492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:40:00.000000000,110.56507513890995,50.13,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:41:00.000000000,110.74169493921565,50.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:42:00.000000000,110.79595791217903,50.21,3.0113114060873403,-40.40198778746631,0.6876152499547431,1.1066418847347854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:43:00.000000000,110.82512675842737,50.19,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:44:00.000000000,110.70457286718037,50.16,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:45:00.000000000,110.75877193785897,50.18,3.115594392289015,-45.581754667203796,0.49853605766228826,1.1182410638514078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:46:00.000000000,110.96950188404706,50.27,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:47:00.000000000,110.97277146522006,50.25,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:48:00.000000000,111.01619226317862,50.245,3.4900680218588436,-64.34227549511897,-0.20292659305824248,1.0862269536486686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:49:00.000000000,110.98798022591555,50.25,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:50:00.000000000,110.95150031884117,50.23,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:51:00.000000000,110.96986463502711,50.22,3.73614234955841,-76.65920415979622,-0.6812053912135326,1.004124486818583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:52:00.000000000,110.79071677255455,50.16,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:53:00.000000000,110.74431724712436,50.14,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:54:00.000000000,110.77218996602997,50.17,3.976639205309835,-88.73579896436445,-1.3132359214993947,0.866208808762569,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:55:00.000000000,110.81568329876688,50.1894,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-14,16:56:00.000000000,110.8613603579295,50.17,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
