date,time,PRICE_QQQsynprice_QQQsynprice_ON_QQQ,PRICE_QQQ_QQQsynprice_ON_QQQ,BETA_QQQsynprice_ON_QQQ,SPREAD_QQQsynprice_ON_QQQ,Z_QQQsynprice_ON_QQQ,Z_VOL_QQQsynprice_ON_QQQ,market_close,SIGNAL_QQQsynprice_ON_QQQ,POS_QQQsynprice_ON_QQQ,POS_BETA_QQQsynprice_ON_QQQ,PAIR_BASE_QQQsynprice_ON_QQQ,PAIR_RET_QQQsynprice_ON_QQQ,SL_QQQsynprice_ON_QQQ,LOSS_QQQsynprice_ON_QQQ,COOLDOWN_QQQsynprice_ON_QQQ,CAPITAL_QQQsynprice_ON_QQQ,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-06-05,14:25:00.000000000,303.3954605674794,458.9,0.07462647040196066,269.14937330001965,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:26:00.000000000,303.43378276093443,458.85,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:27:00.000000000,303.490712473688,458.9,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:28:00.000000000,303.5134999662534,458.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:29:00.000000000,303.54995035414913,459.03,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:30:00.000000000,303.6087038896822,459.3,0.2293717784774172,198.2582460350045,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:31:00.000000000,303.74822419975976,459.48,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:32:00.000000000,304.0062762161151,459.66,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:33:00.000000000,304.19058966022095,459.67,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:34:00.000000000,304.3995457879418,459.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:35:00.000000000,304.463927358862,460.0,0.44189384775455665,101.19275739176595,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:36:00.000000000,304.2904968755561,459.7,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:37:00.000000000,304.4300188491738,459.95,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:38:00.000000000,304.0794414754083,459.65,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:39:00.000000000,304.12126677032427,459.84,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:40:00.000000000,304.1451996016022,459.84,0.4698083838310397,88.10851238073693,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:41:00.000000000,304.13621664854645,459.795,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:42:00.000000000,304.0657859080692,459.6,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:43:00.000000000,304.03257544522444,459.5999,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:44:00.000000000,304.0851731105177,459.6,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:45:00.000000000,304.0777211782648,459.62,0.48679600555186087,80.33654110651852,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:46:00.000000000,304.11676643613436,459.52,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:47:00.000000000,304.2537706195473,459.7599,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:48:00.000000000,304.3352000326384,459.87,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:49:00.000000000,304.3464751180396,459.7,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:50:00.000000000,304.3061033974144,459.66,0.516398874605038,66.93819669646263,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:51:00.000000000,304.09216751051264,459.4809,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:52:00.000000000,304.0989829094407,459.53,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:53:00.000000000,304.1572992221048,459.555,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:54:00.000000000,304.17023600349677,459.6207,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:55:00.000000000,304.24284111138155,459.6,0.5342130437981057,58.71852618177215,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:56:00.000000000,304.20821504498844,459.59,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:57:00.000000000,304.1513012974996,459.53,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:58:00.000000000,304.1961784804859,459.5,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,14:59:00.000000000,304.34724045593924,459.75,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:00:00.000000000,304.3699060121575,459.81,0.5506467260224,51.17703491979779,-0.8264347816852926,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:01:00.000000000,304.44828554951414,459.8799,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:02:00.000000000,304.6714300625234,459.99,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:03:00.000000000,304.70646968410625,460.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:04:00.000000000,304.8628858470292,460.27,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:05:00.000000000,304.78117889216804,460.165,0.5815631116993736,37.16618959702578,-0.8421524271410162,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:06:00.000000000,304.7377840343405,460.1589,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:07:00.000000000,304.8606602387932,460.29,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:08:00.000000000,304.83715535375705,460.23,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:09:00.000000000,304.7672941633153,459.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:10:00.000000000,304.87189355277127,460.1901,0.6087192705642586,24.745311559878076,-0.8536483551768593,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:11:00.000000000,304.9152702346247,460.38,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:12:00.000000000,304.8998067384121,460.37,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:13:00.000000000,304.9029543707072,460.5,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:14:00.000000000,304.8901006228246,460.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:15:00.000000000,305.0566628450791,460.8125,0.6206202185217772,19.06710839751264,-0.8312954719068812,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:16:00.000000000,305.08298540107916,460.8593,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:17:00.000000000,305.13356615097854,460.96,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:18:00.000000000,305.16137968356924,460.96,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:19:00.000000000,305.0496843851895,460.82,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:20:00.000000000,304.9912967401673,460.69,0.6288692237873609,15.277534033568031,-0.8049346044565893,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:21:00.000000000,304.9917094440148,460.79,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:22:00.000000000,305.1433372936589,460.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:23:00.000000000,305.1618661437806,461.07,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:24:00.000000000,305.06525852118466,460.87,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:25:00.000000000,304.9710645439583,460.7699,0.631461662323451,14.012537541347967,-0.7696990589764173,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:26:00.000000000,304.877330742305,460.515,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:27:00.000000000,304.91221484919384,460.71,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:28:00.000000000,304.9085827235792,460.75,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:29:00.000000000,304.89505649082145,460.77,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:30:00.000000000,304.95911844183905,460.83,0.6311197919349218,14.120184724469027,-0.731867172803551,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:31:00.000000000,304.9467190307167,460.98,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:32:00.000000000,304.9695823407934,460.9046,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:33:00.000000000,304.9678217566155,460.925,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:34:00.000000000,304.9645963572771,460.965,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:35:00.000000000,305.08503640275393,461.1101,0.6284308712636324,15.309214511293249,-0.6922260211655543,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:36:00.000000000,305.1321517548229,461.035,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:37:00.000000000,305.0922019674581,461.02,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:38:00.000000000,305.0853912082986,461.075,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:39:00.000000000,304.9228638369733,460.94,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:40:00.000000000,304.9423749697945,460.95,0.6248889954453991,16.899792519237792,-0.6542392644158287,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:41:00.000000000,305.0096342544797,461.08,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:42:00.000000000,305.14377507694013,461.25,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:43:00.000000000,305.16943282357795,461.21,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:44:00.000000000,305.16010924846034,461.24,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-06-05,15:45:00.000000000,305.1538078800571,461.21,0.6236045504648878,17.541153160146223,-0.6260394216002799,0.08268986616492513,0,1.0,0.0,0.0,592.766462599968,0.0,0.0,0.0,0.0,0.8995500000000001,0.09999999999999998,0.99955,-0.00044999999999995044
2024-06-05,15:46:00.000000000,305.1398369951593,461.14,,,,,0,0.0,1.0,0.6236045504648878,592.7088393965378,0.00005007272763802054,0.0,0.0,0.0,0.8995950429221469,0.09999999999999998,0.9995950429221468,0.00004506320058706268
2024-06-05,15:47:00.000000000,305.06494783839577,460.97,,,,,0,0.0,1.0,0.6236045504648878,592.5279374661951,0.0000525108025167401,0.0,0.0,0.0,0.8996422813797907,0.09999999999999998,0.9996422813797907,0.00004725759494142609
2024-06-05,15:48:00.000000000,305.089806875429,461.03,,,,,0,0.0,1.0,0.6236045504648878,592.5902127762563,-0.000021192647975922413,0.0,0.0,0.0,0.8996232155776172,0.09999999999999998,0.9996232155776171,-0.0000190726248066197
2024-06-05,15:49:00.000000000,305.0714011332753,460.96,,,,,0,0.0,1.0,0.6236045504648878,592.52815471557,0.000042603768733367746,0.0,-0.000021192647975953882,0.0,0.8996615429170407,0.09999999999999998,0.9996615429170407,0.000038341786011244865
2024-06-05,15:50:00.000000000,304.9440328751853,460.7688,0.6246287080919368,17.134612602113293,-0.6075745014504854,0.09141731387143266,0,1.0,1.0,0.6236045504648878,592.281553267431,-0.000013729420241553614,0.0,0.0,0.0,0.8996491910856428,0.09999999999999998,0.9996491910856428,-0.000012356013378161492
2024-06-05,15:51:00.000000000,305.04461715649205,460.96,,,,,0,0.0,1.0,0.6236045504648878,592.5013707387868,-0.0000314865601322768,0.0,-0.000013729420241581636,0.0,0.8996208642272897,0.09999999999999998,0.9996208642272897,-0.000028336799154826107
2024-06-05,15:52:00.000000000,305.0483512879259,460.9922,,,,,0,0.0,1.0,0.6236045504648878,592.5251849367456,-0.000027588012278760234,0.0,-0.00004521554808167849,0.0,0.8995960454758412,0.09999999999999998,0.9995960454758411,-0.00002482816469395828
2024-06-05,15:53:00.000000000,305.05704224523237,460.96,,,,,0,0.0,1.0,0.6236045504648878,592.513795827527,0.00004855662605212358,0.0,-0.00007280231295336836,0.0,0.8996397268246193,0.09999999999999998,0.9996397268246193,0.000043699001187421515
2024-06-05,15:54:00.000000000,304.98446024489465,460.87,,,,,0,0.0,1.0,0.6236045504648878,592.3850894176476,-0.00002777587781377363,0.0,-0.000024249221935890297,0.0,0.8996147385414907,0.09999999999999998,0.9996147385414906,-0.00002499728898136795
2024-06-05,15:55:00.000000000,304.9404601285107,460.865,0.6237937630116352,17.455747538153446,-0.5860275164990846,0.09906294412515895,0,1.0,1.0,0.6236045504648878,592.3379712785113,-0.00006901269860078735,0.0,-0.00005202442620622083,0.0,0.8995526537006828,0.09999999999999998,0.9995526537006828,-0.00006210876892273144
2024-06-05,15:56:00.000000000,304.8736920369307,460.79,,,,,0,0.0,1.0,0.6236045504648878,592.2244328456463,-0.00003376070970426477,0.0,-0.0001210335344610236,0.0,0.8995222841646775,0.09999999999999998,0.9995222841646775,-0.000030383127785102117
