date,time,PRICE_XLFsynprice_XLFsynprice_ON_XLF,PRICE_XLF_XLFsynprice_ON_XLF,BETA_XLFsynprice_ON_XLF,SPREAD_XLFsynprice_ON_XLF,Z_XLFsynprice_ON_XLF,Z_VOL_XLFsynprice_ON_XLF,market_close,SIGNAL_XLFsynprice_ON_XLF,POS_XLFsynprice_ON_XLF,POS_BETA_XLFsynprice_ON_XLF,PAIR_BASE_XLFsynprice_ON_XLF,PAIR_RET_XLFsynprice_ON_XLF,SL_XLFsynprice_ON_XLF,LOSS_XLFsynprice_ON_XLF,COOLDOWN_XLFsynprice_ON_XLF,CAPITAL_XLFsynprice_ON_XLF,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-01-13,14:47:00.000000000,180.99504033783933,41.5786,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:48:00.000000000,181.13172583986233,41.632,1.1731839965755475,132.28972969442913,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:49:00.000000000,181.22353666035764,41.6399,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:50:00.000000000,181.2178433479743,41.6139,1.4827492557156188,119.51486409555011,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:51:00.000000000,181.01320387629755,41.5887,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:52:00.000000000,180.94742713513128,41.6,1.3542341755940297,124.61128543041964,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:53:00.000000000,180.88628046965613,41.6,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:54:00.000000000,180.99353647043674,41.635,1.1441991681097483,133.35480410618737,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:55:00.000000000,181.12770656678654,41.66,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:56:00.000000000,181.03155326616553,41.655,1.0011363886478084,139.32921699704107,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:57:00.000000000,181.07235716200918,41.675,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:58:00.000000000,181.05884855016893,41.673,0.9149735593557894,142.92915541113513,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,14:59:00.000000000,181.04614931980336,41.675,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:00:00.000000000,180.88439036591237,41.66,0.631958261769686,154.55700918058724,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:01:00.000000000,180.86648875564393,41.6645,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:02:00.000000000,180.76594280603535,41.67,0.2271226152300654,171.30174342939853,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:03:00.000000000,180.65929349809,41.665,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:04:00.000000000,180.60260363030935,41.635,-0.03789362329500121,182.18030463619672,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:05:00.000000000,180.51241982169788,41.6299,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:06:00.000000000,180.33451972476936,41.5929,0.041058064397408736,178.62679575809437,1.3585988760518384,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:07:00.000000000,180.3340879282273,41.58,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:08:00.000000000,180.370431930769,41.5767,0.27032286330834915,169.13129933985675,0.8623755639019383,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:09:00.000000000,180.4322641982351,41.6,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:10:00.000000000,180.48092329583648,41.595,0.2956159757918272,168.18477678277543,0.7652553038136288,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:11:00.000000000,180.49734515442742,41.595,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:12:00.000000000,180.43587120547525,41.585,0.4009060614789667,163.76419263887243,0.5371107363211496,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:13:00.000000000,180.42823435559882,41.59,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:14:00.000000000,180.43802282991354,41.575,0.5690073844035755,156.7815408233349,0.2028469793237184,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:15:00.000000000,180.36592904252979,41.555,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:16:00.000000000,180.3174200733716,41.545,1.0080621181349958,138.43747937545322,-0.6566334336573728,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:17:00.000000000,180.31572366513427,41.52,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:18:00.000000000,180.23541007892533,41.5,1.6990010113286507,109.72686810878632,-1.7784830469342257,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:19:00.000000000,180.2488526681378,41.51,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:20:00.000000000,180.25823202208713,41.505,2.15479085511969,90.8236375803444,-2.136844448440282,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:21:00.000000000,180.2769434501025,41.51,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:22:00.000000000,180.2479094914458,41.515,2.4962320164704743,76.61683732767405,-2.1925906592057265,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:23:00.000000000,180.27855703125155,41.535,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:24:00.000000000,180.2503834931048,41.5097,2.780429315006195,64.83559675599214,-2.1534647690464306,1.4303986324903952,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:25:00.000000000,180.19938886151692,41.48,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:26:00.000000000,180.17167923028413,41.4906,3.0900772963413377,51.96251815870423,-2.1372877293734556,1.4420333411040698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:27:00.000000000,180.1584192300644,41.51,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:28:00.000000000,180.09492862916233,41.51,3.381133330022469,39.74408409992964,-2.104033226149745,1.4362028831137428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:29:00.000000000,180.16961305292446,41.52,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:30:00.000000000,180.2445346312802,41.55,3.4799640499984634,35.65202835384406,-1.939843958865659,1.4118016184859905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:31:00.000000000,180.19472481321174,41.54,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:32:00.000000000,179.82473403025213,41.495,3.9256679088891193,16.92914415089814,-2.0548188346250558,1.392592760403919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:33:00.000000000,179.94519448270603,41.53,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:34:00.000000000,179.94016247597835,41.55,4.063529004054515,11.10053235751326,-1.9376344671496486,1.365512209088405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:35:00.000000000,180.02292408774616,41.55,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:36:00.000000000,180.0135068759966,41.545,4.196088015661741,5.687030265329554,-1.8450922326856827,1.3350712036264811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:37:00.000000000,180.03783577043097,41.54,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:38:00.000000000,180.06811904942683,41.55,4.289666652614159,1.8324696333085342,-1.752858292714058,1.303069684179555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:39:00.000000000,180.05716432728886,41.55,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:40:00.000000000,180.06041953645564,41.55,4.3788051548689415,-1.87893464834886,-1.6788520712967194,1.271117853862795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:41:00.000000000,180.0613070436507,41.54,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:42:00.000000000,179.94386710984924,41.53,4.553115556623327,-9.147021956717538,-1.6673336637306124,1.2410634529818494,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:43:00.000000000,179.92663005356016,41.52,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:44:00.000000000,179.8287098409186,41.49,4.816915019339287,-20.025094311468422,-1.7047091054965617,1.2137734182392506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:45:00.000000000,179.8302286266237,41.52,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:46:00.000000000,179.8236080908468,41.541,4.9538304903670864,-25.963464309492338,-1.6733856212337466,1.1875279203248146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:47:00.000000000,179.7787193835745,41.55,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:48:00.000000000,179.80677220679365,41.595,4.742155196671587,-17.443173198761002,-1.4690196849639792,1.160092795314142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:49:00.000000000,179.88132017987846,41.6,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:50:00.000000000,179.68739119956442,41.52,4.983250086794163,-27.21715240412925,-1.5196352288219372,1.1349798854005544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:51:00.000000000,179.66115908586497,41.53,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:52:00.000000000,179.6639750864587,41.545,5.11245758530009,-32.733075294833554,-1.5125747228672426,1.1113571804343179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:53:00.000000000,179.57765179192495,41.54,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:54:00.000000000,179.55348762336638,41.5399,5.282820419983037,-39.894344340686985,-1.526643620321151,1.0892847249796076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:55:00.000000000,179.6660839661945,41.535,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:56:00.000000000,179.80296486640287,41.55,5.354776504576382,-42.687998898745775,-1.4887963751061812,1.0681498271615277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:57:00.000000000,179.86577114809776,41.55,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:58:00.000000000,179.9574205909274,41.56,5.475682043512441,-47.611925137449646,-1.4808065395409156,1.0481405621845454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,15:59:00.000000000,179.91618841889704,41.555,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:00:00.000000000,179.98317761981872,41.587,5.499968853203949,-48.74402707837393,-1.4314981991102718,1.0289218193355671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:01:00.000000000,179.90432082466648,41.58,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:02:00.000000000,179.85631327655335,41.5999,6.400888001686616,-86.41998750480968,-1.7891497089935122,1.014625850560428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:03:00.000000000,179.7984864724204,41.59,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:04:00.000000000,179.74274493178203,41.585,6.414424602360429,-87.00110215737644,-1.7027095073909813,0.9995918103399403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:05:00.000000000,179.75872085935242,41.58,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:06:00.000000000,179.79569079379374,41.59,6.225526996371014,-79.12397698527676,-1.5405304475266068,0.98358652656435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:07:00.000000000,179.75596011303338,41.5849,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:08:00.000000000,179.75839504947638,41.5771,6.382190437112669,-85.5945749734008,-1.5457340857606174,0.9683617464774554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:09:00.000000000,179.74348960602165,41.57,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:10:00.000000000,179.67648052030427,41.54,6.453472060156923,-88.40074885861429,-1.5135810644823673,0.9536223215948458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:11:00.000000000,179.70198864749048,41.55,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:12:00.000000000,179.58174330580007,41.5691,6.182462597320286,-77.41766264846663,-1.3456053649655957,0.9390629031039124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:13:00.000000000,179.51873669789063,41.575,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:14:00.000000000,179.54979444948458,41.56,6.115605489619676,-74.61476969910916,-1.2748862122128497,0.9252152010801941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:15:00.000000000,179.4553302019499,41.565,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:16:00.000000000,179.52751691486012,41.57,5.730640746780615,-58.69521892881008,-1.0754060526600062,0.912951431637868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:17:00.000000000,179.554866638671,41.58,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:18:00.000000000,179.54544315866482,41.575,5.274441654037933,-39.73946860796224,-0.8537576753313834,0.903590257896193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:19:00.000000000,179.54816822085039,41.565,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:20:00.000000000,179.62461440150474,41.59,4.884186789354247,-23.508714167738418,-0.6671434709078599,0.8975237053343246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:21:00.000000000,179.688865881606,41.6,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:22:00.000000000,179.70994290073554,41.605,4.210662593134221,4.52532571338628,-0.35677009797953474,0.8984400688504075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:23:00.000000000,179.74960919888505,41.615,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:24:00.000000000,179.84173155545506,41.61,3.3717694206527473,39.54240596209425,0.028982207740671256,0.9105502302208599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:25:00.000000000,179.82971835721966,41.615,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:26:00.000000000,179.80720424108233,41.6099,2.190717486879511,88.65166868377455,0.5685183422952487,0.9425953356538898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:27:00.000000000,179.78275028882814,41.615,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:28:00.000000000,179.95982145137592,41.615,1.1319275624430114,132.85465594031,1.0423889637789834,0.9932253743239788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:29:00.000000000,180.05611242047178,41.63,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:30:00.000000000,180.01941205049962,41.635,-0.05511049649112562,182.31393757190764,1.5433984359460968,1.0635998592381466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:31:00.000000000,180.09476187113106,41.635,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:32:00.000000000,180.08373273028565,41.63,-0.6781419946396969,208.31478396713624,1.7577850875524388,1.1350929964006276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:33:00.000000000,180.0830055114214,41.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:34:00.000000000,180.050286386478,41.625,-0.7354314183796853,210.66261917653242,1.7161439541419472,1.1939060268933588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:35:00.000000000,180.07230735668833,41.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:36:00.000000000,180.06602936071758,41.615,-0.705637300423645,209.43112561784756,1.6442305663589178,1.2413627806437078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:37:00.000000000,180.13570915109545,41.635,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:38:00.000000000,180.18957330041138,41.64,-0.6318755832919293,206.50087258868732,1.562898429641547,1.2793460882503649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:39:00.000000000,180.1447646645702,41.635,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:40:00.000000000,180.30376764103156,41.65,-0.3121269574973204,193.30385542079495,1.3984967402804092,1.306585511807609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:41:00.000000000,180.2689954535031,41.64,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:42:00.000000000,180.24168163059957,41.645,-0.0587913251608701,182.690046366924,1.265158548420001,1.3262154266824435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:43:00.000000000,180.29834512040685,41.65,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:44:00.000000000,180.3607222673881,41.67,0.4976595578049213,159.62324849365703,1.0217571216880184,1.336587422521173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:45:00.000000000,180.25990376564013,41.655,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:46:00.000000000,180.3239507192106,41.6731,1.080524498710769,135.29514523198685,0.7783023014257012,1.3397864420857513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:47:00.000000000,180.31372547419593,41.6671,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-01-13,16:48:00.000000000,180.2538344692872,41.67,1.5447454184121339,115.88429288405358,0.5905012372297946,1.3385136489172098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
