date,time,PRICE_XLYsynprice_XLYsynprice_ON_XLY,PRICE_XLY_XLYsynprice_ON_XLY,BETA_XLYsynprice_ON_XLY,SPREAD_XLYsynprice_ON_XLY,Z_XLYsynprice_ON_XLY,Z_VOL_XLYsynprice_ON_XLY,market_close,SIGNAL_XLYsynprice_ON_XLY,POS_XLYsynprice_ON_XLY,POS_BETA_XLYsynprice_ON_XLY,PAIR_BASE_XLYsynprice_ON_XLY,PAIR_RET_XLYsynprice_ON_XLY,SL_XLYsynprice_ON_XLY,LOSS_XLYsynprice_ON_XLY,COOLDOWN_XLYsynprice_ON_XLY,CAPITAL_XLYsynprice_ON_XLY,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-12-28,14:51:00.000000000,258.00327508597536,128.22,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:52:00.000000000,257.87622723464517,128.12,1.5411632778278348,60.422388079342966,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:53:00.000000000,258.27132681544936,127.94,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:54:00.000000000,258.1071816269143,128.09,1.5418797059314338,60.607810094156974,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:55:00.000000000,258.1930273561462,128.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:56:00.000000000,258.0990179914514,128.26,1.5310234564118919,61.729949472062145,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:57:00.000000000,258.0463606439175,128.3,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:58:00.000000000,258.1554950776395,128.1,1.531543466022664,61.96477708013626,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,14:59:00.000000000,258.1820119056218,128.1,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:00:00.000000000,258.01035931122476,128.15,1.530304862205722,61.90179121956146,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:01:00.000000000,258.0493939415652,128.4,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:02:00.000000000,257.72549220395496,128.14,1.5237738220349664,62.469114648394395,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:03:00.000000000,257.63677877130743,128.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:04:00.000000000,257.56310598054625,128.1375,1.5154089961358215,63.382385738192454,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:05:00.000000000,257.5977420747315,128.07,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:06:00.000000000,257.59849393003134,128.2,1.491648014884935,66.3692184217827,1.9453130570345334,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:07:00.000000000,257.5580492548959,127.98,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:08:00.000000000,257.6800825914809,127.97,1.4939281042258683,66.50210309369655,1.6169090443877634,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:09:00.000000000,257.7221696364882,127.82,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:10:00.000000000,257.51653235271954,127.8633,1.498013985449949,65.97552072693708,1.2596417136423153,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:11:00.000000000,257.54486332314144,127.685,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:12:00.000000000,257.5755980422245,127.75,1.467182951859662,70.14297594215267,2.052461148839961,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:13:00.000000000,257.6103760763362,127.76,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:14:00.000000000,257.58009570543413,127.76,1.7213555353087873,37.65971251438347,-3.1089890267936555,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:15:00.000000000,257.3769178364555,127.96,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:16:00.000000000,257.53990795179106,128.0,1.5260878856212636,62.20065859226932,0.13646561696552365,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:17:00.000000000,257.6658230130671,127.88,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:18:00.000000000,257.5771671970727,127.96,1.4675642816810235,69.78764171316894,1.0938025054711276,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:19:00.000000000,257.58648549424595,128.015,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:20:00.000000000,257.7764570244525,128.01,1.447760938879802,72.44857923844904,1.3293119773590425,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:21:00.000000000,257.8274474087433,128.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:22:00.000000000,257.83981594370937,128.05,1.4605282532636743,70.81917311329585,1.047123184963975,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:23:00.000000000,257.88112201360445,127.91,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-28,15:24:00.000000000,257.8848423880201,127.89,1.3191186403045236,89.18275947947458,2.611230848385564,1.5914447324463714,0,-1.0,0.0,0.0,426.5869252965656,0.0,0.0,0.0,0.0,0.8995500000000001,0.09999999999999998,0.99955,-0.00044999999999995044
2022-12-28,15:25:00.000000000,257.6692948227764,127.61,,,,,0,0.0,-1.0,1.3191186403045236,426.00202451203666,-0.00036054938611784716,0.0,0.0,0.0,0.8992256677997178,0.09999999999999998,0.9992256677997178,-0.0003244782154792391
2022-12-28,15:26:00.000000000,257.61936995621494,127.6,0.9517990973498046,136.16980513437989,3.6779445839974394,1.7123626445110665,0,-1.0,-1.0,1.3191186403045236,425.93890845907214,0.00008622888635446438,0.0,-0.0003605493861178477,0.0,0.8993032070276336,0.09999999999999998,0.9993032070276335,0.00007759931556451865
2022-12-28,15:27:00.000000000,257.66192771957503,127.54,,,,,0,0.0,-1.0,1.3191186403045236,425.902319104014,-0.0002857331869929943,0.0,-0.000274351589535371,0.0,0.8990462462562165,0.09999999999999998,0.9990462462562165,-0.0002571399447234121
2022-12-28,15:28:00.000000000,257.5083451921864,127.45,0.8010574730376125,155.4135702535427,3.1679564227817463,1.7247479259486431,0,-1.0,-1.0,1.3191186403045236,425.63001589899795,0.00008185409704861702,0.0,-0.0005600063851742831,0.0,0.8991198368749088,0.09999999999999998,0.9991198368749088,0.00007366087302569496
2022-12-28,15:29:00.000000000,257.1191646482861,127.35,,,,,0,0.0,-1.0,1.3191186403045236,425.1089234910671,0.0006044420512178944,0.0,-0.0004781981269426083,0.0,0.8996633027134002,0.09999999999999998,0.9996633027134002,0.0005439445984690732
2022-12-28,15:30:00.000000000,257.13027890491065,127.23,0.7805971577511812,157.81490252422788,2.5968370758184345,1.6842203096902104,0,-1.0,-1.0,1.3191186403045236,424.9617435108552,-0.00039850608655752045,0.0,0.0,0.0,0.8993047814114165,0.09999999999999998,0.9993047814114164,-0.0003586420557908172
2022-12-28,15:31:00.000000000,257.0769714593979,127.36,,,,,0,0.0,-1.0,1.3191186403045236,425.07992148858204,0.0005289720126220943,0.0,-0.0003985060865575596,0.0,0.8997804884716003,0.09999999999999998,0.9997804884716003,0.0004760380106577314
2022-12-28,15:32:00.000000000,257.0414131789159,127.46,0.784275141915389,157.0777035903804,2.2083453573472682,1.629360604475101,0,-1.0,-1.0,1.3191186403045236,425.17627507213047,0.0003939733119503796,0.0,0.0,0.0,0.9001349779706719,0.09999999999999998,1.0001349779706719,0.00035456733068825523
2022-12-28,15:33:00.000000000,257.1838817441279,127.29,,,,,0,0.0,-1.0,1.3191186403045236,425.0944934684907,-0.0008625098707626195,0.0,0.0,0.0,0.8993586026671535,0.09999999999999998,0.9993586026671535,-0.0007762705240983378
2022-12-28,15:34:00.000000000,257.4737557577429,127.24,0.6757315162319854,171.49367763238507,2.251383432263227,1.5806397929953984,0,-1.0,-1.0,1.3191186403045236,425.31841155009045,-0.0008370608208232459,0.0,-0.00086250987076264,0.0,0.8986057848169905,0.09999999999999998,0.9986057848169905,-0.0007533010154251365
2022-12-28,15:35:00.000000000,257.49409985620184,127.21,,,,,0,0.0,-1.0,1.3191186403045236,425.2991820893403,-0.00014087717822921535,0.0,-0.0016988487183654533,0.0,0.898479191769685,0.09999999999999998,0.998479191769685,-0.000126769791673744
2022-12-28,15:36:00.000000000,257.5936451929571,127.05,0.5245246257203533,190.95279149518626,2.349770847550332,1.538737469817027,0,-1.0,-1.0,1.3191186403045236,425.1876684436469,-0.0007303195780394338,0.0,-0.001839486567580928,0.0,0.8978230148254746,0.09999999999999998,0.9978230148254745,-0.0006571763834632354
2022-12-28,15:37:00.000000000,257.5755863161662,127.15,,,,,0,0.0,-1.0,1.3191186403045236,425.3015214308864,0.0003527165812929742,0.0,-0.002568462732566612,0.0,0.8981396918898699,0.09999999999999998,0.9981396918898698,0.00031736796976034737
2022-12-28,15:38:00.000000000,257.3329510892993,127.03,0.4718453638271473,197.39443452233675,2.1913692609079316,1.4958716464038289,0,-1.0,-1.0,1.3191186403045236,424.9005919671829,0.000198308695785081,0.0,-0.0022166520906679033,0.0,0.8983178008008014,0.09999999999999998,0.9983178008008013,0.00017844086592155956
2022-12-28,15:39:00.000000000,257.3452517338316,127.055,,,,,0,0.0,-1.0,1.3191186403045236,424.94587057772287,0.000048663903666406304,0.0,-0.0020187829762678966,0.0,0.8983615164517212,0.09999999999999998,0.9983615164517212,0.000043789313267585474
2022-12-28,15:40:00.000000000,257.35356363280573,127.13,0.4253511952804844,203.27866617679774,2.023151103241058,1.4535647094402475,0,-1.0,-1.0,1.3191186403045236,425.0531163747198,0.00021325539397645886,0.0,-0.0019702173144618973,0.0,0.8985530968908454,0.09999999999999998,0.9985530968908454,0.0001918948556881949
2022-12-28,15:41:00.000000000,257.32421868793244,127.23,,,,,0,0.0,-1.0,1.3191186403045236,425.155683293877,0.0003793803708089567,0.0,-0.0017573820799551276,0.0,0.8988939902979354,0.09999999999999998,0.9988939902979354,0.00034138736152479796
2022-12-28,15:42:00.000000000,257.3598096954408,127.17,0.37576947749306655,209.5732052426475,1.895658405659965,1.4133859676449902,0,-1.0,-1.0,1.3191186403045236,425.1121271829671,-0.00026987320277051876,0.0,-0.0013786684254113446,0.0,0.8986514028978225,0.09999999999999998,0.9986514028978225,-0.00024285600120638697
2022-12-28,15:43:00.000000000,257.34056023788014,127.16,,,,,0,0.0,-1.0,1.3191186403045236,425.0796865390034,0.000014250995843718839,0.0,-0.0016481695625183423,0.0,0.8986642095752301,0.09999999999999998,0.99866420957523,0.000012823971778730016
2022-12-28,15:44:00.000000000,257.23431221438057,127.11,0.35124668255113567,212.5873463953057,1.7454116824711814,1.3757224937415458,0,-1.0,-1.0,1.3191186403045236,424.90748258348856,0.00009478714876354151,0.0,-0.0016339420547323291,0.0,0.8987493913933515,0.09999999999999998,0.9987493913933515,0.00008529575537475232
2022-12-28,15:45:00.000000000,257.2629010353588,127.11,,,,,0,0.0,-1.0,1.3191186403045236,424.9360714044668,-0.0000672824606533957,0.0,-0.001539309782677356,0.0,0.8986889213227879,0.09999999999999998,0.9986889213227879,-0.000060545789649276886
2022-12-28,15:46:00.000000000,257.022658736379,127.01,0.3920958504875771,207.22256476595186,1.505580349409824,1.3415912345552208,0,-1.0,-1.0,1.3191186403045236,424.5639172414566,0.0002549334882099665,0.0,-0.0016064886747808593,0.0,0.8989180272243165,0.09999999999999998,0.9989180272243164,0.00022940667172428915
2022-12-28,15:47:00.000000000,257.02240068951033,127.05,,,,,0,0.0,-1.0,1.3191186403045236,424.6164239402001,0.00012488765608098247,0.0,-0.0013519647343324115,0.0,0.8990302909897454,0.09999999999999998,0.9990302909897454,0.00011238536333245481
2022-12-28,15:48:00.000000000,256.9864681010265,127.11,0.4557768604790527,199.0526713655341,1.2629671312676964,1.3124962575253154,0,0.0,-1.0,1.3191186403045236,424.6596384701345,0.0002710203854910259,0.0,-0.00122724592195822,0.0,0.8992739465257775,0.09999999999999998,0.9992739465257775,0.0002438920403411651
2022-12-28,15:49:00.000000000,256.9270097582465,127.06,,,,,0,0.0,-1.0,1.3191186403045236,424.53422419533933,-0.000015300698834120244,0.0,-0.0009565581451300709,0.0,0.8992601870059523,0.09999999999999998,0.9992601870059523,-0.000013769517231008915
2022-12-28,15:50:00.000000000,256.7041574190605,126.855,0.5714447743898518,184.21353056383583,0.950024106379821,1.2912101708218473,0,0.0,-1.0,1.3191186403045236,424.04095253489083,-0.00011204510582524238,0.0,-0.0009718442079561518,0.0,0.8991594293031349,0.09999999999999998,0.9991594293031348,-0.00010083229986313622
2022-12-28,15:51:00.000000000,256.6176919476838,126.8,,,,,0,0.0,-1.0,1.3191186403045236,423.8819355382974,0.000032812741497685684,0.0,-0.0010837804233941872,0.0,0.8991889331890538,0.09999999999999998,0.9991889331890538,0.000029528706884659168
2022-12-28,15:52:00.000000000,256.64342376008335,126.76,0.641411801021042,175.33806386265604,0.7459618218484555,1.2760607980748953,0,0.0,-1.0,1.3191186403045236,423.85490260508476,-0.00018518495701418713,0.0,-0.0010510032437034411,0.0,0.8990224169251136,0.09999999999999998,0.9990224169251136,-0.0001666514293835227
2022-12-28,15:53:00.000000000,256.56107690687435,126.92,,,,,0,0.0,-1.0,1.3191186403045236,423.9836147343245,0.0006922317846376201,0.0,-0.001235993570727012,0.0,0.8996447488172109,0.09999999999999998,0.9996447488172109,0.0006229408685470075
2022-12-28,15:54:00.000000000,256.58986891427367,126.83,0.7174686883517236,165.59331517062458,0.5349456985091203,1.2674430392985145,0,0.0,-1.0,1.3191186403045236,423.8936860640964,-0.000347920721226833,0.0,-0.000544617380124679,0.0,0.8993317437673545,0.09999999999999998,0.9993317437673545,-0.00031311628478695075
2022-12-28,15:55:00.000000000,256.5220286528501,126.76,,,,,0,0.0,-1.0,1.3191186403045236,423.7335074978515,-0.000057792895254522965,0.0,-0.000892348617679839,0.0,0.8992797687820878,0.09999999999999998,0.9992797687820878,-0.000052009741100304784
2022-12-28,15:56:00.000000000,256.43456792848303,126.78,0.785378485843697,156.86428349321915,0.34133079039217157,1.2647596069513989,0,0.0,-1.0,1.3191186403045236,423.67242914629054,0.00026866673312058256,0.0,-0.0009500899415242348,0.0,0.899521375339728,0.09999999999999998,0.999521375339728,0.0002417806956450537
2022-12-28,15:57:00.000000000,256.51693130394744,126.64,,,,,0,0.0,-1.0,1.3191186403045236,423.5701159121123,-0.0006302982368834442,0.0,-0.0006816784659643416,0.0,0.8989544086028124,0.09999999999999998,0.9989544086028124,-0.0005672382311212499
2022-12-28,15:58:00.000000000,256.4958342106181,126.545,0.8164645580712563,153.17632670949098,0.22960199570724663,1.286076410895038,0,0.0,-1.0,1.3191186403045236,423.42370254795406,-0.00024604941091081604,0.0,-0.0013115470421125597,0.0,0.89873322140014,0.09999999999999998,0.99873322140014,-0.00022141871617720166
2022-12-28,15:59:00.000000000,256.4887118215977,126.45,,,,,0,0.0,-1.0,1.3191186403045236,423.2912638881047,-0.00027913855813284995,0.0,-0.0015572737476462484,0.0,0.8984823503045722,0.09999999999999998,0.9984823503045722,-0.0002511892967934536
2022-12-28,16:00:00.000000000,256.37880116256804,126.5,0.9012657963083599,142.3686779295605,-0.008427209924390505,1.3168049997129276,0,0.0,-1.0,1.3191186403045236,423.24730916109024,0.0004154741806609909,0.0,-0.0018359776106305903,0.0,0.8988556465229034,0.09999999999999998,0.9988556465229034,0.00037386361232853585
2022-12-28,16:01:00.000000000,256.36106091605546,126.55,,,,,0,0.0,-1.0,1.3191186403045236,423.2955248465929,0.00019774769199054984,0.0,-0.0014212662312631519,0.0,0.899033393152436,0.09999999999999998,0.999033393152436,0.00017795026754003658
2022-12-28,16:02:00.000000000,256.3553768962297,126.38,0.9642526725106305,134.4931241443362,-0.2050353498211685,1.3533437486867725,0,0.0,-1.0,1.3191186403045236,423.0655906579154,-0.0005163441052329631,0.0,-0.0012237995913894073,0.0,0.8985691825594742,0.09999999999999998,0.9985691825594741,-0.00046465973624470813
2022-12-28,16:03:00.000000000,256.3021720012649,126.48,,,,,0,0.0,-1.0,1.3191186403045236,423.1442976269811,0.0004375604234496738,0.0,-0.001739511794917381,0.0,0.8989623608714937,0.09999999999999998,0.9989623608714937,0.0003937416844887995
2022-12-28,16:04:00.000000000,256.2743292373674,126.63,1.0502793549648162,123.27745451817273,-0.47029971860072006,1.3895580914821715,0,0.0,-1.0,1.3191186403045236,423.31432265912923,0.0005334127417266255,0.0,-0.0013027125129853045,0.0,0.8994418788491153,0.09999999999999998,0.9994418788491153,0.0004800160610688562
2022-12-28,16:05:00.000000000,256.24978257767543,126.56,,,,,0,0.0,-1.0,1.3191186403045236,423.1974376946159,-0.00016014493604539745,0.0,-0.0007699946547118364,0.0,0.8992978377869504,0.09999999999999998,0.9992978377869504,-0.0001441214994220482
2022-12-28,16:06:00.000000000,256.3235044053147,126.53,1.1523459174185013,110.51717547435172,-0.8446875129869116,1.1581123026832276,0,0.0,-1.0,1.3191186403045236,423.2315859630461,-0.000267712837453774,0.0,-0.0009300162800125467,0.0,0.8990570842110804,0.09999999999999998,0.9990570842110804,-0.00024092274271614485
2022-12-28,16:07:00.000000000,256.14628122594434,126.42,,,,,0,0.0,-1.0,1.3191186403045236,422.9092597332422,0.00007589256095749772,0.0,-0.0011974801401690716,0.0,0.8991253159556482,0.09999999999999998,0.9991253159556481,0.000068296142078403
2022-12-28,16:08:00.000000000,255.9968566862841,126.44,1.2595780981352451,96.73580195806372,-1.2209324486662907,1.2412945395707684,0,0.0,-1.0,1.3191186403045236,422.7862175663881,0.0004157083544995477,0.0,-0.0011216784590462048,0.0,0.899499089861233,0.09999999999999998,0.9994990898612329,0.0003741011258705686
2022-12-28,16:09:00.000000000,256.0235226179234,126.51,,,,,0,0.0,-1.0,1.3191186403045236,422.9052218028487,0.000155332341626564,0.0,-0.0007064363956531539,0.0,0.8996388111611521,0.09999999999999998,0.999638811161152,0.00013979132281003383
2022-12-28,16:10:00.000000000,255.82384569775806,126.54,1.382376849148857,80.89787920646168,-1.6098735650264426,1.3638147826752884,0,1.0,-1.0,1.3191186403045236,422.7451184418925,0.0005657307288724158,0.0,-0.0005512137864460698,0.0,0.9001477644815122,0.09999999999999998,1.0001477644815122,0.000509137215039676
2022-12-28,16:11:00.000000000,255.87229902309377,126.55,,,,,0,0.0,-1.0,1.3191186403045236,422.8067629536313,-0.00008341229122321043,0.0,0.0,0.0,0.9000726810940374,0.09999999999999998,1.0000726810940375,-0.00007507229445608406
2022-12-28,16:12:00.000000000,255.84970428366591,126.61,1.4757610534669294,69.00359730421798,-1.8652415773338364,1.486831793424408,0,1.0,-1.0,1.3191186403045236,422.86331533262165,0.00024063441449085734,0.0,-0.00008341229122321714,0.0,0.9002892695566518,0.09999999999999998,1.0002892695566517,0.00021657272187182244
2022-12-28,16:13:00.000000000,255.80041154796984,126.575,,,,,0,0.0,-1.0,1.3191186403045236,422.7678534445149,7.38674453936087e-6,0.0,0.0,0.0,0.9002959197634975,0.09999999999999998,1.0002959197634975,6.648283699792365e-6
2022-12-28,16:14:00.000000000,255.64838165015902,126.5,1.6021498979087285,52.976419564704855,-2.1419786974644075,1.6126769741725093,0,1.0,-1.0,1.3191186403045236,422.5168896486813,0.00012559138391283757,0.0,0.0,0.0,0.9004089891739918,0.09999999999999998,1.0004089891739918,0.00011303596091944889
2022-12-28,16:15:00.000000000,255.66303701531868,126.41,,,,,0,0.0,-1.0,1.3191186403045236,422.4128243362135,-0.00031567032242891835,0.0,0.0,0.0,0.9001247567780614,0.09999999999999998,1.0001247567780613,-0.00028411619548234245
2022-12-28,16:16:00.000000000,255.59643416214033,126.5,1.9667499784480922,6.802561888456665,-2.6818770766214777,1.7211051688369376,0,1.0,-1.0,1.3191186403045236,422.46494216066253,0.0004387260995140975,0.0,-0.00031567032242896254,0.0,0.9005196650016786,0.09999999999999998,1.0005196650016785,0.0003948589622852841
2022-12-28,16:17:00.000000000,255.6335723160735,126.4,,,,,0,0.0,-1.0,1.3191186403045236,422.3701684505653,-0.00040015158914490377,0.0,0.0,0.0,0.9001593206266719,0.09999999999999998,1.000159320626672,-0.0003601572139074795
2022-12-28,16:18:00.000000000,255.59520723258103,126.42,2.042331850937576,-2.596385362947302,-2.406374546549762,1.7159705848592222,0,1.0,-1.0,1.3191186403045236,422.3581857398789,0.00015329552400931897,0.0,-0.00040015158914485927,0.0,0.9002973110214193,0.09999999999999998,1.0002973110214193,0.0001379684135332731
2022-12-28,16:19:00.000000000,255.55225603268823,126.55,,,,,0,0.0,-1.0,1.3191186403045236,422.4867199632257,0.0005077127196120375,0.0,-0.0002469174065831137,0.0,0.9007544034176573,0.09999999999999998,1.0007544034176572,0.00045695653802285983
2022-12-28,16:20:00.000000000,255.61812805271313,126.59,1.9976473165210558,2.7359542543126736,-2.0245416546588424,1.6929345321106277,0,1.0,-1.0,1.3191186403045236,422.6053567288628,-0.000031024109855744543,0.0,0.0,0.0,0.9007264583140926,0.09999999999999998,1.0007264583140927,-0.00002792403757513804
2022-12-28,16:21:00.000000000,255.6743359837604,126.6,,,,,0,0.0,-1.0,1.3191186403045236,422.6747558463131,-0.00010178939750592057,0.0,-0.000031024109855781745,0.0,0.9006347739105831,0.09999999999999998,1.000634773910583,-0.00009161784696306083
2022-12-28,16:22:00.000000000,255.73874050186492,126.455,1.95774259690183,8.172400410644002,-1.7386489289971034,1.6692431988421155,0,1.0,-1.0,1.3191186403045236,422.5478881615735,-0.0006049018007634468,0.0,-0.00013281034943635195,0.0,0.9000899783140144,0.09999999999999998,1.0000899783140142,-0.0005444499939169701
