date,time,PRICE_XLBsynprice_XLBsynprice_ON_XLB,PRICE_XLB_XLBsynprice_ON_XLB,BETA_XLBsynprice_ON_XLB,SPREAD_XLBsynprice_ON_XLB,Z_XLBsynprice_ON_XLB,Z_VOL_XLBsynprice_ON_XLB,market_close,SIGNAL_XLBsynprice_ON_XLB,POS_XLBsynprice_ON_XLB,POS_BETA_XLBsynprice_ON_XLB,PAIR_BASE_XLBsynprice_ON_XLB,PAIR_RET_XLBsynprice_ON_XLB,SL_XLBsynprice_ON_XLB,LOSS_XLBsynprice_ON_XLB,COOLDOWN_XLBsynprice_ON_XLB,CAPITAL_XLBsynprice_ON_XLB,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-03-28,15:40:00.000000000,125.27437702967721,77.8,,,,,0,0.0,1.0,1.9798930388408913,279.31005545149856,-0.00011787035390401973,0.0,-0.00017279865600128286,0.0,0.8990747522306549,0.09993150227335645,0.9990062545040114,-0.00010608092619733239
2023-03-28,15:41:00.000000000,125.29544053361829,77.79,,,,,0,0.0,1.0,1.9798930388408913,279.31132002505126,0.00014629775595946873,0.0,-0.00029064864206651553,0.0,0.8992062848493461,0.09993150227335645,0.9991377871227025,0.00013166345866017347
2023-03-28,15:42:00.000000000,125.20125633834238,77.77,2.428173573178372,-63.6378024477396,-2.0367071801692194,1.233487354440208,0,1.0,1.0,1.9798930388408913,279.1775379689985,-0.00019543187327381498,0.0,-0.00014439340735117323,0.0,0.8990305512806384,0.09993150227335645,0.9989620535539948,-0.00017588521920863126
2023-03-28,15:43:00.000000000,125.24086963710035,77.77,,,,,0,0.0,1.0,1.9798930388408913,279.21715126775644,0.00014189285802201386,0.0,-0.00033979706155085054,0.0,0.8991581172950086,0.09993150227335645,0.9990896195683651,0.00012769855863534616
2023-03-28,15:44:00.000000000,125.22086578417435,77.78,,,,,0,0.0,1.0,1.9798930388408913,279.21694634521884,-0.0001425513552218899,0.0,-0.00019795241830522503,0.0,0.8990299410868294,0.09993150227335645,0.9989614433601859,-0.00012829300361918655
2023-03-28,15:45:00.000000000,125.23783900565917,77.795,2.565926938401545,-74.37844716728904,-2.271360469704532,1.2575872117886853,0,1.0,1.0,1.9798930388408913,279.2636179622863,-0.00004557450493016355,0.0,-0.0003404755551416061,0.0,0.898988968242347,0.09993150227335645,0.9989204705157034,-0.00004101544134139643
2023-03-28,15:46:00.000000000,125.30164542407138,77.805,,,,,0,0.0,1.0,1.9798930388408913,279.34722331108696,0.00015758403599045785,0.0,-0.00038603454306695983,0.0,0.8991306345522735,0.09993150227335645,0.9990621368256299,0.00014181940815906683
2023-03-28,15:47:00.000000000,125.28295323985596,77.81,,,,,0,0.0,1.0,1.9798930388408913,279.3384305920657,-0.00010235165064726498,0.0,-0.00022851133995782646,0.0,0.8990386070476795,0.09993150227335645,0.9989701093210359,-0.00009211389482383083
2023-03-28,15:48:00.000000000,125.19199250034885,77.77,2.526113690885402,-71.26386923980886,-2.0493465236088335,1.2776126134066326,0,0.0,1.0,1.9798930388408913,279.168274131005,-0.00004211743414083295,0.0,-0.00033083960209234764,0.0,0.8990007418483571,0.09993150227335645,0.9989322441217136,-0.000037904236542270344
2023-03-28,15:49:00.000000000,125.20032696757077,77.78,,,,,0,0.0,1.0,1.9798930388408913,279.1964075286153,-0.00004106649726648479,0.0,-0.0003729431021179952,0.0,0.8989638230368494,0.09993150227335645,0.9988953253102059,-0.00003695827392192273
2023-03-28,15:50:00.000000000,125.27998208891204,77.83,,,,,0,0.0,1.0,1.9798930388408913,279.3750573018986,-0.0000692685510245768,0.0,-0.00041399428391752924,0.0,0.8989015531154041,0.09993150227335645,0.9988330553887605,-0.00006233878552387335
2023-03-28,15:51:00.000000000,125.2881859299059,77.85,2.4372198944382397,-64.44938285211106,-1.7457595218500137,1.2915606066180723,0,0.0,1.0,1.9798930388408913,279.42285900366926,-0.0001123723072708883,0.0,-0.00048323415815798576,0.0,0.8988005414738711,0.09993150227335645,0.9987320437472276,-0.00010112965423802717
2023-03-28,15:52:00.000000000,125.30300726121766,77.84,,,,,0,0.0,1.0,1.9798930388408913,279.41788140459266,0.00012389917497659193,0.0,-0.0005955521632915461,0.0,0.8989119021194282,0.09993150227335645,0.9988434043927846,0.00011150202524716597
2023-03-28,15:53:00.000000000,125.30613484597477,77.85,,,,,0,0.0,1.0,1.9798930388408913,279.4408079197381,-0.00005966456243772296,0.0,-0.00047172677673679164,0.0,0.8988582689341181,0.09993150227335645,0.9987897712074746,-0.000053695289045480625
2023-03-28,15:54:00.000000000,125.33856639720634,77.86,2.3563047180058714,-58.12331894673082,-1.4847889650792405,1.3015167210095109,0,0.0,1.0,1.9798930388408913,279.49303840135815,0.00004520678614262271,0.0,-0.0005313631938027585,0.0,0.8988989034276544,0.09993150227335645,0.9988304057010109,0.00004068373015793123
2023-03-28,15:55:00.000000000,125.34239073776683,77.85,,,,,0,0.0,1.0,1.9798930388408913,279.47706381153023,0.00008452185816161086,0.0,-0.0004861804288823768,0.0,0.8989748800332715,0.09993150227335645,0.998906382306628,0.00007606557147583712
2023-03-28,15:56:00.000000000,125.2854393152092,77.845,,,,,0,0.0,1.0,1.9798930388408913,279.4102129237784,-0.0001683571335756071,0.0,-0.0004016996635940462,0.0,0.8988235311993126,0.09993150227335645,0.998755033472669,-0.00015151453293297154
2023-03-28,15:57:00.000000000,125.28860713812159,77.84,2.131269837894809,-40.60943704361037,-0.9120624507451542,1.303886724707422,0,0.0,1.0,1.9798930388408913,279.40348128149657,0.00004676739611571788,0.0,-0.0005699891681658631,0.0,0.8988655668354343,0.09993150227335645,0.9987970691087907,0.0000420880343156308
2023-03-28,15:58:00.000000000,125.25016915130165,77.82,,,,,0,0.0,1.0,1.9798930388408913,279.3254454338998,4.151250913460568e-6,0.0,-0.0005232484289593442,0.0,0.8988692982519397,0.09993150227335645,0.9988008005252962,3.7359105476526257e-6
2023-03-28,15:59:00.000000000,125.32379937715744,77.86,,,,,0,0.0,1.0,1.9798930388408913,279.47827138130924,-0.000019924771583935434,0.0,-0.0005190993501813512,0.0,0.8988513884864883,0.09993150227335645,0.9987828907598447,-0.000017931268619371736
2023-03-28,16:00:00.000000000,125.3681941202985,77.86,2.010157056569241,-31.14263430418258,-0.5975452886885565,1.3028305831875135,0,0.0,1.0,1.9798930388408913,279.52266612445027,0.00015884863936518523,0.0,-0.0005390137788292559,0.0,0.8989941698065408,0.09993150227335645,0.9989256720798972,0.00014295531228403094
2023-03-28,16:01:00.000000000,125.36024758904668,77.855,,,,,0,0.0,1.0,1.9798930388408913,279.50482012800427,6.9866747103344055e-6,0.0,-0.0003802507610695116,0.0,0.8990004507863717,0.09993150227335645,0.9989319530597282,6.287734920087106e-6
2023-03-28,16:02:00.000000000,125.38298537090097,77.865,,,,,0,0.0,1.0,1.9798930388408913,279.54735684024695,0.000010514492968504465,0.0,-0.00037326674304760665,0.0,0.8990099033202902,0.09993150227335645,0.9989414055936466,9.462640462678941e-6
2023-03-28,16:03:00.000000000,125.39732631544736,77.87,1.9532579596025856,-26.702870998806006,-0.43940228900416767,1.2998351011933307,0,0.0,1.0,1.9798930388408913,279.5715972499876,0.00001588811070284932,0.0,-0.00036275617478964683,0.0,0.8990241868891571,0.09993150227335645,0.9989556891625135,0.000014298705396452632
2023-03-28,16:04:00.000000000,125.40094864242677,77.855,,,,,0,0.0,1.0,1.9798930388408913,279.54552118138434,0.00011918493469931953,0.0,-0.00034687382759701624,0.0,0.8991313370281646,0.09993150227335645,0.9990628393015211,0.00010726215403744146
2023-03-28,16:05:00.000000000,125.35758152064305,77.83,,,,,0,0.0,1.0,1.9798930388408913,279.4526567336296,0.00002192918048340754,0.0,-0.00022773023503219747,0.0,0.8991510542415326,0.09993150227335645,0.9990825565148891,0.000019735708898756662
2023-03-28,16:06:00.000000000,125.33915912676942,77.83,1.842053839028485,-18.027891164817575,-0.15141623166912593,1.2960673988110345,0,0.0,1.0,1.9798930388408913,279.43423433975596,-0.00006592313019659416,0.0,-0.0002058060484861901,0.0,0.8990917793895175,0.09993150227335645,0.9990232816628739,-0.00005932928327959985
2023-03-28,16:07:00.000000000,125.3498977434984,77.83,,,,,0,0.0,1.0,1.9798930388408913,279.44497295648495,0.000038429853644665617,0.0,-0.00027171561130379107,0.0,0.8991263313550125,0.09993150227335645,0.999057833628369,0.000034585746027414725
2023-03-28,16:08:00.000000000,125.38577361171563,77.83,,,,,0,0.0,1.0,1.9798930388408913,279.4808488247022,0.00012838258580095762,0.0,-0.00023329619965029025,0.0,0.8992417635183936,0.09993150227335645,0.99917326579175,0.0001155410222467621
2023-03-28,16:09:00.000000000,125.35773456611545,77.81,1.7188815035313592,-8.388435223659599,0.16794719725067042,1.2927381232651405,0,0.0,1.0,1.9798930388408913,279.4132119183252,0.00004135816541718565,0.0,-0.000104943565018778,0.0,0.8992789545079993,0.09993150227335645,0.9992104567813558,0.00003722176210977845
2023-03-28,16:10:00.000000000,125.36973455712344,77.8,,,,,0,0.0,1.0,1.9798930388408913,279.40541297894475,0.00011380607659202692,0.0,-0.00006358973987474759,0.0,0.8993812979175736,0.09993150227335645,0.99931280019093,0.00010242427796836258
2023-03-28,16:11:00.000000000,125.36334594674194,77.82,,,,,0,0.0,1.0,1.9798930388408913,279.43862222934007,-0.0001645869014061167,0.0,0.0,0.0,0.8992332715365667,0.09993150227335645,0.9991647738099232,-0.00014812817466020487
2023-03-28,16:12:00.000000000,125.4206161576482,77.84,1.6862349391250264,-5.8359115038438745,0.2633864928748335,1.2918918125908319,0,0.0,1.0,1.9798930388408913,279.5354903010232,0.00006324233203136916,0.0,-0.000164586901406083,0.0,0.899290141145699,0.09993150227335645,0.9992216434190555,0.00005691714782484287
2023-03-28,16:13:00.000000000,125.41492926739302,77.82,,,,,0,0.0,1.0,1.9798930388408913,279.4902055499912,0.00012131186092020857,0.0,-0.00010135497823404727,0.0,0.8993992357062287,0.09993150227335645,0.9993307379795852,0.00010917954114400843
2023-03-28,16:14:00.000000000,125.4138516230197,77.83,,,,,0,0.0,1.0,1.9798930388408913,279.50892683600625,-0.00007469519270151786,0.0,0.0,0.0,0.899332054907002,0.09993150227335645,0.9992635571803584,-0.000067225790895379
2023-03-28,16:15:00.000000000,125.4261946246032,77.83,1.6117184535911315,-0.013852618394565752,0.45558726360197704,1.2954152556167653,0,0.0,1.0,1.9798930388408913,279.5212698375898,0.000044159597059111294,0.0,-0.00007469519270164593,0.0,0.899371769048169,0.09993150227335645,0.9993032713215254,0.00003974340991585161
2023-03-28,16:16:00.000000000,125.40251341385442,77.8,,,,,0,0.0,1.0,1.9798930388408913,279.43819183567575,0.00012777410619664988,0.0,-0.000030538894152165597,0.0,0.8994866854720976,0.09993150227335645,0.9994181877454541,0.00011499654531974016
2023-03-28,16:17:00.000000000,125.3541876389327,77.8031,,,,,0,0.0,1.0,1.9798930388408913,279.3960037291745,-0.00019490336300977406,0.0,0.0,0.0,0.8993113724921167,0.09993150227335645,0.9992428747654731,-0.00017541503860005745
2023-03-28,16:18:00.000000000,125.28968428216477,77.7711,1.618891148636358,-0.6132611275482986,0.43579665910306015,1.2990267407753138,0,0.0,1.0,1.9798930388408913,279.2681437951636,-4.104495088416979e-6,0.0,-0.0001949033630097574,0.0,0.8993076812730054,0.09993150227335645,0.9992391835463619,-3.694015943944932e-6
2023-03-28,16:19:00.000000000,125.31538405026501,77.8004,,,,,0,0.0,1.0,1.9798930388408913,279.35185442930185,-0.00011569918967011919,0.0,-0.00019900705811815023,0.0,0.899203632103018,0.09993150227335645,0.9991351343763745,-0.00010412839258177509
2023-03-28,16:20:00.000000000,125.35763513462439,77.84,,,,,0,0.0,1.0,1.9798930388408913,279.4725092779994,-0.00012941628775862146,0.0,-0.00031468322283290107,0.0,0.8990872605070122,0.09993150227335645,0.9990187627803686,-0.00011647232891924565
2023-03-28,16:21:00.000000000,125.4182792819662,77.85,1.6082442884223682,0.21646142828484471,0.45776098205124205,1.3014383251286659,0,0.0,1.0,1.9798930388408913,279.5529523557296,0.00014615110823941062,0.0,-0.0004440587854570577,0.0,0.8992186631065392,0.09993150227335645,0.9991501653798956,0.0001315316632906226
2023-03-28,16:22:00.000000000,125.4461328118651,77.86,,,,,0,0.0,1.0,1.9798930388408913,279.60060481601687,0.00002881242871019081,0.0,-0.0002979725769012287,0.0,0.8992445717801648,0.09993150227335645,0.9991760740535213,0.00002593071044107539
2023-03-28,16:23:00.000000000,125.44837281221596,77.8425,,,,,0,0.0,1.0,1.9798930388408913,279.56819668818804,0.00013193150477924218,0.0,-0.00026916873350468773,0.0,0.8993632104696843,0.09993150227335645,0.9992947127430407,0.00011873651961875426
2023-03-28,16:24:00.000000000,125.42470503380102,77.83,1.6201966732129838,-0.6752020423655125,0.42599580491216893,1.3036930990829427,0,0.0,1.0,1.9798930388408913,279.5197802467876,3.866264415581611e-6,0.0,-0.0001372727405615226,0.0,0.8993666876456615,0.09993150227335645,0.999298189919018,3.4796301160420464e-6
2023-03-28,16:25:00.000000000,125.40533695485182,77.83,,,,,0,0.0,1.0,1.9798930388408913,279.50041216783836,-0.00006929054871214904,0.0,-0.00013340700687880513,0.0,0.8993043700343811,0.09993150227335645,0.9992358723077376,-0.00006236137712352281
2023-03-28,16:26:00.000000000,125.35934334998572,77.81,,,,,0,0.0,1.0,1.9798930388408913,279.41482070219547,-0.000022882771584066993,0.0,-0.00020268831174619084,0.0,0.8992837914578972,0.09993150227335645,0.9992152937312536,-0.00002059431316896052
2023-03-28,16:27:00.000000000,125.38645253186849,77.815,1.5980217490082855,1.0363901327887532,0.48566170093547306,1.3068519317887073,0,0.0,1.0,1.9798930388408913,279.45182934927243,0.00006159199660676398,0.0,-0.00022556644525983938,0.0,0.8993391801421291,0.09993150227335645,0.9992706824154856,0.00005543218221281112
2023-03-28,16:28:00.000000000,125.33720001797334,77.78,,,,,0,0.0,1.0,1.9798930388408913,279.33328057901787,0.00007172521472110237,0.0,-0.00016398834174080612,0.0,0.8994036854379319,0.09993150227335645,0.9993351877112884,0.0000645523749850179
2023-03-28,16:29:00.000000000,125.30853053047305,77.8204,,,,,0,0.0,1.0,1.9798930388408913,279.38459877028674,-0.0003889875422085407,0.0,-0.0000922748891187819,0.0,0.8990538286088802,0.09993150227335645,0.9989853308822366,-0.0003500895729019685
2023-03-28,16:30:00.000000000,125.2825472201563,77.78,1.3763691425707243,18.228555311005366,1.0275541879768768,1.316468092040843,0,0.0,1.0,1.9798930388408913,279.27862778120084,0.00019329758580157878,0.0,-0.00048122653754489875,0.0,0.899227613543456,0.09993150227335645,0.9991591158168125,0.00017396144788472132
2023-03-28,16:31:00.000000000,125.22159876152918,77.74,,,,,0,0.0,1.0,1.9798930388408913,279.1384836010201,0.00006533712612200931,0.0,-0.0002880219716711041,0.0,0.8992863664914547,0.09993150227335645,0.9992178687648111,0.00005880239400166886
2023-03-28,16:32:00.000000000,125.23007850477212,77.775,,,,,0,0.0,1.0,1.9798930388408913,279.21625960062244,-0.0002178721913651764,0.0,-0.00022270366407683984,0.0,0.8990904370001224,0.09993150227335645,0.9990219392734788,-0.00019608285385697827
2023-03-28,16:33:00.000000000,125.25773129002563,77.79,1.3369089862469283,21.259581249877073,1.09873868302002,1.3275110191664152,0,0.0,1.0,1.9798930388408913,279.27361078145856,-7.326257905006222e-6,0.0,-0.000440527334506724,0.0,0.899083850031701,0.09993150227335645,0.9990153523050574,-6.59341718377476e-6
2023-03-28,16:34:00.000000000,125.24262076236302,77.78,,,,,0,0.0,1.0,1.9798930388408913,279.23870132340755,0.000016787847275242015,0.0,-0.00044785036499483954,0.0,0.899098943714063,0.09993150227335645,0.9990304459874194,0.000015108558969729735
2023-03-28,16:35:00.000000000,125.2600085662602,77.8,,,,,0,0.0,1.0,1.9798930388408913,279.2956869880815,-0.00007953788917642236,0.0,-0.0004310700361630504,0.0,0.8990274312819192,0.09993150227335645,0.9989589335552757,-0.00007158183459872409
2023-03-28,16:36:00.000000000,125.25358191963203,77.81,1.0866264354947262,40.70317897378739,1.6371015257938746,1.3329222636368392,0,0.0,1.0,1.9798930388408913,279.30905927184176,-0.00009389896886488073,0.0,-0.0005105736389388049,0.0,0.8989430135331405,0.09993150227335645,0.998874515806497,-0.00008450572485318525
2023-03-28,16:37:00.000000000,125.2881960564424,77.81,,,,,0,0.0,1.0,1.9798930388408913,279.34367340865214,0.000123927726872214,0.0,-0.0006044246654655083,0.0,0.8990544174973955,0.09993150227335645,0.9989859197707519,0.00011152948893181028
2023-03-28,16:38:00.000000000,125.27826357769437,77.81,,,,,0,0.0,1.0,1.9798930388408913,279.33374092990414,-0.0000355564836204356,0.0,-0.00048057184356797844,0.0,0.8990224502837258,0.09993150227335645,0.9989539525570823,-0.00003199966389610327
2023-03-28,16:39:00.000000000,125.29225160171852,77.84,1.1686139873924724,34.32733882308847,1.3873390250461666,1.3093489196459873,0,0.0,1.0,1.9798930388408913,279.4071257450935,-0.00016256098167703295,0.0,-0.0005161112397434886,0.0,0.8988763043116581,0.09993150227335645,0.9988078065850146,-0.000146299007770726
2023-03-28,16:40:00.000000000,125.29431777183186,77.8375,,,,,0,0.0,1.0,1.9798930388408913,279.4042421826098,0.00002510996343315083,0.0,-0.0006785883218707323,0.0,0.8988988750627903,0.09993150227335645,0.9988303773361468,0.000022597691951750266
2023-03-28,16:41:00.000000000,125.3578316990464,77.85,,,,,0,0.0,1.0,1.9798930388408913,279.49250477280975,0.00013874257572558469,0.0,-0.0006534953977654911,0.0,0.8990235906080333,0.09993150227335645,0.9989550928813897,0.00012486158618400483
2023-03-28,16:42:00.000000000,125.31534994846498,77.83,1.2976861945428695,24.31643342719346,1.0449970934223847,1.2758321101174064,0,0.0,1.0,1.9798930388408913,279.41042516145154,-0.000010318308202761069,0.0,-0.0005148434896746767,0.0,0.8990143142055438,0.09993150227335645,0.9989458164789002,-9.286105607341967e-6
2023-03-28,16:43:00.000000000,125.3288182917864,77.84,,,,,0,0.0,1.0,1.9798930388408913,279.4436924351614,-0.00002265694654499685,0.0,-0.000525156485563727,0.0,0.8989939452862836,0.09993150227335645,0.9989254475596401,-0.000020390414499114183
2023-03-28,16:44:00.000000000,125.3005163980304,77.825,,,,,0,0.0,1.0,1.9798930388408913,279.38569214582276,4.9974354920496795e-6,0.0,-0.0005478015336662923,0.0,0.898998437950533,0.09993150227335645,0.9989299402238895,4.497497045826418e-6
2023-03-28,16:45:00.000000000,125.27828148334467,77.805,1.4766087562349748,10.390737204482448,0.5908389731867058,1.2412133346542202,0,0.0,1.0,1.9798930388408913,279.3238593703602,0.00006214686928928595,0.0,-0.0005428068357770099,0.0,0.8990543078889475,0.09993150227335645,0.9989858101623039,0.000055929786629402
2023-03-28,16:46:00.000000000,125.3000007666038,77.82,,,,,0,0.0,1.0,1.9798930388408913,279.37527704920194,-0.000028565810101007643,0.0,-0.0004806937002332923,0.0,0.8990286256743178,0.09993150227335645,0.9989601279476743,-0.000025708287713762593
2023-03-28,16:47:00.000000000,125.28113074859152,77.82,,,,,0,0.0,1.0,1.9798930388408913,279.35640703118963,-0.00006754362165323638,0.0,-0.0005092457789293015,0.0,0.8989679020249698,0.09993150227335645,0.9988994042983262,-0.000060786859904823735
2023-03-28,16:48:00.000000000,125.36179375575779,77.86,1.4556590089485892,12.024183319020636,0.6156965907662613,1.2111894761008932,0,0.0,1.0,1.9798930388408913,279.5162657599096,5.25237859483152e-6,0.0,-0.0005767550042784508,0.0,0.8989726237447357,0.09993150227335645,0.9989041260180922,4.726922196205659e-6
2023-03-28,16:49:00.000000000,125.33999486224756,77.84,,,,,0,0.0,1.0,1.9798930388408913,279.4548690056225,0.00006367775134014683,0.0,-0.0005715056550192887,0.0,0.8990298682999321,0.09993150227335645,0.9989613705732886,0.00005730735683773108
2023-03-28,16:50:00.000000000,125.28709786776717,77.815,,,,,0,0.0,1.0,1.9798930388408913,279.3524746851711,-0.00001216535793939378,0.0,-0.0005078642958742385,0.0,0.8990189312797862,0.09993150227335645,0.9989504335531426,-0.000010948391467537974
2023-03-28,16:51:00.000000000,125.25017977766193,77.82,1.5372507695952158,5.621324887762242,0.39004894376679855,1.1780772754424484,0,0.0,1.0,1.9798930388408913,279.3254560602601,-0.00016759312890356223,0.0,-0.0005200234754625388,0.0,0.8988682618841495,0.09993150227335645,0.9987997641575059,-0.00015082769932915483
2023-03-28,16:52:00.000000000,125.26621472490048,77.81,,,,,0,0.0,1.0,1.9798930388408913,279.32169207711024,0.0001282871891891279,0.0,-0.000687529452004676,0.0,0.898983575166918,0.09993150227335645,0.9989150774402744,0.00011545185221959736
2023-03-28,16:53:00.000000000,125.24668580974172,77.79,,,,,0,0.0,1.0,1.9798930388408913,279.2625653011747,0.0000718488616792052,0.0,-0.0005593304640364449,0.0,0.8990481661134619,0.09993150227335645,0.9989796683868184,0.0000646610988288414
2023-03-28,16:54:00.000000000,125.20528619196399,77.8,1.7420360445312946,-10.325118072570731,-0.14189390618276007,1.1469576860632218,0,0.0,1.0,1.9798930388408913,279.2409646137853,-0.00021914340040569876,0.0,-0.00048752178961442016,0.0,0.8988511456412113,0.09993150227335645,0.9987826479145677,-0.00019722170378985753
2023-03-28,16:55:00.000000000,125.21791730518076,77.7801,,,,,0,0.0,1.0,1.9798930388408913,279.21419585552917,0.00018633005641433296,0.0,-0.0007065583528373942,0.0,0.8990186286258868,0.09993150227335645,0.9989501308992432,0.00016768711893944545
2023-03-28,16:56:00.000000000,125.20198150677024,77.77,,,,,0,0.0,1.0,1.9798930388408913,279.17826313742637,0.000014544823802207006,0.0,-0.000520359949480742,0.0,0.8990317046934351,0.09993150227335645,0.9989632069667915,0.00001308981013549707
2023-03-28,16:57:00.000000000,125.19490107068499,77.79,1.991528078240312,-29.726068135628893,-0.7895808487448541,1.1232819854135097,0,0.0,1.0,1.9798930388408913,279.2107805621179,-0.00016719889413133076,0.0,-0.0005058226942222799,0.0,0.8988813875866214,0.09993150227335645,0.9988128898599778,-0.000150473116292337
2023-03-28,16:58:00.000000000,125.19309324658377,77.7901,,,,,0,0.0,1.0,1.9798930388408913,279.2091707273206,-7.1838680478351726e-6,0.0,-0.0006729370153584213,0.0,0.8988749301413422,0.09993150227335645,0.9988064324146987,-6.465120088775991e-6
2023-03-28,16:59:00.000000000,125.21127480029563,77.79,,,,,0,0.0,1.0,1.9798930388408913,279.22715429172854,0.00006582714660785906,0.0,-0.0006801160491156644,0.0,0.8989341005131508,0.09993150227335645,0.9988656027865073,0.0000592410800414369
2023-03-28,17:00:00.000000000,125.18688712259792,77.78,2.018321548952203,-31.79816295490444,-0.8694500879913191,1.1076582049676809,0,0.0,1.0,1.9798930388408913,279.18296768364246,-0.00001643374306100087,0.0,-0.0006143336726066595,0.0,0.8989193276611142,0.09993150227335645,0.9988508299344706,-0.000014789629350984025
2023-03-28,17:01:00.000000000,125.19560198371174,77.785,,,,,0,0.0,1.0,1.9798930388408913,279.20158200995047,-4.243110137439486e-6,0.0,-0.0006307573198659489,0.0,0.8989155134474022,0.09993150227335645,0.9988470157207586,-3.818601935019324e-6
2023-03-28,17:02:00.000000000,125.14189308360855,77.745,,,,,0,0.0,1.0,1.9798930388408913,279.0686773882936,0.00009128465987531596,0.0,-0.0006349977536306284,0.0,0.8989975706443039,0.09993150227335645,0.9989290729176603,0.00008215191677023151
2023-03-28,17:03:00.000000000,125.13210686563889,77.73,1.901489981634154,-22.670709406783914,-0.5827566103157609,1.0922631928446418,0,0.0,1.0,1.9798930388408913,279.0291927747414,0.00007135224848342972,0.0,-0.0005437710593093614,0.0,0.8990617161423504,0.09993150227335645,0.9989932184157069,0.00006421426684399972
2023-03-28,17:04:00.000000000,125.04685666886805,77.71,,,,,0,0.0,1.0,1.9798930388408913,278.9043447171937,-0.00016361132518080744,0.0,-0.000472457610113719,0.0,0.898914619463553,0.09993150227335645,0.9988461217369095,-0.00014724492227354607
2023-03-28,17:05:00.000000000,125.02782628760953,77.7,,,,,0,0.0,1.0,1.9798930388408913,278.8655154055468,2.755601138635219e-6,0.0,-0.0006359916358789075,0.0,0.8989170965137019,0.09993150227335645,0.9988485987870583,2.4799116650504595e-6
2023-03-28,17:06:00.000000000,125.06957479247198,77.71,2.113536886382614,-39.17337664832094,-1.1253598240667022,1.0917899477204176,0,0.0,1.0,1.9798930388408913,278.92706284079765,0.00007871025014384946,0.0,-0.0006332377872795281,0.0,0.898987850503227,0.09993150227335645,0.9989193527765835,0.00007083554966296431
2023-03-28,17:07:00.000000000,124.9619632334164,77.67,,,,,0,0.0,1.0,1.9798930388408913,278.7402555601884,-0.00010187551258941844,0.0,-0.000554577379440313,0.0,0.8988962656551454,0.09993150227335645,0.9988277679285018,-0.00009168392606182451
2023-03-28,17:08:00.000000000,124.93998508903987,77.65,,,,,0,0.0,1.0,1.9798930388408913,278.6786795550351,0.00006321195467394983,0.0,-0.0006563963941750295,0.0,0.8989530866451465,0.09993150227335645,0.998884588918503,0.00005688767555891274
2023-03-28,17:09:00.000000000,124.95479288934109,77.67,2.149254680259487,-41.97781812641327,-1.1997815252672082,1.0990366915755654,0,0.0,1.0,1.9798930388408913,278.7330852161131,-0.00008895571241819959,0.0,-0.0005932259316001609,0.0,0.8988731196328935,0.09993150227335645,0.99880462190625,-0.00008005630794601724
2023-03-28,17:10:00.000000000,124.94665981294732,77.675,,,,,0,0.0,1.0,1.9798930388408913,278.73485160491356,-0.00006469465788027775,0.0,-0.0006821288731829744,0.0,0.8988149673439411,0.09993150227335645,0.9987464696172975,-0.00005822188611969535
2023-03-28,17:11:00.000000000,124.95658769888391,77.685,,,,,0,0.0,1.0,1.9798930388408913,278.7645784212385,-0.00003541374318637055,0.0,-0.000746779400969122,0.0,0.8987831369415155,0.09993150227335645,0.9987146392148719,-0.0000318703528812474
2023-03-28,17:12:00.000000000,124.93091550764822,77.67,2.159742392756499,-42.81627613774904,-1.2029084761868862,1.1096849026032178,0,0.0,1.0,1.9798930388408913,278.7092078344202,0.000014443027050748152,0.0,-0.0007821666979016539,0.0,0.8987961180906751,0.09993150227335645,0.9987276203640315,0.000012997856094110691
2023-03-28,17:13:00.000000000,124.88705204536649,77.635,,,,,0,0.0,1.0,1.9798930388408913,278.5960481157791,0.00009125207694177439,0.0,-0.0007677349677056577,0.0,0.898878135103198,0.09993150227335645,0.9988096373765545,0.00008212150225011062
2023-03-28,17:14:00.000000000,124.85993784451408,77.65,,,,,0,0.0,1.0,1.9798930388408913,278.5986323105093,-0.000203924631448515,0.0,-0.0006765529481742583,0.0,0.89869483171078,0.09993150227335645,0.9986263339841365,-0.00018352184996879895
2023-03-28,17:15:00.000000000,124.86259460275801,77.635,2.1525333480496145,-42.24933187307383,-1.1643828997219365,1.1180173419791986,0,0.0,1.0,1.9798930388408913,278.5715906731706,0.0001161353649090506,0.0,-0.0008803396138120645,0.0,0.8987992019630027,0.09993150227335645,0.9987307042363591,0.00010451381930441853
2023-03-28,17:16:00.000000000,124.86938379967744,77.635,,,,,0,0.0,1.0,1.9798930388408913,278.57837987009003,0.00002437146193917929,0.0,-0.0007643064874652827,0.0,0.8988211070135443,0.09993150227335645,0.9987526092869008,0.00002193288986586183
2023-03-28,17:17:00.000000000,124.85907069959549,77.65,,,,,0,0.0,1.0,1.9798930388408913,278.5977651655907,-0.00014362742608818645,0.0,-0.0007399536527925576,0.0,0.8986920116514302,0.09993150227335645,0.9986235139247867,-0.00012925659559108712
2023-03-28,17:18:00.000000000,124.90957206748776,77.67,2.19728472354829,-45.75353241050793,-1.2586740086463437,1.1241751002976923,0,0.0,1.0,1.9798930388408913,278.6878643942598,0.0000391370946891021,0.0,-0.0008834748012421789,0.0,0.8987271838457865,0.09993150227335645,0.998658686119143,0.00003522067512520602
