,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
38,38,0.3093384552848258,2025-06-20 21:14:30.758473,2025-06-20 21:14:31.008562,0 days 00:00:00.250089,0.45,5,184,0.05,9m,0.8,1.3,1.6,1024,COMPLETE
39,39,-0.17807302634008454,2025-06-20 21:14:31.026563,2025-06-20 21:14:31.259866,0 days 00:00:00.233303,0.2,8,392,0.025,3m,1.1,1.0,1.2000000000000002,848,COMPLETE
40,40,-0.9862309275919423,2025-06-20 21:14:31.275854,2025-06-20 21:14:31.510508,0 days 00:00:00.234654,0.35000000000000003,9,288,0.05,4m,0.6,0.6,2.0,448,COMPLETE
41,41,0.9883819017958153,2025-06-20 21:14:31.528507,2025-06-20 21:14:31.771369,0 days 00:00:00.242862,0.3,5,232,0.05,3m,0.7,1.1,1.2000000000000002,920,COMPLETE
42,42,-1.5560821149990218,2025-06-20 21:14:31.795897,2025-06-20 21:14:32.026548,0 days 00:00:00.230651,0.25,6,104,0.05,3m,0.7,1.1,1.2000000000000002,928,COMPLETE
43,43,0.6488344266299874,2025-06-20 21:14:32.042549,2025-06-20 21:14:32.258045,0 days 00:00:00.215496,0.3,5,216,0.05,3m,0.8,1.2000000000000002,1.1,824,COMPLETE
44,44,-99.38989171108773,2025-06-20 21:14:32.277505,2025-06-20 21:14:32.526750,0 days 00:00:00.249245,0.35000000000000003,3,264,0.05,1m,0.5,1.1,1.3,760,COMPLETE
45,45,0.8732753554108742,2025-06-20 21:14:32.550749,2025-06-20 21:14:32.777728,0 days 00:00:00.226979,0.3,6,336,0.05,3m,0.7,1.2000000000000002,1.4000000000000001,968,COMPLETE
46,46,-0.38750657584519926,2025-06-20 21:14:32.805511,2025-06-20 21:14:33.051312,0 days 00:00:00.245801,0.4,7,64,0.05,7m,1.0,1.3,1.3,896,COMPLETE
47,47,-0.048074761522636726,2025-06-20 21:14:33.069085,2025-06-20 21:14:33.295770,0 days 00:00:00.226685,0.35000000000000003,5,504,0.05,3m,0.5,1.4,1.1,992,COMPLETE
48,48,0.5978327476224208,2025-06-20 21:14:33.312983,2025-06-20 21:14:33.543420,0 days 00:00:00.230437,0.2,4,208,0.05,6m,0.6,0.8,1.5,736,COMPLETE
49,49,0.2945619909279222,2025-06-20 21:14:33.560423,2025-06-20 21:14:33.780662,0 days 00:00:00.220239,0.15000000000000002,6,128,0.05,8m,0.8,1.0,1.7000000000000002,680,COMPLETE
50,50,-5.4440143593540755,2025-06-20 21:14:33.799558,2025-06-20 21:14:34.006775,0 days 00:00:00.207217,0.25,7,1008,0.05,3m,0.5,0.9,1.2000000000000002,232,COMPLETE
51,51,0.9694538975439018,2025-06-20 21:14:34.034637,2025-06-20 21:14:34.235942,0 days 00:00:00.201305,0.3,5,240,0.05,3m,0.7,1.1,1.2000000000000002,904,COMPLETE
52,52,1.131983542669822,2025-06-20 21:14:34.252014,2025-06-20 21:14:34.471219,0 days 00:00:00.219205,0.3,5,256,0.05,3m,0.6,1.1,1.3,832,COMPLETE
53,53,0.4366799443499919,2025-06-20 21:14:34.487065,2025-06-20 21:14:34.726664,0 days 00:00:00.239599,0.3,5,312,0.05,3m,0.6,1.1,1.3,832,COMPLETE
54,54,0.7625206239077025,2025-06-20 21:14:34.745936,2025-06-20 21:14:34.988194,0 days 00:00:00.242258,0.35000000000000003,4,200,0.05,5m,0.5,1.2000000000000002,1.4000000000000001,784,COMPLETE
55,55,0.33249610518071043,2025-06-20 21:14:35.014151,2025-06-20 21:14:35.242868,0 days 00:00:00.228717,0.25,6,376,0.05,10m,0.6,1.0,1.1,960,COMPLETE
56,56,1.5062377850705808,2025-06-20 21:14:35.257952,2025-06-20 21:14:35.470665,0 days 00:00:00.212713,0.3,4,152,0.05,3m,0.5,1.3,1.9000000000000001,864,COMPLETE
57,57,0.307566588878255,2025-06-20 21:14:35.470665,2025-06-20 21:14:35.693245,0 days 00:00:00.222580,0.25,4,160,0.05,3m,0.7,1.3,1.4000000000000001,856,COMPLETE
58,58,-0.5536029680056955,2025-06-20 21:14:35.712494,2025-06-20 21:14:35.911280,0 days 00:00:00.198786,0.15000000000000002,3,736,0.05,7m,0.6,1.3,1.9000000000000001,1008,COMPLETE
59,59,-0.2233724131944742,2025-06-20 21:14:35.926955,2025-06-20 21:14:36.149292,0 days 00:00:00.222337,0.3,6,144,0.025,2m,1.3,1.2000000000000002,1.6,896,COMPLETE
60,60,-4.891880381046266,2025-06-20 21:14:36.165393,2025-06-20 21:14:36.396603,0 days 00:00:00.231210,0.4,2,80,0.05,3m,0.5,1.4,1.9000000000000001,544,COMPLETE
61,61,1.1937823461798962,2025-06-20 21:14:36.416811,2025-06-20 21:14:36.643075,0 days 00:00:00.226264,0.35000000000000003,5,256,0.05,3m,0.5,1.3,1.8000000000000003,792,COMPLETE
62,62,1.1933069861790322,2025-06-20 21:14:36.659048,2025-06-20 21:14:36.886071,0 days 00:00:00.227023,0.3,5,256,0.05,3m,0.5,1.3,1.9000000000000001,792,COMPLETE
63,63,-0.8140587185343661,2025-06-20 21:14:36.903751,2025-06-20 21:14:37.127401,0 days 00:00:00.223650,0.35000000000000003,5,312,0.05,3m,0.5,1.3,1.9000000000000001,792,COMPLETE
64,64,-62.9645255141976,2025-06-20 21:14:37.131299,2025-06-20 21:14:37.370201,0 days 00:00:00.238902,0.35000000000000003,4,264,0.05,1m,0.5,1.4,1.8000000000000003,704,COMPLETE
65,65,-0.3716049407466284,2025-06-20 21:14:37.388499,2025-06-20 21:14:37.636667,0 days 00:00:00.248168,0.3,4,352,0.05,4m,0.5,1.3,1.8000000000000003,744,COMPLETE
66,66,-1.6664988309083906,2025-06-20 21:14:37.653581,2025-06-20 21:14:37.865046,0 days 00:00:00.211465,0.5,6,40,0.05,9m,0.6,1.5,2.0,640,COMPLETE
67,67,-2.109128756327742,2025-06-20 21:14:37.881307,2025-06-20 21:14:38.098200,0 days 00:00:00.216893,0.45,5,120,0.05,3m,0.6,1.2000000000000002,1.9000000000000001,808,COMPLETE
68,68,-0.20428687082467734,2025-06-20 21:14:38.115716,2025-06-20 21:14:38.334795,0 days 00:00:00.219079,0.25,7,560,0.05,3m,0.5,1.4,1.7000000000000002,864,COMPLETE
69,69,0.7972229007165976,2025-06-20 21:14:38.350538,2025-06-20 21:14:38.579564,0 days 00:00:00.229026,0.35000000000000003,8,200,0.05,6m,0.5,1.3,2.0,768,COMPLETE
70,70,-0.29534068585815576,2025-06-20 21:14:38.602516,2025-06-20 21:14:38.837703,0 days 00:00:00.235187,0.4,4,408,0.05,3m,0.6,1.2000000000000002,1.8000000000000003,832,COMPLETE
71,71,0.5483721906453798,2025-06-20 21:14:38.868034,2025-06-20 21:14:39.127870,0 days 00:00:00.259836,0.3,5,256,0.05,3m,0.7,1.2000000000000002,1.9000000000000001,944,COMPLETE
72,72,1.7834690936770912,2025-06-20 21:14:39.145496,2025-06-20 21:14:39.371876,0 days 00:00:00.226380,0.3,5,232,0.05,3m,0.6,1.1,1.8000000000000003,888,COMPLETE
73,73,0.16150052806034618,2025-06-20 21:14:39.390467,2025-06-20 21:14:39.633875,0 days 00:00:00.243408,0.3,6,152,0.05,3m,0.6,1.3,1.8000000000000003,864,COMPLETE
74,74,1.6185733039110444,2025-06-20 21:14:39.654079,2025-06-20 21:14:39.892366,0 days 00:00:00.238287,0.25,5,184,0.05,3m,0.5,1.3,1.8000000000000003,888,COMPLETE
75,75,1.6079026254912334,2025-06-20 21:14:39.909998,2025-06-20 21:14:40.142645,0 days 00:00:00.232647,0.25,6,184,0.05,3m,0.5,1.4,1.8000000000000003,784,COMPLETE
76,76,0.47495156612401157,2025-06-20 21:14:40.151646,2025-06-20 21:14:40.392177,0 days 00:00:00.240531,0.25,6,192,0.05,5m,0.5,1.4,1.8000000000000003,888,COMPLETE
77,77,1.1305896861297666,2025-06-20 21:14:40.410657,2025-06-20 21:14:40.638874,0 days 00:00:00.228217,0.2,5,224,0.05,3m,0.5,1.5,1.7000000000000002,672,COMPLETE
78,78,-0.1408435759530674,2025-06-20 21:14:40.649876,2025-06-20 21:14:40.865579,0 days 00:00:00.215703,0.25,4,352,0.05,10m,0.5,1.4,1.9000000000000001,720,COMPLETE
79,79,-1.130633089807282,2025-06-20 21:14:40.880933,2025-06-20 21:14:41.113713,0 days 00:00:00.232780,0.25,5,288,0.05,8m,0.6,1.5,1.7000000000000002,824,COMPLETE
80,80,1.711618529005587,2025-06-20 21:14:41.132712,2025-06-20 21:14:41.357566,0 days 00:00:00.224854,0.2,6,240,0.05,3m,0.5,1.3,1.8000000000000003,784,COMPLETE
81,81,1.5728755197888562,2025-06-20 21:14:41.376864,2025-06-20 21:14:41.576032,0 days 00:00:00.199168,0.25,6,240,0.05,3m,0.5,1.3,1.8000000000000003,800,COMPLETE
82,82,1.0614609924783982,2025-06-20 21:14:41.598161,2025-06-20 21:14:41.819092,0 days 00:00:00.220931,0.2,6,168,0.05,3m,0.5,1.3,1.8000000000000003,776,COMPLETE
83,83,-0.21372417230894766,2025-06-20 21:14:41.835742,2025-06-20 21:14:42.070915,0 days 00:00:00.235173,0.2,7,216,0.05,3m,1.4,1.4,1.8000000000000003,744,COMPLETE
84,84,-2.1306794656208474,2025-06-20 21:14:42.090805,2025-06-20 21:14:42.318897,0 days 00:00:00.228092,0.15000000000000002,6,136,0.05,3m,0.5,1.3,1.8000000000000003,800,COMPLETE
85,85,-4.3186201630552326,2025-06-20 21:14:42.329015,2025-06-20 21:14:42.553743,0 days 00:00:00.224728,0.2,6,104,0.05,2m,0.5,1.3,1.7000000000000002,904,COMPLETE
86,86,1.5012564670673758,2025-06-20 21:14:42.579120,2025-06-20 21:14:42.790513,0 days 00:00:00.211393,0.25,6,240,0.05,3m,0.5,1.4,1.9000000000000001,696,COMPLETE
87,87,1.2837102405196537,2025-06-20 21:14:42.811647,2025-06-20 21:14:43.039431,0 days 00:00:00.227784,0.2,6,176,0.05,3m,0.5,1.4,2.0,848,COMPLETE
88,88,-27.600081947348972,2025-06-20 21:14:43.061918,2025-06-20 21:14:43.295859,0 days 00:00:00.233941,0.2,7,56,0.05,1m,0.6,1.4,2.0,880,COMPLETE
89,89,0.6055065494709602,2025-06-20 21:14:43.311059,2025-06-20 21:14:43.537467,0 days 00:00:00.226408,0.15000000000000002,6,192,0.05,4m,0.5,1.5,2.0,624,COMPLETE
90,90,-1.6582198661187593,2025-06-20 21:14:43.564312,2025-06-20 21:14:43.796893,0 days 00:00:00.232581,0.25,6,16,0.05,9m,0.6,1.4,1.9000000000000001,488,COMPLETE
91,91,1.105691305576387,2025-06-20 21:14:43.814109,2025-06-20 21:14:44.041391,0 days 00:00:00.227282,0.25,6,168,0.05,3m,0.5,1.4,1.8000000000000003,760,COMPLETE
92,92,1.6640058683340955,2025-06-20 21:14:44.060793,2025-06-20 21:14:44.266059,0 days 00:00:00.205266,0.1,7,232,0.05,3m,0.5,1.5,1.8000000000000003,848,COMPLETE
93,93,1.3242828396508817,2025-06-20 21:14:44.281723,2025-06-20 21:14:44.506448,0 days 00:00:00.224725,0.05,7,224,0.05,3m,0.5,1.5,1.7000000000000002,392,COMPLETE
94,94,1.2906767371854841,2025-06-20 21:14:44.529479,2025-06-20 21:14:44.753042,0 days 00:00:00.223563,0.05,7,232,0.05,3m,0.5,1.5,1.7000000000000002,392,COMPLETE
95,95,-2.2134910967786086,2025-06-20 21:14:44.780394,2025-06-20 21:14:45.009856,0 days 00:00:00.229462,0.1,7,288,0.05,7m,0.6,1.5,1.6,288,COMPLETE
96,96,-6.355828229884409,2025-06-20 21:14:45.028388,2025-06-20 21:14:45.264411,0 days 00:00:00.236023,0.1,8,320,0.05,3m,0.5,1.5,1.8000000000000003,136,COMPLETE
97,97,-0.3226826071901299,2025-06-20 21:14:45.282175,2025-06-20 21:14:45.504805,0 days 00:00:00.222630,0.05,7,216,0.05,3m,1.1,1.5,1.9000000000000001,584,COMPLETE
98,98,-4.169839504326203,2025-06-20 21:14:45.520518,2025-06-20 21:14:45.747681,0 days 00:00:00.227163,0.1,7,112,0.025,3m,0.6,1.4,1.8000000000000003,392,COMPLETE
99,99,1.2254420158646036,2025-06-20 21:14:45.766317,2025-06-20 21:14:46.000302,0 days 00:00:00.233985,0.1,1,88,0.05,6m,0.5,1.5,1.7000000000000002,704,COMPLETE
100,100,0.34681200494431735,2025-06-20 21:14:46.023089,2025-06-20 21:14:46.267710,0 days 00:00:00.244621,0.15000000000000002,8,144,0.05,3m,0.5,1.4,1.9000000000000001,920,COMPLETE
101,101,0.5591586964812673,2025-06-20 21:14:46.283784,2025-06-20 21:14:46.528896,0 days 00:00:00.245112,0.05,7,224,0.05,3m,0.5,1.5,1.7000000000000002,352,COMPLETE
102,102,0.5359849963390745,2025-06-20 21:14:46.549497,2025-06-20 21:14:46.815452,0 days 00:00:00.265955,0.05,7,192,0.05,3m,0.5,1.5,1.7000000000000002,440,COMPLETE
103,103,1.0939053836518526,2025-06-20 21:14:46.839295,2025-06-20 21:14:47.101935,0 days 00:00:00.262640,0.05,6,240,0.05,3m,0.5,1.5,1.6,416,COMPLETE
104,104,0.8987994730525978,2025-06-20 21:14:47.126169,2025-06-20 21:14:47.369815,0 days 00:00:00.243646,0.05,7,240,0.05,3m,0.5,1.4,1.8000000000000003,376,COMPLETE
105,105,-2.3824700946148565,2025-06-20 21:14:47.385517,2025-06-20 21:14:47.638837,0 days 00:00:00.253320,0.1,8,280,0.05,3m,0.6,1.5,1.8000000000000003,320,COMPLETE
106,106,-1.3353593575977942,2025-06-20 21:14:47.648301,2025-06-20 21:14:47.920694,0 days 00:00:00.272393,0.05,6,312,0.05,8m,0.5,1.3,1.7000000000000002,960,COMPLETE
107,107,0.6939826573130293,2025-06-20 21:14:47.943275,2025-06-20 21:14:48.208039,0 days 00:00:00.264764,0.25,7,240,0.05,3m,0.6,1.3,1.8000000000000003,504,COMPLETE
108,108,0.5494464976513846,2025-06-20 21:14:48.227545,2025-06-20 21:14:48.467985,0 days 00:00:00.240440,0.25,6,208,0.05,5m,0.5,1.4,1.9000000000000001,872,COMPLETE
109,109,0.42269212649152443,2025-06-20 21:14:48.492956,2025-06-20 21:14:48.735590,0 days 00:00:00.242634,0.05,7,272,0.05,3m,0.9,1.5,1.8000000000000003,840,COMPLETE
110,110,-1.8521218387805678,2025-06-20 21:14:48.753407,2025-06-20 21:14:48.984184,0 days 00:00:00.230777,0.1,6,960,0.05,3m,0.5,1.2000000000000002,1.9000000000000001,808,COMPLETE
111,111,1.3151756119175118,2025-06-20 21:14:49.002330,2025-06-20 21:14:49.235476,0 days 00:00:00.233146,0.2,6,176,0.05,3m,0.5,1.4,2.0,904,COMPLETE
112,112,1.6369318842293656,2025-06-20 21:14:49.250474,2025-06-20 21:14:49.468977,0 days 00:00:00.218503,0.25,6,184,0.05,3m,0.5,1.4,1.7000000000000002,904,COMPLETE
113,113,0.05344730778060023,2025-06-20 21:14:49.492010,2025-06-20 21:14:49.702427,0 days 00:00:00.210417,0.25,6,160,0.05,10m,0.5,1.4,1.9000000000000001,896,COMPLETE
114,114,0.40306223163353455,2025-06-20 21:14:49.737169,2025-06-20 21:14:49.955668,0 days 00:00:00.218499,0.2,5,192,0.05,3m,0.6,1.3,1.8000000000000003,920,COMPLETE
115,115,-1.9951845277192735,2025-06-20 21:14:49.973523,2025-06-20 21:14:50.202739,0 days 00:00:00.229216,0.25,6,120,0.05,3m,0.5,1.3,2.0,1000,COMPLETE
116,116,-3.191978066533422,2025-06-20 21:14:50.202739,2025-06-20 21:14:50.440454,0 days 00:00:00.237715,0.25,5,144,0.05,2m,0.6,1.4,1.8000000000000003,952,COMPLETE
117,117,1.5042007697202213,2025-06-20 21:14:50.457004,2025-06-20 21:14:50.686889,0 days 00:00:00.229885,0.15000000000000002,9,176,0.05,3m,0.5,1.4,1.9000000000000001,976,COMPLETE
118,118,0.4370952850393419,2025-06-20 21:14:50.699922,2025-06-20 21:14:50.922597,0 days 00:00:00.222675,0.15000000000000002,5,80,0.05,7m,0.5,1.4,1.9000000000000001,976,COMPLETE
119,119,1.4875750967457024,2025-06-20 21:14:50.936265,2025-06-20 21:14:51.164207,0 days 00:00:00.227942,0.25,10,208,0.05,3m,0.5,1.3,1.9000000000000001,848,COMPLETE
120,120,-0.021470901399787506,2025-06-20 21:14:51.183359,2025-06-20 21:14:51.413749,0 days 00:00:00.230390,0.25,9,256,0.05,4m,0.6,1.3,1.9000000000000001,864,COMPLETE
121,121,1.4554668433155422,2025-06-20 21:14:51.431033,2025-06-20 21:14:51.650407,0 days 00:00:00.219374,0.25,10,208,0.05,3m,0.5,1.3,1.8000000000000003,816,COMPLETE
122,122,1.4835497725474527,2025-06-20 21:14:51.667948,2025-06-20 21:14:51.896947,0 days 00:00:00.228999,0.25,10,184,0.05,3m,0.5,1.3,1.8000000000000003,816,COMPLETE
123,123,1.4835497725474527,2025-06-20 21:14:51.912702,2025-06-20 21:14:52.130971,0 days 00:00:00.218269,0.25,10,184,0.05,3m,0.5,1.3,1.8000000000000003,816,COMPLETE
124,124,1.2699647279731165,2025-06-20 21:14:52.153587,2025-06-20 21:14:52.372376,0 days 00:00:00.218789,0.3,10,152,0.05,3m,0.5,1.2000000000000002,1.9000000000000001,848,COMPLETE
125,125,-67.89613283214331,2025-06-20 21:14:52.393618,2025-06-20 21:14:52.656516,0 days 00:00:00.262898,0.25,10,192,0.05,1m,0.5,1.3,1.8000000000000003,824,COMPLETE
126,126,-0.5562325074534868,2025-06-20 21:14:52.676144,2025-06-20 21:14:52.910840,0 days 00:00:00.234696,0.3,10,128,0.05,9m,0.5,1.2000000000000002,1.8000000000000003,768,COMPLETE
127,127,-0.05448701896094941,2025-06-20 21:14:52.930516,2025-06-20 21:14:53.161202,0 days 00:00:00.230686,0.2,9,168,0.05,3m,0.6,1.3,1.9000000000000001,880,COMPLETE
128,128,1.4230317613447985,2025-06-20 21:14:53.176184,2025-06-20 21:14:53.430153,0 days 00:00:00.253969,0.25,10,176,0.05,3m,0.5,1.3,1.8000000000000003,936,COMPLETE
129,129,-1.2095057246507257,2025-06-20 21:14:53.448388,2025-06-20 21:14:53.668781,0 days 00:00:00.220393,0.25,9,688,0.05,3m,0.6,1.3,1.9000000000000001,848,COMPLETE
130,130,0.9483938905734793,2025-06-20 21:14:53.691170,2025-06-20 21:14:53.913703,0 days 00:00:00.222533,0.3,10,144,0.05,3m,0.5,1.4,1.8000000000000003,744,COMPLETE
131,131,1.6207776482256966,2025-06-20 21:14:53.929784,2025-06-20 21:14:54.148461,0 days 00:00:00.218677,0.25,10,208,0.05,3m,0.5,1.3,1.8000000000000003,808,COMPLETE
132,132,1.5984481644648534,2025-06-20 21:14:54.173610,2025-06-20 21:14:54.403415,0 days 00:00:00.229805,0.25,10,208,0.05,3m,0.5,1.3,1.8000000000000003,792,COMPLETE
133,133,1.5984481644648534,2025-06-20 21:14:54.432326,2025-06-20 21:14:54.647732,0 days 00:00:00.215406,0.25,9,208,0.05,3m,0.5,1.2000000000000002,1.8000000000000003,792,COMPLETE
134,134,1.8734224277488443,2025-06-20 21:14:54.665007,2025-06-20 21:14:54.886162,0 days 00:00:00.221155,0.25,9,216,0.05,3m,0.5,1.2000000000000002,1.8000000000000003,768,COMPLETE
135,135,1.693243964338872,2025-06-20 21:14:54.902147,2025-06-20 21:14:55.117669,0 days 00:00:00.215522,0.2,9,224,0.05,3m,0.5,1.2000000000000002,1.8000000000000003,784,COMPLETE
136,136,0.4287154131268472,2025-06-20 21:14:55.133653,2025-06-20 21:14:55.347620,0 days 00:00:00.213967,0.2,9,264,0.05,6m,0.5,1.1,1.8000000000000003,784,COMPLETE
