,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
54,54,0.131649468264175,2025-06-20 21:18:54.436262,2025-06-20 21:18:54.653122,0 days 00:00:00.216860,0.2,10,432,0.025,5m,0.8,1.2000000000000002,1.6,944,COMPLETE
55,55,1.4716675857522574,2025-06-20 21:18:54.682588,2025-06-20 21:18:54.992650,0 days 00:00:00.310062,0.25,10,344,0.025,4m,0.7,1.1,1.7000000000000002,896,COMPLETE
56,56,1.6038728006268408,2025-06-20 21:18:55.020529,2025-06-20 21:18:55.283137,0 days 00:00:00.262608,0.25,9,328,0.025,4m,0.6,1.1,1.7000000000000002,880,COMPLETE
57,57,0.08632326490518823,2025-06-20 21:18:55.314670,2025-06-20 21:18:55.580993,0 days 00:00:00.266323,0.25,1,248,0.025,4m,0.6,1.1,1.7000000000000002,848,COMPLETE
58,58,-0.8384936030936639,2025-06-20 21:18:55.604739,2025-06-20 21:18:55.861527,0 days 00:00:00.256788,0.25,8,336,0.025,8m,0.7,1.1,1.9000000000000001,880,COMPLETE
59,59,-19.880756193606373,2025-06-20 21:18:55.880601,2025-06-20 21:18:56.185468,0 days 00:00:00.304867,0.3,9,336,0.025,1m,0.7,1.0,1.7000000000000002,768,COMPLETE
60,60,-0.4907152635525,2025-06-20 21:18:56.226829,2025-06-20 21:18:56.490103,0 days 00:00:00.263274,0.2,5,400,0.025,2m,0.5,1.1,1.6,136,COMPLETE
61,61,0.9187863338141161,2025-06-20 21:18:56.505965,2025-06-20 21:18:56.759505,0 days 00:00:00.253540,0.25,10,384,0.025,4m,0.8,1.2000000000000002,1.7000000000000002,984,COMPLETE
62,62,0.6304078612150683,2025-06-20 21:18:56.783124,2025-06-20 21:18:57.033501,0 days 00:00:00.250377,0.3,10,272,0.025,4m,0.6,1.2000000000000002,1.7000000000000002,936,COMPLETE
63,63,1.017331002328818,2025-06-20 21:18:57.067924,2025-06-20 21:18:57.333533,0 days 00:00:00.265609,0.25,9,336,0.025,4m,0.8,1.1,1.8000000000000003,984,COMPLETE
64,64,-0.8924498580245152,2025-06-20 21:18:57.358522,2025-06-20 21:18:57.605608,0 days 00:00:00.247086,0.25,10,456,0.025,10m,0.7,1.1,1.7000000000000002,904,COMPLETE
65,65,1.1041756800583789,2025-06-20 21:18:57.634461,2025-06-20 21:18:57.870356,0 days 00:00:00.235895,0.25,8,328,0.025,4m,0.8,1.2000000000000002,1.6,728,COMPLETE
66,66,0.29705210483573496,2025-06-20 21:18:57.890546,2025-06-20 21:18:58.138235,0 days 00:00:00.247689,0.2,8,152,0.025,7m,0.6,1.2000000000000002,1.6,680,COMPLETE
67,67,-1.772614832211683,2025-06-20 21:18:58.154103,2025-06-20 21:18:58.378384,0 days 00:00:00.224281,0.25,9,328,0.025,9m,0.7,1.1,1.8000000000000003,744,COMPLETE
68,68,0.5750850188387693,2025-06-20 21:18:58.402753,2025-06-20 21:18:58.641568,0 days 00:00:00.238815,0.35000000000000003,8,216,0.05,4m,0.8,1.0,1.6,544,COMPLETE
69,69,0.07785314888115502,2025-06-20 21:18:58.658706,2025-06-20 21:18:58.888445,0 days 00:00:00.229739,0.3,7,280,0.025,4m,0.8,1.3,1.5,720,COMPLETE
70,70,-0.09206455928768015,2025-06-20 21:18:58.904916,2025-06-20 21:18:59.133764,0 days 00:00:00.228848,0.2,9,424,0.025,5m,0.7,1.1,1.8000000000000003,608,COMPLETE
71,71,0.8791817174583003,2025-06-20 21:18:59.157917,2025-06-20 21:18:59.379266,0 days 00:00:00.221349,0.25,10,376,0.025,4m,0.8,1.2000000000000002,1.7000000000000002,984,COMPLETE
72,72,0.9197013565304875,2025-06-20 21:18:59.396660,2025-06-20 21:18:59.611000,0 days 00:00:00.214340,0.25,10,392,0.025,4m,0.9,1.2000000000000002,1.7000000000000002,832,COMPLETE
73,73,0.530101942633247,2025-06-20 21:18:59.629204,2025-06-20 21:18:59.858620,0 days 00:00:00.229416,0.25,9,320,0.025,4m,0.9,1.2000000000000002,1.6,824,COMPLETE
74,74,-0.06519333916679103,2025-06-20 21:18:59.879252,2025-06-20 21:19:00.123125,0 days 00:00:00.243873,0.3,10,248,0.025,4m,0.9,1.0,1.7000000000000002,872,COMPLETE
75,75,0.06393261677809436,2025-06-20 21:19:00.141387,2025-06-20 21:19:00.377257,0 days 00:00:00.235870,0.2,9,288,0.025,6m,0.6,1.3,1.8000000000000003,784,COMPLETE
76,76,1.0553608482502446,2025-06-20 21:19:00.393306,2025-06-20 21:19:00.610871,0 days 00:00:00.217565,0.25,10,416,0.025,4m,0.7,1.1,1.6,920,COMPLETE
77,77,-0.441634005412279,2025-06-20 21:19:00.643317,2025-06-20 21:19:00.870611,0 days 00:00:00.227294,0.2,6,456,0.025,3m,0.7,1.1,1.5,920,COMPLETE
78,78,0.6059959801922719,2025-06-20 21:19:00.886155,2025-06-20 21:19:01.103743,0 days 00:00:00.217588,0.4,7,496,0.025,4m,0.7,1.1,1.6,960,COMPLETE
79,79,1.421895807591974,2025-06-20 21:19:01.120839,2025-06-20 21:19:01.330948,0 days 00:00:00.210109,0.25,9,352,0.025,4m,0.6,1.0,1.6,664,COMPLETE
80,80,0.8831399987988907,2025-06-20 21:19:01.355790,2025-06-20 21:19:01.573046,0 days 00:00:00.217256,0.3,8,192,0.025,8m,0.6,1.0,1.5,688,COMPLETE
81,81,1.8176443014703536,2025-06-20 21:19:01.588913,2025-06-20 21:19:01.807812,0 days 00:00:00.218899,0.25,9,352,0.025,4m,0.5,1.0,1.6,600,COMPLETE
82,82,1.8937589971668025,2025-06-20 21:19:01.825124,2025-06-20 21:19:02.039162,0 days 00:00:00.214038,0.25,9,344,0.025,4m,0.5,1.0,1.6,624,COMPLETE
83,83,1.9352929419971923,2025-06-20 21:19:02.058222,2025-06-20 21:19:02.284564,0 days 00:00:00.226342,0.25,9,408,0.025,4m,0.5,1.0,1.6,648,COMPLETE
84,84,1.9346681551080867,2025-06-20 21:19:02.304666,2025-06-20 21:19:02.524870,0 days 00:00:00.220204,0.3,8,408,0.025,4m,0.5,1.0,1.6,648,COMPLETE
85,85,2.0682248428479304,2025-06-20 21:19:02.551673,2025-06-20 21:19:02.834860,0 days 00:00:00.283187,0.35000000000000003,8,408,0.025,4m,0.5,1.0,1.5,632,COMPLETE
86,86,-2.6977415063682213,2025-06-20 21:19:02.854242,2025-06-20 21:19:03.106783,0 days 00:00:00.252541,0.35000000000000003,8,408,0.025,10m,0.5,1.0,1.5,632,COMPLETE
87,87,-2.2710060443205586,2025-06-20 21:19:03.122801,2025-06-20 21:19:03.357354,0 days 00:00:00.234553,0.35000000000000003,9,520,0.025,2m,0.5,1.0,1.4000000000000001,528,COMPLETE
88,88,0.9440751707672167,2025-06-20 21:19:03.379688,2025-06-20 21:19:03.607463,0 days 00:00:00.227775,0.4,8,440,0.025,4m,0.5,1.0,1.5,576,COMPLETE
89,89,-79.60977400088557,2025-06-20 21:19:03.612490,2025-06-20 21:19:03.844228,0 days 00:00:00.231738,0.35000000000000003,7,584,0.025,1m,0.5,0.9,1.4000000000000001,664,COMPLETE
90,90,-4.387024199372662,2025-06-20 21:19:03.859954,2025-06-20 21:19:04.078569,0 days 00:00:00.218615,0.3,9,480,0.025,9m,0.5,1.0,1.5,496,COMPLETE
91,91,1.7676272654054495,2025-06-20 21:19:04.097646,2025-06-20 21:19:04.325220,0 days 00:00:00.227574,0.3,8,304,0.025,4m,0.5,1.0,1.6,608,COMPLETE
92,92,1.7676272654054495,2025-06-20 21:19:04.344255,2025-06-20 21:19:04.564997,0 days 00:00:00.220742,0.3,8,304,0.025,4m,0.5,1.0,1.6,608,COMPLETE
93,93,1.6790144036521006,2025-06-20 21:19:04.588107,2025-06-20 21:19:04.814767,0 days 00:00:00.226660,0.3,8,304,0.025,4m,0.5,1.0,1.6,600,COMPLETE
94,94,1.325962695410202,2025-06-20 21:19:04.832366,2025-06-20 21:19:05.052750,0 days 00:00:00.220384,0.3,8,296,0.025,4m,0.5,0.9,1.6,600,COMPLETE
95,95,0.5367370445476384,2025-06-20 21:19:05.077071,2025-06-20 21:19:05.303500,0 days 00:00:00.226429,0.3,7,232,0.025,4m,0.5,1.0,1.6,648,COMPLETE
96,96,-0.4438060974857247,2025-06-20 21:19:05.319856,2025-06-20 21:19:05.549559,0 days 00:00:00.229703,0.35000000000000003,8,256,0.025,4m,0.5,1.0,1.6,560,COMPLETE
97,97,-0.4036576441012514,2025-06-20 21:19:05.564767,2025-06-20 21:19:05.800684,0 days 00:00:00.235917,0.3,8,312,0.025,7m,0.5,0.9,1.6,432,COMPLETE
98,98,0.40736597190923973,2025-06-20 21:19:05.810550,2025-06-20 21:19:06.019954,0 days 00:00:00.209404,0.3,7,272,0.025,4m,0.6,0.9,1.5,584,COMPLETE
99,99,2.02928314103679,2025-06-20 21:19:06.035719,2025-06-20 21:19:06.286220,0 days 00:00:00.250501,0.35000000000000003,8,352,0.025,4m,0.5,1.0,1.6,536,COMPLETE
100,100,-3.5886953177183405,2025-06-20 21:19:06.304545,2025-06-20 21:19:06.528276,0 days 00:00:00.223731,0.35000000000000003,8,688,0.025,6m,0.5,1.0,1.6,536,COMPLETE
101,101,2.3547908296999056,2025-06-20 21:19:06.544160,2025-06-20 21:19:06.748655,0 days 00:00:00.204495,0.4,8,360,0.025,4m,0.5,1.0,1.6,616,COMPLETE
102,102,2.408519678515335,2025-06-20 21:19:06.764469,2025-06-20 21:19:06.992837,0 days 00:00:00.228368,0.4,8,360,0.025,4m,0.5,1.0,1.6,608,COMPLETE
103,103,2.4177776177902337,2025-06-20 21:19:07.011600,2025-06-20 21:19:07.236252,0 days 00:00:00.224652,0.4,8,368,0.025,4m,0.5,0.9,1.6,600,COMPLETE
104,104,2.2196109733261666,2025-06-20 21:19:07.253032,2025-06-20 21:19:07.483946,0 days 00:00:00.230914,0.45,7,368,0.025,4m,0.5,0.9,1.6,624,COMPLETE
105,105,-0.18704924981480206,2025-06-20 21:19:07.501722,2025-06-20 21:19:07.738351,0 days 00:00:00.236629,0.45,7,368,0.025,5m,0.5,0.9,1.5,648,COMPLETE
106,106,1.07033532023837,2025-06-20 21:19:07.756392,2025-06-20 21:19:07.990477,0 days 00:00:00.234085,0.4,8,400,0.025,4m,0.5,0.9,1.6,512,COMPLETE
107,107,0.3145911413166472,2025-06-20 21:19:08.012350,2025-06-20 21:19:08.253555,0 days 00:00:00.241205,0.5,7,384,0.025,3m,0.6,0.9,1.6,552,COMPLETE
108,108,0.9400168409079747,2025-06-20 21:19:08.271832,2025-06-20 21:19:08.503008,0 days 00:00:00.231176,0.4,8,440,0.025,4m,0.5,0.8,1.6,696,COMPLETE
109,109,2.4420908998836226,2025-06-20 21:19:08.518919,2025-06-20 21:19:08.767839,0 days 00:00:00.248920,0.45,7,360,0.05,4m,0.5,0.8,1.5,624,COMPLETE
110,110,-3.298181116785125,2025-06-20 21:19:08.783681,2025-06-20 21:19:09.000636,0 days 00:00:00.216955,0.45,7,960,0.05,4m,0.6,0.7,1.5,400,COMPLETE
111,111,0.08423669980167935,2025-06-20 21:19:09.023545,2025-06-20 21:19:09.256794,0 days 00:00:00.233249,0.45,7,464,0.05,4m,0.5,0.8,1.5,624,COMPLETE
112,112,1.8550749743484711,2025-06-20 21:19:09.271849,2025-06-20 21:19:09.502398,0 days 00:00:00.230549,0.4,8,360,0.05,4m,0.5,1.0,1.6,576,COMPLETE
113,113,1.9847937122562718,2025-06-20 21:19:09.522123,2025-06-20 21:19:09.759734,0 days 00:00:00.237611,0.4,8,352,0.05,4m,0.5,0.8,1.5,576,COMPLETE
114,114,2.211995773696199,2025-06-20 21:19:09.779686,2025-06-20 21:19:10.015302,0 days 00:00:00.235616,0.4,8,408,0.05,4m,0.5,0.8,1.5,568,COMPLETE
115,115,1.1877276366764076,2025-06-20 21:19:10.036957,2025-06-20 21:19:10.289807,0 days 00:00:00.252850,0.4,8,408,0.05,4m,0.6,0.8,1.4000000000000001,672,COMPLETE
116,116,-0.06556948641084749,2025-06-20 21:19:10.308213,2025-06-20 21:19:10.560240,0 days 00:00:00.252027,0.45,6,432,0.05,4m,1.4,0.8,1.5,632,COMPLETE
117,117,-0.9580413744307222,2025-06-20 21:19:10.578812,2025-06-20 21:19:10.828167,0 days 00:00:00.249355,0.5,8,384,0.05,2m,0.5,0.7,1.5,496,COMPLETE
118,118,-2.671065370943517,2025-06-20 21:19:10.841190,2025-06-20 21:19:11.085257,0 days 00:00:00.244067,0.4,7,448,0.05,8m,0.6,0.8,1.5,712,COMPLETE
119,119,-3.0582626984783805,2025-06-20 21:19:11.103850,2025-06-20 21:19:11.340258,0 days 00:00:00.236408,0.45,7,416,0.05,10m,0.5,0.9,1.5,560,COMPLETE
120,120,1.9572150457199087,2025-06-20 21:19:11.358270,2025-06-20 21:19:11.601968,0 days 00:00:00.243698,0.4,8,392,0.05,4m,0.5,0.8,1.4000000000000001,648,COMPLETE
121,121,2.314157952955452,2025-06-20 21:19:11.617090,2025-06-20 21:19:11.836193,0 days 00:00:00.219103,0.4,8,368,0.05,4m,0.5,0.8,1.4000000000000001,648,COMPLETE
122,122,1.9572150457199087,2025-06-20 21:19:11.856582,2025-06-20 21:19:12.067843,0 days 00:00:00.211261,0.4,8,392,0.05,4m,0.5,0.8,1.3,648,COMPLETE
123,123,1.7651702890310783,2025-06-20 21:19:12.092034,2025-06-20 21:19:12.312828,0 days 00:00:00.220794,0.4,8,368,0.05,4m,0.5,0.8,1.2000000000000002,576,COMPLETE
124,124,1.518999727769164,2025-06-20 21:19:12.317970,2025-06-20 21:19:12.540374,0 days 00:00:00.222404,0.45,8,392,0.05,4m,0.6,0.8,1.3,656,COMPLETE
125,125,-76.58286998906922,2025-06-20 21:19:12.570760,2025-06-20 21:19:12.798594,0 days 00:00:00.227834,0.4,8,472,0.05,1m,0.5,0.7,1.4000000000000001,696,COMPLETE
126,126,1.8255335018722736,2025-06-20 21:19:12.799594,2025-06-20 21:19:13.028322,0 days 00:00:00.228728,0.4,7,368,0.05,4m,0.5,0.8,1.3,464,COMPLETE
127,127,1.1896410830410282,2025-06-20 21:19:13.052059,2025-06-20 21:19:13.284269,0 days 00:00:00.232210,0.4,8,424,0.05,4m,0.6,0.7,1.3,528,COMPLETE
128,128,-2.7338832239303645,2025-06-20 21:19:13.303561,2025-06-20 21:19:13.544866,0 days 00:00:00.241305,0.45,8,328,0.05,9m,0.5,0.8,1.2000000000000002,640,COMPLETE
129,129,1.4695907772462418,2025-06-20 21:19:13.562351,2025-06-20 21:19:13.793040,0 days 00:00:00.230689,0.4,6,352,0.05,4m,0.6,0.6,1.4000000000000001,616,COMPLETE
130,130,-0.2003618525835588,2025-06-20 21:19:13.807956,2025-06-20 21:19:14.041729,0 days 00:00:00.233773,0.45,7,504,0.05,4m,0.5,0.8,1.3,672,COMPLETE
131,131,1.944395805600854,2025-06-20 21:19:14.058404,2025-06-20 21:19:14.277940,0 days 00:00:00.219536,0.4,8,408,0.05,4m,0.5,0.9,1.4000000000000001,640,COMPLETE
132,132,2.2431759895422667,2025-06-20 21:19:14.295636,2025-06-20 21:19:14.506375,0 days 00:00:00.210739,0.4,8,384,0.05,4m,0.5,0.9,1.4000000000000001,592,COMPLETE
133,133,-1.8162141861669474,2025-06-20 21:19:14.529106,2025-06-20 21:19:14.740613,0 days 00:00:00.211507,0.4,8,384,0.05,7m,0.5,0.9,1.4000000000000001,584,COMPLETE
134,134,1.9421330536631236,2025-06-20 21:19:14.756303,2025-06-20 21:19:14.984047,0 days 00:00:00.227744,0.4,8,352,0.05,4m,0.5,0.8,1.4000000000000001,552,COMPLETE
135,135,2.243832855077738,2025-06-20 21:19:15.000337,2025-06-20 21:19:15.209046,0 days 00:00:00.208709,0.35000000000000003,8,384,0.05,4m,0.5,0.9,1.4000000000000001,592,COMPLETE
136,136,1.448055570645171,2025-06-20 21:19:15.225558,2025-06-20 21:19:15.446845,0 days 00:00:00.221287,0.35000000000000003,8,320,0.05,4m,0.6,0.8,1.5,584,COMPLETE
137,137,-0.4608425619272056,2025-06-20 21:19:15.453171,2025-06-20 21:19:15.668639,0 days 00:00:00.215468,0.35000000000000003,8,384,0.05,5m,0.5,0.9,1.3,616,COMPLETE
138,138,1.865735572441127,2025-06-20 21:19:15.684449,2025-06-20 21:19:15.927545,0 days 00:00:00.243096,0.4,8,344,0.05,4m,0.5,0.8,1.4000000000000001,520,COMPLETE
