,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
139,139,-0.796650288683468,2025-06-20 21:10:21.974668,2025-06-20 21:10:22.214524,0 days 00:00:00.239856,0.1,1,224,0.025,3m,0.5,1.4,1.3,600,COMPLETE
140,140,-2.220770588497207,2025-06-20 21:10:22.232638,2025-06-20 21:10:22.475427,0 days 00:00:00.242789,0.15000000000000002,1,88,0.05,3m,0.6,1.5,1.3,536,COMPLETE
141,141,-0.5281020865010939,2025-06-20 21:10:22.491190,2025-06-20 21:10:22.724540,0 days 00:00:00.233350,0.1,1,152,0.05,3m,0.7,1.5,1.3,664,COMPLETE
142,142,0.34820309804407085,2025-06-20 21:10:22.753002,2025-06-20 21:10:23.029136,0 days 00:00:00.276134,0.1,2,184,0.05,3m,0.8,1.5,1.4000000000000001,632,COMPLETE
143,143,0.6699237410683139,2025-06-20 21:10:23.034167,2025-06-20 21:10:23.276123,0 days 00:00:00.241956,0.1,2,200,0.05,3m,0.7,1.5,1.4000000000000001,648,COMPLETE
144,144,-3.556498830394531,2025-06-20 21:10:23.280005,2025-06-20 21:10:23.532135,0 days 00:00:00.252130,0.1,1,720,0.05,3m,0.6,1.5,1.3,680,COMPLETE
145,145,-1.3925376027227852,2025-06-20 21:10:23.555958,2025-06-20 21:10:23.768938,0 days 00:00:00.212980,0.1,1,232,0.05,8m,0.8,1.5,1.4000000000000001,568,COMPLETE
146,146,-0.7260591137360548,2025-06-20 21:10:23.796826,2025-06-20 21:10:24.029908,0 days 00:00:00.233082,0.15000000000000002,2,168,0.05,3m,0.8,1.4,1.3,608,COMPLETE
147,147,-1.3122508748298798,2025-06-20 21:10:24.042460,2025-06-20 21:10:24.263846,0 days 00:00:00.221386,0.05,1,208,0.05,5m,0.7,1.5,1.3,664,COMPLETE
148,148,0.44559462080856027,2025-06-20 21:10:24.295652,2025-06-20 21:10:24.524789,0 days 00:00:00.229137,0.1,1,272,0.05,3m,0.8,1.5,1.4000000000000001,712,COMPLETE
149,149,0.9447620671737598,2025-06-20 21:10:24.537135,2025-06-20 21:10:24.775363,0 days 00:00:00.238228,0.15000000000000002,2,224,0.05,3m,0.8,1.5,1.5,640,COMPLETE
