,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
55,55,-0.5328074429376068,2025-06-20 21:22:26.231107,2025-06-20 21:22:26.447534,0 days 00:00:00.216427,0.45,7,128,0.025,6m,0.5,0.5,1.8000000000000003,176,COMPLETE
56,56,0.0836032367093921,2025-06-20 21:22:26.463243,2025-06-20 21:22:26.681059,0 days 00:00:00.217816,0.5,10,288,0.025,6m,1.5,0.6,1.6,360,COMPLETE
57,57,-3.5938412444992167,2025-06-20 21:22:26.711186,2025-06-20 21:22:26.932468,0 days 00:00:00.221282,0.4,6,336,0.025,10m,0.8,1.3,1.9000000000000001,56,COMPLETE
58,58,-2.486556036789425,2025-06-20 21:22:26.949728,2025-06-20 21:22:27.174444,0 days 00:00:00.224716,0.5,8,504,0.025,8m,1.4,0.5,1.2000000000000002,16,COMPLETE
59,59,-3.189630161333312,2025-06-20 21:22:27.190132,2025-06-20 21:22:27.445350,0 days 00:00:00.255218,0.45,7,160,0.05,2m,0.5,0.7,1.7000000000000002,264,COMPLETE
60,60,-0.7807294165625215,2025-06-20 21:22:27.462774,2025-06-20 21:22:27.678326,0 days 00:00:00.215552,0.4,1,448,0.025,5m,0.6,0.5,1.8000000000000003,144,COMPLETE
61,61,0.44315639048072647,2025-06-20 21:22:27.693456,2025-06-20 21:22:27.916642,0 days 00:00:00.223186,0.5,9,304,0.025,5m,0.6,0.7,2.0,200,COMPLETE
62,62,-1.8715518127136983,2025-06-20 21:22:27.935162,2025-06-20 21:22:28.166665,0 days 00:00:00.231503,0.5,9,240,0.025,5m,0.7,0.7,2.0,240,COMPLETE
63,63,0.8853525971960906,2025-06-20 21:22:28.197505,2025-06-20 21:22:28.444036,0 days 00:00:00.246531,0.5,9,376,0.025,5m,0.6,0.6,2.0,296,COMPLETE
64,64,2.629104230415318,2025-06-20 21:22:28.464194,2025-06-20 21:22:28.690362,0 days 00:00:00.226168,0.45,10,232,0.025,6m,0.5,0.6,1.9000000000000001,248,COMPLETE
65,65,-2.976672971892395,2025-06-20 21:22:28.707688,2025-06-20 21:22:28.927471,0 days 00:00:00.219783,0.45,10,56,0.025,6m,0.5,0.6,1.9000000000000001,152,COMPLETE
66,66,2.3202564084639516,2025-06-20 21:22:28.944571,2025-06-20 21:22:29.163538,0 days 00:00:00.218967,0.45,10,224,0.025,6m,0.5,0.5,1.7000000000000002,312,COMPLETE
67,67,0.9752373109557992,2025-06-20 21:22:29.183536,2025-06-20 21:22:29.444311,0 days 00:00:00.260775,0.4,10,192,0.025,6m,0.5,0.5,1.7000000000000002,616,COMPLETE
68,68,0.6312382761014177,2025-06-20 21:22:29.461823,2025-06-20 21:22:29.693126,0 days 00:00:00.231303,0.45,10,96,0.025,6m,0.5,0.5,1.6,416,COMPLETE
69,69,-0.05913894687232684,2025-06-20 21:22:29.709548,2025-06-20 21:22:29.918988,0 days 00:00:00.209440,0.45,10,224,0.025,6m,1.2000000000000002,0.5,1.8000000000000003,368,COMPLETE
70,70,1.5398232201129902,2025-06-20 21:22:29.942707,2025-06-20 21:22:30.153190,0 days 00:00:00.210483,0.15000000000000002,8,272,0.025,6m,0.5,1.0,1.7000000000000002,320,COMPLETE
71,71,2.1219237503359527,2025-06-20 21:22:30.169286,2025-06-20 21:22:30.386492,0 days 00:00:00.217206,0.05,8,264,0.025,6m,0.5,1.0,1.7000000000000002,320,COMPLETE
72,72,1.4023387651140076,2025-06-20 21:22:30.401645,2025-06-20 21:22:30.623259,0 days 00:00:00.221614,0.05,8,160,0.025,6m,0.5,1.0,1.7000000000000002,272,COMPLETE
73,73,2.76305640456078,2025-06-20 21:22:30.644438,2025-06-20 21:22:30.867494,0 days 00:00:00.223056,0.1,5,232,0.025,6m,0.5,1.1,1.6,336,COMPLETE
74,74,2.147469992760196,2025-06-20 21:22:30.872492,2025-06-20 21:22:31.098381,0 days 00:00:00.225889,0.1,5,240,0.025,6m,0.6,1.1,1.5,344,COMPLETE
75,75,-1.0234470807709186,2025-06-20 21:22:31.123905,2025-06-20 21:22:31.342569,0 days 00:00:00.218664,0.1,5,240,0.025,9m,0.6,1.2000000000000002,1.5,328,COMPLETE
76,76,0.35945778971241144,2025-06-20 21:22:31.358603,2025-06-20 21:22:31.588734,0 days 00:00:00.230131,0.15000000000000002,3,360,0.025,4m,0.6,1.1,1.6,1000,COMPLETE
77,77,0.5449711332052376,2025-06-20 21:22:31.615243,2025-06-20 21:22:31.852102,0 days 00:00:00.236859,0.1,4,272,0.025,7m,0.7,1.1,1.5,392,COMPLETE
78,78,-59.49352321221843,2025-06-20 21:22:31.874858,2025-06-20 21:22:32.109974,0 days 00:00:00.235116,0.1,4,304,0.025,1m,0.5,1.1,1.5,480,COMPLETE
79,79,1.7309854638859783,2025-06-20 21:22:32.129174,2025-06-20 21:22:32.348420,0 days 00:00:00.219246,0.05,5,240,0.025,6m,0.6,1.3,1.4000000000000001,432,COMPLETE
80,80,-2.9031131387158067,2025-06-20 21:22:32.369998,2025-06-20 21:22:32.627433,0 days 00:00:00.257435,0.05,5,1024,0.025,6m,0.5,1.3,1.4000000000000001,432,COMPLETE
81,81,2.1468892398706263,2025-06-20 21:22:32.646127,2025-06-20 21:22:32.888420,0 days 00:00:00.242293,0.05,6,240,0.025,6m,0.6,1.4,1.4000000000000001,344,COMPLETE
82,82,0.8631399743316966,2025-06-20 21:22:32.901142,2025-06-20 21:22:33.138276,0 days 00:00:00.237134,0.05,6,232,0.025,6m,0.6,1.4,1.4000000000000001,528,COMPLETE
83,83,1.4798138006388228,2025-06-20 21:22:33.155442,2025-06-20 21:22:33.369618,0 days 00:00:00.214176,0.05,5,128,0.025,6m,0.6,1.4,1.3,352,COMPLETE
84,84,1.1985622688967752,2025-06-20 21:22:33.395665,2025-06-20 21:22:33.636253,0 days 00:00:00.240588,0.15000000000000002,6,184,0.025,6m,0.5,1.4,1.4000000000000001,384,COMPLETE
85,85,1.5736551353120891,2025-06-20 21:22:33.653326,2025-06-20 21:22:33.878407,0 days 00:00:00.225081,0.1,4,208,0.025,6m,0.5,1.5,1.3,344,COMPLETE
86,86,1.3072338970890833,2025-06-20 21:22:33.898346,2025-06-20 21:22:34.114781,0 days 00:00:00.216435,0.05,5,248,0.025,6m,0.7,1.2000000000000002,1.4000000000000001,304,COMPLETE
87,87,1.3591517116667837,2025-06-20 21:22:34.137600,2025-06-20 21:22:34.357645,0 days 00:00:00.220045,0.1,5,320,0.025,6m,0.6,1.5,1.5,448,COMPLETE
88,88,1.3103012782354186,2025-06-20 21:22:34.374102,2025-06-20 21:22:34.600551,0 days 00:00:00.226449,0.05,5,144,0.025,6m,0.6,1.3,1.6,408,COMPLETE
89,89,-0.7580330678455595,2025-06-20 21:22:34.615645,2025-06-20 21:22:34.835490,0 days 00:00:00.219845,0.05,4,216,0.025,3m,0.5,1.3,1.6,336,COMPLETE
90,90,0.08501699249003467,2025-06-20 21:22:34.858819,2025-06-20 21:22:35.099512,0 days 00:00:00.240693,0.25,6,400,0.025,6m,0.7,1.2000000000000002,1.3,200,COMPLETE
91,91,1.5007839781233143,2025-06-20 21:22:35.129393,2025-06-20 21:22:35.390891,0 days 00:00:00.261498,0.1,5,280,0.025,6m,0.6,0.9,1.5,304,COMPLETE
92,92,-0.5765495306852139,2025-06-20 21:22:35.410720,2025-06-20 21:22:35.640514,0 days 00:00:00.229794,0.05,10,256,0.025,8m,0.6,1.0,1.4000000000000001,256,COMPLETE
93,93,1.6598615278301685,2025-06-20 21:22:35.665243,2025-06-20 21:22:35.898215,0 days 00:00:00.232972,0.3,5,288,0.025,6m,0.5,1.4,1.6,368,COMPLETE
94,94,-0.33762942310923233,2025-06-20 21:22:35.908986,2025-06-20 21:22:36.142857,0 days 00:00:00.233871,0.3,5,344,0.025,6m,0.5,1.4,1.6,368,COMPLETE
95,95,0.10003195159864987,2025-06-20 21:22:36.158214,2025-06-20 21:22:36.390530,0 days 00:00:00.232316,0.2,4,760,0.025,6m,0.5,1.5,1.5,472,COMPLETE
96,96,-0.5332042476182058,2025-06-20 21:22:36.409678,2025-06-20 21:22:36.630757,0 days 00:00:00.221079,0.1,6,328,0.025,2m,0.5,1.4,1.6,432,COMPLETE
97,97,0.8347806552734403,2025-06-20 21:22:36.642328,2025-06-20 21:22:36.881309,0 days 00:00:00.238981,0.05,5,176,0.025,6m,0.5,1.3,1.7000000000000002,392,COMPLETE
98,98,0.619709313748283,2025-06-20 21:22:36.895867,2025-06-20 21:22:37.102599,0 days 00:00:00.206732,0.35000000000000003,6,224,0.025,10m,0.6,1.4,1.6,288,COMPLETE
99,99,0.3334739027635802,2025-06-20 21:22:37.118557,2025-06-20 21:22:37.347174,0 days 00:00:00.228617,0.3,4,272,0.025,6m,0.9,1.2000000000000002,1.5,368,COMPLETE
100,100,-0.20901516859908187,2025-06-20 21:22:37.347174,2025-06-20 21:22:37.579357,0 days 00:00:00.232183,0.2,5,104,0.025,9m,0.5,1.1,1.6,224,COMPLETE
101,101,-49.593728231240945,2025-06-20 21:22:37.596189,2025-06-20 21:22:37.806665,0 days 00:00:00.210476,0.4,9,296,0.025,1m,0.6,0.8,1.8000000000000003,248,COMPLETE
102,102,-0.15636870513966655,2025-06-20 21:22:37.836480,2025-06-20 21:22:38.056873,0 days 00:00:00.220393,0.05,10,248,0.025,7m,0.6,0.6,1.9000000000000001,320,COMPLETE
103,103,1.19941435054886,2025-06-20 21:22:38.073874,2025-06-20 21:22:38.320596,0 days 00:00:00.246722,0.1,5,296,0.025,6m,0.5,0.9,1.8000000000000003,280,COMPLETE
104,104,-1.157856165044717,2025-06-20 21:22:38.336604,2025-06-20 21:22:38.552287,0 days 00:00:00.215683,0.15000000000000002,10,216,0.025,4m,1.0,1.3,1.7000000000000002,336,COMPLETE
105,105,-1.0173590523637404,2025-06-20 21:22:38.569287,2025-06-20 21:22:38.781789,0 days 00:00:00.212502,0.25,9,192,0.05,6m,0.7,1.0,1.4000000000000001,208,COMPLETE
106,106,0.7815623664302518,2025-06-20 21:22:38.802733,2025-06-20 21:22:39.021093,0 days 00:00:00.218360,0.05,6,360,0.025,6m,0.6,1.4,1.2000000000000002,312,COMPLETE
107,107,-0.6650201245015306,2025-06-20 21:22:39.035964,2025-06-20 21:22:39.282962,0 days 00:00:00.246998,0.4,5,544,0.025,3m,0.5,0.6,1.8000000000000003,160,COMPLETE
108,108,-2.5548385615720295,2025-06-20 21:22:39.302961,2025-06-20 21:22:39.536448,0 days 00:00:00.233487,0.35000000000000003,4,144,0.025,6m,0.6,1.1,1.9000000000000001,192,COMPLETE
109,109,1.0422626633012282,2025-06-20 21:22:39.555962,2025-06-20 21:22:39.789483,0 days 00:00:00.233521,0.45,8,256,0.025,6m,0.5,0.5,1.6,128,COMPLETE
110,110,-2.2294611708420233,2025-06-20 21:22:39.807437,2025-06-20 21:22:40.041545,0 days 00:00:00.234108,0.05,10,960,0.025,8m,0.6,1.5,1.5,272,COMPLETE
111,111,0.2513952630676103,2025-06-20 21:22:40.064394,2025-06-20 21:22:40.293866,0 days 00:00:00.229472,0.45,7,168,0.025,6m,0.5,0.9,1.7000000000000002,232,COMPLETE
112,112,2.682534056132318,2025-06-20 21:22:40.322009,2025-06-20 21:22:40.578673,0 days 00:00:00.256664,0.45,7,232,0.025,6m,0.5,1.0,1.7000000000000002,352,COMPLETE
113,113,1.576151899108738,2025-06-20 21:22:40.595672,2025-06-20 21:22:40.836716,0 days 00:00:00.241044,0.45,6,280,0.025,6m,0.5,1.0,1.7000000000000002,376,COMPLETE
114,114,2.0810989406320815,2025-06-20 21:22:40.851868,2025-06-20 21:22:41.125283,0 days 00:00:00.273415,0.4,8,232,0.025,6m,0.5,1.0,1.6,296,COMPLETE
115,115,0.975031133792136,2025-06-20 21:22:41.133363,2025-06-20 21:22:41.383245,0 days 00:00:00.249882,0.4,7,192,0.025,6m,0.5,1.0,1.6,360,COMPLETE
116,116,2.0286988751390407,2025-06-20 21:22:41.401484,2025-06-20 21:22:41.640791,0 days 00:00:00.239307,0.35000000000000003,8,240,0.025,6m,0.5,1.0,1.6,408,COMPLETE
117,117,2.1065384695017246,2025-06-20 21:22:41.654642,2025-06-20 21:22:41.896534,0 days 00:00:00.241892,0.4,8,240,0.025,6m,0.5,1.0,1.7000000000000002,416,COMPLETE
118,118,2.1065384695017246,2025-06-20 21:22:41.914383,2025-06-20 21:22:42.148601,0 days 00:00:00.234218,0.4,8,240,0.025,6m,0.5,1.0,1.7000000000000002,416,COMPLETE
119,119,2.183036979416593,2025-06-20 21:22:42.166433,2025-06-20 21:22:42.421572,0 days 00:00:00.255139,0.4,8,224,0.025,6m,0.5,1.0,1.7000000000000002,400,COMPLETE
120,120,1.7841944742270788,2025-06-20 21:22:42.440533,2025-06-20 21:22:42.682656,0 days 00:00:00.242123,0.4,8,208,0.025,6m,0.5,1.0,1.7000000000000002,408,COMPLETE
121,121,1.2220455926706952,2025-06-20 21:22:42.691423,2025-06-20 21:22:42.955885,0 days 00:00:00.264462,0.35000000000000003,8,232,0.025,6m,0.5,1.0,1.7000000000000002,504,COMPLETE
122,122,1.4983820157611325,2025-06-20 21:22:42.969523,2025-06-20 21:22:43.223698,0 days 00:00:00.254175,0.4,8,264,0.025,6m,0.5,1.0,1.7000000000000002,464,COMPLETE
123,123,-0.0532477920468637,2025-06-20 21:22:43.243167,2025-06-20 21:22:43.488136,0 days 00:00:00.244969,0.4,8,232,0.025,6m,1.1,0.9,1.7000000000000002,344,COMPLETE
124,124,0.7303062903234391,2025-06-20 21:22:43.496331,2025-06-20 21:22:43.753115,0 days 00:00:00.256784,0.45,8,176,0.025,6m,0.5,1.0,1.7000000000000002,416,COMPLETE
125,125,-1.7390896899666946,2025-06-20 21:22:43.770211,2025-06-20 21:22:44.007524,0 days 00:00:00.237313,0.4,7,312,0.025,10m,0.5,1.1,1.7000000000000002,392,COMPLETE
126,126,-1.6825427238908108,2025-06-20 21:22:44.031905,2025-06-20 21:22:44.266587,0 days 00:00:00.234682,0.35000000000000003,8,208,0.025,2m,0.5,0.9,1.8000000000000003,304,COMPLETE
127,127,1.4915539239080757,2025-06-20 21:22:44.284803,2025-06-20 21:22:44.526080,0 days 00:00:00.241277,0.4,7,248,0.025,6m,0.5,1.1,1.6,448,COMPLETE
128,128,1.0079607463447229,2025-06-20 21:22:44.541858,2025-06-20 21:22:44.809141,0 days 00:00:00.267283,0.45,8,264,0.025,6m,0.5,1.0,1.7000000000000002,536,COMPLETE
129,129,1.1635080443515318,2025-06-20 21:22:44.824311,2025-06-20 21:22:45.079856,0 days 00:00:00.255545,0.45,7,152,0.025,6m,0.5,1.0,1.8000000000000003,328,COMPLETE
130,130,-0.7560642603933435,2025-06-20 21:22:45.100555,2025-06-20 21:22:45.317950,0 days 00:00:00.217395,0.35000000000000003,8,192,0.025,9m,0.5,1.1,1.6,584,COMPLETE
131,131,1.8995559933784438,2025-06-20 21:22:45.332859,2025-06-20 21:22:45.561142,0 days 00:00:00.228283,0.4,8,208,0.025,6m,0.5,1.0,1.7000000000000002,416,COMPLETE
132,132,1.270361090664641,2025-06-20 21:22:45.579935,2025-06-20 21:22:45.818777,0 days 00:00:00.238842,0.4,8,224,0.025,6m,0.5,1.0,1.7000000000000002,488,COMPLETE
133,133,2.6807374170481193,2025-06-20 21:22:45.840033,2025-06-20 21:22:46.095123,0 days 00:00:00.255090,0.4,8,240,0.025,6m,0.5,0.9,1.7000000000000002,352,COMPLETE
134,134,1.3190881377140167,2025-06-20 21:22:46.118393,2025-06-20 21:22:46.391262,0 days 00:00:00.272869,0.4,8,200,0.025,6m,0.5,0.9,1.7000000000000002,400,COMPLETE
135,135,1.2478861202991935,2025-06-20 21:22:46.409893,2025-06-20 21:22:46.678782,0 days 00:00:00.268889,0.4,8,240,0.025,6m,0.5,1.1,1.7000000000000002,720,COMPLETE
136,136,0.6329515450385718,2025-06-20 21:22:46.702472,2025-06-20 21:22:46.959820,0 days 00:00:00.257348,0.4,9,168,0.025,6m,0.5,1.0,1.7000000000000002,424,COMPLETE
137,137,2.4875423624428947,2025-06-20 21:22:46.982886,2025-06-20 21:22:47.222121,0 days 00:00:00.239235,0.35000000000000003,8,224,0.025,6m,0.5,1.0,1.6,344,COMPLETE
138,138,1.921252287570092,2025-06-20 21:22:47.236722,2025-06-20 21:22:47.488627,0 days 00:00:00.251905,0.35000000000000003,7,272,0.025,6m,0.5,0.9,1.6,360,COMPLETE
