,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
16,16,-5.057521611041573,2025-06-20 21:15:02.427610,2025-06-20 21:15:02.639401,0 days 00:00:00.211791,0.15000000000000002,4,432,0.05,5m,0.9,0.5,1.5,160,COMPLETE
17,17,-100.0,2025-06-20 21:15:02.655253,2025-06-20 21:15:02.854026,0 days 00:00:00.198773,0.1,7,248,0.025,7m,1.3,0.7,1.2000000000000002,736,COMPLETE
18,18,-8.825411238028915,2025-06-20 21:15:02.879479,2025-06-20 21:15:03.100494,0 days 00:00:00.221015,0.4,4,680,0.05,2m,0.5,0.7,1.5,384,COMPLETE
19,19,0.0038314844218728635,2025-06-20 21:15:03.116779,2025-06-20 21:15:03.329155,0 days 00:00:00.212376,0.25,6,616,0.05,10m,1.4,1.3,1.7000000000000002,184,COMPLETE
20,20,-5.591867287130585,2025-06-20 21:15:03.345848,2025-06-20 21:15:03.551162,0 days 00:00:00.205314,0.5,8,696,0.025,1m,1.4,1.3,1.7000000000000002,136,COMPLETE
21,21,0.0012886188589527191,2025-06-20 21:15:03.581987,2025-06-20 21:15:03.790932,0 days 00:00:00.208945,0.15000000000000002,6,624,0.05,10m,1.4,1.3,1.7000000000000002,176,COMPLETE
22,22,-0.654530446901288,2025-06-20 21:15:03.812287,2025-06-20 21:15:04.013903,0 days 00:00:00.201616,0.25,6,688,0.05,10m,1.4,1.3,1.7000000000000002,176,COMPLETE
23,23,-0.9169037971162014,2025-06-20 21:15:04.037369,2025-06-20 21:15:04.251300,0 days 00:00:00.213931,0.25,10,616,0.05,10m,1.2000000000000002,1.5,1.8000000000000003,384,COMPLETE
24,24,-0.439568728774615,2025-06-20 21:15:04.273673,2025-06-20 21:15:04.491383,0 days 00:00:00.217710,0.15000000000000002,6,888,0.05,10m,1.4,1.2000000000000002,1.7000000000000002,136,COMPLETE
25,25,-1.095111060764522,2025-06-20 21:15:04.508645,2025-06-20 21:15:04.716963,0 days 00:00:00.208318,0.15000000000000002,5,600,0.05,10m,1.1,1.4,1.8000000000000003,240,COMPLETE
26,26,-3.3859317912165587,2025-06-20 21:15:04.732064,2025-06-20 21:15:04.946913,0 days 00:00:00.214849,0.25,8,464,0.05,4m,1.3,1.0,1.6,88,COMPLETE
27,27,-0.9759957967200182,2025-06-20 21:15:04.964913,2025-06-20 21:15:05.197713,0 days 00:00:00.232800,0.1,6,784,0.05,6m,1.4,1.3,1.4000000000000001,208,COMPLETE
28,28,-0.7346220446168963,2025-06-20 21:15:05.215208,2025-06-20 21:15:05.429501,0 days 00:00:00.214293,0.35000000000000003,3,376,0.05,8m,1.1,1.1,1.7000000000000002,336,COMPLETE
29,29,-0.5842828545899995,2025-06-20 21:15:05.448974,2025-06-20 21:15:05.669826,0 days 00:00:00.220852,0.2,8,872,0.05,9m,1.3,1.0,1.9000000000000001,448,COMPLETE
30,30,-0.09381969869575747,2025-06-20 21:15:05.688622,2025-06-20 21:15:05.915504,0 days 00:00:00.226882,0.15000000000000002,5,584,0.05,10m,1.5,1.4,1.5,616,COMPLETE
31,31,-0.08738366839116106,2025-06-20 21:15:05.935409,2025-06-20 21:15:06.162929,0 days 00:00:00.227520,0.05,4,360,0.05,5m,1.5,0.6,1.2000000000000002,312,COMPLETE
32,32,-0.8699052151485279,2025-06-20 21:15:06.179494,2025-06-20 21:15:06.394981,0 days 00:00:00.215487,0.1,3,320,0.05,5m,1.4,1.2000000000000002,1.1,216,COMPLETE
33,33,-100.0,2025-06-20 21:15:06.411834,2025-06-20 21:15:06.623516,0 days 00:00:00.211682,0.05,4,216,0.05,10m,1.5,0.9,1.4000000000000001,408,COMPLETE
34,34,-2.2319263825750393,2025-06-20 21:15:06.645270,2025-06-20 21:15:06.870034,0 days 00:00:00.224764,0.1,7,504,0.05,8m,1.3,0.8,1.2000000000000002,104,COMPLETE
35,35,-0.7795649484195788,2025-06-20 21:15:06.890082,2025-06-20 21:15:07.114486,0 days 00:00:00.224404,0.15000000000000002,5,144,0.05,5m,1.2000000000000002,0.9,1.8000000000000003,208,COMPLETE
36,36,-1.18813968787096,2025-06-20 21:15:07.131157,2025-06-20 21:15:07.346273,0 days 00:00:00.215116,0.2,3,88,0.025,2m,1.4,0.6,2.0,304,COMPLETE
37,37,-4.319276588569163,2025-06-20 21:15:07.369677,2025-06-20 21:15:07.600186,0 days 00:00:00.230509,0.3,6,1016,0.05,3m,0.9,0.7,1.9000000000000001,456,COMPLETE
38,38,-0.15863622238497932,2025-06-20 21:15:07.617348,2025-06-20 21:15:07.831232,0 days 00:00:00.213884,0.1,5,744,0.05,10m,1.5,0.8,1.6,840,COMPLETE
39,39,-3.130941897949813,2025-06-20 21:15:07.858466,2025-06-20 21:15:08.072754,0 days 00:00:00.214288,0.05,4,296,0.025,9m,1.2000000000000002,1.1,1.1,64,COMPLETE
40,40,-9.666117136848383,2025-06-20 21:15:08.090623,2025-06-20 21:15:08.302527,0 days 00:00:00.211904,0.2,1,560,0.05,4m,1.3,0.5,1.7000000000000002,32,COMPLETE
41,41,-0.0961649998817001,2025-06-20 21:15:08.318395,2025-06-20 21:15:08.553454,0 days 00:00:00.235059,0.05,4,336,0.05,5m,1.5,0.6,1.2000000000000002,312,COMPLETE
42,42,-100.0,2025-06-20 21:15:08.572824,2025-06-20 21:15:08.802660,0 days 00:00:00.229836,0.05,2,384,0.05,5m,1.5,0.6,1.1,560,COMPLETE
43,43,-2.6374571153337882,2025-06-20 21:15:08.818293,2025-06-20 21:15:09.045983,0 days 00:00:00.227690,0.1,5,632,0.05,5m,1.4,0.5,1.2000000000000002,184,COMPLETE
44,44,-8.102435301173042,2025-06-20 21:15:09.064876,2025-06-20 21:15:09.296443,0 days 00:00:00.231567,0.05,4,464,0.05,1m,1.5,0.5,1.3,232,COMPLETE
45,45,-0.03890122992429893,2025-06-20 21:15:09.313499,2025-06-20 21:15:09.540931,0 days 00:00:00.227432,0.35000000000000003,3,256,0.05,5m,1.4,1.2000000000000002,1.1,336,COMPLETE
46,46,-0.1289074001139122,2025-06-20 21:15:09.549442,2025-06-20 21:15:09.784185,0 days 00:00:00.234743,0.35000000000000003,3,216,0.05,7m,1.3,1.2000000000000002,1.1,416,COMPLETE
47,47,-0.7876073654504402,2025-06-20 21:15:09.800465,2025-06-20 21:15:10.034612,0 days 00:00:00.234147,0.4,2,24,0.05,5m,1.4,1.3,1.1,488,COMPLETE
48,48,-0.49178452083805774,2025-06-20 21:15:10.052123,2025-06-20 21:15:10.260802,0 days 00:00:00.208679,0.4,7,272,0.05,6m,1.4,1.4,1.3,264,COMPLETE
49,49,-6.464030104459842,2025-06-20 21:15:10.283537,2025-06-20 21:15:10.491834,0 days 00:00:00.208297,0.3,3,128,0.05,3m,0.7,1.2000000000000002,1.6,120,COMPLETE
50,50,-0.6935230592741476,2025-06-20 21:15:10.514533,2025-06-20 21:15:10.722374,0 days 00:00:00.207841,0.35000000000000003,5,72,0.025,5m,1.3,1.3,1.1,376,COMPLETE
51,51,-0.042901530669463665,2025-06-20 21:15:10.744997,2025-06-20 21:15:10.971261,0 days 00:00:00.226264,0.1,4,360,0.05,5m,1.5,1.5,1.2000000000000002,328,COMPLETE
52,52,-0.2747627548090616,2025-06-20 21:15:10.988763,2025-06-20 21:15:11.220300,0 days 00:00:00.231537,0.1,6,416,0.05,5m,1.5,1.5,1.2000000000000002,336,COMPLETE
53,53,-0.42252456317955456,2025-06-20 21:15:11.236667,2025-06-20 21:15:11.450911,0 days 00:00:00.214244,0.15000000000000002,4,192,0.05,5m,1.5,1.5,1.1,264,COMPLETE
54,54,-2.1110273073732726,2025-06-20 21:15:11.466032,2025-06-20 21:15:11.700901,0 days 00:00:00.234869,0.25,2,528,0.05,2m,1.4,1.4,1.2000000000000002,144,COMPLETE
55,55,-100.0,2025-06-20 21:15:11.719250,2025-06-20 21:15:11.946184,0 days 00:00:00.226934,0.45,5,256,0.05,10m,1.4,1.0,1.8000000000000003,288,COMPLETE
56,56,-3.4498736819140934,2025-06-20 21:15:11.962682,2025-06-20 21:15:12.171194,0 days 00:00:00.208512,0.1,6,648,0.05,5m,1.2000000000000002,1.4,1.3,184,COMPLETE
57,57,-100.0,2025-06-20 21:15:12.198900,2025-06-20 21:15:12.421119,0 days 00:00:00.222219,0.3,3,312,0.05,7m,1.5,1.1,1.1,552,COMPLETE
58,58,0.021299729969286918,2025-06-20 21:15:12.428665,2025-06-20 21:15:12.651942,0 days 00:00:00.223277,0.05,4,432,0.05,10m,1.4,1.3,1.2000000000000002,352,COMPLETE
59,59,0.034864386209629034,2025-06-20 21:15:12.669697,2025-06-20 21:15:12.897772,0 days 00:00:00.228075,0.05,7,424,0.05,10m,1.3,1.3,1.3,360,COMPLETE
60,60,0.010907337527176203,2025-06-20 21:15:12.914363,2025-06-20 21:15:13.131626,0 days 00:00:00.217263,0.05,7,448,0.05,10m,1.0,1.3,1.4000000000000001,416,COMPLETE
61,61,-0.0021706556660294,2025-06-20 21:15:13.147723,2025-06-20 21:15:13.362205,0 days 00:00:00.214482,0.05,7,440,0.05,10m,1.3,1.3,1.4000000000000001,424,COMPLETE
62,62,-0.03387426426454347,2025-06-20 21:15:13.375834,2025-06-20 21:15:13.598758,0 days 00:00:00.222924,0.05,7,448,0.05,10m,1.0,1.3,1.4000000000000001,424,COMPLETE
63,63,-0.03387426426454347,2025-06-20 21:15:13.615759,2025-06-20 21:15:13.838309,0 days 00:00:00.222550,0.05,8,448,0.05,10m,1.0,1.3,1.4000000000000001,432,COMPLETE
64,64,-0.4814936813986989,2025-06-20 21:15:13.856651,2025-06-20 21:15:14.073920,0 days 00:00:00.217269,0.05,7,488,0.05,10m,1.0,1.3,1.4000000000000001,480,COMPLETE
65,65,-0.7427370966974562,2025-06-20 21:15:14.091921,2025-06-20 21:15:14.315603,0 days 00:00:00.223682,0.05,9,544,0.05,10m,0.9,1.3,1.5,512,COMPLETE
66,66,0.08516328063487688,2025-06-20 21:15:14.332614,2025-06-20 21:15:14.555483,0 days 00:00:00.222869,0.1,7,416,0.05,10m,1.1,1.4,1.3,368,COMPLETE
67,67,0.03853145708449328,2025-06-20 21:15:14.572850,2025-06-20 21:15:14.793689,0 days 00:00:00.220839,0.1,8,408,0.05,10m,1.3,1.4,1.3,368,COMPLETE
68,68,-0.6207993534266304,2025-06-20 21:15:14.814884,2025-06-20 21:15:15.048733,0 days 00:00:00.233849,0.15000000000000002,8,496,0.05,10m,1.1,1.4,1.3,368,COMPLETE
69,69,-1.3297517605575226,2025-06-20 21:15:15.060753,2025-06-20 21:15:15.288453,0 days 00:00:00.227700,0.1,8,576,0.05,10m,0.8,1.4,1.3,536,COMPLETE
70,70,-0.03541316114942788,2025-06-20 21:15:15.309397,2025-06-20 21:15:15.531476,0 days 00:00:00.222079,0.15000000000000002,10,408,0.05,10m,1.2000000000000002,1.2000000000000002,1.3,584,COMPLETE
71,71,0.026743966357403722,2025-06-20 21:15:15.546573,2025-06-20 21:15:15.775155,0 days 00:00:00.228582,0.1,7,424,0.05,10m,1.3,1.4,1.5,400,COMPLETE
72,72,-0.126185669141607,2025-06-20 21:15:15.793552,2025-06-20 21:15:16.012689,0 days 00:00:00.219137,0.1,9,392,0.05,10m,1.1,1.4,1.5,392,COMPLETE
73,73,-0.118007397798452,2025-06-20 21:15:16.040066,2025-06-20 21:15:16.307485,0 days 00:00:00.267419,0.1,7,664,0.05,10m,1.3,1.4,1.5,480,COMPLETE
74,74,-1.6773185159935817,2025-06-20 21:15:16.325159,2025-06-20 21:15:16.575315,0 days 00:00:00.250156,0.1,6,608,0.05,10m,0.9,1.5,1.7000000000000002,360,COMPLETE
75,75,-1.4247111493599312,2025-06-20 21:15:16.596986,2025-06-20 21:15:16.836909,0 days 00:00:00.239923,0.15000000000000002,6,480,0.05,10m,1.2000000000000002,1.3,1.6,240,COMPLETE
76,76,-0.8148025600136718,2025-06-20 21:15:16.851737,2025-06-20 21:15:17.089509,0 days 00:00:00.237772,0.2,8,736,0.05,10m,1.3,1.4,1.4000000000000001,1000,COMPLETE
77,77,-0.005097757088781406,2025-06-20 21:15:17.106573,2025-06-20 21:15:17.328769,0 days 00:00:00.222196,0.1,7,520,0.05,8m,1.1,1.2000000000000002,1.3,456,COMPLETE
78,78,-100.0,2025-06-20 21:15:17.346039,2025-06-20 21:15:17.611654,0 days 00:00:00.265615,0.05,7,344,0.05,10m,1.3,1.5,1.4000000000000001,392,COMPLETE
79,79,-3.7465291760590955,2025-06-20 21:15:17.634650,2025-06-20 21:15:17.883708,0 days 00:00:00.249058,0.05,6,408,0.05,9m,1.2000000000000002,1.3,1.3,72,COMPLETE
80,80,0.021294612454216547,2025-06-20 21:15:17.901730,2025-06-20 21:15:18.147678,0 days 00:00:00.245948,0.1,8,432,0.05,10m,1.4,1.4,1.7000000000000002,352,COMPLETE
81,81,-0.003341109471928922,2025-06-20 21:15:18.165073,2025-06-20 21:15:18.393216,0 days 00:00:00.228143,0.1,8,376,0.05,10m,1.4,1.4,1.7000000000000002,360,COMPLETE
82,82,-0.0017230230433931415,2025-06-20 21:15:18.419932,2025-06-20 21:15:18.658503,0 days 00:00:00.238571,0.15000000000000002,7,424,0.05,10m,1.3,1.4,1.7000000000000002,296,COMPLETE
83,83,-0.37764569504345336,2025-06-20 21:15:18.676854,2025-06-20 21:15:18.907934,0 days 00:00:00.231080,0.1,8,560,0.05,4m,1.4,1.3,1.8000000000000003,344,COMPLETE
84,84,-1.6514802522735674,2025-06-20 21:15:18.926064,2025-06-20 21:15:19.168593,0 days 00:00:00.242529,0.15000000000000002,9,464,0.05,1m,1.4,1.4,1.6,400,COMPLETE
85,85,-0.04127022750897269,2025-06-20 21:15:19.188566,2025-06-20 21:15:19.404386,0 days 00:00:00.215820,0.05,6,520,0.05,10m,1.4,1.5,1.5,440,COMPLETE
86,86,-1.1374484978182067,2025-06-20 21:15:19.421107,2025-06-20 21:15:19.660783,0 days 00:00:00.239676,0.1,8,352,0.05,10m,1.2000000000000002,1.2000000000000002,1.7000000000000002,248,COMPLETE
87,87,-0.6711990035673133,2025-06-20 21:15:19.684102,2025-06-20 21:15:19.912421,0 days 00:00:00.228319,0.05,7,432,0.05,6m,1.3,1.3,1.6,312,COMPLETE
88,88,-0.667886876013816,2025-06-20 21:15:19.931806,2025-06-20 21:15:20.146880,0 days 00:00:00.215074,0.25,7,464,0.05,10m,1.0,1.2000000000000002,1.8000000000000003,688,COMPLETE
89,89,-0.3076795240291203,2025-06-20 21:15:20.164906,2025-06-20 21:15:20.401267,0 days 00:00:00.236361,0.1,9,384,0.025,3m,1.3,1.3,1.4000000000000001,272,COMPLETE
90,90,-100.0,2025-06-20 21:15:20.425483,2025-06-20 21:15:20.657961,0 days 00:00:00.232478,0.05,6,328,0.05,10m,1.4,1.5,1.2000000000000002,944,COMPLETE
91,91,0.03011460536448863,2025-06-20 21:15:20.673557,2025-06-20 21:15:20.899186,0 days 00:00:00.225629,0.15000000000000002,7,432,0.05,10m,1.3,1.4,1.7000000000000002,296,COMPLETE
92,92,-0.6322892728802967,2025-06-20 21:15:20.915386,2025-06-20 21:15:21.123884,0 days 00:00:00.208498,0.2,7,512,0.05,10m,1.3,1.4,1.7000000000000002,216,COMPLETE
93,93,-8.16147341710091,2025-06-20 21:15:21.153798,2025-06-20 21:15:21.368106,0 days 00:00:00.214308,0.15000000000000002,8,480,0.05,10m,0.5,1.4,1.6,328,COMPLETE
94,94,-0.947593157904594,2025-06-20 21:15:21.396326,2025-06-20 21:15:21.607864,0 days 00:00:00.211538,0.15000000000000002,7,712,0.05,2m,1.4,1.3,1.9000000000000001,176,COMPLETE
95,95,0.03852422483093572,2025-06-20 21:15:21.623879,2025-06-20 21:15:21.860638,0 days 00:00:00.236759,0.2,6,408,0.05,10m,1.3,1.4,1.7000000000000002,360,COMPLETE
96,96,-0.07373361706055757,2025-06-20 21:15:21.878195,2025-06-20 21:15:22.098881,0 days 00:00:00.220686,0.2,7,400,0.05,10m,1.3,1.4,1.8000000000000003,376,COMPLETE
97,97,-100.0,2025-06-20 21:15:22.117438,2025-06-20 21:15:22.347868,0 days 00:00:00.230430,0.2,8,304,0.05,10m,1.2000000000000002,1.5,1.7000000000000002,400,COMPLETE
98,98,-0.45657256827048887,2025-06-20 21:15:22.365756,2025-06-20 21:15:22.593284,0 days 00:00:00.227528,0.5,6,360,0.05,8m,1.3,1.4,1.3,360,COMPLETE
99,99,-1.3192186473683631,2025-06-20 21:15:22.612576,2025-06-20 21:15:22.841176,0 days 00:00:00.228600,0.25,6,424,0.05,7m,1.2000000000000002,1.5,1.6,304,COMPLETE
100,100,-0.7952295945454527,2025-06-20 21:15:22.856290,2025-06-20 21:15:23.083834,0 days 00:00:00.227544,0.1,7,544,0.05,10m,1.1,1.4,1.2000000000000002,456,COMPLETE
101,101,0.013362037121978964,2025-06-20 21:15:23.097345,2025-06-20 21:15:23.320399,0 days 00:00:00.223054,0.15000000000000002,5,448,0.05,10m,1.4,1.3,1.7000000000000002,320,COMPLETE
102,102,0.03051291448127386,2025-06-20 21:15:23.342171,2025-06-20 21:15:23.564910,0 days 00:00:00.222739,0.15000000000000002,5,456,0.05,10m,1.4,1.3,1.7000000000000002,328,COMPLETE
103,103,-0.06773192251914957,2025-06-20 21:15:23.581073,2025-06-20 21:15:23.792133,0 days 00:00:00.211060,0.15000000000000002,5,448,0.05,10m,1.3,1.3,1.7000000000000002,328,COMPLETE
104,104,-0.07896390197425705,2025-06-20 21:15:23.811482,2025-06-20 21:15:24.026368,0 days 00:00:00.214886,0.15000000000000002,5,376,0.05,10m,1.4,1.4,1.8000000000000003,288,COMPLETE
105,105,-7.662947336894581,2025-06-20 21:15:24.042047,2025-06-20 21:15:24.287426,0 days 00:00:00.245379,0.1,5,464,0.05,1m,1.4,1.3,1.3,416,COMPLETE
106,106,-0.7699351335005497,2025-06-20 21:15:24.302417,2025-06-20 21:15:24.513141,0 days 00:00:00.210724,0.1,8,416,0.05,4m,1.3,1.4,1.7000000000000002,344,COMPLETE
107,107,-0.1830908081194777,2025-06-20 21:15:24.529859,2025-06-20 21:15:24.762335,0 days 00:00:00.232476,0.15000000000000002,5,496,0.05,9m,1.2000000000000002,1.3,1.7000000000000002,376,COMPLETE
108,108,0.030077887169192075,2025-06-20 21:15:24.780100,2025-06-20 21:15:25.009939,0 days 00:00:00.229839,0.05,6,440,0.05,10m,1.4,1.2000000000000002,1.6,256,COMPLETE
109,109,-0.24545148594586588,2025-06-20 21:15:25.025626,2025-06-20 21:15:25.246800,0 days 00:00:00.221174,0.2,5,392,0.05,10m,1.4,1.2000000000000002,1.6,256,COMPLETE
110,110,-0.21002112529146616,2025-06-20 21:15:25.270421,2025-06-20 21:15:25.489625,0 days 00:00:00.219204,0.1,6,960,0.05,10m,1.4,1.4,1.7000000000000002,312,COMPLETE
111,111,-0.00605947204717485,2025-06-20 21:15:25.510545,2025-06-20 21:15:25.732581,0 days 00:00:00.222036,0.05,7,440,0.05,10m,1.4,1.3,1.5,352,COMPLETE
112,112,-0.8131203212032068,2025-06-20 21:15:25.755092,2025-06-20 21:15:25.976084,0 days 00:00:00.220992,0.05,6,472,0.05,10m,1.3,1.4,1.6,280,COMPLETE
113,113,0.08517350540527958,2025-06-20 21:15:25.996280,2025-06-20 21:15:26.213109,0 days 00:00:00.216829,0.05,7,416,0.05,10m,1.0,1.3,1.8000000000000003,384,COMPLETE
114,114,-0.0720702841214001,2025-06-20 21:15:26.232111,2025-06-20 21:15:26.445981,0 days 00:00:00.213870,0.05,8,408,0.05,10m,1.3,1.2000000000000002,1.9000000000000001,328,COMPLETE
115,115,-0.11118834067318396,2025-06-20 21:15:26.461908,2025-06-20 21:15:26.677181,0 days 00:00:00.215273,0.1,7,368,0.05,6m,1.5,1.3,1.8000000000000003,376,COMPLETE
116,116,-1.7609461372509654,2025-06-20 21:15:26.693008,2025-06-20 21:15:26.905994,0 days 00:00:00.212986,0.05,4,344,0.05,10m,0.8,1.4,1.7000000000000002,296,COMPLETE
117,117,-0.0021750885191064977,2025-06-20 21:15:26.931863,2025-06-20 21:15:27.142707,0 days 00:00:00.210844,0.15000000000000002,6,440,0.05,10m,1.3,1.1,1.8000000000000003,392,COMPLETE
118,118,-0.3580114351736728,2025-06-20 21:15:27.161055,2025-06-20 21:15:27.377212,0 days 00:00:00.216157,0.1,5,408,0.05,3m,1.4,1.3,1.6,232,COMPLETE
119,119,-0.035827873997118065,2025-06-20 21:15:27.384296,2025-06-20 21:15:27.609913,0 days 00:00:00.225617,0.05,7,496,0.05,10m,1.4,1.4,1.7000000000000002,352,COMPLETE
120,120,-0.8318733683314471,2025-06-20 21:15:27.626081,2025-06-20 21:15:27.835052,0 days 00:00:00.208971,0.1,8,432,0.05,2m,1.5,1.5,2.0,320,COMPLETE
121,121,-0.15049778805689756,2025-06-20 21:15:27.870239,2025-06-20 21:15:28.088552,0 days 00:00:00.218313,0.05,7,456,0.05,10m,1.0,1.3,1.3,400,COMPLETE
122,122,-1.4219286329803424,2025-06-20 21:15:28.114007,2025-06-20 21:15:28.334551,0 days 00:00:00.220544,0.05,7,480,0.05,10m,0.9,1.3,1.4000000000000001,432,COMPLETE
123,123,-0.13016797639290598,2025-06-20 21:15:28.352500,2025-06-20 21:15:28.563452,0 days 00:00:00.210952,0.05,6,392,0.05,10m,1.0,1.2000000000000002,1.5,416,COMPLETE
124,124,-0.20648913913414352,2025-06-20 21:15:28.581356,2025-06-20 21:15:28.784437,0 days 00:00:00.203081,0.05,9,424,0.05,10m,1.0,1.3,1.2000000000000002,808,COMPLETE
125,125,-1.3115230076527395,2025-06-20 21:15:28.816833,2025-06-20 21:15:29.023541,0 days 00:00:00.206708,0.1,7,528,0.05,10m,0.9,1.4,1.8000000000000003,368,COMPLETE
126,126,-5.2258720080302785,2025-06-20 21:15:29.055259,2025-06-20 21:15:29.270108,0 days 00:00:00.214849,0.1,8,448,0.05,10m,0.6,1.4,1.7000000000000002,344,COMPLETE
127,127,-0.12068985813299743,2025-06-20 21:15:29.281109,2025-06-20 21:15:29.504978,0 days 00:00:00.223869,0.15000000000000002,7,376,0.05,10m,1.1,1.3,1.4000000000000001,496,COMPLETE
128,128,-0.5240764345479507,2025-06-20 21:15:29.521560,2025-06-20 21:15:29.735880,0 days 00:00:00.214320,0.05,4,424,0.05,7m,1.0,1.2000000000000002,1.7000000000000002,464,COMPLETE
129,129,-0.9509270635367787,2025-06-20 21:15:29.754892,2025-06-20 21:15:29.968368,0 days 00:00:00.213476,0.05,7,480,0.05,10m,1.3,1.4,1.3,272,COMPLETE
130,130,-0.09892526652698276,2025-06-20 21:15:29.992840,2025-06-20 21:15:30.193085,0 days 00:00:00.200245,0.1,6,328,0.05,8m,1.4,1.3,1.6,304,COMPLETE
131,131,-0.12428300898850585,2025-06-20 21:15:30.210383,2025-06-20 21:15:30.442660,0 days 00:00:00.232277,0.25,6,392,0.05,10m,1.4,1.3,1.7000000000000002,368,COMPLETE
132,132,-0.5256789663694802,2025-06-20 21:15:30.465937,2025-06-20 21:15:30.681316,0 days 00:00:00.215379,0.2,6,504,0.05,10m,1.4,1.4,1.7000000000000002,152,COMPLETE
133,133,-0.5407810390317342,2025-06-20 21:15:30.710542,2025-06-20 21:15:30.936426,0 days 00:00:00.225884,0.15000000000000002,7,448,0.05,10m,1.4,1.3,1.8000000000000003,200,COMPLETE
134,134,0.05534881275297672,2025-06-20 21:15:30.951479,2025-06-20 21:15:31.173250,0 days 00:00:00.221771,0.2,5,408,0.05,10m,1.3,1.3,1.7000000000000002,384,COMPLETE
135,135,0.028552340172376994,2025-06-20 21:15:31.203921,2025-06-20 21:15:31.410784,0 days 00:00:00.206863,0.2,5,408,0.025,10m,1.3,1.4,1.6,440,COMPLETE
136,136,-100.0,2025-06-20 21:15:31.426661,2025-06-20 21:15:31.654023,0 days 00:00:00.227362,0.2,5,368,0.025,10m,1.3,1.5,1.6,440,COMPLETE
