,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
33,33,-0.25979496607712677,2025-06-20 21:20:59.551275,2025-06-20 21:20:59.745731,0 days 00:00:00.194456,0.2,3,520,0.025,6m,1.0,0.6,1.9000000000000001,544,COMPLETE
34,34,-0.6265161502575255,2025-06-20 21:20:59.777317,2025-06-20 21:20:59.984173,0 days 00:00:00.206856,0.1,3,616,0.025,9m,1.0,0.5,1.9000000000000001,616,COMPLETE
35,35,-20.446191004037924,2025-06-20 21:21:00.007138,2025-06-20 21:21:00.227362,0 days 00:00:00.220224,0.15000000000000002,6,424,0.025,1m,0.8,0.8,1.7000000000000002,536,COMPLETE
36,36,-0.5482843272102207,2025-06-20 21:21:00.243159,2025-06-20 21:21:00.446213,0 days 00:00:00.203054,0.25,5,496,0.025,4m,1.0,0.7,1.8000000000000003,448,COMPLETE
37,37,-0.7194507728331253,2025-06-20 21:21:00.467097,2025-06-20 21:21:00.676513,0 days 00:00:00.209416,0.2,7,576,0.025,6m,1.2000000000000002,0.6,1.5,664,COMPLETE
38,38,-0.1454208975340045,2025-06-20 21:21:00.694509,2025-06-20 21:21:00.895540,0 days 00:00:00.201031,0.15000000000000002,4,280,0.025,5m,1.1,0.8,2.0,1000,COMPLETE
39,39,-3.483550758854316,2025-06-20 21:21:00.916114,2025-06-20 21:21:01.127104,0 days 00:00:00.210990,0.2,5,360,0.025,3m,0.8,0.5,1.9000000000000001,336,COMPLETE
40,40,-0.07783503286792733,2025-06-20 21:21:01.146505,2025-06-20 21:21:01.360908,0 days 00:00:00.214403,0.1,6,144,0.025,8m,1.3,0.7,1.6,576,COMPLETE
41,41,0.030162953846596507,2025-06-20 21:21:01.380315,2025-06-20 21:21:01.579723,0 days 00:00:00.199408,0.1,4,416,0.025,6m,0.9,0.7,1.8000000000000003,568,COMPLETE
42,42,-0.8005712423397375,2025-06-20 21:21:01.595836,2025-06-20 21:21:01.814557,0 days 00:00:00.218721,0.1,3,440,0.025,6m,0.9,0.6,1.8000000000000003,504,COMPLETE
43,43,0.40481931806183663,2025-06-20 21:21:01.840636,2025-06-20 21:21:02.059545,0 days 00:00:00.218909,0.05,5,472,0.025,6m,0.9,0.9,1.7000000000000002,624,COMPLETE
44,44,-3.509635685258164,2025-06-20 21:21:02.077494,2025-06-20 21:21:02.298212,0 days 00:00:00.220718,0.1,4,544,0.025,2m,0.7,0.5,1.9000000000000001,752,COMPLETE
45,45,0.674089818525529,2025-06-20 21:21:02.313271,2025-06-20 21:21:02.529579,0 days 00:00:00.216308,0.15000000000000002,2,240,0.025,9m,0.8,0.7,1.8000000000000003,696,COMPLETE
46,46,0.506146825460577,2025-06-20 21:21:02.545249,2025-06-20 21:21:02.758243,0 days 00:00:00.212994,0.15000000000000002,2,264,0.025,9m,0.8,0.6,1.7000000000000002,840,COMPLETE
47,47,-0.04818205368700114,2025-06-20 21:21:02.783963,2025-06-20 21:21:02.993013,0 days 00:00:00.209050,0.2,7,216,0.025,9m,1.0,0.8,1.6,936,COMPLETE
48,48,-0.43776516971348745,2025-06-20 21:21:03.008935,2025-06-20 21:21:03.218660,0 days 00:00:00.209725,0.25,1,72,0.025,9m,0.6,0.5,1.8000000000000003,688,COMPLETE
49,49,-0.35365815942763285,2025-06-20 21:21:03.236540,2025-06-20 21:21:03.443805,0 days 00:00:00.207265,0.15000000000000002,2,328,0.025,4m,0.7,0.6,2.0,736,COMPLETE
50,50,-2.6383427293850388,2025-06-20 21:21:03.461453,2025-06-20 21:21:03.679319,0 days 00:00:00.217866,0.3,3,360,0.025,1m,1.1,0.9,1.9000000000000001,656,COMPLETE
51,51,0.3790477864648444,2025-06-20 21:21:03.695323,2025-06-20 21:21:03.907290,0 days 00:00:00.211967,0.05,6,448,0.025,6m,0.9,0.7,1.8000000000000003,584,COMPLETE
52,52,-1.9278876111115206,2025-06-20 21:21:03.926696,2025-06-20 21:21:04.135116,0 days 00:00:00.208420,0.1,5,504,0.025,3m,0.8,0.7,1.8000000000000003,472,COMPLETE
53,53,0.48120401343027147,2025-06-20 21:21:04.151048,2025-06-20 21:21:04.359592,0 days 00:00:00.208544,0.2,2,400,0.025,7m,1.0,0.8,1.8000000000000003,640,COMPLETE
54,54,0.17097432536308904,2025-06-20 21:21:04.385506,2025-06-20 21:21:04.593483,0 days 00:00:00.207977,0.15000000000000002,3,560,0.025,6m,0.9,0.5,1.7000000000000002,800,COMPLETE
55,55,-0.9789645151194856,2025-06-20 21:21:04.610273,2025-06-20 21:21:04.812703,0 days 00:00:00.202430,0.05,7,520,0.025,6m,0.8,0.6,1.6,520,COMPLETE
56,56,-0.0009993913705802326,2025-06-20 21:21:04.840998,2025-06-20 21:21:05.046688,0 days 00:00:00.205690,0.15000000000000002,6,464,0.025,9m,0.9,0.7,1.8000000000000003,680,COMPLETE
57,57,-2.9483477002859337,2025-06-20 21:21:05.069982,2025-06-20 21:21:05.267403,0 days 00:00:00.197421,0.25,4,136,0.025,6m,0.6,1.1,1.7000000000000002,584,COMPLETE
58,58,0.14276277981739624,2025-06-20 21:21:05.283076,2025-06-20 21:21:05.503169,0 days 00:00:00.220093,0.1,8,624,0.025,8m,1.1,0.5,1.9000000000000001,360,COMPLETE
59,59,-0.4739445492824669,2025-06-20 21:21:05.525281,2025-06-20 21:21:05.741238,0 days 00:00:00.215957,0.2,1,248,0.025,6m,0.9,0.6,1.9000000000000001,696,COMPLETE
60,60,-0.33494286933392814,2025-06-20 21:21:05.757742,2025-06-20 21:21:05.967923,0 days 00:00:00.210181,0.15000000000000002,5,312,0.025,5m,1.0,0.9,2.0,544,COMPLETE
61,61,0.644155255928085,2025-06-20 21:21:05.971929,2025-06-20 21:21:06.184393,0 days 00:00:00.212464,0.15000000000000002,6,400,0.025,6m,0.8,0.5,1.8000000000000003,600,COMPLETE
62,62,0.8794720338854294,2025-06-20 21:21:06.199170,2025-06-20 21:21:06.440385,0 days 00:00:00.241215,0.1,6,368,0.025,6m,0.8,0.5,1.8000000000000003,608,COMPLETE
63,63,0.8572488199604594,2025-06-20 21:21:06.458836,2025-06-20 21:21:06.689927,0 days 00:00:00.231091,0.15000000000000002,7,384,0.025,6m,0.8,0.5,1.7000000000000002,624,COMPLETE
64,64,0.8024496239921242,2025-06-20 21:21:06.705913,2025-06-20 21:21:06.929228,0 days 00:00:00.223315,0.2,7,368,0.025,6m,0.7,0.5,1.7000000000000002,632,COMPLETE
65,65,-1.65086954400444,2025-06-20 21:21:06.946442,2025-06-20 21:21:07.168726,0 days 00:00:00.222284,0.1,9,336,0.025,2m,0.7,0.5,1.7000000000000002,256,COMPLETE
66,66,-1.462064655254412,2025-06-20 21:21:07.184443,2025-06-20 21:21:07.411010,0 days 00:00:00.226567,0.5,7,216,0.025,6m,0.6,0.5,1.6,752,COMPLETE
67,67,0.5174590582667652,2025-06-20 21:21:07.436320,2025-06-20 21:21:07.648563,0 days 00:00:00.212243,0.2,7,368,0.025,7m,0.7,0.5,1.5,712,COMPLETE
68,68,0.3008255856524289,2025-06-20 21:21:07.659931,2025-06-20 21:21:07.872441,0 days 00:00:00.212510,0.15000000000000002,8,280,0.025,6m,0.8,0.6,1.7000000000000002,656,COMPLETE
69,69,-24.402794705824647,2025-06-20 21:21:07.895700,2025-06-20 21:21:08.100159,0 days 00:00:00.204459,0.05,7,392,0.025,1m,0.7,0.5,1.7000000000000002,632,COMPLETE
70,70,-0.04124075048181988,2025-06-20 21:21:08.116257,2025-06-20 21:21:08.350875,0 days 00:00:00.234618,0.1,8,360,0.025,6m,0.5,0.6,1.8000000000000003,456,COMPLETE
71,71,0.45643575312270557,2025-06-20 21:21:08.367387,2025-06-20 21:21:08.598758,0 days 00:00:00.231371,0.2,6,424,0.025,6m,0.8,0.5,1.1,640,COMPLETE
72,72,-0.6547011239379001,2025-06-20 21:21:08.616680,2025-06-20 21:21:08.854017,0 days 00:00:00.237337,0.25,6,312,0.025,6m,1.0,0.6,1.8000000000000003,616,COMPLETE
73,73,-0.7836435338817493,2025-06-20 21:21:08.872058,2025-06-20 21:21:09.095196,0 days 00:00:00.223138,0.15000000000000002,7,480,0.025,6m,0.8,0.6,1.9000000000000001,520,COMPLETE
74,74,-0.24509947932620194,2025-06-20 21:21:09.118536,2025-06-20 21:21:09.350169,0 days 00:00:00.231633,0.2,6,384,0.025,4m,0.9,1.5,1.7000000000000002,720,COMPLETE
75,75,0.44203620427207624,2025-06-20 21:21:09.360212,2025-06-20 21:21:09.609015,0 days 00:00:00.248803,0.3,7,440,0.025,6m,0.7,0.5,1.8000000000000003,552,COMPLETE
76,76,-0.722054364441033,2025-06-20 21:21:09.627365,2025-06-20 21:21:09.871810,0 days 00:00:00.244445,0.15000000000000002,6,336,0.025,9m,0.8,0.5,1.8000000000000003,680,COMPLETE
77,77,-0.43688444545345295,2025-06-20 21:21:09.890564,2025-06-20 21:21:10.107024,0 days 00:00:00.216460,0.2,5,520,0.025,3m,0.9,0.6,1.7000000000000002,608,COMPLETE
78,78,0.02619769169531443,2025-06-20 21:21:10.122861,2025-06-20 21:21:10.351667,0 days 00:00:00.228806,0.1,6,288,0.025,10m,1.0,1.4,1.2000000000000002,768,COMPLETE
79,79,-0.6366448359293464,2025-06-20 21:21:10.372370,2025-06-20 21:21:10.600406,0 days 00:00:00.228036,0.35000000000000003,5,736,0.025,6m,0.8,0.7,1.9000000000000001,488,COMPLETE
80,80,-2.69104307462763,2025-06-20 21:21:10.621100,2025-06-20 21:21:10.841099,0 days 00:00:00.219999,0.25,7,1024,0.025,8m,0.6,0.5,1.8000000000000003,560,COMPLETE
81,81,0.5280151624394748,2025-06-20 21:21:10.857745,2025-06-20 21:21:11.075192,0 days 00:00:00.217447,0.15000000000000002,6,416,0.025,6m,0.8,0.5,1.8000000000000003,600,COMPLETE
82,82,0.14971805375385608,2025-06-20 21:21:11.096730,2025-06-20 21:21:11.339722,0 days 00:00:00.242992,0.15000000000000002,7,400,0.025,6m,0.9,0.6,1.8000000000000003,584,COMPLETE
83,83,-0.3586833997999494,2025-06-20 21:21:11.358230,2025-06-20 21:21:11.559792,0 days 00:00:00.201562,0.15000000000000002,6,464,0.025,6m,1.4,0.5,1.9000000000000001,656,COMPLETE
84,84,0.773349432834402,2025-06-20 21:21:11.570353,2025-06-20 21:21:11.794963,0 days 00:00:00.224610,0.2,6,360,0.025,6m,0.7,0.6,1.8000000000000003,600,COMPLETE
85,85,0.22082519759441654,2025-06-20 21:21:11.814309,2025-06-20 21:21:12.016868,0 days 00:00:00.202559,0.2,8,352,0.025,5m,0.7,0.6,1.7000000000000002,704,COMPLETE
86,86,0.1805787028583728,2025-06-20 21:21:12.032749,2025-06-20 21:21:12.269456,0 days 00:00:00.236707,0.2,5,304,0.025,6m,0.7,0.6,1.8000000000000003,528,COMPLETE
87,87,0.3668459239607316,2025-06-20 21:21:12.287167,2025-06-20 21:21:12.528989,0 days 00:00:00.241822,0.25,6,224,0.025,9m,1.0,0.7,1.9000000000000001,640,COMPLETE
88,88,0.3819922797356683,2025-06-20 21:21:12.544868,2025-06-20 21:21:12.761421,0 days 00:00:00.216553,0.2,10,440,0.05,6m,0.8,0.5,1.7000000000000002,744,COMPLETE
89,89,-2.4120058067135592,2025-06-20 21:21:12.793080,2025-06-20 21:21:13.028999,0 days 00:00:00.235919,0.1,7,184,0.025,2m,0.9,0.6,1.8000000000000003,496,COMPLETE
90,90,-0.7502545303835426,2025-06-20 21:21:13.045900,2025-06-20 21:21:13.262403,0 days 00:00:00.216503,0.2,5,496,0.025,6m,0.6,0.8,1.7000000000000002,672,COMPLETE
91,91,0.8235516914762799,2025-06-20 21:21:13.280166,2025-06-20 21:21:13.492839,0 days 00:00:00.212673,0.15000000000000002,6,384,0.025,6m,0.8,0.5,1.8000000000000003,584,COMPLETE
92,92,0.21783043215763306,2025-06-20 21:21:13.520360,2025-06-20 21:21:13.744274,0 days 00:00:00.223914,0.15000000000000002,6,376,0.025,6m,0.8,0.5,1.8000000000000003,560,COMPLETE
93,93,0.19765605903869668,2025-06-20 21:21:13.761423,2025-06-20 21:21:14.021843,0 days 00:00:00.260420,0.1,6,424,0.025,6m,0.7,0.5,1.9000000000000001,600,COMPLETE
94,94,0.2569425771544787,2025-06-20 21:21:14.029608,2025-06-20 21:21:14.255772,0 days 00:00:00.226164,0.15000000000000002,7,328,0.025,6m,0.9,0.5,1.8000000000000003,616,COMPLETE
95,95,0.09385639055264228,2025-06-20 21:21:14.274028,2025-06-20 21:21:14.491830,0 days 00:00:00.217802,0.25,6,456,0.025,7m,0.8,0.7,1.8000000000000003,576,COMPLETE
96,96,-0.1915732244917832,2025-06-20 21:21:14.512121,2025-06-20 21:21:14.753105,0 days 00:00:00.240984,0.2,5,376,0.025,6m,1.1,0.6,1.6,120,COMPLETE
97,97,0.08127538155334439,2025-06-20 21:21:14.770757,2025-06-20 21:21:14.997297,0 days 00:00:00.226540,0.4,7,544,0.025,4m,0.7,0.5,1.7000000000000002,648,COMPLETE
98,98,-15.223350568401,2025-06-20 21:21:15.012277,2025-06-20 21:21:15.259857,0 days 00:00:00.247580,0.15000000000000002,6,880,0.025,1m,0.9,0.6,1.9000000000000001,680,COMPLETE
99,99,0.237965322084192,2025-06-20 21:21:15.283862,2025-06-20 21:21:15.517546,0 days 00:00:00.233684,0.1,7,352,0.025,6m,1.0,1.0,1.8000000000000003,624,COMPLETE
100,100,0.654760753499908,2025-06-20 21:21:15.536138,2025-06-20 21:21:15.758145,0 days 00:00:00.222007,0.2,6,264,0.025,9m,0.8,0.5,1.8000000000000003,536,COMPLETE
101,101,0.6538022672293617,2025-06-20 21:21:15.773201,2025-06-20 21:21:16.018457,0 days 00:00:00.245256,0.2,6,280,0.025,9m,0.8,0.5,1.8000000000000003,536,COMPLETE
102,102,0.9372846324875628,2025-06-20 21:21:16.037823,2025-06-20 21:21:16.306583,0 days 00:00:00.268760,0.2,6,264,0.025,9m,0.7,0.5,1.8000000000000003,584,COMPLETE
103,103,0.07180533503804967,2025-06-20 21:21:16.338291,2025-06-20 21:21:16.584462,0 days 00:00:00.246171,0.05,5,400,0.025,9m,0.6,0.5,1.7000000000000002,584,COMPLETE
104,104,0.948739320305256,2025-06-20 21:21:16.600310,2025-06-20 21:21:16.851589,0 days 00:00:00.251279,0.15000000000000002,6,232,0.025,10m,0.7,0.6,1.9000000000000001,728,COMPLETE
105,105,0.9084995359782474,2025-06-20 21:21:16.874785,2025-06-20 21:21:17.110233,0 days 00:00:00.235448,0.15000000000000002,6,232,0.025,10m,0.7,0.6,1.9000000000000001,792,COMPLETE
106,106,-0.43840365728418845,2025-06-20 21:21:17.125133,2025-06-20 21:21:17.367834,0 days 00:00:00.242701,0.15000000000000002,6,152,0.025,10m,0.7,0.6,2.0,832,COMPLETE
107,107,0.7787531963587219,2025-06-20 21:21:17.387580,2025-06-20 21:21:17.628253,0 days 00:00:00.240673,0.1,7,256,0.025,10m,0.7,0.5,1.9000000000000001,800,COMPLETE
108,108,0.3687877833930207,2025-06-20 21:21:17.643992,2025-06-20 21:21:17.908639,0 days 00:00:00.264647,0.1,7,208,0.025,10m,0.7,0.5,1.9000000000000001,776,COMPLETE
109,109,0.37263573219328977,2025-06-20 21:21:17.930226,2025-06-20 21:21:18.170840,0 days 00:00:00.240614,0.1,8,248,0.025,10m,0.6,0.6,2.0,856,COMPLETE
110,110,0.07948489499258549,2025-06-20 21:21:18.191878,2025-06-20 21:21:18.458597,0 days 00:00:00.266719,0.1,7,312,0.025,10m,0.6,0.5,1.9000000000000001,728,COMPLETE
111,111,0.19320440302433872,2025-06-20 21:21:18.476859,2025-06-20 21:21:18.730555,0 days 00:00:00.253696,0.15000000000000002,6,176,0.025,10m,0.7,0.5,1.9000000000000001,792,COMPLETE
112,112,0.2161130369240596,2025-06-20 21:21:18.752735,2025-06-20 21:21:18.985603,0 days 00:00:00.232868,0.15000000000000002,7,264,0.025,10m,0.7,0.5,1.9000000000000001,808,COMPLETE
113,113,-1.0870882169761353,2025-06-20 21:21:19.014853,2025-06-20 21:21:19.243469,0 days 00:00:00.228616,0.1,6,112,0.025,10m,0.7,0.5,1.9000000000000001,880,COMPLETE
114,114,0.4845759236146204,2025-06-20 21:21:19.269952,2025-06-20 21:21:19.501083,0 days 00:00:00.231131,0.05,6,200,0.025,10m,0.7,0.6,2.0,904,COMPLETE
115,115,-1.2914667697536186,2025-06-20 21:21:19.526000,2025-06-20 21:21:19.757275,0 days 00:00:00.231275,0.15000000000000002,6,240,0.025,3m,0.7,1.1,1.9000000000000001,824,COMPLETE
116,116,0.22361850545966847,2025-06-20 21:21:19.766109,2025-06-20 21:21:20.000807,0 days 00:00:00.234698,0.1,5,328,0.025,10m,0.6,0.5,1.5,760,COMPLETE
117,117,0.0643345101103767,2025-06-20 21:21:20.031910,2025-06-20 21:21:20.265642,0 days 00:00:00.233732,0.2,7,352,0.025,8m,0.7,0.6,1.8000000000000003,664,COMPLETE
118,118,-0.5543711334674054,2025-06-20 21:21:20.283988,2025-06-20 21:21:20.508636,0 days 00:00:00.224648,0.15000000000000002,7,296,0.025,10m,0.7,0.6,1.9000000000000001,704,COMPLETE
119,119,0.814612816081614,2025-06-20 21:21:20.524396,2025-06-20 21:21:20.769698,0 days 00:00:00.245302,0.15000000000000002,6,376,0.025,6m,0.6,0.5,1.8000000000000003,632,COMPLETE
120,120,-0.14246528503043124,2025-06-20 21:21:20.786896,2025-06-20 21:21:21.006564,0 days 00:00:00.219668,0.15000000000000002,5,376,0.025,5m,0.5,0.5,1.8000000000000003,632,COMPLETE
121,121,0.10896946454273274,2025-06-20 21:21:21.036955,2025-06-20 21:21:21.264787,0 days 00:00:00.227832,0.15000000000000002,6,416,0.025,6m,0.6,0.5,1.8000000000000003,592,COMPLETE
122,122,-0.6949360873175273,2025-06-20 21:21:21.285800,2025-06-20 21:21:21.522593,0 days 00:00:00.236793,0.2,6,440,0.025,6m,0.5,0.5,1.8000000000000003,608,COMPLETE
123,123,0.7555453255246456,2025-06-20 21:21:21.538635,2025-06-20 21:21:21.773962,0 days 00:00:00.235327,0.1,6,392,0.025,6m,0.6,0.5,1.8000000000000003,568,COMPLETE
124,124,0.8329488161070973,2025-06-20 21:21:21.783985,2025-06-20 21:21:22.021107,0 days 00:00:00.237122,0.1,6,328,0.025,6m,0.6,0.5,1.9000000000000001,576,COMPLETE
125,125,0.23793316683198618,2025-06-20 21:21:22.044839,2025-06-20 21:21:22.267609,0 days 00:00:00.222770,0.1,6,328,0.025,6m,0.6,0.5,1.9000000000000001,568,COMPLETE
126,126,-1.4775410586817939,2025-06-20 21:21:22.281710,2025-06-20 21:21:22.532255,0 days 00:00:00.250545,0.1,6,232,0.025,6m,0.6,0.5,1.9000000000000001,552,COMPLETE
127,127,-2.972440765536572,2025-06-20 21:21:22.548928,2025-06-20 21:21:22.787384,0 days 00:00:00.238456,0.1,6,264,0.05,2m,0.5,1.3,1.9000000000000001,736,COMPLETE
128,128,0.33723429096713214,2025-06-20 21:21:22.806046,2025-06-20 21:21:23.031556,0 days 00:00:00.225510,0.05,7,304,0.025,6m,0.6,0.5,1.9000000000000001,632,COMPLETE
129,129,0.7265291439226593,2025-06-20 21:21:23.049560,2025-06-20 21:21:23.274304,0 days 00:00:00.224744,0.15000000000000002,6,344,0.025,6m,0.6,0.5,2.0,688,COMPLETE
130,130,-0.8988736432855485,2025-06-20 21:21:23.289723,2025-06-20 21:21:23.527251,0 days 00:00:00.237528,0.1,5,392,0.025,10m,0.5,0.6,1.6,656,COMPLETE
131,131,0.6200481829417848,2025-06-20 21:21:23.543252,2025-06-20 21:21:23.771998,0 days 00:00:00.228746,0.15000000000000002,6,344,0.025,6m,0.6,0.5,2.0,608,COMPLETE
132,132,0.8030388290246393,2025-06-20 21:21:23.789701,2025-06-20 21:21:24.000059,0 days 00:00:00.210358,0.15000000000000002,6,368,0.025,6m,0.6,0.5,2.0,688,COMPLETE
133,133,0.7812553819827177,2025-06-20 21:21:24.033867,2025-06-20 21:21:24.292515,0 days 00:00:00.258648,0.15000000000000002,6,368,0.025,6m,0.6,0.5,2.0,720,COMPLETE
134,134,0.7409388151560585,2025-06-20 21:21:24.295959,2025-06-20 21:21:24.547971,0 days 00:00:00.252012,0.15000000000000002,6,360,0.025,6m,0.7,0.5,2.0,712,COMPLETE
135,135,0.8378257444044616,2025-06-20 21:21:24.566974,2025-06-20 21:21:24.803531,0 days 00:00:00.236557,0.15000000000000002,7,280,0.025,7m,0.7,0.5,2.0,672,COMPLETE
