,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
10,10,-1.6798969644217883,2025-06-20 21:03:31.970663,2025-06-20 21:03:32.191379,0 days 00:00:00.220716,0.35000000000000003,1,24,0.05,10m,0.9,0.5,1.8000000000000003,304,COMPLETE
11,11,0.13379780030225294,2025-06-20 21:03:32.208645,2025-06-20 21:03:32.435577,0 days 00:00:00.226932,0.2,4,256,0.05,5m,1.5,0.9,1.1,672,COMPLETE
12,12,0.09542177755138928,2025-06-20 21:03:32.456456,2025-06-20 21:03:32.694866,0 days 00:00:00.238410,0.25,4,224,0.05,5m,1.5,0.6,1.3,696,COMPLETE
13,13,-0.09366547195886145,2025-06-20 21:03:32.711867,2025-06-20 21:03:32.936507,0 days 00:00:00.224640,0.05,7,184,0.05,10m,1.1,1.0,1.5,768,COMPLETE
14,14,-4.143341516878034,2025-06-20 21:03:32.958506,2025-06-20 21:03:33.193084,0 days 00:00:00.234578,0.3,1,376,0.05,6m,0.5,1.3,1.5,312,COMPLETE
15,15,-0.10687651590231723,2025-06-20 21:03:33.211440,2025-06-20 21:03:33.437367,0 days 00:00:00.225927,0.4,7,136,0.05,5m,1.0,0.9,1.7000000000000002,800,COMPLETE
16,16,-0.1332643080924272,2025-06-20 21:03:33.457372,2025-06-20 21:03:33.693984,0 days 00:00:00.236612,0.25,4,344,0.05,10m,1.5,1.0,2.0,368,COMPLETE
17,17,-0.31750078377910446,2025-06-20 21:03:33.710043,2025-06-20 21:03:33.965403,0 days 00:00:00.255360,0.5,3,144,0.025,7m,0.8,0.6,1.4000000000000001,648,COMPLETE
18,18,-0.8154519006075931,2025-06-20 21:03:33.984857,2025-06-20 21:03:34.225712,0 days 00:00:00.240855,0.2,4,432,0.05,8m,1.1,0.8,1.2000000000000002,184,COMPLETE
19,19,-0.2198292691535871,2025-06-20 21:03:34.242676,2025-06-20 21:03:34.462815,0 days 00:00:00.220139,0.35000000000000003,6,624,0.05,6m,0.9,1.2000000000000002,1.7000000000000002,872,COMPLETE
20,20,-1.1792242391457273,2025-06-20 21:03:34.492473,2025-06-20 21:03:34.736882,0 days 00:00:00.244409,0.15000000000000002,2,296,0.025,1m,1.3,0.9,1.9000000000000001,624,COMPLETE
21,21,-0.33233873459464147,2025-06-20 21:03:34.755346,2025-06-20 21:03:35.008927,0 days 00:00:00.253581,0.25,4,120,0.05,5m,1.5,0.5,1.2000000000000002,736,COMPLETE
22,22,0.274228325634466,2025-06-20 21:03:35.024806,2025-06-20 21:03:35.258824,0 days 00:00:00.234018,0.25,6,232,0.05,5m,1.4,0.7,1.3,592,COMPLETE
23,23,-0.7803416941912595,2025-06-20 21:03:35.285327,2025-06-20 21:03:35.551068,0 days 00:00:00.265741,0.3,6,80,0.05,5m,1.4,0.7,1.1,584,COMPLETE
24,24,-0.11714556947282823,2025-06-20 21:03:35.573898,2025-06-20 21:03:35.818043,0 days 00:00:00.244145,0.15000000000000002,8,232,0.05,9m,1.4,0.7,1.2000000000000002,400,COMPLETE
25,25,-0.5529409295587029,2025-06-20 21:03:35.842536,2025-06-20 21:03:36.102322,0 days 00:00:00.259786,0.2,10,288,0.05,2m,1.1,0.9,1.4000000000000001,568,COMPLETE
26,26,-0.34567540435076644,2025-06-20 21:03:36.121325,2025-06-20 21:03:36.361777,0 days 00:00:00.240452,0.25,5,432,0.05,4m,1.2000000000000002,1.1,1.4000000000000001,840,COMPLETE
27,27,-0.17149730249398337,2025-06-20 21:03:36.388238,2025-06-20 21:03:36.661936,0 days 00:00:00.273698,0.4,6,80,0.05,10m,1.4,0.6,1.2000000000000002,432,COMPLETE
28,28,-1.2328067131840152,2025-06-20 21:03:36.684130,2025-06-20 21:03:36.937620,0 days 00:00:00.253490,0.3,3,632,0.05,5m,1.0,0.8,1.1,544,COMPLETE
29,29,-0.029244529720395342,2025-06-20 21:03:36.969318,2025-06-20 21:03:37.204857,0 days 00:00:00.235539,0.1,2,352,0.05,5m,1.3,1.0,1.1,488,COMPLETE
30,30,0.15891967843462695,2025-06-20 21:03:37.225183,2025-06-20 21:03:37.468273,0 days 00:00:00.243090,0.15000000000000002,3,192,0.05,5m,1.5,0.7,1.3,720,COMPLETE
31,31,0.19018001431335196,2025-06-20 21:03:37.486272,2025-06-20 21:03:37.710861,0 days 00:00:00.224589,0.15000000000000002,3,192,0.05,5m,1.5,0.7,1.3,696,COMPLETE
32,32,0.15949748248278328,2025-06-20 21:03:37.742981,2025-06-20 21:03:37.972379,0 days 00:00:00.229398,0.15000000000000002,3,176,0.05,5m,1.5,0.7,1.3,736,COMPLETE
33,33,-0.28666240451569563,2025-06-20 21:03:37.996420,2025-06-20 21:03:38.221366,0 days 00:00:00.224946,0.05,3,184,0.05,5m,1.5,0.7,1.3,760,COMPLETE
34,34,0.18006629522450246,2025-06-20 21:03:38.246447,2025-06-20 21:03:38.473483,0 days 00:00:00.227036,0.15000000000000002,1,176,0.05,5m,1.4,0.6,1.4000000000000001,712,COMPLETE
35,35,-100.0,2025-06-20 21:03:38.498702,2025-06-20 21:03:38.733389,0 days 00:00:00.234687,0.1,1,296,0.05,5m,1.4,0.5,1.4000000000000001,1008,COMPLETE
36,36,0.024684609346518324,2025-06-20 21:03:38.755722,2025-06-20 21:03:38.974214,0 days 00:00:00.218492,0.15000000000000002,1,416,0.025,8m,1.3,0.6,1.5,848,COMPLETE
37,37,-100.0,2025-06-20 21:03:38.996149,2025-06-20 21:03:39.220752,0 days 00:00:00.224603,0.1,5,896,0.05,5m,1.4,0.8,1.4000000000000001,936,COMPLETE
38,38,-0.901099969665487,2025-06-20 21:03:39.238776,2025-06-20 21:03:39.465833,0 days 00:00:00.227057,0.2,8,64,0.05,3m,1.2000000000000002,0.6,1.2000000000000002,608,COMPLETE
39,39,-0.5188069829967896,2025-06-20 21:03:39.487349,2025-06-20 21:03:39.721241,0 days 00:00:00.233892,0.15000000000000002,2,152,0.025,2m,1.3,0.7,1.3,792,COMPLETE
40,40,-0.10427491215851604,2025-06-20 21:03:39.748203,2025-06-20 21:03:39.975047,0 days 00:00:00.226844,0.05,3,328,0.05,9m,1.4,0.8,1.5,696,COMPLETE
41,41,0.16234667675028397,2025-06-20 21:03:39.991665,2025-06-20 21:03:40.223903,0 days 00:00:00.232238,0.15000000000000002,3,176,0.05,5m,1.5,0.7,1.3,712,COMPLETE
42,42,0.08287364166454274,2025-06-20 21:03:40.241002,2025-06-20 21:03:40.489790,0 days 00:00:00.248788,0.1,5,16,0.05,5m,1.5,0.5,1.3,912,COMPLETE
43,43,-0.19629650780431743,2025-06-20 21:03:40.508245,2025-06-20 21:03:40.729190,0 days 00:00:00.220945,0.15000000000000002,2,208,0.05,5m,1.4,0.7,1.4000000000000001,624,COMPLETE
44,44,0.016470360149622446,2025-06-20 21:03:40.752422,2025-06-20 21:03:40.977726,0 days 00:00:00.225304,0.2,4,272,0.05,5m,1.5,0.6,1.3,712,COMPLETE
45,45,-1.0508883323160143,2025-06-20 21:03:40.999002,2025-06-20 21:03:41.233859,0 days 00:00:00.234857,0.1,1,104,0.05,4m,1.2000000000000002,0.8,1.2000000000000002,824,COMPLETE
46,46,-1.0853069050850983,2025-06-20 21:03:41.251363,2025-06-20 21:03:41.476310,0 days 00:00:00.224947,0.2,7,168,0.05,1m,1.5,0.7,1.4000000000000001,512,COMPLETE
47,47,-0.045129629620545196,2025-06-20 21:03:41.503000,2025-06-20 21:03:41.743075,0 days 00:00:00.240075,0.25,2,248,0.05,7m,1.3,0.6,1.6,768,COMPLETE
48,48,-0.055470287857202275,2025-06-20 21:03:41.767952,2025-06-20 21:03:42.062845,0 days 00:00:00.294893,0.15000000000000002,6,504,0.05,5m,1.4,0.5,1.3,664,COMPLETE
49,49,-0.4071558246506219,2025-06-20 21:03:42.085577,2025-06-20 21:03:42.345196,0 days 00:00:00.259619,0.05,5,112,0.05,3m,1.3,0.8,1.3,544,COMPLETE
50,50,-100.0,2025-06-20 21:03:42.369070,2025-06-20 21:03:42.623339,0 days 00:00:00.254269,0.1,3,1008,0.05,6m,1.5,0.7,1.5,888,COMPLETE
51,51,0.15600085282455758,2025-06-20 21:03:42.640106,2025-06-20 21:03:42.866161,0 days 00:00:00.226055,0.15000000000000002,3,200,0.05,5m,1.5,0.6,1.2000000000000002,720,COMPLETE
52,52,0.20744233617412558,2025-06-20 21:03:42.892562,2025-06-20 21:03:43.128577,0 days 00:00:00.236015,0.2,4,160,0.05,5m,1.5,0.7,1.3,680,COMPLETE
53,53,-0.5336257417404173,2025-06-20 21:03:43.155298,2025-06-20 21:03:43.391224,0 days 00:00:00.235926,0.2,4,72,0.05,5m,1.4,0.8,1.3,672,COMPLETE
54,54,-0.4156397403383923,2025-06-20 21:03:43.415148,2025-06-20 21:03:43.637381,0 days 00:00:00.222233,0.25,4,144,0.05,5m,1.5,0.7,1.4000000000000001,584,COMPLETE
55,55,-0.4745475339770617,2025-06-20 21:03:43.664949,2025-06-20 21:03:43.891797,0 days 00:00:00.226848,0.2,2,40,0.05,5m,1.5,0.6,1.2000000000000002,640,COMPLETE
56,56,-0.11914822028037192,2025-06-20 21:03:43.924701,2025-06-20 21:03:44.177880,0 days 00:00:00.253179,0.15000000000000002,4,232,0.05,8m,1.4,0.9,1.3,792,COMPLETE
57,57,-1.2079008222872791,2025-06-20 21:03:44.216451,2025-06-20 21:03:44.488207,0 days 00:00:00.271756,0.25,3,312,0.05,5m,0.7,0.8,1.4000000000000001,688,COMPLETE
58,58,-0.1645428574080032,2025-06-20 21:03:44.517082,2025-06-20 21:03:44.775307,0 days 00:00:00.258225,0.2,5,392,0.05,7m,1.5,0.6,1.2000000000000002,760,COMPLETE
59,59,-0.33535224592904705,2025-06-20 21:03:44.810025,2025-06-20 21:03:45.050126,0 days 00:00:00.240101,0.2,3,256,0.05,2m,1.4,0.7,1.6,600,COMPLETE
60,60,-0.24757159056464614,2025-06-20 21:03:45.084317,2025-06-20 21:03:45.313682,0 days 00:00:00.229365,0.15000000000000002,6,632,0.025,9m,1.4,0.5,1.4000000000000001,472,COMPLETE
61,61,0.18787616427143083,2025-06-20 21:03:45.340203,2025-06-20 21:03:45.569159,0 days 00:00:00.228956,0.15000000000000002,3,176,0.05,5m,1.5,0.7,1.3,728,COMPLETE
62,62,0.1275591335822508,2025-06-20 21:03:45.592517,2025-06-20 21:03:45.852390,0 days 00:00:00.259873,0.15000000000000002,2,160,0.05,5m,1.5,0.7,1.3,752,COMPLETE
63,63,-0.5412558994286263,2025-06-20 21:03:45.885224,2025-06-20 21:03:46.162266,0 days 00:00:00.277042,0.1,3,128,0.05,5m,1.5,1.5,1.3,656,COMPLETE
64,64,0.10455126363610652,2025-06-20 21:03:46.190320,2025-06-20 21:03:46.466029,0 days 00:00:00.275709,0.15000000000000002,4,224,0.05,5m,1.4,0.8,1.2000000000000002,808,COMPLETE
65,65,-0.7751649414794806,2025-06-20 21:03:46.489009,2025-06-20 21:03:46.735607,0 days 00:00:00.246598,0.2,1,184,0.05,1m,1.5,0.6,1.4000000000000001,736,COMPLETE
66,66,-0.8387943333647744,2025-06-20 21:03:46.775585,2025-06-20 21:03:47.019881,0 days 00:00:00.244296,0.1,4,48,0.05,5m,1.3,0.9,1.3,688,COMPLETE
67,67,-1.7257864647247005,2025-06-20 21:03:47.047492,2025-06-20 21:03:47.299127,0 days 00:00:00.251635,0.25,2,104,0.05,4m,0.9,0.7,1.5,640,COMPLETE
68,68,-0.1609083680066367,2025-06-20 21:03:47.318733,2025-06-20 21:03:47.573510,0 days 00:00:00.254777,0.15000000000000002,3,272,0.05,6m,1.4,0.6,1.2000000000000002,544,COMPLETE
69,69,-1.1314344956716684,2025-06-20 21:03:47.591042,2025-06-20 21:03:47.852559,0 days 00:00:00.261517,0.2,2,768,0.05,10m,1.5,1.3,1.3,136,COMPLETE
70,70,-0.023336415304240687,2025-06-20 21:03:47.878660,2025-06-20 21:03:48.131144,0 days 00:00:00.252484,0.15000000000000002,7,352,0.05,5m,1.4,0.7,1.1,848,COMPLETE
71,71,0.16645862331895073,2025-06-20 21:03:48.142782,2025-06-20 21:03:48.377856,0 days 00:00:00.235074,0.15000000000000002,3,200,0.05,5m,1.5,0.7,1.3,712,COMPLETE
72,72,0.1674985283287849,2025-06-20 21:03:48.396260,2025-06-20 21:03:48.633348,0 days 00:00:00.237088,0.15000000000000002,3,168,0.05,5m,1.5,0.7,1.3,712,COMPLETE
73,73,0.1570281593185501,2025-06-20 21:03:48.651992,2025-06-20 21:03:48.902179,0 days 00:00:00.250187,0.3,4,208,0.05,5m,1.5,0.8,1.2000000000000002,696,COMPLETE
74,74,-1.616904500850711,2025-06-20 21:03:48.920939,2025-06-20 21:03:49.141051,0 days 00:00:00.220112,0.15000000000000002,3,144,0.05,5m,0.5,0.7,1.4000000000000001,616,COMPLETE
75,75,-0.2889792788774298,2025-06-20 21:03:49.159293,2025-06-20 21:03:49.388248,0 days 00:00:00.228955,0.2,2,96,0.05,5m,1.5,0.6,1.3,792,COMPLETE
76,76,0.11005200406306037,2025-06-20 21:03:49.412268,2025-06-20 21:03:49.634840,0 days 00:00:00.222572,0.1,5,232,0.05,5m,1.4,0.5,1.4000000000000001,720,COMPLETE
77,77,-0.16346605594579763,2025-06-20 21:03:49.651210,2025-06-20 21:03:49.886056,0 days 00:00:00.234846,0.5,3,168,0.05,3m,1.5,0.8,1.3,648,COMPLETE
78,78,-0.5657118944117968,2025-06-20 21:03:49.898068,2025-06-20 21:03:50.122252,0 days 00:00:00.224184,0.15000000000000002,6,576,0.05,5m,1.3,0.7,1.3,568,COMPLETE
79,79,-0.028497580364939143,2025-06-20 21:03:50.141873,2025-06-20 21:03:50.365266,0 days 00:00:00.223393,0.2,4,272,0.05,8m,1.5,0.6,1.2000000000000002,672,COMPLETE
80,80,-0.486782622025554,2025-06-20 21:03:50.380785,2025-06-20 21:03:50.603992,0 days 00:00:00.223207,0.25,1,128,0.05,5m,1.4,0.9,1.4000000000000001,592,COMPLETE
81,81,0.16339366520001736,2025-06-20 21:03:50.622453,2025-06-20 21:03:50.838018,0 days 00:00:00.215565,0.15000000000000002,3,176,0.05,5m,1.5,0.7,1.3,744,COMPLETE
82,82,0.10081822391758372,2025-06-20 21:03:50.857024,2025-06-20 21:03:51.070778,0 days 00:00:00.213754,0.1,3,208,0.05,5m,1.5,0.7,1.3,776,COMPLETE
83,83,0.17251501269643377,2025-06-20 21:03:51.086465,2025-06-20 21:03:51.308513,0 days 00:00:00.222048,0.15000000000000002,4,184,0.05,5m,1.5,0.7,1.3,728,COMPLETE
84,84,-0.32505692433118283,2025-06-20 21:03:51.329031,2025-06-20 21:03:51.549826,0 days 00:00:00.220795,0.15000000000000002,4,80,0.05,5m,1.4,0.7,1.3,736,COMPLETE
85,85,-0.26907150101572236,2025-06-20 21:03:51.571209,2025-06-20 21:03:51.798587,0 days 00:00:00.227378,0.1,5,464,0.05,2m,1.5,0.6,1.2000000000000002,816,COMPLETE
86,86,-100.0,2025-06-20 21:03:51.816938,2025-06-20 21:03:52.041041,0 days 00:00:00.224103,0.2,7,296,0.05,9m,1.4,0.8,1.4000000000000001,872,COMPLETE
87,87,0.14041483418435938,2025-06-20 21:03:52.059515,2025-06-20 21:03:52.284502,0 days 00:00:00.224987,0.15000000000000002,4,248,0.05,5m,1.5,0.7,1.2000000000000002,744,COMPLETE
88,88,-0.12549979575586406,2025-06-20 21:03:52.300548,2025-06-20 21:03:52.525195,0 days 00:00:00.224647,0.1,2,200,0.05,10m,1.5,0.7,1.9000000000000001,696,COMPLETE
89,89,-1.7269298223922944,2025-06-20 21:03:52.542680,2025-06-20 21:03:52.779041,0 days 00:00:00.236361,0.2,3,152,0.05,1m,1.4,0.8,1.3,624,COMPLETE
90,90,-0.07206911535655848,2025-06-20 21:03:52.797119,2025-06-20 21:03:53.023243,0 days 00:00:00.226124,0.15000000000000002,5,56,0.05,7m,1.5,0.6,1.4000000000000001,776,COMPLETE
91,91,0.15723796384934502,2025-06-20 21:03:53.040473,2025-06-20 21:03:53.265971,0 days 00:00:00.225498,0.15000000000000002,3,176,0.05,5m,1.5,0.7,1.3,704,COMPLETE
92,92,-0.4985039606303841,2025-06-20 21:03:53.286941,2025-06-20 21:03:53.519867,0 days 00:00:00.232926,0.15000000000000002,3,128,0.05,5m,1.0,0.7,1.3,672,COMPLETE
93,93,0.08525513947361119,2025-06-20 21:03:53.537990,2025-06-20 21:03:53.776105,0 days 00:00:00.238115,0.15000000000000002,8,224,0.05,5m,1.5,0.8,1.3,720,COMPLETE
94,94,0.15677264836296673,2025-06-20 21:03:53.792567,2025-06-20 21:03:54.026292,0 days 00:00:00.233725,0.15000000000000002,4,184,0.05,5m,1.5,0.6,1.3,744,COMPLETE
95,95,-0.755547159590544,2025-06-20 21:03:54.045673,2025-06-20 21:03:54.277887,0 days 00:00:00.232214,0.2,3,96,0.05,4m,1.4,0.7,1.2000000000000002,824,COMPLETE
96,96,-0.1103467946243085,2025-06-20 21:03:54.293888,2025-06-20 21:03:54.524036,0 days 00:00:00.230148,0.1,2,320,0.05,5m,1.5,0.6,1.8000000000000003,664,COMPLETE
97,97,0.032064830088601816,2025-06-20 21:03:54.543912,2025-06-20 21:03:54.776018,0 days 00:00:00.232106,0.15000000000000002,2,160,0.05,6m,1.1,0.8,1.4000000000000001,776,COMPLETE
98,98,0.1330886812322027,2025-06-20 21:03:54.792803,2025-06-20 21:03:55.022227,0 days 00:00:00.229424,0.1,6,256,0.025,5m,1.5,0.7,1.3,632,COMPLETE
99,99,-0.15526315992245085,2025-06-20 21:03:55.039974,2025-06-20 21:03:55.259707,0 days 00:00:00.219733,0.2,3,208,0.05,5m,0.8,0.8,1.7000000000000002,680,COMPLETE
100,100,-0.3549752824257597,2025-06-20 21:03:55.281612,2025-06-20 21:03:55.508947,0 days 00:00:00.227335,0.15000000000000002,10,120,0.05,3m,1.4,0.5,1.3,704,COMPLETE
101,101,0.16581379620288608,2025-06-20 21:03:55.524589,2025-06-20 21:03:55.743330,0 days 00:00:00.218741,0.35000000000000003,3,176,0.05,5m,1.5,0.7,1.3,720,COMPLETE
102,102,0.09236990855075121,2025-06-20 21:03:55.763781,2025-06-20 21:03:55.995097,0 days 00:00:00.231316,0.45,3,144,0.05,5m,1.5,0.7,1.3,720,COMPLETE
103,103,-0.28681745281733906,2025-06-20 21:03:56.024452,2025-06-20 21:03:56.262392,0 days 00:00:00.237940,0.35000000000000003,4,184,0.05,5m,1.5,0.7,1.2000000000000002,760,COMPLETE
104,104,0.28609651913859824,2025-06-20 21:03:56.279048,2025-06-20 21:03:56.504370,0 days 00:00:00.225322,0.35000000000000003,3,224,0.05,5m,1.5,0.7,1.3,648,COMPLETE
105,105,-1.2939718822401856,2025-06-20 21:03:56.524307,2025-06-20 21:03:56.753505,0 days 00:00:00.229198,0.35000000000000003,3,224,0.05,5m,0.6,1.1,1.4000000000000001,600,COMPLETE
106,106,-0.011903115565394766,2025-06-20 21:03:56.768429,2025-06-20 21:03:56.996444,0 days 00:00:00.228015,0.4,2,288,0.05,5m,1.4,0.6,1.3,656,COMPLETE
107,107,0.2669431586660131,2025-06-20 21:03:57.014935,2025-06-20 21:03:57.245462,0 days 00:00:00.230527,0.3,4,240,0.05,5m,1.5,0.7,1.3,568,COMPLETE
108,108,-0.09632713545912185,2025-06-20 21:03:57.261450,2025-06-20 21:03:57.481616,0 days 00:00:00.220166,0.3,5,264,0.05,8m,1.4,0.8,1.4000000000000001,528,COMPLETE
109,109,0.26691942814878933,2025-06-20 21:03:57.505023,2025-06-20 21:03:57.736278,0 days 00:00:00.231255,0.35000000000000003,4,240,0.05,5m,1.5,0.7,1.2000000000000002,568,COMPLETE
110,110,-0.5486046006565278,2025-06-20 21:03:57.753870,2025-06-20 21:03:57.983847,0 days 00:00:00.229977,0.4,4,960,0.05,5m,1.2000000000000002,0.6,1.2000000000000002,448,COMPLETE
111,111,0.2669431586660131,2025-06-20 21:03:58.001231,2025-06-20 21:03:58.228592,0 days 00:00:00.227361,0.3,4,240,0.05,5m,1.5,0.7,1.2000000000000002,568,COMPLETE
112,112,0.2704555026018757,2025-06-20 21:03:58.245923,2025-06-20 21:03:58.478583,0 days 00:00:00.232660,0.3,4,240,0.05,5m,1.5,0.7,1.2000000000000002,496,COMPLETE
113,113,-0.09099585643510397,2025-06-20 21:03:58.495105,2025-06-20 21:03:58.715590,0 days 00:00:00.220485,0.3,4,312,0.05,5m,1.5,0.7,1.1,560,COMPLETE
114,114,-0.02417067984114964,2025-06-20 21:03:58.734606,2025-06-20 21:03:58.961428,0 days 00:00:00.226822,0.3,5,232,0.05,5m,1.5,0.8,1.1,496,COMPLETE
115,115,-1.1319687273828827,2025-06-20 21:03:58.980735,2025-06-20 21:03:59.221424,0 days 00:00:00.240689,0.35000000000000003,4,376,0.05,2m,1.5,0.7,1.2000000000000002,392,COMPLETE
116,116,0.08667754632905539,2025-06-20 21:03:59.245568,2025-06-20 21:03:59.483251,0 days 00:00:00.237683,0.3,4,248,0.05,5m,1.4,1.2000000000000002,1.2000000000000002,520,COMPLETE
117,117,-0.11633374368274396,2025-06-20 21:03:59.502916,2025-06-20 21:03:59.741956,0 days 00:00:00.239040,0.3,4,272,0.05,7m,1.5,0.6,1.2000000000000002,576,COMPLETE
118,118,-0.060752294561811776,2025-06-20 21:03:59.762093,2025-06-20 21:03:59.998611,0 days 00:00:00.236518,0.35000000000000003,6,216,0.05,9m,1.5,0.7,1.1,536,COMPLETE
119,119,0.21307246710809383,2025-06-20 21:04:00.019918,2025-06-20 21:04:00.300014,0 days 00:00:00.280096,0.25,5,240,0.05,5m,1.4,0.8,1.2000000000000002,488,COMPLETE
120,120,0.008855916500361407,2025-06-20 21:04:00.317435,2025-06-20 21:04:00.557333,0 days 00:00:00.239898,0.25,5,336,0.05,10m,1.3,1.0,1.2000000000000002,512,COMPLETE
121,121,-0.0834812470141926,2025-06-20 21:04:00.583642,2025-06-20 21:04:00.817489,0 days 00:00:00.233847,0.25,4,288,0.05,5m,1.4,0.7,1.2000000000000002,480,COMPLETE
122,122,-0.06423585451979906,2025-06-20 21:04:00.837974,2025-06-20 21:04:01.082682,0 days 00:00:00.244708,0.25,5,232,0.05,5m,1.4,0.7,1.2000000000000002,456,COMPLETE
123,123,-0.1747853275718392,2025-06-20 21:04:01.106950,2025-06-20 21:04:01.340876,0 days 00:00:00.233926,0.3,4,200,0.05,5m,1.5,0.8,1.2000000000000002,424,COMPLETE
124,124,0.13359609443317674,2025-06-20 21:04:01.359880,2025-06-20 21:04:01.599254,0 days 00:00:00.239374,0.35000000000000003,5,248,0.05,5m,1.5,0.6,1.1,600,COMPLETE
125,125,-2.901986988329757,2025-06-20 21:04:01.620434,2025-06-20 21:04:01.873832,0 days 00:00:00.253398,0.3,4,160,0.05,1m,1.4,0.7,1.2000000000000002,552,COMPLETE
126,126,-0.16250077191002815,2025-06-20 21:04:01.893243,2025-06-20 21:04:02.135113,0 days 00:00:00.241870,0.25,6,304,0.05,5m,1.5,0.7,1.3,616,COMPLETE
127,127,-0.24925048472358605,2025-06-20 21:04:02.153264,2025-06-20 21:04:02.394203,0 days 00:00:00.240939,0.3,4,272,0.05,4m,1.4,0.8,1.2000000000000002,576,COMPLETE
128,128,-0.4055595326059498,2025-06-20 21:04:02.409648,2025-06-20 21:04:02.640684,0 days 00:00:00.231036,0.3,4,192,0.05,5m,1.5,0.6,1.3,488,COMPLETE
129,129,-100.0,2025-06-20 21:04:02.661358,2025-06-20 21:04:02.904121,0 days 00:00:00.242763,0.35000000000000003,5,688,0.05,6m,1.5,0.7,1.5,640,COMPLETE
130,130,-0.5040515393818703,2025-06-20 21:04:02.921267,2025-06-20 21:04:03.171360,0 days 00:00:00.250093,0.4,4,136,0.05,5m,1.4,0.7,1.3,552,COMPLETE
131,131,0.14973522546230902,2025-06-20 21:04:03.187166,2025-06-20 21:04:03.426378,0 days 00:00:00.239212,0.25,3,208,0.05,5m,1.5,0.7,1.3,680,COMPLETE
132,132,-0.0009580936003605804,2025-06-20 21:04:03.443580,2025-06-20 21:04:03.676544,0 days 00:00:00.232964,0.35000000000000003,3,248,0.05,5m,1.5,0.7,1.3,312,COMPLETE
133,133,-0.24713631925724786,2025-06-20 21:04:03.698140,2025-06-20 21:04:03.965630,0 days 00:00:00.267490,0.3,4,192,0.05,5m,1.5,0.7,1.3,504,COMPLETE
134,134,-0.5922862102058045,2025-06-20 21:04:03.990628,2025-06-20 21:04:04.220941,0 days 00:00:00.230313,0.3,4,160,0.05,5m,1.5,0.8,1.3,584,COMPLETE
135,135,0.2847801638330529,2025-06-20 21:04:04.238547,2025-06-20 21:04:04.468918,0 days 00:00:00.230371,0.25,3,224,0.05,5m,1.5,0.6,1.2000000000000002,616,COMPLETE
136,136,-0.10469150327535752,2025-06-20 21:04:04.486923,2025-06-20 21:04:04.707630,0 days 00:00:00.220707,0.25,5,280,0.05,5m,1.4,0.6,1.2000000000000002,624,COMPLETE
137,137,0.27942012860028387,2025-06-20 21:04:04.731862,2025-06-20 21:04:04.957668,0 days 00:00:00.225806,0.25,6,224,0.05,5m,1.5,0.5,1.2000000000000002,656,COMPLETE
