,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
15,15,0.03543500670131487,2025-06-20 21:20:02.887668,2025-06-20 21:20:03.133158,0 days 00:00:00.245490,0.35000000000000003,3,400,0.05,10m,1.5,0.9,2.0,840,COMPLETE
16,16,-0.004082028754550186,2025-06-20 21:20:03.152654,2025-06-20 21:20:03.405130,0 days 00:00:00.252476,0.5,6,128,0.05,6m,1.3,1.0,1.2000000000000002,608,COMPLETE
17,17,-2.274967739176552,2025-06-20 21:20:03.423671,2025-06-20 21:20:03.686101,0 days 00:00:00.262430,0.25,4,352,0.025,7m,0.9,0.6,1.5,192,COMPLETE
18,18,-0.4022772977833892,2025-06-20 21:20:03.716945,2025-06-20 21:20:03.992205,0 days 00:00:00.275260,0.3,2,680,0.05,2m,1.1,0.8,1.7000000000000002,792,COMPLETE
19,19,-1.2227706056209686,2025-06-20 21:20:04.023237,2025-06-20 21:20:04.290305,0 days 00:00:00.267068,0.05,4,112,0.05,4m,1.3,1.2000000000000002,1.4000000000000001,424,COMPLETE
20,20,-10.631388067446899,2025-06-20 21:20:04.309633,2025-06-20 21:20:04.582683,0 days 00:00:00.273050,0.15000000000000002,1,344,0.025,1m,0.8,0.9,1.9000000000000001,576,COMPLETE
21,21,-0.11953927325396276,2025-06-20 21:20:04.614252,2025-06-20 21:20:04.855941,0 days 00:00:00.241689,0.35000000000000003,3,424,0.05,10m,1.5,0.9,2.0,808,COMPLETE
22,22,-0.25785344992552467,2025-06-20 21:20:04.883722,2025-06-20 21:20:05.129253,0 days 00:00:00.245531,0.4,3,640,0.05,10m,1.4,0.7,1.9000000000000001,832,COMPLETE
23,23,-0.16764797202087106,2025-06-20 21:20:05.153575,2025-06-20 21:20:05.401136,0 days 00:00:00.247561,0.4,2,320,0.05,10m,1.5,1.1,2.0,536,COMPLETE
24,24,-0.5438369293970164,2025-06-20 21:20:05.424017,2025-06-20 21:20:05.663623,0 days 00:00:00.239606,0.3,4,424,0.05,8m,1.4,0.9,1.8000000000000003,936,COMPLETE
25,25,-0.1111513030558972,2025-06-20 21:20:05.678762,2025-06-20 21:20:05.958883,0 days 00:00:00.280121,0.25,6,128,0.05,6m,1.1,1.0,1.7000000000000002,1024,COMPLETE
26,26,-0.5306734003731446,2025-06-20 21:20:05.980400,2025-06-20 21:20:06.233871,0 days 00:00:00.253471,0.4,2,496,0.05,9m,1.2000000000000002,0.7,1.9000000000000001,736,COMPLETE
27,27,-0.36109932021052943,2025-06-20 21:20:06.264861,2025-06-20 21:20:06.521208,0 days 00:00:00.256347,0.35000000000000003,5,288,0.05,5m,1.4,1.0,2.0,408,COMPLETE
28,28,-0.34360072382250345,2025-06-20 21:20:06.552956,2025-06-20 21:20:06.802249,0 days 00:00:00.249293,0.15000000000000002,3,176,0.05,10m,0.9,0.8,1.2000000000000002,592,COMPLETE
29,29,-1.0632251604611866,2025-06-20 21:20:06.834098,2025-06-20 21:20:07.143514,0 days 00:00:00.309416,0.45,10,624,0.025,8m,1.1,0.9,1.8000000000000003,488,COMPLETE
30,30,-0.15962353502497476,2025-06-20 21:20:07.159598,2025-06-20 21:20:07.434639,0 days 00:00:00.275041,0.5,1,952,0.05,10m,1.3,0.8,1.9000000000000001,872,COMPLETE
31,31,-0.9981584012916178,2025-06-20 21:20:07.453565,2025-06-20 21:20:07.719073,0 days 00:00:00.265508,0.35000000000000003,8,584,0.025,4m,1.0,1.1,1.2000000000000002,672,COMPLETE
32,32,-0.46623973740384017,2025-06-20 21:20:07.738200,2025-06-20 21:20:07.995777,0 days 00:00:00.257577,0.3,7,480,0.025,4m,1.3,1.2000000000000002,1.3,648,COMPLETE
33,33,-0.024655951881124374,2025-06-20 21:20:08.011834,2025-06-20 21:20:08.279562,0 days 00:00:00.267728,0.4,3,728,0.025,4m,1.2000000000000002,1.1,1.3,728,COMPLETE
34,34,-0.49280807581288993,2025-06-20 21:20:08.293487,2025-06-20 21:20:08.560811,0 days 00:00:00.267324,0.35000000000000003,10,552,0.025,2m,1.5,1.0,1.1,456,COMPLETE
35,35,-0.5207467585138842,2025-06-20 21:20:08.590594,2025-06-20 21:20:08.858227,0 days 00:00:00.267633,0.25,9,408,0.025,3m,1.2000000000000002,1.3,1.4000000000000001,560,COMPLETE
36,36,-100.0,2025-06-20 21:20:08.880405,2025-06-20 21:20:09.141840,0 days 00:00:00.261435,0.2,8,776,0.025,9m,1.4,0.8,1.2000000000000002,632,COMPLETE
37,37,-0.470841742063057,2025-06-20 21:20:09.163941,2025-06-20 21:20:09.426317,0 days 00:00:00.262376,0.3,5,896,0.05,4m,1.2000000000000002,1.2000000000000002,1.1,880,COMPLETE
38,38,-2.735788373553995,2025-06-20 21:20:09.451318,2025-06-20 21:20:09.704551,0 days 00:00:00.253233,0.2,4,536,0.05,5m,0.8,1.1,1.3,512,COMPLETE
39,39,-0.6259429334084572,2025-06-20 21:20:09.720565,2025-06-20 21:20:09.994566,0 days 00:00:00.274001,0.1,2,200,0.025,1m,1.3,0.7,1.6,784,COMPLETE
40,40,-1.5930753942351095,2025-06-20 21:20:10.017431,2025-06-20 21:20:10.276024,0 days 00:00:00.258593,0.45,6,88,0.05,3m,1.0,0.9,2.0,696,COMPLETE
41,41,0.08030290355766492,2025-06-20 21:20:10.291886,2025-06-20 21:20:10.552689,0 days 00:00:00.260803,0.5,8,80,0.05,6m,1.3,1.0,1.2000000000000002,608,COMPLETE
42,42,-1.6484950381033645,2025-06-20 21:20:10.584483,2025-06-20 21:20:10.837535,0 days 00:00:00.253052,0.5,9,16,0.05,6m,1.4,1.0,1.2000000000000002,456,COMPLETE
43,43,-0.18512465746156004,2025-06-20 21:20:10.862412,2025-06-20 21:20:11.112828,0 days 00:00:00.250416,0.35000000000000003,8,464,0.05,6m,1.1,0.9,1.1,552,COMPLETE
44,44,-0.38099786679083325,2025-06-20 21:20:11.128923,2025-06-20 21:20:11.386957,0 days 00:00:00.258034,0.4,9,72,0.05,7m,1.3,1.1,1.2000000000000002,368,COMPLETE
45,45,-0.4288205298419137,2025-06-20 21:20:11.412090,2025-06-20 21:20:11.660815,0 days 00:00:00.248725,0.45,10,272,0.05,6m,1.5,0.9,1.1,256,COMPLETE
46,46,-0.3299762024707721,2025-06-20 21:20:11.683370,2025-06-20 21:20:11.974754,0 days 00:00:00.291384,0.25,8,168,0.05,10m,1.2000000000000002,1.0,1.3,760,COMPLETE
47,47,-1.6577783350397648,2025-06-20 21:20:12.020090,2025-06-20 21:20:12.397026,0 days 00:00:00.376936,0.3,7,64,0.05,5m,0.7,0.8,1.4000000000000001,632,COMPLETE
48,48,-0.2587051002374629,2025-06-20 21:20:12.448222,2025-06-20 21:20:12.829997,0 days 00:00:00.381775,0.2,1,216,0.05,10m,1.4,1.3,1.6,688,COMPLETE
49,49,0.08068232956849074,2025-06-20 21:20:12.873274,2025-06-20 21:20:13.267111,0 days 00:00:00.393837,0.15000000000000002,2,368,0.05,2m,1.0,1.0,1.1,600,COMPLETE
50,50,-0.881513939806361,2025-06-20 21:20:13.315910,2025-06-20 21:20:13.707467,0 days 00:00:00.391557,0.15000000000000002,2,376,0.05,2m,0.9,0.8,1.1,512,COMPLETE
51,51,-1.6314631113834501,2025-06-20 21:20:13.752143,2025-06-20 21:20:14.134372,0 days 00:00:00.382229,0.1,3,304,0.05,2m,1.0,1.1,1.2000000000000002,600,COMPLETE
52,52,-2.684828395277931,2025-06-20 21:20:14.185350,2025-06-20 21:20:14.571481,0 days 00:00:00.386131,0.1,2,576,0.05,2m,0.9,1.0,1.1,480,COMPLETE
53,53,-0.04078219718207366,2025-06-20 21:20:14.619348,2025-06-20 21:20:14.995092,0 days 00:00:00.375744,0.2,3,456,0.05,5m,1.1,0.9,1.1,584,COMPLETE
54,54,-1.1690579573700206,2025-06-20 21:20:15.046169,2025-06-20 21:20:15.393526,0 days 00:00:00.347357,0.15000000000000002,4,368,0.05,7m,1.0,1.2000000000000002,1.5,656,COMPLETE
55,55,-0.5154800220726105,2025-06-20 21:20:15.446618,2025-06-20 21:20:15.804649,0 days 00:00:00.358031,0.35000000000000003,1,336,0.05,8m,1.3,1.0,1.2000000000000002,944,COMPLETE
56,56,-0.20590647878195578,2025-06-20 21:20:15.851163,2025-06-20 21:20:16.220461,0 days 00:00:00.369298,0.05,2,248,0.05,6m,1.5,1.0,1.3,392,COMPLETE
57,57,-0.5481133421793698,2025-06-20 21:20:16.268241,2025-06-20 21:20:16.654240,0 days 00:00:00.385999,0.25,3,512,0.05,1m,1.2000000000000002,0.7,2.0,840,COMPLETE
58,58,-3.594034038593916,2025-06-20 21:20:16.701216,2025-06-20 21:20:17.073581,0 days 00:00:00.372365,0.3,9,424,0.05,10m,1.0,0.6,1.8000000000000003,104,COMPLETE
59,59,-0.9235857453590535,2025-06-20 21:20:17.125438,2025-06-20 21:20:17.490106,0 days 00:00:00.364668,0.4,5,144,0.05,9m,0.8,0.9,1.2000000000000002,432,COMPLETE
60,60,-0.3925099271550834,2025-06-20 21:20:17.549907,2025-06-20 21:20:17.918529,0 days 00:00:00.368622,0.15000000000000002,1,224,0.05,4m,1.1,1.1,1.9000000000000001,312,COMPLETE
61,61,0.12849717440830596,2025-06-20 21:20:17.982238,2025-06-20 21:20:18.340104,0 days 00:00:00.357866,0.5,6,144,0.05,6m,1.3,1.0,1.2000000000000002,624,COMPLETE
62,62,0.08557817687224564,2025-06-20 21:20:18.372717,2025-06-20 21:20:18.728864,0 days 00:00:00.356147,0.5,7,96,0.05,6m,1.3,0.9,1.1,616,COMPLETE
63,63,-0.11910456077957758,2025-06-20 21:20:18.773378,2025-06-20 21:20:19.130247,0 days 00:00:00.356869,0.5,6,48,0.05,6m,1.4,0.9,1.1,616,COMPLETE
64,64,0.0965808662363719,2025-06-20 21:20:19.168607,2025-06-20 21:20:19.513415,0 days 00:00:00.344808,0.5,7,104,0.05,6m,1.3,0.9,1.1,536,COMPLETE
65,65,0.0965808662363719,2025-06-20 21:20:19.560617,2025-06-20 21:20:19.909111,0 days 00:00:00.348494,0.5,7,104,0.05,6m,1.3,1.0,1.1,544,COMPLETE
66,66,0.07293772261329184,2025-06-20 21:20:19.957120,2025-06-20 21:20:20.296808,0 days 00:00:00.339688,0.5,7,88,0.05,6m,1.3,1.0,1.1,552,COMPLETE
67,67,0.061631635516247,2025-06-20 21:20:20.349716,2025-06-20 21:20:20.702543,0 days 00:00:00.352827,0.45,7,112,0.05,6m,1.2000000000000002,1.0,1.1,536,COMPLETE
68,68,0.13196890995378996,2025-06-20 21:20:20.746834,2025-06-20 21:20:21.097000,0 days 00:00:00.350166,0.5,7,152,0.05,6m,1.3,0.9,1.2000000000000002,712,COMPLETE
69,69,0.13203374225478104,2025-06-20 21:20:21.128969,2025-06-20 21:20:21.503046,0 days 00:00:00.374077,0.45,7,152,0.05,6m,1.3,0.8,1.1,712,COMPLETE
70,70,0.07591293244154608,2025-06-20 21:20:21.550526,2025-06-20 21:20:21.905987,0 days 00:00:00.355461,0.5,6,160,0.05,6m,1.3,0.8,1.2000000000000002,704,COMPLETE
71,71,0.06353368562995625,2025-06-20 21:20:21.951860,2025-06-20 21:20:22.329208,0 days 00:00:00.377348,0.5,7,144,0.05,6m,1.3,0.8,1.1,768,COMPLETE
72,72,0.06256418925966027,2025-06-20 21:20:22.378022,2025-06-20 21:20:22.730318,0 days 00:00:00.352296,0.45,7,112,0.05,6m,1.2000000000000002,0.9,1.1,664,COMPLETE
73,73,-0.2135284177177131,2025-06-20 21:20:22.779815,2025-06-20 21:20:23.166881,0 days 00:00:00.387066,0.45,6,40,0.05,6m,1.4,0.9,1.2000000000000002,744,COMPLETE
74,74,-1.3958117760419007,2025-06-20 21:20:23.211709,2025-06-20 21:20:23.580182,0 days 00:00:00.368473,0.5,7,192,0.05,6m,0.5,0.8,1.1,584,COMPLETE
75,75,0.007833516433481477,2025-06-20 21:20:23.635476,2025-06-20 21:20:24.015137,0 days 00:00:00.379661,0.5,8,104,0.05,6m,1.2000000000000002,0.9,1.2000000000000002,496,COMPLETE
76,76,0.16518158029393945,2025-06-20 21:20:24.068253,2025-06-20 21:20:24.444096,0 days 00:00:00.375843,0.45,7,48,0.05,6m,1.4,0.7,1.1,640,COMPLETE
77,77,0.11198602173945497,2025-06-20 21:20:24.499758,2025-06-20 21:20:24.860430,0 days 00:00:00.360672,0.45,6,16,0.05,6m,1.4,0.6,1.1,640,COMPLETE
78,78,-0.2235819649222111,2025-06-20 21:20:24.913451,2025-06-20 21:20:25.258872,0 days 00:00:00.345421,0.45,6,40,0.05,6m,1.4,0.6,1.3,688,COMPLETE
79,79,-0.255268431023698,2025-06-20 21:20:25.300060,2025-06-20 21:20:25.664739,0 days 00:00:00.364679,0.45,6,16,0.05,6m,1.4,0.5,1.1,808,COMPLETE
80,80,0.14606719284572894,2025-06-20 21:20:25.715197,2025-06-20 21:20:26.066156,0 days 00:00:00.350959,0.45,5,136,0.05,6m,1.5,0.7,1.2000000000000002,640,COMPLETE
81,81,0.11209985103268368,2025-06-20 21:20:26.110444,2025-06-20 21:20:26.460258,0 days 00:00:00.349814,0.45,5,136,0.05,6m,1.5,0.7,1.2000000000000002,720,COMPLETE
82,82,0.03713662094346186,2025-06-20 21:20:26.498849,2025-06-20 21:20:26.842104,0 days 00:00:00.343255,0.45,5,144,0.05,6m,1.5,0.7,1.3,640,COMPLETE
83,83,0.09203642508484428,2025-06-20 21:20:26.888498,2025-06-20 21:20:27.252052,0 days 00:00:00.363554,0.4,5,56,0.05,6m,1.5,0.6,1.2000000000000002,728,COMPLETE
84,84,-0.11184794170855168,2025-06-20 21:20:27.300238,2025-06-20 21:20:27.650963,0 days 00:00:00.350725,0.45,6,176,0.05,6m,1.5,0.7,1.2000000000000002,712,COMPLETE
85,85,-0.7091098871028476,2025-06-20 21:20:27.695721,2025-06-20 21:20:28.051546,0 days 00:00:00.355825,0.45,7,136,0.05,3m,1.4,0.6,1.2000000000000002,656,COMPLETE
86,86,-0.06521701016931525,2025-06-20 21:20:28.100454,2025-06-20 21:20:28.458850,0 days 00:00:00.358396,0.4,5,224,0.05,6m,1.4,0.5,1.7000000000000002,568,COMPLETE
87,87,-0.10875713314026375,2025-06-20 21:20:28.503770,2025-06-20 21:20:28.864251,0 days 00:00:00.360481,0.45,6,72,0.05,6m,1.5,0.7,1.2000000000000002,760,COMPLETE
88,88,-0.04675700925506513,2025-06-20 21:20:28.913397,2025-06-20 21:20:29.264726,0 days 00:00:00.351329,0.5,8,128,0.05,8m,1.4,0.7,1.3,680,COMPLETE
89,89,-0.0016794578113010902,2025-06-20 21:20:29.302819,2025-06-20 21:20:30.482810,0 days 00:00:01.179991,0.4,5,264,0.05,6m,1.5,0.7,1.1,632,COMPLETE
90,90,-0.49970218761188656,2025-06-20 21:20:30.516175,2025-06-20 21:20:31.576494,0 days 00:00:01.060319,0.45,7,208,0.05,9m,1.4,0.8,1.4000000000000001,736,COMPLETE
91,91,0.014028849624187227,2025-06-20 21:20:31.613251,2025-06-20 21:20:32.158537,0 days 00:00:00.545286,0.5,6,160,0.05,6m,1.3,0.6,1.1,568,COMPLETE
92,92,-0.3822450016998455,2025-06-20 21:20:32.358851,2025-06-20 21:20:32.773368,0 days 00:00:00.414517,0.5,7,56,0.05,6m,1.3,0.6,1.2000000000000002,520,COMPLETE
93,93,0.06360583734574474,2025-06-20 21:20:32.832476,2025-06-20 21:20:33.304059,0 days 00:00:00.471583,0.5,8,112,0.05,6m,1.4,0.8,1.1,800,COMPLETE
94,94,0.38143209261077676,2025-06-20 21:20:33.365629,2025-06-20 21:20:33.746357,0 days 00:00:00.380728,0.45,7,16,0.05,7m,1.5,0.7,1.2000000000000002,624,COMPLETE
95,95,-0.15442185604798397,2025-06-20 21:20:33.793225,2025-06-20 21:20:34.138343,0 days 00:00:00.345118,0.45,7,32,0.05,7m,1.5,0.7,1.2000000000000002,704,COMPLETE
96,96,-0.03222641040622366,2025-06-20 21:20:34.206335,2025-06-20 21:20:34.631437,0 days 00:00:00.425102,0.45,6,16,0.05,7m,1.5,1.5,1.3,672,COMPLETE
97,97,-0.035347417936365436,2025-06-20 21:20:34.715422,2025-06-20 21:20:35.118006,0 days 00:00:00.402584,0.4,7,72,0.05,7m,1.5,0.8,1.2000000000000002,624,COMPLETE
98,98,-1.6230358281795745,2025-06-20 21:20:35.179307,2025-06-20 21:20:35.613010,0 days 00:00:00.433703,0.4,4,192,0.05,1m,1.5,0.7,1.2000000000000002,648,COMPLETE
99,99,0.021047194161070478,2025-06-20 21:20:35.666006,2025-06-20 21:20:36.062233,0 days 00:00:00.396227,0.45,8,88,0.05,10m,1.4,0.7,1.3,592,COMPLETE
100,100,-0.07175118415956722,2025-06-20 21:20:36.112852,2025-06-20 21:20:36.523250,0 days 00:00:00.410398,0.45,5,168,0.05,7m,1.4,0.6,1.1,720,COMPLETE
101,101,0.04870518446157507,2025-06-20 21:20:36.568941,2025-06-20 21:20:36.935643,0 days 00:00:00.366702,0.5,7,112,0.05,6m,1.3,0.5,1.1,536,COMPLETE
102,102,-0.3822450016998455,2025-06-20 21:20:36.981874,2025-06-20 21:20:37.383392,0 days 00:00:00.401518,0.5,6,56,0.05,6m,1.3,0.7,1.1,536,COMPLETE
103,103,0.12715803933027867,2025-06-20 21:20:37.453247,2025-06-20 21:20:37.862628,0 days 00:00:00.409381,0.5,7,128,0.05,6m,1.3,0.8,1.1,464,COMPLETE
104,104,-0.32858278026039367,2025-06-20 21:20:37.915365,2025-06-20 21:20:38.320293,0 days 00:00:00.404928,0.45,7,152,0.05,3m,1.5,0.8,1.2000000000000002,464,COMPLETE
105,105,0.10123745440495228,2025-06-20 21:20:38.367969,2025-06-20 21:20:38.750072,0 days 00:00:00.382103,0.5,8,128,0.05,6m,1.4,0.8,1.2000000000000002,680,COMPLETE
106,106,-0.0021397477518732754,2025-06-20 21:20:38.793266,2025-06-20 21:20:39.133080,0 days 00:00:00.339814,0.45,8,32,0.05,6m,1.4,0.8,1.2000000000000002,680,COMPLETE
107,107,-0.22232540476662563,2025-06-20 21:20:39.151028,2025-06-20 21:20:39.395692,0 days 00:00:00.244664,0.5,6,232,0.05,10m,1.5,0.8,1.3,616,COMPLETE
108,108,0.09354912772575964,2025-06-20 21:20:39.419477,2025-06-20 21:20:39.667905,0 days 00:00:00.248428,0.45,8,128,0.05,6m,1.4,0.7,1.5,768,COMPLETE
109,109,0.09337858482674041,2025-06-20 21:20:39.691704,2025-06-20 21:20:39.963108,0 days 00:00:00.271404,0.5,8,80,0.05,8m,1.4,0.6,1.2000000000000002,752,COMPLETE
110,110,-0.23330134865413898,2025-06-20 21:20:39.985610,2025-06-20 21:20:40.239300,0 days 00:00:00.253690,0.45,5,192,0.05,6m,1.4,0.7,1.2000000000000002,784,COMPLETE
111,111,-0.02021336346961394,2025-06-20 21:20:40.261586,2025-06-20 21:20:40.523899,0 days 00:00:00.262313,0.5,7,128,0.05,6m,1.3,0.9,1.1,656,COMPLETE
112,112,0.08201039439731705,2025-06-20 21:20:40.550499,2025-06-20 21:20:40.867102,0 days 00:00:00.316603,0.5,7,88,0.05,6m,1.2000000000000002,0.8,1.1,480,COMPLETE
113,113,-0.07234471407592961,2025-06-20 21:20:40.982362,2025-06-20 21:20:41.248178,0 days 00:00:00.265816,0.5,6,48,0.05,6m,1.3,0.8,1.1,576,COMPLETE
114,114,-0.06768840654181459,2025-06-20 21:20:41.268859,2025-06-20 21:20:41.549679,0 days 00:00:00.280820,0.5,8,168,0.05,6m,1.5,0.9,1.2000000000000002,688,COMPLETE
115,115,-1.8420025530823483,2025-06-20 21:20:41.631743,2025-06-20 21:20:42.042539,0 days 00:00:00.410796,0.4,7,16,0.05,6m,1.3,0.9,1.1,432,COMPLETE
116,116,-0.28830150010579475,2025-06-20 21:20:42.098560,2025-06-20 21:20:42.426029,0 days 00:00:00.327469,0.5,6,64,0.05,5m,1.2000000000000002,0.8,1.2000000000000002,600,COMPLETE
117,117,0.11700086786308674,2025-06-20 21:20:42.455252,2025-06-20 21:20:42.741147,0 days 00:00:00.285895,0.45,7,120,0.05,7m,1.4,0.7,1.1,640,COMPLETE
118,118,-0.01237178339400677,2025-06-20 21:20:42.778450,2025-06-20 21:20:43.074443,0 days 00:00:00.295993,0.45,4,864,0.05,7m,1.4,0.7,1.7000000000000002,712,COMPLETE
119,119,-0.004043681812941563,2025-06-20 21:20:43.098631,2025-06-20 21:20:43.386943,0 days 00:00:00.288312,0.45,7,136,0.05,7m,1.5,0.7,1.1,640,COMPLETE
120,120,-0.08768686635957772,2025-06-20 21:20:43.409918,2025-06-20 21:20:43.660156,0 days 00:00:00.250238,0.45,9,184,0.05,7m,1.5,0.6,1.6,672,COMPLETE
121,121,-4.009532525422853,2025-06-20 21:20:43.683103,2025-06-20 21:20:43.949300,0 days 00:00:00.266197,0.5,7,96,0.05,1m,1.4,0.7,1.1,616,COMPLETE
122,122,-0.07361959126599961,2025-06-20 21:20:43.968332,2025-06-20 21:20:44.239212,0 days 00:00:00.270880,0.45,7,120,0.05,9m,1.3,0.8,1.1,640,COMPLETE
123,123,0.07467741018057439,2025-06-20 21:20:44.264882,2025-06-20 21:20:44.518912,0 days 00:00:00.254030,0.5,7,152,0.05,6m,1.3,0.8,1.2000000000000002,560,COMPLETE
124,124,-0.13769533497717462,2025-06-20 21:20:44.541481,2025-06-20 21:20:44.788387,0 days 00:00:00.246906,0.4,6,72,0.05,7m,1.4,0.7,1.1,696,COMPLETE
125,125,-0.7036675628320208,2025-06-20 21:20:44.806657,2025-06-20 21:20:45.066483,0 days 00:00:00.259826,0.45,8,40,0.05,4m,1.4,0.9,1.2000000000000002,592,COMPLETE
126,126,-0.21141846416987972,2025-06-20 21:20:45.089853,2025-06-20 21:20:45.366186,0 days 00:00:00.276333,0.5,5,88,0.05,6m,1.0,0.6,1.1,504,COMPLETE
127,127,-0.28844806491500175,2025-06-20 21:20:45.391645,2025-06-20 21:20:45.630293,0 days 00:00:00.238648,0.45,7,112,0.05,10m,1.2000000000000002,0.8,1.1,664,COMPLETE
128,128,-0.5154288806883615,2025-06-20 21:20:45.658387,2025-06-20 21:20:45.873221,0 days 00:00:00.214834,0.45,6,1024,0.05,6m,1.3,0.7,1.2000000000000002,624,COMPLETE
129,129,-1.164381358345931,2025-06-20 21:20:45.896337,2025-06-20 21:20:46.131533,0 days 00:00:00.235196,0.5,7,152,0.05,6m,0.6,0.9,1.3,720,COMPLETE
130,130,-0.4070446256261038,2025-06-20 21:20:46.153300,2025-06-20 21:20:46.387687,0 days 00:00:00.234387,0.4,8,200,0.05,6m,1.1,1.4,1.1,744,COMPLETE
131,131,0.04870518446157507,2025-06-20 21:20:46.409208,2025-06-20 21:20:46.648130,0 days 00:00:00.238922,0.5,7,112,0.05,6m,1.3,0.9,1.1,544,COMPLETE
132,132,0.08754144869681925,2025-06-20 21:20:46.668584,2025-06-20 21:20:46.915123,0 days 00:00:00.246539,0.5,7,104,0.05,6m,1.3,1.0,1.1,584,COMPLETE
133,133,0.1825600703928971,2025-06-20 21:20:46.936966,2025-06-20 21:20:47.178887,0 days 00:00:00.241921,0.5,7,136,0.05,6m,1.4,1.0,1.2000000000000002,528,COMPLETE
134,134,-0.12314780370657503,2025-06-20 21:20:47.209555,2025-06-20 21:20:47.446140,0 days 00:00:00.236585,0.5,6,168,0.05,6m,1.4,0.7,1.2000000000000002,488,COMPLETE
135,135,-0.7006987143987913,2025-06-20 21:20:47.468320,2025-06-20 21:20:47.717098,0 days 00:00:00.248778,0.45,7,136,0.05,3m,1.4,1.0,1.2000000000000002,512,COMPLETE
136,136,-1.004370991888282,2025-06-20 21:20:47.731825,2025-06-20 21:20:47.999168,0 days 00:00:00.267343,0.5,7,72,0.05,2m,0.9,0.9,1.2000000000000002,648,COMPLETE
137,137,-0.5097557903079375,2025-06-20 21:20:48.024912,2025-06-20 21:20:48.296102,0 days 00:00:00.271190,0.45,6,32,0.05,6m,1.5,1.1,1.2000000000000002,464,COMPLETE
138,138,-0.028158115216662758,2025-06-20 21:20:48.317135,2025-06-20 21:20:48.574899,0 days 00:00:00.257764,0.5,8,248,0.05,7m,1.4,1.0,1.3,568,COMPLETE
