,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
31,31,-0.03047491256604352,2025-06-20 21:21:35.838216,2025-06-20 21:21:36.057868,0 days 00:00:00.219652,0.05,3,560,0.05,3m,1.4,0.8,1.5,608,COMPLETE
32,32,-0.5028944955348094,2025-06-20 21:21:36.080755,2025-06-20 21:21:36.309768,0 days 00:00:00.229013,0.1,2,640,0.05,3m,1.2000000000000002,0.9,1.7000000000000002,560,COMPLETE
33,33,-0.2652330491012707,2025-06-20 21:21:36.332633,2025-06-20 21:21:36.543731,0 days 00:00:00.211098,0.05,3,384,0.05,10m,1.3,0.6,1.3,432,COMPLETE
34,34,0.06467290610735935,2025-06-20 21:21:36.574121,2025-06-20 21:21:36.786412,0 days 00:00:00.212291,0.3,3,592,0.05,3m,1.4,0.8,2.0,624,COMPLETE
35,35,-0.2728801745811284,2025-06-20 21:21:36.802480,2025-06-20 21:21:37.033496,0 days 00:00:00.231016,0.1,5,728,0.05,2m,1.2000000000000002,0.7,1.8000000000000003,808,COMPLETE
36,36,-0.24242189327524377,2025-06-20 21:21:37.049003,2025-06-20 21:21:37.282061,0 days 00:00:00.233058,0.2,1,504,0.05,3m,1.0,0.9,1.5,728,COMPLETE
37,37,-100.0,2025-06-20 21:21:37.302691,2025-06-20 21:21:37.522647,0 days 00:00:00.219956,0.25,7,928,0.025,9m,1.3,0.7,1.9000000000000001,984,COMPLETE
38,38,-0.6784284334918884,2025-06-20 21:21:37.549342,2025-06-20 21:21:37.766428,0 days 00:00:00.217086,0.2,6,280,0.05,5m,1.1,1.1,1.4000000000000001,112,COMPLETE
39,39,-2.6950334877796376,2025-06-20 21:21:37.789860,2025-06-20 21:21:38.022305,0 days 00:00:00.232445,0.15000000000000002,2,464,0.05,4m,0.8,0.8,1.7000000000000002,536,COMPLETE
40,40,-2.866235120847331,2025-06-20 21:21:38.045364,2025-06-20 21:21:38.290580,0 days 00:00:00.245216,0.35000000000000003,4,208,0.05,1m,1.4,0.6,1.1,648,COMPLETE
41,41,0.061601658637705996,2025-06-20 21:21:38.303022,2025-06-20 21:21:38.550647,0 days 00:00:00.247625,0.3,3,584,0.05,3m,1.4,0.9,2.0,632,COMPLETE
42,42,-0.22371771713543337,2025-06-20 21:21:38.563146,2025-06-20 21:21:38.831630,0 days 00:00:00.268484,0.3,2,696,0.05,3m,1.5,0.8,1.8000000000000003,760,COMPLETE
43,43,-0.19417967846598055,2025-06-20 21:21:38.853543,2025-06-20 21:21:39.118767,0 days 00:00:00.265224,0.3,3,840,0.05,3m,1.4,1.0,1.9000000000000001,576,COMPLETE
44,44,-0.10417416592970893,2025-06-20 21:21:39.135969,2025-06-20 21:21:39.370708,0 days 00:00:00.234739,0.35000000000000003,4,528,0.05,7m,1.3,0.8,1.6,472,COMPLETE
45,45,-0.18464272342022872,2025-06-20 21:21:39.390599,2025-06-20 21:21:39.617713,0 days 00:00:00.227114,0.25,2,600,0.05,3m,1.2000000000000002,1.0,1.3,1024,COMPLETE
46,46,-1.2455952609795498,2025-06-20 21:21:39.636771,2025-06-20 21:21:39.877032,0 days 00:00:00.240261,0.05,5,432,0.05,5m,0.7,0.7,1.2000000000000002,848,COMPLETE
47,47,-0.07672520136559723,2025-06-20 21:21:39.892311,2025-06-20 21:21:40.121617,0 days 00:00:00.229306,0.4,4,304,0.05,3m,1.5,0.9,1.6,680,COMPLETE
48,48,-0.7718561984137462,2025-06-20 21:21:40.139788,2025-06-20 21:21:40.373122,0 days 00:00:00.233334,0.2,3,72,0.05,6m,0.8,1.1,1.1,384,COMPLETE
49,49,-0.44447412418097276,2025-06-20 21:21:40.391434,2025-06-20 21:21:40.609506,0 days 00:00:00.218072,0.1,6,360,0.025,3m,1.3,1.2000000000000002,2.0,528,COMPLETE
50,50,-0.6076388422092939,2025-06-20 21:21:40.640497,2025-06-20 21:21:40.862406,0 days 00:00:00.221909,0.3,8,688,0.05,10m,0.9,1.3,1.2000000000000002,944,COMPLETE
51,51,0.061601658637705996,2025-06-20 21:21:40.885911,2025-06-20 21:21:41.115416,0 days 00:00:00.229505,0.3,3,584,0.05,3m,1.4,0.9,2.0,632,COMPLETE
52,52,-0.19649408675196336,2025-06-20 21:21:41.130726,2025-06-20 21:21:41.350635,0 days 00:00:00.219909,0.35000000000000003,2,504,0.05,3m,1.4,1.0,1.9000000000000001,616,COMPLETE
53,53,0.17557164199722616,2025-06-20 21:21:41.366235,2025-06-20 21:21:41.613259,0 days 00:00:00.247024,0.25,4,792,0.05,3m,1.4,0.9,2.0,680,COMPLETE
54,54,-0.047245920209495494,2025-06-20 21:21:41.631216,2025-06-20 21:21:41.857388,0 days 00:00:00.226172,0.25,4,792,0.05,3m,1.5,0.8,2.0,680,COMPLETE
55,55,-0.30230668957743334,2025-06-20 21:21:41.873211,2025-06-20 21:21:42.117198,0 days 00:00:00.243987,0.1,5,832,0.05,2m,1.3,0.5,1.8000000000000003,792,COMPLETE
56,56,-0.07675438321495405,2025-06-20 21:21:42.123761,2025-06-20 21:21:42.365140,0 days 00:00:00.241379,0.15000000000000002,4,456,0.05,5m,1.2000000000000002,1.0,1.1,872,COMPLETE
57,57,-2.9963791616176696,2025-06-20 21:21:42.380460,2025-06-20 21:21:42.610892,0 days 00:00:00.230432,0.35000000000000003,5,1000,0.05,1m,1.1,0.7,1.9000000000000001,752,COMPLETE
58,58,-1.897581763455472,2025-06-20 21:21:42.639459,2025-06-20 21:21:42.864483,0 days 00:00:00.225024,0.25,3,248,0.05,8m,0.6,1.1,1.1,704,COMPLETE
59,59,-0.26913492817078005,2025-06-20 21:21:42.878269,2025-06-20 21:21:43.102966,0 days 00:00:00.224697,0.2,6,424,0.05,9m,1.0,0.6,1.3,512,COMPLETE
60,60,-0.30678764363840677,2025-06-20 21:21:43.135776,2025-06-20 21:21:43.362045,0 days 00:00:00.226269,0.4,4,312,0.05,3m,0.8,0.8,1.5,816,COMPLETE
61,61,-0.013193109399670437,2025-06-20 21:21:43.382345,2025-06-20 21:21:43.614286,0 days 00:00:00.231941,0.3,3,568,0.05,3m,1.4,0.9,2.0,648,COMPLETE
62,62,0.054399737045113895,2025-06-20 21:21:43.633934,2025-06-20 21:21:43.887264,0 days 00:00:00.253330,0.3,4,608,0.05,3m,1.5,1.0,2.0,584,COMPLETE
63,63,-0.11877797129537138,2025-06-20 21:21:43.905782,2025-06-20 21:21:44.141163,0 days 00:00:00.235381,0.3,3,672,0.05,3m,1.4,0.9,2.0,552,COMPLETE
64,64,-0.5972505029824566,2025-06-20 21:21:44.157236,2025-06-20 21:21:44.396088,0 days 00:00:00.238852,0.35000000000000003,5,536,0.05,4m,1.3,1.5,1.9000000000000001,448,COMPLETE
65,65,-0.21488820601371966,2025-06-20 21:21:44.406791,2025-06-20 21:21:44.650106,0 days 00:00:00.243315,0.25,2,368,0.05,3m,1.4,0.9,1.8000000000000003,704,COMPLETE
66,66,-0.4819960995392243,2025-06-20 21:21:44.665939,2025-06-20 21:21:44.915617,0 days 00:00:00.249678,0.3,3,752,0.05,7m,1.3,0.8,1.4000000000000001,608,COMPLETE
67,67,-0.11162405688287791,2025-06-20 21:21:44.935913,2025-06-20 21:21:45.155651,0 days 00:00:00.219738,0.35000000000000003,4,640,0.05,5m,1.5,1.0,2.0,928,COMPLETE
68,68,-1.0143573130414165,2025-06-20 21:21:45.178167,2025-06-20 21:21:45.404915,0 days 00:00:00.226748,0.25,2,896,0.05,6m,0.9,1.2000000000000002,1.1,976,COMPLETE
69,69,0.21883089323678853,2025-06-20 21:21:45.424601,2025-06-20 21:21:45.659857,0 days 00:00:00.235256,0.15000000000000002,5,104,0.05,3m,1.4,0.9,1.2000000000000002,496,COMPLETE
70,70,0.07237659173498036,2025-06-20 21:21:45.676972,2025-06-20 21:21:45.911469,0 days 00:00:00.234497,0.15000000000000002,6,120,0.025,3m,1.2000000000000002,1.1,1.2000000000000002,384,COMPLETE
71,71,-0.11600448486031613,2025-06-20 21:21:45.928657,2025-06-20 21:21:46.178788,0 days 00:00:00.250131,0.15000000000000002,6,104,0.025,3m,1.2000000000000002,1.1,1.2000000000000002,312,COMPLETE
72,72,-0.267701003167447,2025-06-20 21:21:46.194406,2025-06-20 21:21:46.465579,0 days 00:00:00.271173,0.15000000000000002,7,184,0.025,3m,1.3,1.1,1.2000000000000002,384,COMPLETE
73,73,0.43328049047091044,2025-06-20 21:21:46.484993,2025-06-20 21:21:46.759703,0 days 00:00:00.274710,0.1,5,128,0.025,3m,1.3,1.2000000000000002,1.2000000000000002,496,COMPLETE
74,74,0.4020907704238138,2025-06-20 21:21:46.777310,2025-06-20 21:21:47.022823,0 days 00:00:00.245513,0.1,5,56,0.025,3m,1.3,1.3,1.3,344,COMPLETE
75,75,0.05281869967646268,2025-06-20 21:21:47.041837,2025-06-20 21:21:47.285798,0 days 00:00:00.243961,0.1,5,56,0.025,10m,1.2000000000000002,1.4,1.3,248,COMPLETE
76,76,-0.2780304786658192,2025-06-20 21:21:47.306844,2025-06-20 21:21:47.577384,0 days 00:00:00.270540,0.1,5,128,0.025,8m,1.3,1.3,1.2000000000000002,360,COMPLETE
77,77,0.4567869866589523,2025-06-20 21:21:47.603696,2025-06-20 21:21:47.875574,0 days 00:00:00.271878,0.15000000000000002,6,120,0.025,3m,1.2000000000000002,1.2000000000000002,1.2000000000000002,496,COMPLETE
78,78,-1.2143305001902602,2025-06-20 21:21:47.891818,2025-06-20 21:21:48.151670,0 days 00:00:00.259852,0.1,6,40,0.025,2m,0.8,1.2000000000000002,1.3,416,COMPLETE
79,79,0.595177485037169,2025-06-20 21:21:48.167342,2025-06-20 21:21:48.398019,0 days 00:00:00.230677,0.2,5,88,0.025,5m,1.2000000000000002,1.4,1.1,496,COMPLETE
80,80,0.5364162106119562,2025-06-20 21:21:48.425119,2025-06-20 21:21:48.671628,0 days 00:00:00.246509,0.2,5,152,0.025,3m,1.1,1.4,1.1,480,COMPLETE
81,81,0.294288082548816,2025-06-20 21:21:48.692297,2025-06-20 21:21:48.950455,0 days 00:00:00.258158,0.2,5,80,0.025,3m,1.1,1.3,1.1,480,COMPLETE
82,82,0.05337927392730633,2025-06-20 21:21:48.967094,2025-06-20 21:21:49.205647,0 days 00:00:00.238553,0.2,5,160,0.025,3m,1.1,1.4,1.1,488,COMPLETE
83,83,-0.13788958107095556,2025-06-20 21:21:49.224680,2025-06-20 21:21:49.452388,0 days 00:00:00.227708,0.2,5,72,0.025,3m,1.1,1.4,1.1,464,COMPLETE
84,84,-0.8151414285448177,2025-06-20 21:21:49.477847,2025-06-20 21:21:49.721513,0 days 00:00:00.243666,0.2,6,16,0.025,3m,1.2000000000000002,1.3,1.2000000000000002,496,COMPLETE
85,85,0.3108465851278793,2025-06-20 21:21:49.743602,2025-06-20 21:21:50.055581,0 days 00:00:00.311979,0.2,5,96,0.025,5m,1.1,1.3,1.1,344,COMPLETE
86,86,0.7643893250621675,2025-06-20 21:21:50.093849,2025-06-20 21:21:50.398167,0 days 00:00:00.304318,0.2,5,88,0.025,5m,1.1,1.5,1.1,336,COMPLETE
87,87,0.7642946587024354,2025-06-20 21:21:50.431848,2025-06-20 21:21:50.711295,0 days 00:00:00.279447,0.15000000000000002,5,88,0.025,5m,1.1,1.5,1.1,336,COMPLETE
88,88,-1.243756927577333,2025-06-20 21:21:50.742208,2025-06-20 21:21:51.057471,0 days 00:00:00.315263,0.2,6,152,0.025,5m,1.0,1.5,1.1,344,COMPLETE
89,89,-0.49917391344901607,2025-06-20 21:21:51.104741,2025-06-20 21:21:51.431804,0 days 00:00:00.327063,0.2,5,200,0.025,5m,1.1,1.4,1.1,264,COMPLETE
90,90,-0.1671555803711243,2025-06-20 21:21:51.463342,2025-06-20 21:21:51.761328,0 days 00:00:00.297986,0.15000000000000002,6,64,0.025,5m,1.1,1.5,1.1,216,COMPLETE
91,91,0.5858029486133257,2025-06-20 21:21:51.801341,2025-06-20 21:21:52.095188,0 days 00:00:00.293847,0.15000000000000002,5,88,0.025,5m,1.0,1.3,1.1,408,COMPLETE
92,92,0.18123751210098435,2025-06-20 21:21:52.138494,2025-06-20 21:21:52.458184,0 days 00:00:00.319690,0.15000000000000002,5,96,0.025,5m,1.0,1.3,1.1,408,COMPLETE
93,93,-0.5699627671295378,2025-06-20 21:21:52.475183,2025-06-20 21:21:52.788029,0 days 00:00:00.312846,0.2,5,40,0.025,5m,1.1,1.4,1.1,288,COMPLETE
94,94,-1.5218416228801315,2025-06-20 21:21:52.816788,2025-06-20 21:21:53.118902,0 days 00:00:00.302114,0.15000000000000002,7,144,0.025,5m,1.0,1.5,1.1,336,COMPLETE
95,95,0.9217487895088329,2025-06-20 21:21:53.150884,2025-06-20 21:21:53.466053,0 days 00:00:00.315169,0.1,5,80,0.025,5m,1.2000000000000002,1.4,1.2000000000000002,448,COMPLETE
96,96,0.11469193867051611,2025-06-20 21:21:53.513588,2025-06-20 21:21:53.850401,0 days 00:00:00.336813,0.05,5,184,0.025,5m,1.2000000000000002,1.4,1.2000000000000002,440,COMPLETE
97,97,-0.41173988158913827,2025-06-20 21:21:53.881054,2025-06-20 21:21:54.221097,0 days 00:00:00.340043,0.1,6,120,0.025,5m,1.2000000000000002,1.4,1.2000000000000002,408,COMPLETE
98,98,0.12553897153940766,2025-06-20 21:21:54.258942,2025-06-20 21:21:54.627908,0 days 00:00:00.368966,0.1,5,16,0.025,5m,1.1,1.5,1.2000000000000002,328,COMPLETE
99,99,0.41543729743263497,2025-06-20 21:21:54.673613,2025-06-20 21:21:55.009689,0 days 00:00:00.336076,0.1,6,88,0.025,5m,1.2000000000000002,1.2000000000000002,1.1,288,COMPLETE
100,100,0.23090707718505027,2025-06-20 21:21:55.060594,2025-06-20 21:21:55.426494,0 days 00:00:00.365900,0.1,6,232,0.025,5m,1.2000000000000002,1.2000000000000002,1.2000000000000002,176,COMPLETE
101,101,0.41525938949163255,2025-06-20 21:21:55.468191,2025-06-20 21:21:55.819291,0 days 00:00:00.351100,0.05,5,88,0.025,5m,1.1,1.3,1.1,296,COMPLETE
102,102,0.28901996523447426,2025-06-20 21:21:55.867078,2025-06-20 21:21:56.226662,0 days 00:00:00.359584,0.05,7,48,0.025,5m,1.2000000000000002,1.3,1.1,296,COMPLETE
103,103,0.731001085488108,2025-06-20 21:21:56.275777,2025-06-20 21:21:56.646262,0 days 00:00:00.370485,0.05,6,88,0.025,5m,1.0,1.2000000000000002,1.1,456,COMPLETE
104,104,0.731001085488108,2025-06-20 21:21:56.684069,2025-06-20 21:21:57.044773,0 days 00:00:00.360704,0.05,6,88,0.025,5m,1.0,1.2000000000000002,1.1,456,COMPLETE
105,105,-0.3766176566120097,2025-06-20 21:21:57.094195,2025-06-20 21:21:57.484756,0 days 00:00:00.390561,0.05,6,136,0.025,5m,1.0,1.2000000000000002,1.1,456,COMPLETE
106,106,-0.30095207792009254,2025-06-20 21:21:57.515600,2025-06-20 21:21:57.879102,0 days 00:00:00.363502,0.05,7,112,0.025,5m,1.0,1.2000000000000002,1.1,528,COMPLETE
107,107,-0.15727689434282657,2025-06-20 21:21:57.903700,2025-06-20 21:21:58.236018,0 days 00:00:00.332318,0.1,6,176,0.025,5m,1.0,1.5,1.1,432,COMPLETE
108,108,0.5123642926340471,2025-06-20 21:21:58.283717,2025-06-20 21:21:58.617928,0 days 00:00:00.334211,0.15000000000000002,6,80,0.025,5m,0.9,1.2000000000000002,1.1,560,COMPLETE
109,109,0.23655724784128973,2025-06-20 21:21:58.653769,2025-06-20 21:21:58.969354,0 days 00:00:00.315585,0.15000000000000002,6,144,0.025,9m,0.9,1.4,1.2000000000000002,560,COMPLETE
110,110,-0.4060649523055252,2025-06-20 21:21:59.023463,2025-06-20 21:21:59.363241,0 days 00:00:00.339778,0.15000000000000002,6,216,0.025,5m,1.0,1.2000000000000002,1.1,512,COMPLETE
111,111,0.3539135482317841,2025-06-20 21:21:59.401760,2025-06-20 21:21:59.746875,0 days 00:00:00.345115,0.05,6,80,0.025,5m,0.9,1.2000000000000002,1.1,368,COMPLETE
112,112,-9.963188717383018,2025-06-20 21:21:59.784981,2025-06-20 21:22:00.167581,0 days 00:00:00.382600,0.15000000000000002,7,24,0.025,1m,1.2000000000000002,1.2000000000000002,1.1,400,COMPLETE
113,113,-0.4465528850306461,2025-06-20 21:22:00.212336,2025-06-20 21:22:00.578861,0 days 00:00:00.366525,0.15000000000000002,6,120,0.025,5m,1.0,1.5,1.1,544,COMPLETE
114,114,-0.16236779006737134,2025-06-20 21:22:00.609058,2025-06-20 21:22:00.963479,0 days 00:00:00.354421,0.1,5,40,0.025,5m,1.1,1.2000000000000002,1.1,464,COMPLETE
115,115,0.17138638414380866,2025-06-20 21:22:00.998823,2025-06-20 21:22:01.337490,0 days 00:00:00.338667,0.1,6,64,0.025,4m,1.2000000000000002,1.4,1.2000000000000002,440,COMPLETE
116,116,-0.03148396958203383,2025-06-20 21:22:01.381859,2025-06-20 21:22:01.702902,0 days 00:00:00.321043,0.05,7,88,0.025,7m,1.1,1.2000000000000002,1.2000000000000002,512,COMPLETE
117,117,-0.18593556324164356,2025-06-20 21:22:01.754414,2025-06-20 21:22:02.086142,0 days 00:00:00.331728,0.15000000000000002,5,144,0.025,5m,1.0,1.3,1.1,464,COMPLETE
118,118,-0.5304985138764254,2025-06-20 21:22:02.120959,2025-06-20 21:22:02.454802,0 days 00:00:00.333843,0.15000000000000002,6,160,0.025,5m,0.9,1.5,1.1,424,COMPLETE
119,119,-0.47842256420106294,2025-06-20 21:22:02.504468,2025-06-20 21:22:02.835339,0 days 00:00:00.330871,0.1,5,104,0.025,6m,1.0,1.2000000000000002,1.1,568,COMPLETE
120,120,-2.1410106694441344,2025-06-20 21:22:02.884989,2025-06-20 21:22:03.223387,0 days 00:00:00.338398,0.1,4,192,0.025,5m,0.5,1.3,1.2000000000000002,400,COMPLETE
121,121,0.5288430712410437,2025-06-20 21:22:03.259392,2025-06-20 21:22:03.628820,0 days 00:00:00.369428,0.05,5,80,0.025,5m,1.1,1.4,1.1,280,COMPLETE
122,122,0.02785562038353975,2025-06-20 21:22:03.663330,2025-06-20 21:22:04.044048,0 days 00:00:00.380718,0.05,5,72,0.025,5m,1.1,1.4,1.1,272,COMPLETE
123,123,-0.34768044868993175,2025-06-20 21:22:04.096189,2025-06-20 21:22:04.458806,0 days 00:00:00.362617,0.05,5,112,0.025,5m,1.2000000000000002,1.4,1.1,232,COMPLETE
124,124,-0.12415919023515803,2025-06-20 21:22:04.503066,2025-06-20 21:22:04.858025,0 days 00:00:00.354959,0.05,5,48,0.025,10m,1.1,1.5,1.1,488,COMPLETE
125,125,-0.1750704046220194,2025-06-20 21:22:04.890540,2025-06-20 21:22:05.230710,0 days 00:00:00.340170,0.05,6,136,0.025,5m,1.2000000000000002,1.4,1.2000000000000002,312,COMPLETE
126,126,-0.5539928148414162,2025-06-20 21:22:05.278385,2025-06-20 21:22:05.623560,0 days 00:00:00.345175,0.15000000000000002,6,88,0.025,8m,1.0,1.1,1.1,208,COMPLETE
127,127,0.47169259022318916,2025-06-20 21:22:05.649555,2025-06-20 21:22:06.008947,0 days 00:00:00.359392,0.1,4,32,0.025,2m,1.1,1.3,1.1,544,COMPLETE
128,128,-0.7518111659456544,2025-06-20 21:22:06.041712,2025-06-20 21:22:06.393269,0 days 00:00:00.351557,0.1,4,32,0.025,2m,1.1,1.3,1.2000000000000002,504,COMPLETE
129,129,-0.32978890274246825,2025-06-20 21:22:06.422837,2025-06-20 21:22:06.793901,0 days 00:00:00.371064,0.2,4,64,0.025,2m,1.1,1.4,1.1,592,COMPLETE
130,130,-0.0283045252269064,2025-06-20 21:22:06.827584,2025-06-20 21:22:07.207119,0 days 00:00:00.379535,0.15000000000000002,4,168,0.025,9m,1.1,1.5,1.2000000000000002,536,COMPLETE
131,131,0.2703152854144149,2025-06-20 21:22:07.254807,2025-06-20 21:22:07.616403,0 days 00:00:00.361596,0.1,5,120,0.025,2m,1.2000000000000002,1.3,1.1,480,COMPLETE
132,132,0.7367205188083988,2025-06-20 21:22:07.664773,2025-06-20 21:22:08.016989,0 days 00:00:00.352216,0.1,10,88,0.025,5m,0.9,1.2000000000000002,1.1,368,COMPLETE
133,133,0.09410683306303835,2025-06-20 21:22:08.062763,2025-06-20 21:22:08.425774,0 days 00:00:00.363011,0.1,8,64,0.025,5m,0.9,1.2000000000000002,1.1,368,COMPLETE
134,134,-0.7347433860860763,2025-06-20 21:22:08.464195,2025-06-20 21:22:08.802182,0 days 00:00:00.337987,0.05,9,16,0.025,5m,0.9,1.4,1.1,440,COMPLETE
135,135,-28.282399033023864,2025-06-20 21:22:08.825796,2025-06-20 21:22:09.079564,0 days 00:00:00.253768,0.1,9,104,0.025,1m,0.9,1.3,1.1,528,COMPLETE
136,136,-1.1800882715061145,2025-06-20 21:22:09.095538,2025-06-20 21:22:09.311568,0 days 00:00:00.216030,0.2,5,40,0.025,2m,1.0,1.2000000000000002,1.1,384,COMPLETE
