,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
13,13,0.016321868855104227,2025-06-20 21:08:00.968794,2025-06-20 21:08:01.192497,0 days 00:00:00.223703,0.15000000000000002,10,392,0.025,3m,1.5,1.0,1.7000000000000002,312,COMPLETE
14,14,-0.11623530042140189,2025-06-20 21:08:01.207608,2025-06-20 21:08:01.426145,0 days 00:00:00.218537,0.2,7,360,0.025,5m,1.5,1.0,1.7000000000000002,336,COMPLETE
15,15,-0.23201106616671482,2025-06-20 21:08:01.460075,2025-06-20 21:08:01.686365,0 days 00:00:00.226290,0.15000000000000002,10,408,0.05,3m,1.4,1.3,1.4000000000000001,288,COMPLETE
16,16,-0.17861566276290106,2025-06-20 21:08:01.703738,2025-06-20 21:08:01.927317,0 days 00:00:00.223579,0.25,1,192,0.05,8m,1.4,1.0,1.5,200,COMPLETE
17,17,-2.5730346597207205,2025-06-20 21:08:01.952486,2025-06-20 21:08:02.163930,0 days 00:00:00.211444,0.35000000000000003,4,616,0.025,7m,0.9,0.9,1.7000000000000002,400,COMPLETE
18,18,-0.671120047123578,2025-06-20 21:08:02.182082,2025-06-20 21:08:02.394730,0 days 00:00:00.212648,0.15000000000000002,6,384,0.05,2m,1.3,1.1,1.2000000000000002,624,COMPLETE
19,19,-0.01173149286315374,2025-06-20 21:08:02.409866,2025-06-20 21:08:02.637505,0 days 00:00:00.227639,0.25,4,160,0.025,10m,1.5,0.9,1.7000000000000002,184,COMPLETE
20,20,-4.179130266940058,2025-06-20 21:08:02.654219,2025-06-20 21:08:02.884218,0 days 00:00:00.229999,0.5,8,136,0.025,1m,1.5,1.2000000000000002,1.7000000000000002,176,COMPLETE
21,21,-0.9676030094306669,2025-06-20 21:08:02.906253,2025-06-20 21:08:03.114364,0 days 00:00:00.208111,0.25,4,304,0.025,10m,1.3,0.9,1.8000000000000003,184,COMPLETE
22,22,-0.2809044612948362,2025-06-20 21:08:03.146120,2025-06-20 21:08:03.373971,0 days 00:00:00.227851,0.1,3,184,0.025,10m,1.5,0.8,1.5,432,COMPLETE
23,23,-0.13811384897770407,2025-06-20 21:08:03.390573,2025-06-20 21:08:03.627387,0 days 00:00:00.236814,0.2,6,32,0.025,6m,1.4,1.0,1.8000000000000003,368,COMPLETE
24,24,-5.652418783630023,2025-06-20 21:08:03.647684,2025-06-20 21:08:03.852006,0 days 00:00:00.204322,0.25,3,488,0.025,9m,0.5,0.9,1.6,144,COMPLETE
25,25,-100.0,2025-06-20 21:08:03.876405,2025-06-20 21:08:04.101035,0 days 00:00:00.224630,0.15000000000000002,5,296,0.025,4m,1.3,0.7,1.7000000000000002,760,COMPLETE
26,26,-0.11716709337451617,2025-06-20 21:08:04.113126,2025-06-20 21:08:04.330241,0 days 00:00:00.217115,0.35000000000000003,1,424,0.05,3m,1.5,1.0,1.5,296,COMPLETE
27,27,-0.6237553356113825,2025-06-20 21:08:04.356042,2025-06-20 21:08:04.574591,0 days 00:00:00.218549,0.1,10,216,0.025,10m,1.1,1.2000000000000002,1.4000000000000001,120,COMPLETE
28,28,-0.8575773389144286,2025-06-20 21:08:04.592872,2025-06-20 21:08:04.814313,0 days 00:00:00.221441,0.3,4,664,0.05,5m,1.4,0.8,1.2000000000000002,248,COMPLETE
29,29,-0.09591941092324674,2025-06-20 21:08:04.832691,2025-06-20 21:08:05.060444,0 days 00:00:00.227753,0.4,3,104,0.025,8m,1.1,0.6,1.9000000000000001,488,COMPLETE
30,30,-1.1022441839189545,2025-06-20 21:08:05.085738,2025-06-20 21:08:05.323599,0 days 00:00:00.237861,0.2,6,952,0.025,3m,1.3,0.9,1.8000000000000003,584,COMPLETE
31,31,-0.13029342404353567,2025-06-20 21:08:05.342831,2025-06-20 21:08:05.564189,0 days 00:00:00.221358,0.4,3,160,0.025,8m,1.1,0.5,1.9000000000000001,488,COMPLETE
32,32,-0.3274733435893062,2025-06-20 21:08:05.581817,2025-06-20 21:08:05.785650,0 days 00:00:00.203833,0.4,2,96,0.025,8m,1.0,0.6,1.9000000000000001,472,COMPLETE
33,33,-0.3753687786075257,2025-06-20 21:08:05.829761,2025-06-20 21:08:06.050233,0 days 00:00:00.220472,0.5,3,88,0.025,8m,0.9,0.8,1.9000000000000001,368,COMPLETE
34,34,0.016245758412866736,2025-06-20 21:08:06.076914,2025-06-20 21:08:06.284965,0 days 00:00:00.208051,0.3,4,256,0.025,10m,1.2000000000000002,0.7,2.0,712,COMPLETE
35,35,-0.13824956758877038,2025-06-20 21:08:06.302983,2025-06-20 21:08:06.516184,0 days 00:00:00.213201,0.3,4,328,0.025,10m,1.2000000000000002,0.7,2.0,696,COMPLETE
36,36,-0.12472963014945028,2025-06-20 21:08:06.534617,2025-06-20 21:08:06.742948,0 days 00:00:00.208331,0.25,5,256,0.025,10m,1.2000000000000002,0.8,1.6,792,COMPLETE
37,37,-0.22017400476808455,2025-06-20 21:08:06.767245,2025-06-20 21:08:06.983355,0 days 00:00:00.216110,0.2,5,432,0.05,10m,1.4,1.1,1.8000000000000003,840,COMPLETE
38,38,-0.08708406061301273,2025-06-20 21:08:07.000422,2025-06-20 21:08:07.211910,0 days 00:00:00.211488,0.15000000000000002,8,352,0.025,9m,1.3,0.9,2.0,600,COMPLETE
39,39,-0.16657672319730116,2025-06-20 21:08:07.228126,2025-06-20 21:08:07.451635,0 days 00:00:00.223509,0.25,2,232,0.05,2m,1.2000000000000002,1.0,1.3,696,COMPLETE
40,40,-1.0523289709373664,2025-06-20 21:08:07.471087,2025-06-20 21:08:07.701784,0 days 00:00:00.230697,0.3,4,456,0.025,3m,1.5,1.1,1.6,88,COMPLETE
41,41,-0.0957256122799873,2025-06-20 21:08:07.718078,2025-06-20 21:08:07.926446,0 days 00:00:00.208368,0.15000000000000002,9,344,0.025,9m,1.3,0.9,2.0,584,COMPLETE
42,42,-0.5544231785076332,2025-06-20 21:08:07.946763,2025-06-20 21:08:08.145050,0 days 00:00:00.198287,0.1,8,560,0.025,5m,1.4,0.8,2.0,560,COMPLETE
43,43,-100.0,2025-06-20 21:08:08.175992,2025-06-20 21:08:08.389952,0 days 00:00:00.213960,0.05,10,272,0.025,9m,1.3,0.7,1.9000000000000001,640,COMPLETE
44,44,-0.3115127881667531,2025-06-20 21:08:08.393952,2025-06-20 21:08:08.615729,0 days 00:00:00.221777,0.2,7,376,0.025,9m,1.2000000000000002,0.9,2.0,848,COMPLETE
45,45,-0.16068419084815988,2025-06-20 21:08:08.637201,2025-06-20 21:08:08.839260,0 days 00:00:00.202059,0.15000000000000002,8,504,0.025,4m,1.5,0.8,1.7000000000000002,536,COMPLETE
46,46,-1.3460792492792422,2025-06-20 21:08:08.866613,2025-06-20 21:08:09.093619,0 days 00:00:00.227006,0.1,8,344,0.025,1m,1.4,1.2000000000000002,1.8000000000000003,688,COMPLETE
47,47,-6.389273828016379,2025-06-20 21:08:09.122709,2025-06-20 21:08:09.338257,0 days 00:00:00.215548,0.35000000000000003,9,240,0.05,7m,1.0,1.0,1.2000000000000002,32,COMPLETE
48,48,-100.0,2025-06-20 21:08:09.357791,2025-06-20 21:08:09.559835,0 days 00:00:00.202044,0.15000000000000002,6,144,0.025,10m,1.3,0.9,1.1,232,COMPLETE
49,49,-1.4657963874255697,2025-06-20 21:08:09.590123,2025-06-20 21:08:09.818549,0 days 00:00:00.228426,0.2,10,584,0.025,6m,1.1,1.1,2.0,432,COMPLETE
50,50,-1.701638291033528,2025-06-20 21:08:09.843530,2025-06-20 21:08:10.073938,0 days 00:00:00.230408,0.05,5,464,0.05,5m,0.9,1.3,1.7000000000000002,304,COMPLETE
51,51,-0.0957256122799873,2025-06-20 21:08:10.097692,2025-06-20 21:08:10.348456,0 days 00:00:00.250764,0.15000000000000002,9,344,0.025,9m,1.3,0.9,2.0,608,COMPLETE
52,52,-0.22163581255604303,2025-06-20 21:08:10.375478,2025-06-20 21:08:10.617722,0 days 00:00:00.242244,0.15000000000000002,9,392,0.025,9m,1.4,0.9,1.9000000000000001,528,COMPLETE
53,53,-100.0,2025-06-20 21:08:10.635658,2025-06-20 21:08:10.853150,0 days 00:00:00.217492,0.1,10,312,0.025,9m,1.3,1.0,2.0,744,COMPLETE
54,54,-0.2464116292158194,2025-06-20 21:08:10.870823,2025-06-20 21:08:11.112234,0 days 00:00:00.241411,0.2,9,200,0.025,9m,1.2000000000000002,1.0,1.9000000000000001,656,COMPLETE
55,55,-0.12405359421652441,2025-06-20 21:08:11.132539,2025-06-20 21:08:11.370504,0 days 00:00:00.237965,0.3,9,272,0.025,3m,1.5,0.8,1.4000000000000001,576,COMPLETE
56,56,-0.49743073962735945,2025-06-20 21:08:11.382000,2025-06-20 21:08:11.609784,0 days 00:00:00.227784,0.15000000000000002,4,368,0.025,2m,1.4,0.7,2.0,432,COMPLETE
57,57,-1.8106747868066138,2025-06-20 21:08:11.629789,2025-06-20 21:08:11.843075,0 days 00:00:00.213286,0.25,8,424,0.025,10m,0.7,0.9,1.8000000000000003,928,COMPLETE
58,58,0.11295252397864622,2025-06-20 21:08:11.858152,2025-06-20 21:08:12.091934,0 days 00:00:00.233782,0.1,7,64,0.025,5m,1.5,1.1,1.5,608,COMPLETE
59,59,-0.1129975966288727,2025-06-20 21:08:12.109247,2025-06-20 21:08:12.316569,0 days 00:00:00.207322,0.1,6,56,0.05,5m,1.5,1.1,1.5,216,COMPLETE
60,60,0.03303930184734355,2025-06-20 21:08:12.331685,2025-06-20 21:08:12.569385,0 days 00:00:00.237700,0.05,7,176,0.025,5m,1.5,1.3,1.3,664,COMPLETE
61,61,0.014149248276124642,2025-06-20 21:08:12.583747,2025-06-20 21:08:12.808389,0 days 00:00:00.224642,0.05,7,176,0.025,5m,1.5,1.4,1.3,728,COMPLETE
62,62,-0.9701227069815962,2025-06-20 21:08:12.825580,2025-06-20 21:08:13.040181,0 days 00:00:00.214601,0.05,7,16,0.025,5m,1.5,1.5,1.3,800,COMPLETE
63,63,-0.02038289185254444,2025-06-20 21:08:13.058865,2025-06-20 21:08:13.276212,0 days 00:00:00.217347,0.05,7,168,0.025,5m,1.5,1.4,1.2000000000000002,728,COMPLETE
64,64,-0.02038289185254444,2025-06-20 21:08:13.294191,2025-06-20 21:08:13.500554,0 days 00:00:00.206363,0.05,7,168,0.025,5m,1.5,1.4,1.2000000000000002,728,COMPLETE
65,65,-0.011153709806235167,2025-06-20 21:08:13.515601,2025-06-20 21:08:13.738482,0 days 00:00:00.222881,0.05,7,120,0.025,5m,1.5,1.4,1.3,672,COMPLETE
66,66,-0.004967569495503854,2025-06-20 21:08:13.754045,2025-06-20 21:08:13.976497,0 days 00:00:00.222452,0.05,6,120,0.025,5m,1.4,1.3,1.3,664,COMPLETE
67,67,0.012459457241724722,2025-06-20 21:08:13.994399,2025-06-20 21:08:14.217229,0 days 00:00:00.222830,0.05,7,56,0.025,5m,1.4,1.3,1.3,672,COMPLETE
68,68,0.057584660974995906,2025-06-20 21:08:14.237104,2025-06-20 21:08:14.464934,0 days 00:00:00.227830,0.1,6,72,0.025,5m,1.4,1.3,1.4000000000000001,800,COMPLETE
69,69,0.0036948681379885906,2025-06-20 21:08:14.480948,2025-06-20 21:08:14.704638,0 days 00:00:00.223690,0.1,6,56,0.025,5m,1.4,1.3,1.4000000000000001,800,COMPLETE
70,70,0.035064134848682836,2025-06-20 21:08:14.722289,2025-06-20 21:08:14.942960,0 days 00:00:00.220671,0.1,7,80,0.025,5m,1.4,1.3,1.4000000000000001,848,COMPLETE
71,71,-0.17214802707209628,2025-06-20 21:08:14.960590,2025-06-20 21:08:15.178622,0 days 00:00:00.218032,0.1,7,56,0.025,5m,1.4,1.3,1.4000000000000001,896,COMPLETE
72,72,0.02019326022780598,2025-06-20 21:08:15.199261,2025-06-20 21:08:15.416717,0 days 00:00:00.217456,0.1,7,72,0.025,5m,1.5,1.5,1.4000000000000001,856,COMPLETE
73,73,-0.00288333296974178,2025-06-20 21:08:15.441442,2025-06-20 21:08:15.658228,0 days 00:00:00.216786,0.1,6,80,0.025,5m,1.5,1.5,1.5,856,COMPLETE
74,74,-100.0,2025-06-20 21:08:15.674236,2025-06-20 21:08:15.884906,0 days 00:00:00.210670,0.1,8,208,0.025,5m,1.5,1.4,1.4000000000000001,936,COMPLETE
75,75,-0.034691636442266555,2025-06-20 21:08:15.908019,2025-06-20 21:08:16.145800,0 days 00:00:00.237781,0.1,7,128,0.025,5m,1.5,1.2000000000000002,1.4000000000000001,968,COMPLETE
76,76,-1.3971450877227634,2025-06-20 21:08:16.182715,2025-06-20 21:08:16.432585,0 days 00:00:00.249870,0.05,6,24,0.025,3m,1.4,1.5,1.5,880,COMPLETE
77,77,-0.00826843127621242,2025-06-20 21:08:16.451658,2025-06-20 21:08:16.691231,0 days 00:00:00.239573,0.1,5,80,0.025,7m,1.5,1.4,1.4000000000000001,776,COMPLETE
78,78,-2.9406753915857866,2025-06-20 21:08:16.717223,2025-06-20 21:08:16.983015,0 days 00:00:00.265792,0.05,8,176,0.025,1m,1.4,1.5,1.5,816,COMPLETE
79,79,0.029616882672308435,2025-06-20 21:08:16.992047,2025-06-20 21:08:17.232315,0 days 00:00:00.240268,0.1,7,144,0.025,4m,1.5,1.2000000000000002,1.3,712,COMPLETE
80,80,0.023722853396078523,2025-06-20 21:08:17.252292,2025-06-20 21:08:17.502421,0 days 00:00:00.250129,0.1,6,104,0.025,4m,1.4,1.2000000000000002,1.3,632,COMPLETE
81,81,0.11920753805632463,2025-06-20 21:08:17.521546,2025-06-20 21:08:17.757283,0 days 00:00:00.235737,0.1,6,104,0.025,4m,1.4,1.2000000000000002,1.3,824,COMPLETE
82,82,-0.008230231370149395,2025-06-20 21:08:17.791381,2025-06-20 21:08:18.040935,0 days 00:00:00.249554,0.1,6,104,0.025,4m,1.4,1.2000000000000002,1.3,1024,COMPLETE
83,83,-0.0008809964635071209,2025-06-20 21:08:18.059121,2025-06-20 21:08:18.291715,0 days 00:00:00.232594,0.1,7,136,0.025,4m,1.5,1.2000000000000002,1.4000000000000001,768,COMPLETE
84,84,0.06301175754992865,2025-06-20 21:08:18.306132,2025-06-20 21:08:18.552887,0 days 00:00:00.246755,0.15000000000000002,6,72,0.025,4m,1.4,1.2000000000000002,1.2000000000000002,832,COMPLETE
85,85,-0.5610612267741797,2025-06-20 21:08:18.570605,2025-06-20 21:08:18.813659,0 days 00:00:00.243054,0.1,6,40,0.025,4m,1.4,1.2000000000000002,1.2000000000000002,872,COMPLETE
86,86,0.010892974549430601,2025-06-20 21:08:18.834115,2025-06-20 21:08:19.056724,0 days 00:00:00.222609,0.15000000000000002,6,88,0.025,4m,1.4,1.3,1.2000000000000002,824,COMPLETE
87,87,-2.3337373200668923,2025-06-20 21:08:19.081084,2025-06-20 21:08:19.335994,0 days 00:00:00.254910,0.1,5,16,0.025,4m,1.3,1.2000000000000002,1.3,896,COMPLETE
88,88,0.029055008536040858,2025-06-20 21:08:19.352478,2025-06-20 21:08:19.583465,0 days 00:00:00.230987,0.1,7,72,0.025,4m,1.4,1.2000000000000002,1.1,752,COMPLETE
89,89,-0.025916805006103716,2025-06-20 21:08:19.600968,2025-06-20 21:08:19.821759,0 days 00:00:00.220791,0.15000000000000002,6,112,0.025,4m,1.4,1.2000000000000002,1.1,632,COMPLETE
90,90,-0.023324307452897382,2025-06-20 21:08:19.836895,2025-06-20 21:08:20.070591,0 days 00:00:00.233696,0.1,7,152,0.025,4m,1.3,1.1,1.1,760,COMPLETE
91,91,0.006292922225716912,2025-06-20 21:08:20.093342,2025-06-20 21:08:20.307369,0 days 00:00:00.214027,0.1,7,80,0.025,4m,1.5,1.3,1.3,832,COMPLETE
92,92,-0.39839280288319523,2025-06-20 21:08:20.323115,2025-06-20 21:08:20.572680,0 days 00:00:00.249565,0.1,7,48,0.025,4m,1.4,1.1,1.2000000000000002,784,COMPLETE
93,93,0.08461216174047712,2025-06-20 21:08:20.594146,2025-06-20 21:08:20.855872,0 days 00:00:00.261726,0.05,6,72,0.025,4m,1.4,1.3,1.4000000000000001,808,COMPLETE
94,94,0.05310349876389632,2025-06-20 21:08:20.873915,2025-06-20 21:08:21.096822,0 days 00:00:00.222907,0.05,6,104,0.025,4m,1.4,1.2000000000000002,1.2000000000000002,704,COMPLETE
95,95,-0.048065408614172044,2025-06-20 21:08:21.116589,2025-06-20 21:08:21.347254,0 days 00:00:00.230665,0.05,5,144,0.025,4m,1.3,1.3,1.1,712,COMPLETE
96,96,-0.637172330984012,2025-06-20 21:08:21.359725,2025-06-20 21:08:21.603741,0 days 00:00:00.244016,0.05,6,40,0.025,4m,1.4,1.2000000000000002,1.2000000000000002,816,COMPLETE
97,97,-4.391433328056015,2025-06-20 21:08:21.636051,2025-06-20 21:08:21.871819,0 days 00:00:00.235768,0.05,6,200,0.025,6m,0.5,1.3,1.2000000000000002,744,COMPLETE
98,98,-0.5237856795862368,2025-06-20 21:08:21.890440,2025-06-20 21:08:22.118452,0 days 00:00:00.228012,0.05,5,880,0.025,4m,1.4,1.2000000000000002,1.4000000000000001,704,COMPLETE
99,99,-0.03321388853354276,2025-06-20 21:08:22.135840,2025-06-20 21:08:22.365393,0 days 00:00:00.229553,0.05,8,224,0.025,4m,1.3,1.1,1.1,744,COMPLETE
100,100,0.0621264847025964,2025-06-20 21:08:22.381185,2025-06-20 21:08:22.607506,0 days 00:00:00.226321,0.05,6,72,0.025,4m,1.5,1.3,1.5,800,COMPLETE
101,101,0.0621264847025964,2025-06-20 21:08:22.625027,2025-06-20 21:08:22.830455,0 days 00:00:00.205428,0.05,6,72,0.025,4m,1.5,1.3,1.5,800,COMPLETE
102,102,0.0008497980549905367,2025-06-20 21:08:22.863448,2025-06-20 21:08:23.096904,0 days 00:00:00.233456,0.05,6,128,0.025,4m,1.5,1.3,1.6,792,COMPLETE
103,103,0.029558750397147213,2025-06-20 21:08:23.126237,2025-06-20 21:08:23.376876,0 days 00:00:00.250639,0.05,6,104,0.025,4m,1.5,1.3,1.5,904,COMPLETE
104,104,-0.6297404286505902,2025-06-20 21:08:23.396710,2025-06-20 21:08:23.616729,0 days 00:00:00.220019,0.05,6,32,0.025,4m,1.5,1.3,1.5,864,COMPLETE
105,105,0.011679801401598569,2025-06-20 21:08:23.640334,2025-06-20 21:08:23.847696,0 days 00:00:00.207362,0.05,6,64,0.025,4m,1.5,1.3,1.5,808,COMPLETE
106,106,-0.019790087474221375,2025-06-20 21:08:23.881930,2025-06-20 21:08:24.091991,0 days 00:00:00.210061,0.05,5,96,0.025,7m,1.4,1.4,1.4000000000000001,840,COMPLETE
107,107,0.1596485718606529,2025-06-20 21:08:24.120096,2025-06-20 21:08:24.331486,0 days 00:00:00.211390,0.05,6,144,0.025,2m,1.5,1.2000000000000002,1.6,776,COMPLETE
108,108,-1.280781808409032,2025-06-20 21:08:24.351952,2025-06-20 21:08:24.592388,0 days 00:00:00.240436,0.05,5,16,0.025,2m,1.5,1.3,1.6,952,COMPLETE
109,109,-0.2388740641906667,2025-06-20 21:08:24.614044,2025-06-20 21:08:24.858219,0 days 00:00:00.244175,0.05,5,184,0.025,2m,1.4,1.2000000000000002,1.6,608,COMPLETE
110,110,-2.7482365788173913,2025-06-20 21:08:24.873989,2025-06-20 21:08:25.122786,0 days 00:00:00.248797,0.05,6,704,0.025,2m,0.8,1.4,1.5,784,COMPLETE
111,111,-2.0900396915346366,2025-06-20 21:08:25.141582,2025-06-20 21:08:25.371645,0 days 00:00:00.230063,0.1,6,152,0.025,1m,1.5,1.2000000000000002,1.6,728,COMPLETE
112,112,-100.0,2025-06-20 21:08:25.389929,2025-06-20 21:08:25.620575,0 days 00:00:00.230646,0.05,7,120,0.025,8m,1.5,1.1,1.3,688,COMPLETE
113,113,-0.012579500531398571,2025-06-20 21:08:25.636997,2025-06-20 21:08:25.872993,0 days 00:00:00.235996,0.05,7,72,0.025,2m,1.5,1.3,1.4000000000000001,832,COMPLETE
114,114,-0.041124877060452716,2025-06-20 21:08:25.890870,2025-06-20 21:08:26.110720,0 days 00:00:00.219850,0.15000000000000002,6,136,0.025,4m,1.4,1.2000000000000002,1.5,768,COMPLETE
115,115,-0.013119035831526836,2025-06-20 21:08:26.129822,2025-06-20 21:08:26.349250,0 days 00:00:00.219428,0.1,6,96,0.025,6m,1.5,1.3,1.3,808,COMPLETE
116,116,-0.47431179148970415,2025-06-20 21:08:26.364398,2025-06-20 21:08:26.592219,0 days 00:00:00.227821,0.05,7,40,0.025,4m,1.5,1.2000000000000002,1.4000000000000001,888,COMPLETE
117,117,0.12155428464735554,2025-06-20 21:08:26.612795,2025-06-20 21:08:26.836812,0 days 00:00:00.224017,0.1,6,64,0.025,5m,1.5,1.1,1.5,680,COMPLETE
118,118,-0.04377197735459752,2025-06-20 21:08:26.858411,2025-06-20 21:08:27.094406,0 days 00:00:00.235995,0.15000000000000002,6,56,0.025,5m,1.4,1.1,1.5,912,COMPLETE
119,119,0.03210712872839267,2025-06-20 21:08:27.115712,2025-06-20 21:08:27.357239,0 days 00:00:00.241527,0.05,5,88,0.025,5m,1.5,1.1,1.6,680,COMPLETE
120,120,-0.0497494507439128,2025-06-20 21:08:27.373006,2025-06-20 21:08:27.600177,0 days 00:00:00.227171,0.1,6,112,0.025,5m,1.4,1.3,1.5,856,COMPLETE
121,121,0.12976626411591138,2025-06-20 21:08:27.616188,2025-06-20 21:08:27.873469,0 days 00:00:00.257281,0.05,5,80,0.025,5m,1.5,1.1,1.6,648,COMPLETE
122,122,-1.0704127998369026,2025-06-20 21:08:27.879496,2025-06-20 21:08:28.096034,0 days 00:00:00.216538,0.05,5,32,0.025,5m,1.5,1.1,1.6,640,COMPLETE
123,123,0.1132994889915217,2025-06-20 21:08:28.126672,2025-06-20 21:08:28.357030,0 days 00:00:00.230358,0.05,6,80,0.025,5m,1.5,1.2000000000000002,1.5,616,COMPLETE
124,124,-0.0035257550070724873,2025-06-20 21:08:28.377360,2025-06-20 21:08:28.614113,0 days 00:00:00.236753,0.05,6,64,0.025,5m,1.5,1.2000000000000002,1.5,568,COMPLETE
125,125,0.13231127938891332,2025-06-20 21:08:28.641496,2025-06-20 21:08:28.875327,0 days 00:00:00.233831,0.1,5,80,0.025,5m,1.4,1.1,1.6,592,COMPLETE
126,126,-1.1097124787084895,2025-06-20 21:08:28.881381,2025-06-20 21:08:29.105950,0 days 00:00:00.224569,0.05,5,16,0.025,5m,1.5,1.1,1.6,544,COMPLETE
127,127,-0.3810026879149726,2025-06-20 21:08:29.130295,2025-06-20 21:08:29.348873,0 days 00:00:00.218578,0.1,5,48,0.025,5m,1.4,1.0,1.6,592,COMPLETE
128,128,-0.1707010577454318,2025-06-20 21:08:29.363877,2025-06-20 21:08:29.597811,0 days 00:00:00.233934,0.05,6,120,0.025,2m,1.5,1.1,1.6,608,COMPLETE
129,129,0.04943275652166674,2025-06-20 21:08:29.612896,2025-06-20 21:08:29.839406,0 days 00:00:00.226510,0.1,5,88,0.025,5m,1.4,1.1,1.7000000000000002,656,COMPLETE
130,130,-0.012877045021804619,2025-06-20 21:08:29.855409,2025-06-20 21:08:30.083595,0 days 00:00:00.228186,0.45,6,64,0.025,8m,1.5,1.0,1.5,560,COMPLETE
131,131,0.0012294547992129142,2025-06-20 21:08:30.099376,2025-06-20 21:08:30.302598,0 days 00:00:00.203222,0.1,5,96,0.025,5m,1.4,1.1,1.7000000000000002,648,COMPLETE
132,132,0.01282042124439659,2025-06-20 21:08:30.336841,2025-06-20 21:08:30.558289,0 days 00:00:00.221448,0.1,5,88,0.025,5m,1.4,1.1,1.7000000000000002,504,COMPLETE
133,133,-2.0398637110217197,2025-06-20 21:08:30.577579,2025-06-20 21:08:30.795996,0 days 00:00:00.218417,0.1,6,1016,0.025,5m,1.3,1.1,1.5,624,COMPLETE
134,134,-0.3533698979424315,2025-06-20 21:08:30.813433,2025-06-20 21:08:31.013473,0 days 00:00:00.200040,0.15000000000000002,5,40,0.025,5m,1.4,1.2000000000000002,1.5,664,COMPLETE
135,135,-0.05291068711510893,2025-06-20 21:08:31.031965,2025-06-20 21:08:31.243415,0 days 00:00:00.211450,0.05,4,72,0.025,7m,1.4,1.1,1.7000000000000002,696,COMPLETE
136,136,-2.3315887048702257,2025-06-20 21:08:31.267776,2025-06-20 21:08:31.492300,0 days 00:00:00.224524,0.1,5,112,0.025,1m,1.5,1.2000000000000002,1.6,624,COMPLETE
137,137,0.10259710870671446,2025-06-20 21:08:31.507615,2025-06-20 21:08:31.735504,0 days 00:00:00.227889,0.05,6,160,0.025,5m,1.4,1.2000000000000002,1.5,776,COMPLETE
