,number,value,datetime_start,datetime_complete,duration,params_buffer_capital,params_pairs_to_trade,params_synprice_QQQ_beta_win,params_synprice_QQQ_stop_loss,params_synprice_QQQ_trade_freq,params_synprice_QQQ_z_entry,params_synprice_QQQ_z_exit,params_synprice_QQQ_z_stop_scaler,params_synprice_QQQ_z_win,state
42,42,-0.1510598924367175,2025-06-20 21:10:34.767562,2025-06-20 21:10:34.987159,0 days 00:00:00.219597,0.3,5,80,0.05,9m,1.4,1.5,1.8000000000000003,368,COMPLETE
43,43,-1.1083142544957885,2025-06-20 21:10:35.009549,2025-06-20 21:10:35.234046,0 days 00:00:00.224497,0.25,6,120,0.05,9m,1.4,1.5,1.9000000000000001,120,COMPLETE
44,44,-1.4168358212630259,2025-06-20 21:10:35.251335,2025-06-20 21:10:35.510747,0 days 00:00:00.259412,0.35000000000000003,4,280,0.05,1m,1.4,1.4,1.6,392,COMPLETE
45,45,-0.5115947602146723,2025-06-20 21:10:35.528419,2025-06-20 21:10:35.762054,0 days 00:00:00.233635,0.3,8,72,0.05,4m,1.3,1.5,1.7000000000000002,440,COMPLETE
46,46,-100.0,2025-06-20 21:10:35.789310,2025-06-20 21:10:36.040242,0 days 00:00:00.250932,0.2,9,496,0.05,9m,1.5,1.5,1.6,576,COMPLETE
47,47,-0.8889874849729495,2025-06-20 21:10:36.058941,2025-06-20 21:10:36.286546,0 days 00:00:00.227605,0.35000000000000003,7,456,0.025,7m,1.2000000000000002,1.4,1.8000000000000003,296,COMPLETE
48,48,-0.0886660565828988,2025-06-20 21:10:36.301631,2025-06-20 21:10:36.517539,0 days 00:00:00.215908,0.25,6,368,0.05,8m,1.4,1.2000000000000002,1.9000000000000001,504,COMPLETE
49,49,-0.08259059739795431,2025-06-20 21:10:36.542031,2025-06-20 21:10:36.771473,0 days 00:00:00.229442,0.25,6,368,0.025,8m,1.3,1.2000000000000002,2.0,528,COMPLETE
50,50,-100.0,2025-06-20 21:10:36.788391,2025-06-20 21:10:37.004670,0 days 00:00:00.216279,0.25,6,368,0.05,8m,1.5,1.2000000000000002,2.0,720,COMPLETE
51,51,-0.15635271628490902,2025-06-20 21:10:37.021472,2025-06-20 21:10:37.251125,0 days 00:00:00.229653,0.2,7,328,0.025,8m,1.3,1.2000000000000002,1.9000000000000001,512,COMPLETE
52,52,-0.0451677969224946,2025-06-20 21:10:37.267835,2025-06-20 21:10:37.485697,0 days 00:00:00.217862,0.25,6,288,0.025,8m,1.2000000000000002,1.1,1.9000000000000001,496,COMPLETE
53,53,-0.2956052588107448,2025-06-20 21:10:37.501782,2025-06-20 21:10:37.713921,0 days 00:00:00.212139,0.25,6,232,0.025,8m,1.2000000000000002,1.1,1.9000000000000001,584,COMPLETE
54,54,-0.846853027910552,2025-06-20 21:10:37.731598,2025-06-20 21:10:37.944303,0 days 00:00:00.212705,0.25,6,304,0.025,3m,1.4,1.1,2.0,472,COMPLETE
55,55,-0.11066896454936435,2025-06-20 21:10:37.966936,2025-06-20 21:10:38.183318,0 days 00:00:00.216382,0.2,4,376,0.025,8m,1.2000000000000002,1.0,1.9000000000000001,536,COMPLETE
56,56,-0.7992068626093531,2025-06-20 21:10:38.210898,2025-06-20 21:10:38.441414,0 days 00:00:00.230516,0.25,5,200,0.025,4m,1.4,1.3,2.0,416,COMPLETE
57,57,-1.227829511658234,2025-06-20 21:10:38.458315,2025-06-20 21:10:38.673028,0 days 00:00:00.214713,0.1,7,264,0.025,6m,0.7,1.2000000000000002,1.9000000000000001,648,COMPLETE
58,58,-0.3585699228826317,2025-06-20 21:10:38.686283,2025-06-20 21:10:38.902433,0 days 00:00:00.216150,0.5,6,504,0.025,8m,1.3,1.3,1.9000000000000001,320,COMPLETE
59,59,-100.0,2025-06-20 21:10:38.920666,2025-06-20 21:10:39.129471,0 days 00:00:00.208805,0.4,4,592,0.025,10m,1.5,1.1,1.8000000000000003,968,COMPLETE
60,60,-0.5307354013742318,2025-06-20 21:10:39.146702,2025-06-20 21:10:39.365209,0 days 00:00:00.218507,0.35000000000000003,5,448,0.05,2m,1.3,1.2000000000000002,2.0,432,COMPLETE
61,61,-0.23326986099356564,2025-06-20 21:10:39.383714,2025-06-20 21:10:39.598894,0 days 00:00:00.215180,0.25,8,400,0.025,8m,1.3,1.3,1.5,504,COMPLETE
62,62,-100.0,2025-06-20 21:10:39.608061,2025-06-20 21:10:39.822134,0 days 00:00:00.214073,0.3,10,464,0.025,8m,1.4,1.2000000000000002,1.3,520,COMPLETE
63,63,-0.5171033567391465,2025-06-20 21:10:39.842870,2025-06-20 21:10:40.060168,0 days 00:00:00.217298,0.2,9,336,0.025,8m,1.2000000000000002,1.3,1.6,472,COMPLETE
64,64,-0.5229675513922996,2025-06-20 21:10:40.076792,2025-06-20 21:10:40.302251,0 days 00:00:00.225459,0.3,7,296,0.025,4m,1.4,1.1,1.4000000000000001,408,COMPLETE
65,65,-0.04553628487138853,2025-06-20 21:10:40.320030,2025-06-20 21:10:40.541313,0 days 00:00:00.221283,0.25,8,848,0.025,8m,1.5,1.4,1.9000000000000001,608,COMPLETE
66,66,-0.11585995649556324,2025-06-20 21:10:40.561535,2025-06-20 21:10:40.781460,0 days 00:00:00.219925,0.25,6,840,0.025,7m,1.5,1.3,2.0,680,COMPLETE
67,67,-1.4603782719119025,2025-06-20 21:10:40.798207,2025-06-20 21:10:41.035040,0 days 00:00:00.236833,0.15000000000000002,9,872,0.025,1m,1.5,1.4,1.9000000000000001,576,COMPLETE
68,68,-0.48155067188436784,2025-06-20 21:10:41.052326,2025-06-20 21:10:41.277957,0 days 00:00:00.225631,0.2,6,920,0.025,4m,1.5,1.1,1.9000000000000001,608,COMPLETE
69,69,-0.4710291019956798,2025-06-20 21:10:41.297496,2025-06-20 21:10:41.504019,0 days 00:00:00.206523,0.2,7,168,0.025,5m,1.4,1.2000000000000002,1.8000000000000003,376,COMPLETE
70,70,-0.34153136671465933,2025-06-20 21:10:41.519903,2025-06-20 21:10:41.759460,0 days 00:00:00.239557,0.4,10,976,0.05,8m,1.1,1.0,2.0,552,COMPLETE
71,71,-0.03067882945331977,2025-06-20 21:10:41.776535,2025-06-20 21:10:41.988440,0 days 00:00:00.211905,0.25,7,384,0.025,8m,1.4,1.4,1.2000000000000002,488,COMPLETE
72,72,-0.03144974761082415,2025-06-20 21:10:42.011853,2025-06-20 21:10:42.222066,0 days 00:00:00.210213,0.25,8,384,0.025,8m,1.4,1.4,1.3,480,COMPLETE
73,73,-0.04593391019699787,2025-06-20 21:10:42.248190,2025-06-20 21:10:42.460101,0 days 00:00:00.211911,0.25,8,384,0.025,8m,1.4,1.4,1.3,472,COMPLETE
74,74,-0.16054428016895558,2025-06-20 21:10:42.475838,2025-06-20 21:10:42.684473,0 days 00:00:00.208635,0.25,8,528,0.025,8m,1.4,1.4,1.3,472,COMPLETE
75,75,-100.0,2025-06-20 21:10:42.718803,2025-06-20 21:10:42.927739,0 days 00:00:00.208936,0.25,8,384,0.025,8m,1.3,1.4,1.2000000000000002,616,COMPLETE
76,76,-0.10497973424075191,2025-06-20 21:10:42.941587,2025-06-20 21:10:43.160335,0 days 00:00:00.218748,0.2,8,800,0.025,8m,1.3,1.4,1.3,536,COMPLETE
77,77,-0.33561716070981856,2025-06-20 21:10:43.172400,2025-06-20 21:10:43.390935,0 days 00:00:00.218535,0.25,9,432,0.025,8m,1.4,1.5,1.4000000000000001,456,COMPLETE
78,78,-2.144386772654971,2025-06-20 21:10:43.407676,2025-06-20 21:10:43.654203,0 days 00:00:00.246527,0.25,7,1024,0.025,4m,1.0,1.4,1.3,568,COMPLETE
79,79,-0.21870356473155744,2025-06-20 21:10:43.658161,2025-06-20 21:10:43.874996,0 days 00:00:00.216835,0.3,8,640,0.025,6m,1.5,1.5,1.2000000000000002,592,COMPLETE
80,80,-0.048932250094033326,2025-06-20 21:10:43.904249,2025-06-20 21:10:44.120710,0 days 00:00:00.216461,0.2,8,336,0.025,8m,1.3,1.4,1.2000000000000002,648,COMPLETE
81,81,-0.0693087988215675,2025-06-20 21:10:44.141892,2025-06-20 21:10:44.360598,0 days 00:00:00.218706,0.2,8,344,0.025,8m,1.3,1.4,1.2000000000000002,640,COMPLETE
82,82,0.002434682749887747,2025-06-20 21:10:44.377708,2025-06-20 21:10:44.584103,0 days 00:00:00.206395,0.2,9,264,0.025,8m,1.2000000000000002,1.4,1.3,744,COMPLETE
83,83,-0.13781561593013994,2025-06-20 21:10:44.609347,2025-06-20 21:10:44.833989,0 days 00:00:00.224642,0.15000000000000002,9,240,0.025,8m,1.2000000000000002,1.4,1.3,760,COMPLETE
84,84,0.005300812060523142,2025-06-20 21:10:44.851954,2025-06-20 21:10:45.078219,0 days 00:00:00.226265,0.2,9,272,0.025,8m,1.2000000000000002,1.5,1.2000000000000002,720,COMPLETE
85,85,-0.06929422900302593,2025-06-20 21:10:45.098201,2025-06-20 21:10:45.322797,0 days 00:00:00.224596,0.15000000000000002,9,264,0.025,8m,1.1,1.5,1.1,864,COMPLETE
86,86,-0.11950018537413555,2025-06-20 21:10:45.339647,2025-06-20 21:10:45.565186,0 days 00:00:00.225539,0.2,9,304,0.025,8m,1.2000000000000002,1.5,1.4000000000000001,712,COMPLETE
87,87,-1.0330307150531486,2025-06-20 21:10:45.584220,2025-06-20 21:10:45.819301,0 days 00:00:00.235081,0.2,10,320,0.025,3m,1.1,0.5,1.3,760,COMPLETE
88,88,-0.08906297476733167,2025-06-20 21:10:45.839201,2025-06-20 21:10:46.068819,0 days 00:00:00.229618,0.2,9,744,0.025,8m,1.2000000000000002,1.5,1.2000000000000002,672,COMPLETE
89,89,0.08422521394440008,2025-06-20 21:10:46.101536,2025-06-20 21:10:46.343274,0 days 00:00:00.241738,0.1,10,280,0.025,10m,1.4,1.4,1.2000000000000002,800,COMPLETE
90,90,-100.0,2025-06-20 21:10:46.360793,2025-06-20 21:10:46.602447,0 days 00:00:00.241654,0.1,8,192,0.025,10m,1.4,1.4,1.1,816,COMPLETE
91,91,-100.0,2025-06-20 21:10:46.621756,2025-06-20 21:10:46.867936,0 days 00:00:00.246180,0.05,10,288,0.025,8m,1.5,1.4,1.2000000000000002,888,COMPLETE
92,92,-100.0,2025-06-20 21:10:46.887575,2025-06-20 21:10:47.104877,0 days 00:00:00.217302,0.15000000000000002,10,224,0.025,10m,1.4,1.4,1.2000000000000002,736,COMPLETE
93,93,-0.015104990796195502,2025-06-20 21:10:47.126330,2025-06-20 21:10:47.365803,0 days 00:00:00.239473,0.1,10,696,0.025,10m,0.9,1.5,1.3,784,COMPLETE
94,94,0.04683068590319191,2025-06-20 21:10:47.387901,2025-06-20 21:10:47.641500,0 days 00:00:00.253599,0.1,10,248,0.025,10m,0.9,1.5,1.3,784,COMPLETE
95,95,0.02394566865032217,2025-06-20 21:10:47.666880,2025-06-20 21:10:47.921916,0 days 00:00:00.255036,0.1,10,256,0.025,10m,0.9,1.5,1.3,808,COMPLETE
96,96,-0.030549631393405895,2025-06-20 21:10:47.933023,2025-06-20 21:10:48.187194,0 days 00:00:00.254171,0.1,10,688,0.025,10m,0.9,1.5,1.3,792,COMPLETE
97,97,-0.01900524607283743,2025-06-20 21:10:48.206222,2025-06-20 21:10:48.450058,0 days 00:00:00.243836,0.1,10,696,0.025,10m,0.9,1.5,1.3,808,COMPLETE
98,98,-0.007852400061417087,2025-06-20 21:10:48.468168,2025-06-20 21:10:48.719319,0 days 00:00:00.251151,0.1,10,704,0.025,10m,0.9,1.5,1.3,800,COMPLETE
99,99,-0.1312741325569314,2025-06-20 21:10:48.748629,2025-06-20 21:10:48.993509,0 days 00:00:00.244880,0.1,10,672,0.025,10m,0.9,1.5,1.4000000000000001,784,COMPLETE
100,100,-0.35785985270309123,2025-06-20 21:10:49.015607,2025-06-20 21:10:49.263029,0 days 00:00:00.247422,0.1,10,688,0.025,10m,0.8,1.5,1.3,840,COMPLETE
101,101,-0.2151772981623967,2025-06-20 21:10:49.274846,2025-06-20 21:10:49.505622,0 days 00:00:00.230776,0.05,10,712,0.025,10m,0.8,1.5,1.3,792,COMPLETE
102,102,-0.18203302944430194,2025-06-20 21:10:49.523702,2025-06-20 21:10:49.747830,0 days 00:00:00.224128,0.1,10,712,0.025,10m,0.9,1.5,1.3,920,COMPLETE
103,103,-0.10818903247321522,2025-06-20 21:10:49.765890,2025-06-20 21:10:49.987548,0 days 00:00:00.221658,0.1,10,584,0.025,10m,0.9,1.5,1.4000000000000001,832,COMPLETE
104,104,-100.0,2025-06-20 21:10:50.004230,2025-06-20 21:10:50.243515,0 days 00:00:00.239285,0.1,10,800,0.025,10m,1.0,1.5,1.3,744,COMPLETE
105,105,-0.07127371806351594,2025-06-20 21:10:50.261120,2025-06-20 21:10:50.486211,0 days 00:00:00.225091,0.05,10,760,0.025,10m,0.8,1.5,1.3,864,COMPLETE
106,106,-0.38109411019499084,2025-06-20 21:10:50.504801,2025-06-20 21:10:50.721050,0 days 00:00:00.216249,0.1,9,616,0.025,10m,0.9,1.5,1.2000000000000002,776,COMPLETE
107,107,0.06295958944484084,2025-06-20 21:10:50.726049,2025-06-20 21:10:50.955320,0 days 00:00:00.229271,0.05,10,264,0.025,10m,1.0,1.5,1.4000000000000001,808,COMPLETE
108,108,-0.010780274862331168,2025-06-20 21:10:50.975093,2025-06-20 21:10:51.195614,0 days 00:00:00.220521,0.05,10,256,0.025,10m,1.0,1.5,1.4000000000000001,808,COMPLETE
109,109,-0.39332746036444177,2025-06-20 21:10:51.216929,2025-06-20 21:10:51.460892,0 days 00:00:00.243963,0.05,10,200,0.025,10m,1.0,1.5,1.4000000000000001,808,COMPLETE
110,110,0.0629854028844234,2025-06-20 21:10:51.476354,2025-06-20 21:10:51.709901,0 days 00:00:00.233547,0.05,10,248,0.025,10m,0.9,1.5,1.4000000000000001,896,COMPLETE
111,111,0.023946060627300914,2025-06-20 21:10:51.725042,2025-06-20 21:10:51.944151,0 days 00:00:00.219109,0.05,10,256,0.025,10m,0.9,1.5,1.4000000000000001,864,COMPLETE
112,112,0.04683354817297486,2025-06-20 21:10:51.962620,2025-06-20 21:10:52.186965,0 days 00:00:00.224345,0.05,10,248,0.025,10m,1.0,1.5,1.5,904,COMPLETE
113,113,0.04683354817297486,2025-06-20 21:10:52.204507,2025-06-20 21:10:52.433112,0 days 00:00:00.228605,0.05,10,248,0.025,10m,1.0,1.5,1.5,928,COMPLETE
114,114,-0.03765969512134337,2025-06-20 21:10:52.449252,2025-06-20 21:10:52.677556,0 days 00:00:00.228304,0.05,10,152,0.025,10m,1.0,1.5,1.5,1000,COMPLETE
115,115,0.049046230254330685,2025-06-20 21:10:52.694551,2025-06-20 21:10:52.909783,0 days 00:00:00.215232,0.05,10,240,0.025,10m,1.0,1.5,1.5,928,COMPLETE
116,116,0.041124251550527034,2025-06-20 21:10:52.925609,2025-06-20 21:10:53.145844,0 days 00:00:00.220235,0.05,9,216,0.025,10m,1.0,1.5,1.5,952,COMPLETE
117,117,0.049046230254330685,2025-06-20 21:10:53.166229,2025-06-20 21:10:53.389770,0 days 00:00:00.223541,0.05,9,240,0.025,10m,1.0,1.5,1.5,952,COMPLETE
118,118,-0.2917242299382446,2025-06-20 21:10:53.391770,2025-06-20 21:10:53.609403,0 days 00:00:00.217633,0.05,9,184,0.025,10m,1.0,1.5,1.5,944,COMPLETE
119,119,0.05228928959328139,2025-06-20 21:10:53.639206,2025-06-20 21:10:53.854295,0 days 00:00:00.215089,0.05,9,216,0.025,10m,1.0,1.5,1.5,1024,COMPLETE
120,120,0.04766695429969679,2025-06-20 21:10:53.859291,2025-06-20 21:10:54.092395,0 days 00:00:00.233104,0.05,10,240,0.025,10m,1.0,0.6,1.5,1024,COMPLETE
121,121,0.05228928959328139,2025-06-20 21:10:54.108953,2025-06-20 21:10:54.339585,0 days 00:00:00.230632,0.05,10,216,0.025,10m,1.0,0.7,1.5,1024,COMPLETE
122,122,0.05635998726460429,2025-06-20 21:10:54.367909,2025-06-20 21:10:54.626293,0 days 00:00:00.258384,0.05,10,216,0.025,10m,1.0,0.6,1.5,1008,COMPLETE
123,123,0.05228928959328139,2025-06-20 21:10:54.658032,2025-06-20 21:10:54.916083,0 days 00:00:00.258051,0.05,10,216,0.025,10m,1.0,0.7,1.5,1024,COMPLETE
124,124,-0.17415459587864793,2025-06-20 21:10:54.940328,2025-06-20 21:10:55.199711,0 days 00:00:00.259383,0.05,10,136,0.025,10m,1.0,0.6,1.5,1008,COMPLETE
125,125,0.08299888174492603,2025-06-20 21:10:55.228904,2025-06-20 21:10:55.472729,0 days 00:00:00.243825,0.05,10,224,0.025,10m,1.0,0.6,1.6,1024,COMPLETE
126,126,-0.00958580335249491,2025-06-20 21:10:55.493755,2025-06-20 21:10:55.717392,0 days 00:00:00.223637,0.05,10,168,0.025,10m,1.0,0.6,1.6,1024,COMPLETE
127,127,0.05025769201184574,2025-06-20 21:10:55.732487,2025-06-20 21:10:55.962272,0 days 00:00:00.229785,0.05,10,216,0.025,10m,1.1,0.7,1.5,976,COMPLETE
128,128,-1.0054228863958958,2025-06-20 21:10:55.979430,2025-06-20 21:10:56.215936,0 days 00:00:00.236506,0.05,10,176,0.025,2m,1.1,0.7,1.6,976,COMPLETE
129,129,0.05228928959328139,2025-06-20 21:10:56.240829,2025-06-20 21:10:56.471578,0 days 00:00:00.230749,0.05,10,216,0.025,10m,1.0,0.7,1.5,1024,COMPLETE
130,130,0.04419795865808603,2025-06-20 21:10:56.487033,2025-06-20 21:10:56.726442,0 days 00:00:00.239409,0.05,9,224,0.025,10m,1.1,0.7,1.6,992,COMPLETE
131,131,0.0698079136608785,2025-06-20 21:10:56.731440,2025-06-20 21:10:56.959111,0 days 00:00:00.227671,0.05,10,208,0.025,10m,1.0,0.6,1.5,1016,COMPLETE
132,132,0.04099293700334016,2025-06-20 21:10:56.977911,2025-06-20 21:10:57.205521,0 days 00:00:00.227610,0.05,10,208,0.025,10m,1.0,0.6,1.5,1024,COMPLETE
133,133,-0.04592340433415864,2025-06-20 21:10:57.223346,2025-06-20 21:10:57.435897,0 days 00:00:00.212551,0.05,10,224,0.025,10m,1.0,0.7,1.5,960,COMPLETE
134,134,-7.500222999949074,2025-06-20 21:10:57.451615,2025-06-20 21:10:57.711916,0 days 00:00:00.260301,0.05,9,152,0.025,1m,1.0,0.5,1.5,976,COMPLETE
135,135,-0.05467557037691,2025-06-20 21:10:57.731148,2025-06-20 21:10:57.962212,0 days 00:00:00.231064,0.05,10,120,0.025,7m,1.1,0.6,1.6,1000,COMPLETE
136,136,-0.4529779187128658,2025-06-20 21:10:57.980162,2025-06-20 21:10:58.202727,0 days 00:00:00.222565,0.05,10,200,0.025,5m,1.0,0.8,1.5,1016,COMPLETE
137,137,0.09415991302597221,2025-06-20 21:10:58.223575,2025-06-20 21:10:58.444203,0 days 00:00:00.220628,0.05,10,288,0.025,10m,1.0,0.6,1.5,936,COMPLETE
138,138,0.0867130970293282,2025-06-20 21:10:58.464763,2025-06-20 21:10:58.675154,0 days 00:00:00.210391,0.05,2,280,0.025,10m,1.1,0.7,1.5,936,COMPLETE
