date,time,PRICE_synprice_synprice_ON_QQQ,PRICE_QQQ_synprice_ON_QQQ,synprice,QQQ,BETA_synprice_ON_QQQ,SPREAD_synprice_ON_QQQ,Z_synprice_ON_QQQ,Z_VOL_synprice_ON_QQQ,market_close,SIGNAL_synprice_ON_QQQ,POS_synprice_ON_QQQ,POS_BETA_synprice_ON_QQQ,PAIR_BASE_synprice_ON_QQQ,PAIR_RET_synprice_ON_QQQ,SL_synprice_ON_QQQ,LOSS_synprice_ON_QQQ,COOLDOWN_synprice_ON_QQQ,CAPITAL_synprice_ON_QQQ,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-07-08,13:30:00.000000000,177.6448251894014,291.91,177.6448251894014,291.91,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:31:00.000000000,177.87824486821336,292.32,177.87824486821336,292.32,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:32:00.000000000,177.91023614693086,292.12,177.91023614693086,292.12,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:33:00.000000000,177.86843785674424,292.46,177.86843785674424,292.46,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:34:00.000000000,177.9276573526956,292.5399,177.9276573526956,292.5399,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:35:00.000000000,177.96581911655335,292.3906,177.96581911655335,292.3906,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:36:00.000000000,178.1951897870558,292.86,178.1951897870558,292.86,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:37:00.000000000,178.2353083858371,292.9299,178.2353083858371,292.9299,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:38:00.000000000,178.36238492749098,293.13,178.36238492749098,293.13,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:39:00.000000000,178.56235015794252,293.29,178.56235015794252,293.29,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:40:00.000000000,178.34939894491856,293.1,178.34939894491856,293.1,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:41:00.000000000,178.64077416699044,293.764,178.64077416699044,293.764,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:42:00.000000000,178.617405660213,293.73,178.617405660213,293.73,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:43:00.000000000,178.49098479981808,293.66,178.49098479981808,293.66,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:44:00.000000000,178.3104249892995,293.26,178.3104249892995,293.26,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:45:00.000000000,178.3769367895825,293.18,178.3769367895825,293.18,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:46:00.000000000,178.1569379578895,292.79,178.1569379578895,292.79,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:47:00.000000000,178.07581849026937,292.7,178.07581849026937,292.7,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:48:00.000000000,177.96126677772307,292.585,177.96126677772307,292.585,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:49:00.000000000,177.69722374561684,292.11,177.69722374561684,292.11,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:50:00.000000000,177.38487783042257,291.52,177.38487783042257,291.52,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:51:00.000000000,177.29036814051628,291.5272,177.29036814051628,291.5272,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:52:00.000000000,177.34014590931972,291.64,177.34014590931972,291.64,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:53:00.000000000,177.24938850291414,291.41,177.24938850291414,291.41,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:54:00.000000000,177.21912635937827,291.4319,177.21912635937827,291.4319,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:55:00.000000000,177.27835596660157,291.63,177.27835596660157,291.63,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:56:00.000000000,177.39419122554744,291.69,177.39419122554744,291.69,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:57:00.000000000,177.3965854399699,291.9512,177.3965854399699,291.9512,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:58:00.000000000,177.47037894540375,292.0343,177.47037894540375,292.0343,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,13:59:00.000000000,177.33119910730386,291.78,177.33119910730386,291.78,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:00:00.000000000,177.1149266713352,291.31,177.1149266713352,291.31,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:01:00.000000000,177.28258596750734,291.82,177.28258596750734,291.82,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:02:00.000000000,177.28792517427027,291.86,177.28792517427027,291.86,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:03:00.000000000,177.56720235219754,292.42,177.56720235219754,292.42,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:04:00.000000000,177.68980571681232,292.53,177.68980571681232,292.53,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:05:00.000000000,177.5047208925953,292.16,177.5047208925953,292.16,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:06:00.000000000,177.5453343023083,292.29,177.5453343023083,292.29,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:07:00.000000000,177.39759967035695,292.065,177.39759967035695,292.065,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:08:00.000000000,177.45429351746827,292.15,177.45429351746827,292.15,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:09:00.000000000,177.52642778564038,292.26,177.52642778564038,292.26,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:10:00.000000000,177.6575424660756,292.2401,177.6575424660756,292.2401,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:11:00.000000000,177.96973964990482,292.87,177.96973964990482,292.87,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:12:00.000000000,178.05061619080467,292.965,178.05061619080467,292.965,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:13:00.000000000,178.1196928555874,293.075,178.1196928555874,293.075,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:14:00.000000000,178.12041531635336,293.17,178.12041531635336,293.17,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:15:00.000000000,178.13174458072052,292.975,178.13174458072052,292.975,0.6442450074630335,-10.615936480761718,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:16:00.000000000,178.27918100864096,293.175,178.27918100864096,293.175,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:17:00.000000000,178.30486825249054,293.15,178.30486825249054,293.15,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:18:00.000000000,178.2636968219624,293.2,178.2636968219624,293.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:19:00.000000000,178.23016742708035,292.94,178.23016742708035,292.94,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:20:00.000000000,178.1872138701943,292.76,178.1872138701943,292.76,0.6565507520631907,-14.024584303825378,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:21:00.000000000,178.364202443949,293.05,178.364202443949,293.05,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:22:00.000000000,178.3300531827596,292.92,178.3300531827596,292.92,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:23:00.000000000,178.45794343262708,293.32,178.45794343262708,293.32,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:24:00.000000000,178.58388837600526,293.56,178.58388837600526,293.56,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:25:00.000000000,178.72839952500928,293.87,178.72839952500928,293.87,0.6364802960563022,-8.314065077056256,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:26:00.000000000,178.90903366067252,294.1136,178.90903366067252,294.1136,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:27:00.000000000,179.14007226311207,294.42,179.14007226311207,294.42,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:28:00.000000000,179.24984673013742,294.5,179.24984673013742,294.5,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:29:00.000000000,179.2472286916879,294.5,179.2472286916879,294.5,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:30:00.000000000,179.2827781474423,294.73,179.2827781474423,294.73,0.6276717493186564,-5.710916529245338,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:31:00.000000000,179.4410455293463,294.79,179.4410455293463,294.79,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:32:00.000000000,179.3585212201183,294.59,179.3585212201183,294.59,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:33:00.000000000,179.39428793224428,294.72,179.39428793224428,294.72,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:34:00.000000000,179.41366682689505,294.769,179.41366682689505,294.769,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:35:00.000000000,179.40583790678497,294.76,179.40583790678497,294.76,0.6376836027970686,-8.557780853678963,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:36:00.000000000,179.67322462819575,295.2099,179.67322462819575,295.2099,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:37:00.000000000,179.6782163893375,295.25,179.6782163893375,295.25,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:38:00.000000000,179.80828707417632,295.41,179.80828707417632,295.41,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:39:00.000000000,179.71948535682282,295.2,179.71948535682282,295.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:40:00.000000000,179.67788216291765,295.13,179.67788216291765,295.13,0.6470748310464176,-11.293312723811567,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:41:00.000000000,179.56775582027907,294.97,179.56775582027907,294.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:42:00.000000000,179.6068633430306,295.05,179.6068633430306,295.05,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:43:00.000000000,179.79848645652334,295.371,179.79848645652334,295.371,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:44:00.000000000,179.7998142323931,295.37,179.7998142323931,295.37,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:45:00.000000000,179.77468596003976,295.3,179.77468596003976,295.3,0.651255748432144,-12.541136551972357,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:46:00.000000000,179.75298915045428,295.2099,179.75298915045428,295.2099,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:47:00.000000000,179.78945783480594,295.27,179.78945783480594,295.27,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:48:00.000000000,179.73166948079702,295.12,179.73166948079702,295.12,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:49:00.000000000,179.6431974203635,294.96,179.6431974203635,294.96,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:50:00.000000000,179.41743894891752,294.6,179.41743894891752,294.6,0.6580997904643011,-14.458759321865614,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:51:00.000000000,179.42948292199753,294.73,179.42948292199753,294.73,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:52:00.000000000,179.32744945917548,294.59,179.32744945917548,294.59,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:53:00.000000000,179.27227259455677,294.36,179.27227259455677,294.36,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:54:00.000000000,179.36370148517375,294.5134,179.36370148517375,294.5134,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-08,14:55:00.000000000,179.35764694617862,294.6,179.35764694617862,294.6,0.6606824524022649,-15.27940353152863,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
