date,time,PRICE_synprice_synprice_ON_QQQ,PRICE_QQQ_synprice_ON_QQQ,synprice,QQQ,BETA_synprice_ON_QQQ,SPREAD_synprice_ON_QQQ,Z_synprice_ON_QQQ,Z_VOL_synprice_ON_QQQ,market_close,SIGNAL_synprice_ON_QQQ,POS_synprice_ON_QQQ,POS_BETA_synprice_ON_QQQ,PAIR_BASE_synprice_ON_QQQ,PAIR_RET_synprice_ON_QQQ,SL_synprice_ON_QQQ,LOSS_synprice_ON_QQQ,COOLDOWN_synprice_ON_QQQ,CAPITAL_synprice_ON_QQQ,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-04-11,13:30:00.000000000,213.180387918481,344.97,213.180387918481,344.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:31:00.000000000,213.10689618629132,344.81,213.10689618629132,344.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:32:00.000000000,212.56650837254927,344.18,212.56650837254927,344.18,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:33:00.000000000,212.50984341327361,344.0399,212.50984341327361,344.0399,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:34:00.000000000,212.63428401169307,343.96,212.63428401169307,343.96,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:35:00.000000000,212.6041434669513,344.22,212.6041434669513,344.22,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:36:00.000000000,212.99137323623336,344.71,212.99137323623336,344.71,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:37:00.000000000,212.77961720601502,344.27,212.77961720601502,344.27,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:38:00.000000000,212.42218890451656,343.79,212.42218890451656,343.79,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:39:00.000000000,212.39899724418498,343.63,212.39899724418498,343.63,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:40:00.000000000,212.5062301439261,343.62,212.5062301439261,343.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:41:00.000000000,212.58269662277027,343.76,212.58269662277027,343.76,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:42:00.000000000,212.90314909846919,344.25,212.90314909846919,344.25,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:43:00.000000000,213.0363193188444,344.48,213.0363193188444,344.48,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:44:00.000000000,213.4357251281717,344.9,213.4357251281717,344.9,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:45:00.000000000,213.29593370090856,344.915,213.29593370090856,344.915,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:46:00.000000000,213.5076063177989,344.96,213.5076063177989,344.96,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:47:00.000000000,213.48486631465025,345.33,213.48486631465025,345.33,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:48:00.000000000,213.6793838122225,345.29,213.6793838122225,345.29,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:49:00.000000000,213.63034855263928,345.18,213.63034855263928,345.18,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:50:00.000000000,213.7046165643403,345.31,213.7046165643403,345.31,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:51:00.000000000,213.36839804306464,344.56,213.36839804306464,344.56,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:52:00.000000000,213.41293040405768,344.76,213.41293040405768,344.76,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:53:00.000000000,213.6914414056227,344.8724,213.6914414056227,344.8724,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:54:00.000000000,213.49969408427268,344.87,213.49969408427268,344.87,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:55:00.000000000,213.19436335077353,344.45,213.19436335077353,344.45,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:56:00.000000000,213.15615332213414,344.49,213.15615332213414,344.49,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:57:00.000000000,213.2525571351995,344.875,213.2525571351995,344.875,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:58:00.000000000,213.1136724292521,344.53,213.1136724292521,344.53,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,13:59:00.000000000,213.03044039517349,344.35,213.03044039517349,344.35,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,14:00:00.000000000,212.80588899187205,344.16,212.80588899187205,344.16,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,14:01:00.000000000,213.18415277354066,345.0,213.18415277354066,345.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,14:02:00.000000000,213.3397721149014,345.14,213.3397721149014,345.14,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,14:03:00.000000000,213.0884055260496,344.72,213.0884055260496,344.72,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,14:04:00.000000000,212.9736259417651,344.395,212.9736259417651,344.395,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,14:05:00.000000000,212.90058426282977,344.17,212.90058426282977,344.17,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-11,14:06:00.000000000,213.01730117193998,344.74,213.01730117193998,344.74,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
