date,time,PRICE_synprice_synprice_ON_QQQ,PRICE_QQQ_synprice_ON_QQQ,synprice,QQQ,BETA_synprice_ON_QQQ,SPREAD_synprice_ON_QQQ,Z_synprice_ON_QQQ,Z_VOL_synprice_ON_QQQ,market_close,SIGNAL_synprice_ON_QQQ,POS_synprice_ON_QQQ,POS_BETA_synprice_ON_QQQ,PAIR_BASE_synprice_ON_QQQ,PAIR_RET_synprice_ON_QQQ,SL_synprice_ON_QQQ,LOSS_synprice_ON_QQQ,COOLDOWN_synprice_ON_QQQ,CAPITAL_synprice_ON_QQQ,REMAINING_CAPITAL,CAPITAL,PORT_RET
2025-02-25,14:30:00.000000000,367.6607024564838,518.72,367.6607024564838,518.72,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:31:00.000000000,367.5931260227366,517.865,367.5931260227366,517.865,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:32:00.000000000,366.7229624061111,518.16,366.7229624061111,518.16,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:33:00.000000000,367.0604893068618,518.46,367.0604893068618,518.46,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:34:00.000000000,367.4143191938987,518.12,367.4143191938987,518.12,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:35:00.000000000,367.6836115407603,518.2801,367.6836115407603,518.2801,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:36:00.000000000,367.42613062720176,518.9397,367.42613062720176,518.9397,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:37:00.000000000,366.9598373179431,518.2548,366.9598373179431,518.2548,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:38:00.000000000,367.09276460959546,517.79,367.09276460959546,517.79,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:39:00.000000000,367.4397485196483,518.84,367.4397485196483,518.84,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:40:00.000000000,367.82390506045033,517.9833,367.82390506045033,517.9833,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:41:00.000000000,367.6265890582342,518.07,367.6265890582342,518.07,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:42:00.000000000,367.8987394860893,517.92,367.8987394860893,517.92,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:43:00.000000000,367.85115633810653,517.48,367.85115633810653,517.48,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:44:00.000000000,367.1303801870225,517.29,367.1303801870225,517.29,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:45:00.000000000,367.54020664918414,517.74,367.54020664918414,517.74,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:46:00.000000000,367.4005995998019,517.28,367.4005995998019,517.28,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:47:00.000000000,367.44634617295543,516.65,367.44634617295543,516.65,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:48:00.000000000,367.6302229324962,516.75,367.6302229324962,516.75,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:49:00.000000000,367.4254016956961,516.6591,367.4254016956961,516.6591,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-02-25,14:50:00.000000000,367.17490244314973,516.48,367.17490244314973,516.48,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
