date,time,PRICE_synprice_synprice_ON_QQQ,PRICE_QQQ_synprice_ON_QQQ,synprice,QQQ,BETA_synprice_ON_QQQ,SPREAD_synprice_ON_QQQ,Z_synprice_ON_QQQ,Z_VOL_synprice_ON_QQQ,market_close,SIGNAL_synprice_ON_QQQ,POS_synprice_ON_QQQ,POS_BETA_synprice_ON_QQQ,PAIR_BASE_synprice_ON_QQQ,PAIR_RET_synprice_ON_QQQ,SL_synprice_ON_QQQ,LOSS_synprice_ON_QQQ,COOLDOWN_synprice_ON_QQQ,CAPITAL_synprice_ON_QQQ,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-10-14,13:30:00.000000000,335.6366634808081,495.87,335.6366634808081,495.87,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:31:00.000000000,335.5916084470612,495.91,335.5916084470612,495.91,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:32:00.000000000,335.6768615092537,496.2102,335.6768615092537,496.2102,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:33:00.000000000,335.5063710363078,496.21,335.5063710363078,496.21,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:34:00.000000000,335.696076146963,496.53,335.696076146963,496.53,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:35:00.000000000,336.0476674431915,496.825,336.0476674431915,496.825,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:36:00.000000000,336.2013856102423,496.8,336.2013856102423,496.8,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:37:00.000000000,336.2665292508416,496.7,336.2665292508416,496.7,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:38:00.000000000,336.1181212027419,496.71,336.1181212027419,496.71,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:39:00.000000000,336.04732514764385,496.56,336.04732514764385,496.56,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:40:00.000000000,335.9307257568694,496.6025,335.9307257568694,496.6025,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:41:00.000000000,335.90193471426363,496.575,335.90193471426363,496.575,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:42:00.000000000,335.93252727983844,496.7136,335.93252727983844,496.7136,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:43:00.000000000,336.08584812166254,497.04,336.08584812166254,497.04,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:44:00.000000000,336.0631650953353,497.01,336.0631650953353,497.01,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:45:00.000000000,336.28967764987095,497.15,336.28967764987095,497.15,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:46:00.000000000,336.2866521318278,497.31,336.2866521318278,497.31,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:47:00.000000000,336.2032978489268,497.54,336.2032978489268,497.54,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:48:00.000000000,336.20518210908915,497.7978,336.20518210908915,497.7978,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:49:00.000000000,336.3381854511002,497.87,336.3381854511002,497.87,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:50:00.000000000,336.35015365192106,498.04,336.35015365192106,498.04,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:51:00.000000000,336.29599279556425,498.01,336.29599279556425,498.01,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:52:00.000000000,336.34844751737063,497.965,336.34844751737063,497.965,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:53:00.000000000,336.486350134778,497.86,336.486350134778,497.86,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:54:00.000000000,336.4403164074238,497.82,336.4403164074238,497.82,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:55:00.000000000,336.5304592596458,497.89,336.5304592596458,497.89,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:56:00.000000000,336.678541448646,498.25,336.678541448646,498.25,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:57:00.000000000,336.905644087458,498.43,336.905644087458,498.43,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:58:00.000000000,336.8432318727474,498.46,336.8432318727474,498.46,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,13:59:00.000000000,336.9967896793172,498.62,336.9967896793172,498.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:00:00.000000000,336.888930595818,498.5486,336.888930595818,498.5486,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:01:00.000000000,336.83673813020596,498.415,336.83673813020596,498.415,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:02:00.000000000,336.82357851807546,498.425,336.82357851807546,498.425,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:03:00.000000000,336.79075372428616,498.42,336.79075372428616,498.42,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:04:00.000000000,336.71249132477294,498.26,336.71249132477294,498.26,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:05:00.000000000,336.73121688389364,498.11,336.73121688389364,498.11,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:06:00.000000000,336.6519400150834,497.9602,336.6519400150834,497.9602,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:07:00.000000000,336.6912483665462,498.0225,336.6912483665462,498.0225,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:08:00.000000000,336.72572044472594,498.14,336.72572044472594,498.14,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:09:00.000000000,336.6304270135887,497.87,336.6304270135887,497.87,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:10:00.000000000,336.5417867358005,497.83,336.5417867358005,497.83,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:11:00.000000000,336.58237003782926,497.99,336.58237003782926,497.99,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:12:00.000000000,336.4405885736754,497.745,336.4405885736754,497.745,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:13:00.000000000,336.4461872015897,497.61,336.4461872015897,497.61,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:14:00.000000000,336.4620755284052,497.62,336.4620755284052,497.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:15:00.000000000,336.4857202777581,497.6,336.4857202777581,497.6,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:16:00.000000000,336.4830140199901,497.26,336.4830140199901,497.26,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:17:00.000000000,336.4632538276755,497.18,336.4632538276755,497.18,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:18:00.000000000,336.4588088743825,497.21,336.4588088743825,497.21,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:19:00.000000000,336.48609108967463,497.1,336.48609108967463,497.1,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:20:00.000000000,336.53226680393874,497.34,336.53226680393874,497.34,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:21:00.000000000,336.4913890019016,497.295,336.4913890019016,497.295,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:22:00.000000000,336.59388994113306,497.51,336.59388994113306,497.51,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:23:00.000000000,336.65815408834794,497.54,336.65815408834794,497.54,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:24:00.000000000,336.6654263649866,497.62,336.6654263649866,497.62,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:25:00.000000000,336.7603810487229,497.89,336.7603810487229,497.89,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:26:00.000000000,336.9421738660038,497.8387,336.9421738660038,497.8387,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:27:00.000000000,336.94936116817627,497.7094,336.94936116817627,497.7094,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:28:00.000000000,336.95521229427504,497.895,336.95521229427504,497.895,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:29:00.000000000,336.91348542799125,497.97,336.91348542799125,497.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:30:00.000000000,336.9522641275505,497.8,336.9522641275505,497.8,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:31:00.000000000,336.8612014150748,497.75,336.8612014150748,497.75,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:32:00.000000000,336.8489009715621,497.86,336.8489009715621,497.86,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:33:00.000000000,336.7117604459922,497.82,336.7117604459922,497.82,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:34:00.000000000,336.80565762602515,497.97,336.80565762602515,497.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:35:00.000000000,336.7318938973001,497.96,336.7318938973001,497.96,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:36:00.000000000,336.78160337083114,498.083,336.78160337083114,498.083,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:37:00.000000000,336.94815221912233,497.97,336.94815221912233,497.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:38:00.000000000,336.8494786948603,497.83,336.8494786948603,497.83,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:39:00.000000000,336.72799757573387,497.84,336.72799757573387,497.84,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:40:00.000000000,336.80529978624037,497.85,336.80529978624037,497.85,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:41:00.000000000,336.8048009391363,497.76,336.8048009391363,497.76,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:42:00.000000000,336.82784378695334,497.795,336.82784378695334,497.795,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-14,14:43:00.000000000,336.85498732117736,497.86,336.85498732117736,497.86,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
