date,time,PRICE_synprice_synprice_ON_QQQ,PRICE_QQQ_synprice_ON_QQQ,synprice,QQQ,BETA_synprice_ON_QQQ,SPREAD_synprice_ON_QQQ,Z_synprice_ON_QQQ,Z_VOL_synprice_ON_QQQ,market_close,SIGNAL_synprice_ON_QQQ,POS_synprice_ON_QQQ,POS_BETA_synprice_ON_QQQ,PAIR_BASE_synprice_ON_QQQ,PAIR_RET_synprice_ON_QQQ,SL_synprice_ON_QQQ,LOSS_synprice_ON_QQQ,COOLDOWN_synprice_ON_QQQ,CAPITAL_synprice_ON_QQQ,REMAINING_CAPITAL,CAPITAL,PORT_RET
2025-01-10,14:30:00.000000000,345.62838500503057,510.69,345.62838500503057,510.69,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:31:00.000000000,345.9619018228281,510.19,345.9619018228281,510.19,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:32:00.000000000,345.7283519640528,510.46,345.7283519640528,510.46,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:33:00.000000000,346.6040312464989,511.18,346.6040312464989,511.18,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:34:00.000000000,346.70085203939044,510.68,346.70085203939044,510.68,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:35:00.000000000,346.39797609399426,510.4,346.39797609399426,510.4,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:36:00.000000000,345.72377746541775,510.04,345.72377746541775,510.04,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:37:00.000000000,345.4250182469536,509.23,345.4250182469536,509.23,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:38:00.000000000,345.2794898263906,509.07,345.2794898263906,509.07,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:39:00.000000000,345.57435251469474,509.185,345.57435251469474,509.185,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:40:00.000000000,345.271220232463,508.965,345.271220232463,508.965,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:41:00.000000000,345.2030779570401,508.93,345.2030779570401,508.93,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:42:00.000000000,344.86162472410166,509.285,344.86162472410166,509.285,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:43:00.000000000,344.8191796777791,509.22,344.8191796777791,509.22,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:44:00.000000000,345.23816903393055,509.77,345.23816903393055,509.77,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:45:00.000000000,345.4384241349584,510.131,345.4384241349584,510.131,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:46:00.000000000,344.8057087382514,508.39,344.8057087382514,508.39,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:47:00.000000000,344.68375322168515,507.78,344.68375322168515,507.78,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:48:00.000000000,344.1440871877401,507.66,344.1440871877401,507.66,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:49:00.000000000,344.2768091823072,507.75,344.2768091823072,507.75,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:50:00.000000000,344.2634411988274,507.93,344.2634411988274,507.93,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:51:00.000000000,344.32862796220047,508.02,344.32862796220047,508.02,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:52:00.000000000,344.0780774181505,507.69,344.0780774181505,507.69,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:53:00.000000000,343.98428929311723,507.86,343.98428929311723,507.86,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:54:00.000000000,343.9900518258943,507.675,343.9900518258943,507.675,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:55:00.000000000,344.02548284143137,507.625,344.02548284143137,507.625,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:56:00.000000000,344.02565548071743,507.86,344.02565548071743,507.86,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:57:00.000000000,344.16010830341736,508.3,344.16010830341736,508.3,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:58:00.000000000,344.25954203961834,508.28,344.25954203961834,508.28,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,14:59:00.000000000,344.43852397610624,508.35,344.43852397610624,508.35,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:00:00.000000000,343.19353003952716,506.39,343.19353003952716,506.39,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:01:00.000000000,342.88848825232554,505.97,342.88848825232554,505.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:02:00.000000000,342.5179839922377,505.68,342.5179839922377,505.68,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:03:00.000000000,342.52731917804704,505.97,342.52731917804704,505.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:04:00.000000000,342.59577425555767,505.47,342.59577425555767,505.47,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:05:00.000000000,342.8791365302948,505.71,342.8791365302948,505.71,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:06:00.000000000,342.2672996693371,504.89,342.2672996693371,504.89,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:07:00.000000000,341.7781755759504,504.715,341.7781755759504,504.715,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:08:00.000000000,341.59761732157614,504.3769,341.59761732157614,504.3769,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:09:00.000000000,341.62156144750145,504.47,341.62156144750145,504.47,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:10:00.000000000,341.42111687208,504.3456,341.42111687208,504.3456,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:11:00.000000000,341.27485746343876,504.275,341.27485746343876,504.275,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:12:00.000000000,341.48023502570686,504.66,341.48023502570686,504.66,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:13:00.000000000,341.33059746926756,504.23,341.33059746926756,504.23,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:14:00.000000000,341.62385253490294,504.6999,341.62385253490294,504.6999,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:15:00.000000000,341.560173947664,504.79,341.560173947664,504.79,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-01-10,15:16:00.000000000,341.5839430182546,504.89,341.5839430182546,504.89,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
